SP2	182.280	189.060	6.780	no sì perché ci sono di informatica e:h meccanica e idraulica con auto-meccanica
SP1	189.060	189.600	0.540	mh mh ok
SP2	189.610	192.380	2.770	è fatta ele- cioè  auto-meccanico con idraulica
SP1	192.380	195.020	2.640	mh mh e quando hai finito di studiare sei venuto a lavorare
SP2	195.100	200.080	4.980	no ero cercato il lavoro che: di varie parti dell'officina: per
SP2	200.400	203.520	3.120	officina di auto assolutamente non il moto era officina di auto
SP1	203.520	204.200	0.680	mh mh mh mh
SP2	204.200	212.280	8.080	però e:h visto che: il settore ci sono un sacco di lavoro però e:h non ho trovato il punto come ero cercavo
SP2	213.210	218.030	4.820	poi ho ri- cercato d'altra parte dove ho trovato c'è rientrato perché in [lavorare]
SP1	216.790	219.770	2.980	[sì sì sì ce]rtamente è importante [sì sì] sì
SP2	219.430	219.710	0.280	[sì]
SP1	219.890	221.960	2.070	E quindi vivere a bologna ti piace?
SP2	222.360	227.080	4.720	assolutamente assolutamente ma il problema è che non tr-trovi a casa in bologna
SP2	228.260	229.480	1.220	[è una fon]damentale
SP1	228.260	228.850	0.590	[ce lo sta-]
SP1	229.500	231.000	1.500	ce lo stanno dicendo [tutti] ((ride))
SP2	230.560	232.660	2.100	[non è] che solo in bologna anche
SP2	232.660	238.080	5.420	guarda che settimana di scorso ho visto un intervento da: un proprio giornalista della firenze
SP2	238.560	239.760	1.200	è lo stesso problema
SP2	240.770	241.670	0.900	lo stesso pro[blema]
SP1	241.360	241.670	0.310	[mh mh]
SP2	241.670	245.580	3.910	Cioè poi bologna non è che è iniziato questo problema da oggi
SP2	245.970	256.810	10.840	e se tu parli se tu chiedi una persona da anziana che è finita di studiare cioè come straniero come me come straniero significa che sei venuto da un'altra città
SP1	256.800	257.480	0.680	mh mh
SP2	257.470	259.160	1.690	tipo anche napoli è
SP2	259.160	265.760	6.600	giù parliamo anche Roma guarda che se chiedi che quanti anni sei- sei in bologna tra parentesi
SP2	265.760	268.410	2.650	dici guarda che io ho- ho laureato qui
SP1	268.440	269.070	0.630	mh mh
SP2	269.090	274.340	5.250	e ti raccolta la storia come era prima e trattava come: come straniero
SP2	274.340	276.960	2.620	cioè non te- non da la casa non c'è proprio
SP2	277.890	283.860	5.970	era il bologna ha questa storia [da: ]da storia [c'è proprio] da 100 anni mi sembrava ancora più
SP1	280.120	280.850	0.730	[è vecchia]
SP1	281.440	282.140	0.700	[sì sì sì]
SP1	283.860	285.080	1.220	sì è possibile [sì] sì
SP2	284.240	284.970	0.730	((ride)) [sì]
SP1	285.080	288.410	3.330	non so se tu hai avuto problemi a trovare casa perché anche lei [all'inizio]
SP2	288.060	292.120	4.060	[tutti qu]anti guarda che un'utile faile a questa domanda è tutti quanti
SP2	292.890	293.560	0.670	tutti quanti
SP1	293.380	293.900	0.520	[mh] mh
SP1	293.920	294.940	1.020	e c'è stato qualche:
SP2	295.040	301.800	6.760	Che hanno soldi e compra aff- cioè appartamento per il Figli: per mandare in bologna per studiare
SP1	301.820	302.400	0.580	mh mh
SP1	302.440	303.370	0.930	che è l'unico modo
SP2	303.380	304.110	0.730	è l'unico modo
SP1	304.100	304.510	0.410	sì sì
SP1	304.800	305.080	0.280	p-
SP2	304.980	313.390	8.410	[pe]rché dove abitavo io prima e:h non è in specifico però in centro bologna che ehm: è il morto proprietario
SP2	313.390	321.060	7.670	poi il figli hanno venduto il: l'appartamento da una persona che: m:h da salerno che lui ha
SP2	322.280	343.720	21.440	che lui ha comprato per suo figli che devono venire e studiare in bologna in università di bologna allora dopo quando: c'è il tempo cioè io devo lasciare casa ho cercato due anni in bologna c'è ancora e sto cercando altri due anni come matto che non lo trovo appartamento in bologna allora ho trasferito valsamoggia
SP1	343.780	344.280	0.500	ok
SP2	344.440	353.780	9.340	beh da venti- venti chilometri lo faccio ogni giorno avanti indietro se vado il treno con il tutto traffico ci vuole un'ora e mezza
SP1	354.280	355.950	1.670	°mamma° così tanto?
SP2	355.960	362.960	7.000	eh così tanto perché la mattina alle 9 ci sono bel traffico [dalle otto] per: a: arrivare
SP1	359.060	359.930	0.870	c'é casino sì
SP2	363.080	364.740	1.660	qui ci vuole un'ora proprio
SP1	364.800	367.020	2.220	sì sì quindi come ti sposti per venire
SP1	367.200	368.080	0.880	comunque in macchina
SP2	368.420	370.080	1.660	Beh e:h sì [sì]
SP1	369.840	370.320	0.480	[alla] fine
SP2	370.340	380.020	9.680	con la macchina un'ora un'ora e mezza la mattina se vengo il treno devo alzare alle sei sei e mezza per aprire il negozio alle 9 allora poi
SP1	380.440	383.740	3.300	però se prendi la macchina come fai qui a parcheggiare in [centro]
SP2	383.600	385.550	1.950	[eh] a parcheggiare devi comprare((ride))
SP2	385.860	391.460	5.600	abbonamenti così che in giro ti trovi non è che non trovi [trovi] però è difficile
SP1	389.940	390.700	0.760	[sì sì sì]
SP1	391.780	396.720	4.940	cioè quindi c'è tipo un abbonamento e puoi si entrare in centro con la macchina si parcheggiare
SP2	396.720	400.440	3.720	beh no perché abbonamento è dato soltanto il parcheggio
SP1	400.470	400.860	0.390	ok
SP2	400.880	404.450	3.570	perché come io ho un nego[zio va]do lo faccio
SP1	402.180	402.810	0.630	[mh mh]
SP1	404.450	406.190	1.740	già [puoi già] entrare
SP2	404.700	405.670	0.970	[(prattcamente)]
SP2	406.190	411.480	5.290	sì entrata mi danno poi il parcheggio no il parcheggio devo pagare allora quando
