tu_id	speaker	start	end	duration	text
    60	SP1	126.064	130.948	4.884	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima
    61	SP3	131.045	132.706	1.661	te non metti proprio il sale nell'acqua
    62	SP1	132.716	133.168	0.452	no
    63	SP1	134.539	134.813	0.274	mh
    64	SP2	135.201	135.649	0.448	[co]sa?
    65	SP3	135.313	136.140	0.827	[schi]fo amò
    66	SP1	136.687	139.703	3.016	eh lo so però no mi sono abituata non so perché
    67	SP2	141.091	141.534	0.443	(ma va')
    68	SP2	141.793	142.447	0.654	che problema hai
    69	SP3	142.563	143.263	0.700	((ride))
    70	SP1	142.697	145.321	2.624	e infatti che problema ho? ditemelo voi
    71	SP2	145.434	146.807	1.373	vabbè meglio così in realtà eh
    72	SP3	146.813	147.173	0.360	tanti
    73	SP1	148.063	149.428	1.365	ma veramente tantissimi
    74	SP3	148.943	149.428	0.485	((ride))
    75	SP2	149.723	150.361	0.638	ceh voglio dire
    76	SP3	150.358	150.681	0.323	ops
    77	SP2	150.691	159.401	8.710	che non la vuoi che sala- ceh che non vuoi mettere il sale nel condimento della  pasta però non salare l'acqua quando la bolli è illegale [non si] [fa]
    78	SP3	158.329	159.076	0.747	[esatto]
    79	SP1	159.077	160.066	0.989	[è ille]gale
    80	SP1	161.069	167.960	6.891	lo so ma t- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarla non so quante volte ho litigato con mamma
    81	SP2	168.534	169.413	0.879	vabbè meglio così
    82	SP1	170.275	172.597	2.322	perché la sento oggettivamente salata
    83	SP2	175.714	177.814	2.100	io comunque non so voi ho ancora fame °voi°?
    84	SP3	178.213	180.837	2.624	io non particolarmente [ma (rubati)] queste melanzanette
    85	SP1	179.315	179.863	0.548	[io no]
    86	SP2	181.100	183.018	1.918	ma io volevo le mh zucchine di miriana
    87	SP2	183.480	185.240	1.760	le avete mangiate tutte quante
    88	SP3	184.378	185.213	0.835	eh amò sono finite
