tu_id	speaker	start	end	duration	text
    60	SP1	119.220	123.160	3.940	e in generale bologna, ritieni che sia una bella città in cui vivere:
    61	SP2	124.380	126.900	2.520	sì (.)sì sì secondo me è una bella città in cui vivere
    62	SP2	127.670	128.700	1.030	e:: (.) mh
    63	SP2	129.470	130.230	0.760	non so
    64	SP2	130.800	133.410	2.610	se, (.) effetivamente ci vivrei forse con una famigli[a:]
    65	SP1	133.300	135.350	2.050	[okay] quindi più per giovani mag[ari]
    66	SP2	134.960	137.200	2.240	[sì ]>secondo me< è una città più per giovani per studenti
    67	SP2	138.180	139.680	1.500	perché:::
    68	SP2	140.940	145.420	4.480	sì ci sono molte attività, anche per fare. poi sicuramente ci sono cose anche per  per le famiglie chiaramente
    69	SP2	146.200	150.680	4.480	però: mi sembra un po' più a misura di di giova[ne] che, di  famiglia.
    70	SP1	149.190	149.500	0.310	[mhmh]
    71	SP1	150.980	153.780	2.800	e per esempio i suoi punti forti secondo te, quali sono?
    72	SP2	154.560	156.620	2.060	ah (.)  i punti forti:
    73	SP2	157.010	157.740	0.730	sicuramente,
    74	SP2	158.660	159.220	0.560	mh
    75	SP2	159.920	161.660	1.740	la storia, cioè l'architettura e
    76	SP2	161.930	165.730	3.800	il centro sto[rico è] proprio pieno di: da le torri
    77	SP1	162.310	162.630	0.320	[mhmh]
    78	SP2	166.020	167.910	1.890	a::: san petronio
    79	SP2	168.010	171.810	3.800	insomma è proprio bella a livello: secondo m,e architettonico storico
    80	SP2	172.710	173.510	0.800	e:
    81	SP2	173.570	179.700	6.130	poi la vita, c'è sempre un sacco di cose da fare, se anche esci, è pieno di gente in centro [più locali]
    82	SP1	178.520	179.090	0.570	[è vero]
    83	SP2	180.180	183.390	3.210	e: (.)  lo senti che arriva: è molto vissuta come città
    84	SP2	184.530	189.210	4.680	e: poi vabbè ci sono concerti, stadio cioè ci sono tante cose da fare: se se vuoi:
    85	SP2	189.820	192.580	2.760	se vuoi viverla quindi secondo me queste sono un po':
    86	SP1	192.580	194.580	2.000	e mezzi di trasporto anche:
    87	SP2	194.790	198.930	4.140	e: mezzi di trasporto, come dicevo, se sei in centro dentro alle mura
    88	SP2	199.740	202.470	2.730	mh vai in bicicletta vai ai piedi ovunque
    89	SP2	202.870	203.660	0.790	bene o male
    90	SP2	204.500	208.130	3.630	anche l'autobus (.) secondo me funzionano abbastanza bene non mi sembrano:
    91	SP2	209.010	209.290	0.280	cioè
    92	SP2	210.100	211.920	1.820	 particolarmente inefficienti
    93	SP1	212.260	213.100	0.840	[mhmh]
    94	SP2	212.300	213.250	0.950	[però:] mh
    95	SP2	214.240	216.920	2.680	 sì (.) con la macchina bologna non è vivibile
    96	SP1	217.030	217.790	0.760	°non è [vivibile°]
    97	SP2	217.330	218.870	1.540	 non è] vivibile perché se:
    98	SP2	219.150	223.120	3.970	ripeto de- se sei fuori dal centro magari la usi [per andare]
    99	SP1	222.090	222.620	0.530	[mhmh]
   100	SP2	223.820	224.690	0.870	non so all' ikea
   101	SP2	224.860	225.150	0.290	o:
   102	SP1	225.330	225.940	0.610	[okay] ((ride))
   103	SP2	225.350	229.440	4.090	[fuori, ] centro, se devi venire in centro:: è proprio
   104	SP2	229.760	232.750	2.990	 scomodo perché ripeto vedo delle file
   105	SP2	232.940	237.110	4.170	per entrare nel parcheggio: (.) cioè anche lì quello lì in piazza ottoagosto
   106	SP1	237.110	237.310	0.200	mhmh
   107	SP2	237.850	240.180	2.330	che tutte le settimane, è abbastanza:
   108	SP2	242.260	244.550	2.290	è abbastanza lunga quella fila quindi:
   109	SP2	245.100	247.550	2.450	io:  ho delle amiche, che hanno la macchina,
   110	SP1	247.550	247.930	0.380	mhmh
   111	SP2	247.910	248.960	1.050	perché vivono fuori
   112	SP2	249.840	252.130	2.290	però anche loro ad esempio quando devono venire a casa mia
   113	SP2	252.240	253.010	0.770	e::
   114	SP1	253.020	253.170	0.150	è
   115	SP2	253.500	255.300	1.800	fanno [più fatica,]  a parcheggiare:
   116	SP1	253.680	254.290	0.610	[infatti]
   117	SP2	255.800	258.600	2.800	poi, (.) eh dentro alle mura, comunque, ehm
   118	SP2	258.820	259.210	0.390	anche anche
   119	SP2	259.830	262.410	2.580	un giorno anche fuori alle mura, è tutto a pagamento. il parcheggio,
   120	SP1	262.540	264.560	2.020	sì e costa anche: [abbastanza]
   121	SP2	263.420	264.840	1.420	 [costa abbastanza] quindi
   122	SP2	265.380	269.810	4.430	o vieni dopo le otto e allora, dopo dopo le otto puoi entrare nella ztl eccetera
   123	SP2	270.980	273.500	2.520	però, vivere con la macchina a bologna è difficile
   124	SP1	273.500	273.770	0.270	mhmh
   125	SP2	274.080	274.310	0.230	sì
   126	SP2	274.680	275.530	0.850	sì infatti
   127	SP2	277.160	279.120	1.960	sì se si vive bologna [insomma]
   128	SP1	278.700	281.120	2.420	[eh magari] anche con una famiglia poi diventa un po' buono
