tu_id	speaker	start	end	duration	text
79	SP1	179.945	182.167	2.222	elettrica elettroni[ca informatica]
80	SP2	180.789	189.325	8.536	[no eh là erava-] no eh  sì perché ci sono di informatica meccanica e idraulica con auto-mecca[nica]
81	SP1	188.918	189.688	0.770	[mhmh] okay
82	SP2	189.700	192.491	2.791	e ha fatta il >cioè< auto-meccanico con idraul[ica]
83	SP1	192.226	195.428	3.202	[mhmh]mh e quando hai finito di studiare sei venuto a lavorare: [subi-]
84	SP2	195.006	203.520	8.514	[no] ero cercato il lavoro che di varie parti dell'officina per oficina di auto assolutamente non il moto era officina di auto
85	SP2	204.200	211.520	7.320	però visto che il settore ci sono un sacco di lavoro però non ho trovato il punto come
86	SP2	211.520	212.280	0.760	ero cercavo
87	SP2	212.280	217.900	5.620	poi ho cercato d'altra parte dove ho trovato c'è rientrato perché in lavorare
88	SP1	217.900	217.960	0.060	sì sì sì
89	SP1	218.600	221.820	3.220	e quindi vivere a bologna ti piace
90	SP2	222.360	224.080	1.720	assolutamente assolutamente
91	SP2	224.340	227.080	2.740	ma il problema è che non trovi a casa in bologna
92	SP2	228.260	229.080	0.820	è una fondamentale
93	SP1	229.500	230.560	1.060	ce lo stanno dicendo tu
94	SP2	230.560	232.660	2.100	non è che solo in bologna anche
95	SP2	232.660	238.080	5.420	guarda che settimana di scorso ho visto un intervento da un proprio giornalista della firenze
96	SP2	238.560	239.340	0.780	è lo stesso problema
97	SP2	239.340	239.600	0.260	lo stesso problema
98	SP2	241.660	245.080	3.420	cioè poi bologna non è che è iniziato questo problema da oggi
99	SP2	245.580	252.680	7.100	e se tu parli se tu chiedi una persona anziana che è finita di studiare cioè come stranero
100	SP2	252.760	259.100	6.340	come me come stranero significa che sei venuto da un'altra città tipo anche napoli è
101	SP2	259.100	265.760	6.660	giù parliamo anche roma guarda che se chiedi che quanti anni sei in bologna tra parentesi
102	SP2	265.760	274.080	8.320	dici guarda che io ho laureato qui ti raccolta la storia come era prima e trattava come stranero
103	SP2	274.340	276.580	2.240	cioè non dalla casa non c'è proprio
104	SP2	276.580	277.980	1.400	era
105	SP2	277.980	283.860	5.880	il bologna ha questa storia da storia c'è proprio da 100 anni mi sembrava ancora più
106	SP1	283.860	285.080	1.220	sì è possibile sì sì
107	SP1	285.080	288.060	2.980	non so se tu hai avuto problemi a trovare casa perché anche lei
108	SP2	288.060	291.830	3.770	tutti quanti guarda che un'utile faile a questa domanda è tutti quanti
109	SP2	291.830	292.580	0.750	tutti quanti
110	SP1	293.920	294.940	1.020	e c'è stato qualche
111	SP2	295.040	301.800	6.760	che hanno soldi e compra appartamento per il fili per mandare in bologna per studiare
112	SP1	302.440	303.080	0.640	che è l'unico modo
113	SP2	303.080	303.670	0.590	è l'unico modo
114	SP2	303.670	304.080	0.410	è l'unico modo
115	SP1	304.100	304.840	0.740	sì sì
116	SP2	305.100	313.390	8.290	perché dove abitavo io prima non in specifico però in centro bologna che è il morto proprietario
117	SP2	313.390	322.920	9.530	poi il fili hanno venduto l'appartamento da una persona che da salerno che lui ha
118	SP2	322.920	328.650	5.730	comprato per il suo fili che devono venire e studiare in bologna in università di bologna
119	SP2	328.650	336.080	7.430	allora dopo quando c'è il tempo cioè io devo lasciare casa ho cercato due anni
120	SP2	336.300	340.500	4.200	in bologna c'è ancora e sto cercando altri due anni come matto che non lo trovo
121	SP2	340.500	343.720	3.220	appartamento in bologna allora ho trasferito valsamozio
122	SP1	343.780	344.080	0.300	ok
123	SP2	344.440	350.480	6.040	beh da 20 km lo faccio ogni giorno avanti indietro se vado il treno con il tutto
124	SP2	350.480	353.780	3.300	traffico ci vuole un'ora e mezza
125	SP1	354.280	355.690	1.410	ma ma così tanto
126	SP2	355.690	362.960	7.270	eh così tanto perché la mattina alle 9 ci sono bel traffico dalle 8 per arrivare
127	SP2	363.080	364.740	1.660	qui ci vuole un'ora proprio
128	SP1	364.800	367.020	2.220	quindi come ti sposti per venire
129	SP1	367.200	368.080	0.880	comunque in macchina
130	SP2	368.420	369.100	0.680	beh sì sì
131	SP1	369.840	370.080	0.240	alla fine
132	SP2	370.340	375.080	4.740	con la macchina un'ora un'ora e mezza la mattina se vengo il treno devo alzare
133	SP2	375.340	380.020	4.680	alle 6 sei e mezza per aprire il negozio alle 9 allora poi
134	SP1	380.440	383.540	3.100	però se prendi la macchina come fai qui a parcheggiare in centro
135	SP2	383.600	385.420	1.820	eh a parcheggiare devi comprare
136	SP2	385.860	391.460	5.600	abbonamenti così che in giro ti trovi non è che non trovi trovi però è difficile
137	SP1	391.780	396.110	4.330	cioè quindi c'è tipo un abbonamento e puoi si entrare in centro con la macchina si
138	SP1	396.110	396.720	0.610	apparcheggiare
139	SP2	397.100	402.390	5.290	beh no perché abbonamento è dato soltanto il parcheggio perché come io ho un negozio
140	SP2	402.390	404.690	2.300	vado lo faccio
141	SP1	404.690	406.190	1.500	già puoi già entrare
142	SP2	406.190	411.480	5.290	sì entrata mi danno poi il parcheggio no il parcheggio devo pagare allora quando
143	SP2	411.600	413.770	2.170	vengo vicino dove l'ho vieto che
144	SP2	413.770	419.080	5.310	no ci sono 5-6 minuti 10 minuti di camminata allora io parcheggio subito e
145	SP1	420.500	422.200	1.700	sì sì sì io non ho la macchina perché
146	SP2	422.200	426.560	4.360	sì ma guarda che in centro ha anche un altro problema del parcheggio che non si trova
147	SP2	427.860	428.480	0.620	non si trova
148	SP1	428.820	431.660	2.840	però alla fine la soluzione migliore è venire in macchina comunque
149	SP2	432.160	435.440	3.280	beh sì anche il treno anche il treno
150	SP2	435.520	437.320	1.800	anche il treno
151	SP1	437.540	439.500	1.960	almeno c'è diciamo
152	SP2	439.600	443.560	3.960	sì no guarda che il transporte ci sono soltanto che
153	SP2	444.060	449.300	5.240	no un altro problema è iniziato dopo quando ho fatto il limite di 30
154	SP2	450.820	452.080	1.260	perché la macchina
155	SP2	452.080	452.480	0.400	la peggiora è il limite di sicurezza
156	SP2	453.100	455.300	2.200	guarda che la macchina cioè nessuno non si muove
157	SP2	455.300	463.040	7.740	esempio da ceretolo se facciamo fino a centro san vitale facciamo così
158	SP2	463.460	464.500	1.040	ci vuole un'ora
159	SP1	466.820	470.420	3.600	ma è cambiata con bologna 30 o ci voleva lo stesso un'ora prima
160	SP2	470.420	475.620	5.200	no e guarda che prima la macchina almeno si camminava
161	SP2	475.720	478.580	2.860	adesso guarda che ferma tutti bloccati
162	SP2	478.740	485.020	6.280	le ordine che noi facciamo il corriere dice guarda che per non riusciamo a fare la consegna
163	SP2	485.460	489.080	3.620	è il limite della velocità che noi abbiamo una
164	SP2	489.340	493.820	4.480	cioè proprio ci sono coda da fare che quando finisce il tuo è coda quando arriva
165	SP2	494.160	495.860	1.700	noi abbiamo il limite della velocità
166	SP1	495.900	496.520	0.620	sì sì sì
167	SP1	496.520	498.700	2.180	ma ho sentito molte lamenti
168	SP2	499.060	499.640	0.580	assolutamente
169	SP1	500.160	502.800	2.640	hanno fatto anche delle proteste degli
170	SP2	504.020	510.860	6.840	guarda che prima da fare è una cosa che tu devi venire in strada per capire come
171	SP2	511.360	516.540	5.180	non che puoi fare da casa non puoi fare tutto
172	SP1	516.960	518.690	1.730	no no no certamente
173	SP2	518.690	527.640	8.950	se vuoi essere bene devi venire proprio a terra per capire come sta facendo
174	SP2	527.780	534.760	6.980	come sta culturando le cose e poi ma se tutti ci guarda che sono pieno
175	SP2	534.760	540.640	5.880	c'è il mio appartamento se vado a ordinare le cose che la pizza che viene a casa mia
176	SP2	540.640	547.730	7.090	io lo mangio ma assolutamente il
177	SP2	547.730	551.420	3.690	il pizzai lo devono fare devono avere la roba per fare la pizza
178	SP1	551.540	553.720	2.180	sì sì sì devono riuscire a consegnare
179	SP2	553.720	555.000	1.280	sì devono riuscire assolutamente
180	SP1	555.100	560.420	5.320	ma in valsamo già si vive abbastanza bene a parte dico la distanza
181	SP1	560.920	563.480	2.560	come è abbastanza tranquilla perché non è una zona che conosco
182	SP2	563.500	564.960	1.460	no no abbastanza tranquilla
183	SP1	566.660	571.420	4.760	non so proprio come è fatta è una zona industriale una zona
184	SP2	571.420	578.980	7.560	no è in valsamo già guarda che è una zona e da tanto tanto che no è là è tutto tranquillo vive bene
185	SP2	579.100	586.600	7.500	però adesso è un sacco di industrie che stanno facendo anche ducati che sta facendo
186	SP2	586.620	588.800	2.180	c'è proprio spostando mi sembrava che là
187	SP1	588.820	591.080	2.260	ok quindi forse si è un po' popolato anche
188	SP2	591.260	593.660	2.400	adesso no non è che popolato sì è una
189	SP2	595.700	599.960	4.260	anzola che è quel che hanno fatto una fabbrica di sigarette che tra parole
