tu_id	speaker	start	end	duration	text
215	SP1	392.480	393.680	1.200	l'elettrosciocca
216	SP1	393.680	394.480	0.800	ha detto qualcosa
217	SP1	395.500	397.590	2.090	poi chi sa c'è sempre da dire chi sa dove è la linea
218	SP1	397.590	399.340	1.750	tra la realtà e la funzione
219	SP1	399.500	401.280	1.780	io suppongo che tutto quello che lei
220	SP1	403.460	404.020	0.560	dice sia
221	SP1	404.020	405.260	1.240	vero però
222	SP3	405.820	408.500	2.680	infatti purtroppo il manicomio mi cattiva di farlo uscire così
223	SP3	408.600	410.020	1.420	allimprovviso
224	SP3	410.080	411.300	1.220	una volta che ti mettono dentro
225	SP2	411.500	413.800	2.300	e infatti questo di occhio si è strano perché in genere
226	SP2	414.000	415.880	1.880	non ne escono facilmente le persone
227	SP2	416.020	417.300	1.280	perché non riuscivano
228	SP3	417.500	419.400	1.900	infatti però
229	SP3	419.500	421.440	1.940	parliamo di 60 anni fa
230	SP1	422.060	423.880	1.820	perciò ti sto dicendo quanto è
231	SP1	423.880	425.420	1.540	vero della sua storia
232	SP1	425.500	428.330	2.830	magari lei è un po'
233	SP1	428.330	429.720	1.390	pompato nelle cose
234	SP2	430.280	431.520	1.240	oddio però non so perché
235	SP2	431.520	434.180	2.660	in passato all'epoca ti mettevano in manicomio
236	SP2	434.180	435.720	1.540	per nulla ogni dici postare che si era
237	SP1	435.720	437.220	1.500	anche una cosa che lei oggi non ha detto
238	SP1	438.180	439.480	1.300	una cosa che lei oggi non ha detto ma
239	SP1	439.500	441.800	2.300	ricordo che mamma e papà mi dissero
240	SP1	442.000	444.480	2.480	in maniera un po' velata un po' detto non detto
241	SP1	445.080	445.900	0.820	praticamente mentre
242	SP1	445.900	447.800	1.900	lei stava ancora in collegio siccome
243	SP1	447.860	449.500	1.640	venivano questi attacchi di violenza contro
244	SP1	449.500	451.780	2.280	la madre superiore perché
245	SP1	451.900	453.940	2.040	maltrattava la sorella in realtà loro
246	SP1	453.940	456.120	2.180	dicevano che tipo lei è indemoniata le hanno fatto anche tipo
247	SP1	457.080	458.070	0.990	esorcismo
248	SP1	458.070	459.640	1.570	robe varie
249	SP1	459.760	461.760	2.000	perché lei in realtà lo faceva
250	SP1	461.900	463.320	1.420	in maniera lucida adesso lo dice
251	SP1	463.580	466.020	2.440	perché loro maltrattavano la sorella
252	SP1	466.280	467.780	1.500	però le suole pensavano che tipo
253	SP1	467.820	469.620	1.800	lei picchiava questa perché
254	SP2	472.160	473.620	1.460	erano molti abusi
255	SP2	473.620	474.940	1.320	mamma mia che si fanno
256	SP1	476.080	478.000	1.920	infatti mi sembra strano che poi sia riuscita a uscire
257	SP1	478.000	480.220	2.220	dal manicomio così facilmente se davvero
258	SP1	480.760	482.020	1.260	sia successo
259	SP1	482.260	483.940	1.680	la suole andavano a prendere a quanto pare
260	SP2	484.120	486.190	2.070	eh ma non ti dimettevano anche se
261	SP2	486.190	487.420	1.230	se la andavi a prendere
262	SP3	488.040	490.060	2.020	forse facendo tipo la cura
263	SP3	490.060	491.750	1.690	lei si sarà
264	SP3	491.750	493.930	2.180	calmata anche perché lei non aveva più
265	SP3	493.930	495.930	2.000	episodi violenti nei confronti della
266	SP3	495.930	497.420	1.490	madre superiore perché
267	SP1	497.620	499.960	2.340	l'unica cosa per cui si è creato
268	SP1	500.000	502.160	2.160	il problema è che lei aveva questi episodi di violenza
269	SP1	502.740	504.200	1.460	contro questa donna
270	SP1	504.200	505.560	1.360	che maltrattava la sorella
271	SP2	505.560	507.040	1.480	i genitori di tua nonna
272	SP2	507.500	509.380	1.880	si perché era l'unico modo
273	SP2	509.500	511.360	1.860	ma erano poveri assai
274	SP1	511.500	513.900	2.400	il padre faceva venditori ambulanti
275	SP1	514.180	515.100	0.920	allora non so
276	SP1	515.920	517.360	1.440	lei poi si è creata all'impero
277	SP1	517.800	520.050	2.250	con mio nonno che è anche su questo
278	SP1	520.050	522.070	2.020	poi la cosa di oggi che come li
279	SP1	522.070	523.680	1.610	l'ho detto ma a te no
280	SP1	523.920	526.420	2.500	la cosa che lei è passata dall'essere povera
281	SP1	526.620	527.860	1.240	uscita dal manicomio
282	SP1	528.180	529.770	1.590	ha innamorata di
283	SP1	529.770	531.700	1.930	amadeo ricca però
284	SP1	532.220	533.320	1.100	in quel frangente
285	SP1	533.800	536.080	2.280	lei non è stata molto chiara non l'ha voluto dire
286	SP1	536.140	537.740	1.600	ovviamente la capisco
287	SP1	537.880	539.620	1.740	però io l'idea che mi sono fatto
288	SP1	540.420	541.660	1.240	c'è è abbastanza chiara attraverso
289	SP1	541.660	543.890	2.230	i raccoti di mio padre e di mamma
290	SP1	543.890	545.740	1.850	lei praticamente si teneva
291	SP1	546.420	548.140	1.720	mio nonno cioè mio nonno
292	SP1	548.960	550.100	1.140	che io non ho conosciuto ma
293	SP1	550.840	552.120	1.280	era sposato con un'altra
294	SP1	552.120	554.240	2.120	donna con il quale aveva un figlio
295	SP1	554.780	556.000	1.220	la sorella questa
296	SP1	556.000	557.920	1.920	già consiglia che veniva maltrattata
297	SP1	557.920	559.910	1.990	dalle sue e nel frattempo grande e tranquilla
298	SP1	559.910	562.140	2.230	è venuta a lavorare nella fabbrica di vestiti
299	SP1	562.140	563.600	1.460	che aveva mio nonno e
300	SP1	565.020	566.200	1.180	la nonna nonna rosa
301	SP1	566.560	568.000	1.440	ha iniziato a lavorare anche lei
302	SP1	568.220	570.400	2.180	e lavorando lì all'improvviso
303	SP1	570.440	572.280	1.840	è diventata la signora viglione
304	SP1	574.220	576.160	1.940	come è diventata questa cosa ovviamente
305	SP1	576.380	577.200	0.820	slatnute
306	SP1	578.120	579.520	1.400	ora ha creato una
307	SP1	579.520	581.740	2.220	tresca e poi è riuscita a
308	SP1	581.740	583.940	2.200	farsi sposare anche perché a quanto
309	SP1	584.000	586.010	2.010	ho capito mio padre è nato prima
310	SP1	586.010	587.560	1.550	che loro si sposassero
311	SP1	588.620	589.720	1.100	infatti mio padre quando lo racconta
312	SP1	589.720	591.920	2.200	i ricordi di prima infanzia
313	SP1	592.060	593.900	1.840	lui dice sempre che stava a casa con il nonno
314	SP1	595.060	596.260	1.200	quindi in realtà
315	SP1	596.900	597.830	0.930	la nonna a quanto
316	SP1	597.830	599.280	1.450	ho capito poi non so
317	SP3	599.500	602.100	2.600	il nonno il padre il tuo nonno
318	SP3	602.100	603.140	1.040	esatto si
