tu_id	speaker	start	end	duration	text
77	SP3	158.329	159.076	0.747	[esatto]
78	SP1	159.077	160.066	0.989	[è ille]gale
79	SP1	161.069	167.960	6.891	lo so ma t- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarla non so quante volte ho litigato con mamma
80	SP2	168.534	169.413	0.879	vabbè meglio così
81	SP1	170.275	172.597	2.322	perché la sento oggettivamente salata
82	SP2	175.714	177.814	2.100	io comunque non so voi ho ancora fame °voi°?
83	SP3	178.213	180.837	2.624	io non particolarmente [ma (rubati)] queste melanzanette
84	SP1	179.315	179.863	0.548	[io no]
85	SP2	181.100	183.018	1.918	ma io volevo le mh zucchine di miriana
86	SP2	183.480	185.240	1.760	le avete mangiate tutte quante
87	SP3	184.378	185.213	0.835	eh amò sono finite
