tu_id	speaker	start	end	duration	text
75	SP1	122.021	122.384	0.363	((ride))
76	SP2	125.605	127.512	1.907	nel mio forno ((ride)) non funzionante
77	SP1	140.409	142.153	1.744	ma ti sei preso quello più cotto alla fine
78	SP2	144.284	146.372	2.088	ma alla fine nessuno si è bruciato davvero
79	SP2	147.508	151.397	3.889	no no li ho divisi un po':: (.) come [dimensioni] per cercare di essere equo
80	SP1	149.838	150.511	0.673	[equamente]
81	SP3	151.931	152.471	0.540	alla fine
82	SP3	152.937	154.344	1.407	una zucchina gigante pe(r) fa~
83	SP3	155.366	157.651	2.285	per fare per fare (quo~) quattro fritelle quante ne sono uscite nove?
84	SP2	157.718	158.201	0.483	sono uscite [nove]
85	SP1	157.961	158.590	0.629	[no:]ve
86	SP2	158.792	160.565	1.773	e in più anche tre patate amo'
87	SP3	161.865	162.237	0.372	PURE
88	SP2	162.428	162.655	0.227	sì
89	SP2	163.056	164.303	1.247	però tre patatine: piccole
90	SP1	166.167	167.152	0.985	effettivamente
91	SP2	168.159	168.599	0.440	non SO
92	SP3	170.701	173.274	2.573	questa melanzana è anche molto buona è un po' bruciata per[ò]
93	SP2	173.264	174.547	1.283	[e]h è una zucch[INA] ((ride))
94	SP1	174.188	175.129	0.941	è una zucch[i:na]
95	SP3	174.710	175.896	1.186	[xx] è una zucchINA
96	SP2	174.888	177.082	2.194	((ride))
97	SP1	177.010	177.957	0.947	((ride))
98	SP1	179.193	180.992	1.799	era tema zucchine stasera
99	SP2	180.892	182.009	1.117	((ride))
100	SP3	182.025	183.295	1.270	cioè è così bruciata che
101	SP1	184.206	186.334	2.128	eh perché le ho [fatte i]o a me piacciono così
102	SP3	184.892	185.247	0.355	[e:: no]
103	SP2	187.218	189.896	2.678	ah pensavo che le hai fatte tu e quindi giustifica il fatto che ((ride)) siano
104	SP1	189.898	190.403	0.505	no no
105	SP1	190.909	194.710	3.801	((ingoia)) anche perché non so cucinare però no le faccio a mio:::
106	SP3	195.501	196.411	0.910	a tuo [gusto]
107	SP1	195.903	197.196	1.293	[ovviamente] esatto
108	SP3	197.428	197.769	0.341	beh
109	SP2	198.025	198.639	0.614	giustamente
110	SP3	199.883	201.257	1.374	la ragazza già non [mangia nulla]
111	SP2	200.451	201.261	0.810	[ma in realtà poi]
112	SP2	201.605	204.579	2.974	io lo sai ho un problema quando faccio le verdure gruglia~ grigliate
113	SP1	204.755	205.338	0.583	in che senso
114	SP2	206.670	207.698	1.028	che tendo a farle crude
115	SP2	208.082	211.280	3.198	proprio perché non mi piace:: farle troppo::: co[si:: bruciacchiate]
116	SP1	210.349	213.530	3.181	[e:: allora non andia]mo d'accordo per[ché] a me invece crude non piacciono
117	SP2	212.065	212.204	0.139	[eh]
118	SP2	213.612	217.639	4.027	ma infatti anche a me non piacciono crude però mia NONNA e mia mamma riescono a farle in [maniera ta:le] esatto che so~ sono un po' bruciacchiate ma::: sono buone
119	SP1	218.031	218.963	0.932	la [cottura giusta]
120	SP2	218.099	219.440	1.341	[in maniera ta:le] ESATTO che
121	SP2	219.829	221.255	1.426	so~ sono un po' bruciacchiate ma::: sono buone
122	SP2	221.505	223.403	1.898	ma::: sono buone
123	SP2	223.974	227.300	3.326	cioè x sono cotte invece io non riesco a trovare il punto d'equilibrio
124	SP2	227.644	228.953	1.309	>mi vuoi passare un pezzo di pane per favore?<
125	SP1	229.539	230.017	0.478	sure baby
126	SP2	232.494	232.802	0.308	thank you
127	SP1	232.968	233.247	0.279	prego
128	SP2	235.801	237.386	1.585	questo pane ti piace l'ha:: fatto rosanna
129	SP3	238.329	238.752	0.423	mhmh
130	SP1	239.151	239.977	0.826	approvato il pane?
131	SP2	240.236	244.732	4.496	io volevo anche tagliare due pomodorini per fare tipo bruschetta ma rosanna ha detto già stanno le zucchine
132	SP1	245.244	247.717	2.473	NO perché in realtà (se) non è stato fatto per questo il pane
133	SP2	247.926	248.069	0.143	mh
134	SP1	248.235	250.133	1.898	quindi mi sembrava inutile renderlo bruschetta
135	SP3	251.286	252.797	1.511	comunque sono buone le zu[cchi~]
136	SP2	252.545	253.406	0.861	[E:H] sono buone
137	SP2	254.090	255.616	1.526	io non le ho fatte così buone l'altra volta
138	SP1	256.205	256.553	0.348	olè::
139	SP3	257.286	258.803	1.517	sanno di zucchine effettivamente >ja<
140	SP2	259.900	260.052	0.152	m::h
141	SP2	260.880	262.245	1.365	il problema [che ha detto] melanzane sai perché
142	SP3	261.015	261.389	0.374	[xx]
143	SP2	262.565	263.739	1.174	perché rosanna da quando è venuta
144	SP2	264.045	268.684	4.639	non ha fatto al[tro che chiamarle melanzane] melanzane melanzane quindi secondo me si è creato il:::
145	SP1	264.588	266.951	2.363	[sto scambiando zucchine e melanzane sì]
146	SP3	271.163	272.607	1.444	può essere che lei l'ha detto [ma:]
147	SP2	272.281	272.607	0.326	[raga']
148	SP1	273.534	274.066	0.532	che succede?
149	SP2	274.132	276.578	2.446	vado a chiudere la cucina perché questo gatto se no entra dentro
150	SP1	276.756	279.050	2.294	a:: pensavo chissà xxx che era successo
151	SP1	281.730	285.778	4.048	ha detto fissando un punto nel cielo pensavo chissà quale invasione ci stava arrivando
152	SP3	287.902	289.428	1.526	hai temuto fosse un insetto vero?
153	SP1	289.486	292.845	3.359	esattamente un san giovanni, una vaccarella non lo so come la chiami
154	SP2	295.542	296.550	1.008	no perché questo gatto:::
155	SP2	296.795	298.278	1.483	l'ho trovato già:::
156	SP2	298.593	299.961	1.368	più volte dentro casa e::[:]
157	SP1	299.928	300.379	0.451	[ah] sì:?
158	SP2	301.136	302.350	1.214	non mi piace come atteggiamento
159	SP1	302.530	303.000	0.470	((ride)
160	SP1	304.366	305.352	0.986	è troppo prepotente
161	SP2	305.349	305.652	0.303	sì:
162	SP2	305.883	307.536	1.653	non dov~ non deve comportarsi così
163	SP2	311.556	312.805	1.249	>ma poi come l'hai condi~< c'hai messo l'aceto,
164	SP2	313.065	313.848	0.783	olio e:::
165	SP1	314.920	315.861	0.941	e:::h
166	SP1	316.278	317.207	0.929	l'origano di mamma
167	SP2	318.826	319.649	0.823	sono buone proprio
168	SP1	324.377	325.251	0.874	e poi non so più che altro
169	SP1	325.818	326.268	0.450	penso basta
170	SP1	327.849	330.671	2.822	no il condire mamma io [mi o]ccupo solo di:::
171	SP2	329.366	329.557	0.191	[sì]
172	SP2	331.332	333.922	2.590	secondo me anche [la col~] del condire a me è stato sbagliato
173	SP1	331.696	332.161	0.465	[(di) arrostire]
174	SP2	335.321	338.241	2.920	perché (.) quando ci metto poco troppo poco olio e quindi non si ammorbidiscono
175	SP1	338.245	338.945	0.700	ah okay
176	SP2	344.402	345.663	1.261	ma tendo a essere un po::'
177	SP2	348.786	349.607	0.821	come si dice::
178	SP2	350.601	352.005	1.404	restio nell'utilizzare troppo olio
179	SP1	354.363	354.926	0.563	((ride))
180	SP1	355.630	356.110	0.480	veramente?
181	SP2	356.394	356.625	0.231	eh
182	SP2	357.394	360.105	2.711	non si di~ ((ride)) effettivamente [da come ho cucinato stasera] ((ride))
183	SP1	358.799	360.005	1.206	[non l'avrei detto] ((ride))
184	SP2	360.404	361.017	0.613	non si direbbe
185	SP2	361.292	361.443	0.151	però
186	SP2	362.784	363.598	0.814	°non glielo dire a alberto°
187	SP1	365.880	367.334	1.454	s:h è un segreto tra noi tre
188	SP2	368.514	369.205	0.691	tra noi due ((ride))
189	SP1	370.281	371.304	1.023	eh no ehe
190	SP1	373.750	376.397	2.647	sei in una scena di how i met your mother mi sembra una cosa del genere
191	SP2	376.554	376.859	0.305	sì?
192	SP1	376.921	379.018	2.097	che fa non lo dire a lily però lo dice ((ride)) a lily
193	SP1	381.004	382.510	1.506	NON DIRE a lily che sono fatto
194	SP2	382.535	383.016	0.481	((ride))
195	SP3	383.314	384.062	0.748	((ride))
196	SP2	384.417	385.036	0.619	no: io
197	SP2	386.360	387.224	0.864	ho messo un po' troppo olio
198	SP2	387.451	389.449	1.998	>infatti< i primi: sono venuti un po' fritti
199	SP2	389.760	390.297	0.537	gli altri no
200	SP2	391.727	392.431	0.704	però sono buoni no?
201	SP2	393.034	393.513	0.479	°ti pia[cciono°?]
202	SP3	393.198	394.528	1.330	[mariari]ta style sì
203	SP2	395.007	396.453	1.446	no [non mariarita style]
204	SP1	395.289	396.335	1.046	[mariarita style]
205	SP2	396.622	397.282	0.660	un po' meno
206	SP3	397.951	399.306	1.355	ua fece il pollo proprio:
207	SP2	399.480	399.759	0.279	e:h
208	SP1	400.200	400.798	0.598	ma quando?
209	SP2	400.849	402.007	1.158	a me fece pau:ra te lo giuro
210	SP3	402.346	403.085	0.739	pollo all'olio
211	SP3	403.892	405.368	1.476	quando vennero a mangiare qua:
212	SP2	405.399	406.099	0.700	luciana e mariarita
213	SP1	407.596	408.769	1.173	ma il petto di pollo dici?
214	SP2	408.807	408.997	0.190	m:h
215	SP2	409.642	410.454	0.812	quello che ci diede tua mamma
216	SP1	410.541	410.792	0.251	ah
217	SP2	413.053	415.416	2.363	IO e luciana ce lo facemmo sulla piastra:: arrostito
218	SP2	416.079	419.193	3.114	mariarita e alberto dissero che se lo volevano fare:: con un po' di o::lio robe
219	SP2	419.977	423.832	3.855	ma (.) dissi okay io faccio quello sulla piastra mary tu fai: quello lì: tuo
220	SP2	424.522	425.607	1.085	amo' (.) prese l'olio
221	SP2	427.164	428.224	1.060	hai presente come l'ho messo io oggi?
222	SP1	428.319	428.565	0.246	m::h
223	SP2	428.707	429.426	0.719	due volte
224	SP2	429.552	430.926	1.374	quello [OLIO D'OLIVA]
225	SP1	430.023	431.023	1.000	[MADONNA]
226	SP2	431.224	433.301	2.077	per fare <quattro fettine di petto di pollo>
227	SP1	434.301	435.705	1.404	aff[o]gate ne[ll'olio]
228	SP2	434.414	434.539	0.125	[io]
229	SP2	434.951	436.377	1.426	[io sconvol]to infatti
230	SP3	436.556	436.786	0.230	(bravo)
231	SP3	438.000	438.329	0.329	fatto:
232	SP1	439.585	440.844	1.259	vabbè alla fine però era buono?
233	SP2	441.440	442.215	0.775	>non lo so io non l'ho mangiato<
234	SP1	442.240	443.089	0.849	strafritto
235	SP3	444.784	446.553	1.769	sì era buono ma era inondato di olio
236	SP3	447.119	447.813	0.694	io lo volevo
237	SP3	448.508	451.501	2.993	leggermente perché io lo volevo quando tu lo vuoi fare il pollo
238	SP3	453.676	454.550	0.874	tipo che:: m::
239	SP3	454.786	457.006	2.220	con le spezie no? tipo al cu:::rry no?
240	SP3	457.403	458.607	1.204	per fare una versio:ne:
241	SP3	459.289	463.047	3.758	non con la CREMA al curry ma con il curry che si attacca sopra
242	SP1	463.252	464.101	0.849	a:h [tipo:]
243	SP3	463.619	464.440	0.821	[tu metti o]lio
244	SP1	464.528	464.690	0.162	eh
245	SP3	464.687	465.905	1.218	e lo fai <marinare>
246	SP3	467.031	469.341	2.310	LEI invece aveva detto >no no< anche a me piace co[sì]
247	SP2	469.083	470.508	1.425	[raga' prend]o l'ultimo:: co~
248	SP1	470.508	470.946	0.438	vai vai
249	SP3	471.630	474.272	2.642	cioè così proprio letteralmente affogato nell'olio
250	SP1	474.773	479.523	4.750	no ma infatti sembra:: m: c~ boh non lo so nemmeno quando fanno le cotolette ci mettono tutto st'olio
251	SP2	480.034	480.666	0.632	no infatti
252	SP2	482.785	483.904	1.119	io rimasi dissi AH
253	SP2	485.334	487.523	2.189	così tanto olio? però non dissi [niente perché se no sì::]
254	SP1	486.625	487.705	1.080	[vabbè se c'hai detto così]
255	SP2	488.630	489.187	0.557	magari sai
256	SP3	489.599	490.461	0.862	#si mette a chiagne
257	SP2	490.851	492.208	1.357	poteva: (.) prendersela
258	SP3	492.375	494.299	1.924	eh amo' ma io così lo faccio il pollo
259	SP2	494.656	495.308	0.652	((ride))
260	SP1	495.818	496.011	0.193	bah
261	SP3	498.505	500.512	2.007	se lo vuoi far venire buono ci deve mettere >l'olio<
262	SP1	500.840	501.562	0.722	vabbè certo
263	SP2	503.882	504.343	0.461	in GENERALE
264	SP2	504.837	505.803	0.966	ha ragione come cosa
265	SP1	506.252	506.651	0.399	((ride))
266	SP2	506.501	507.190	0.689	ho notato
267	SP2	507.775	509.580	1.805	stando:: in quarantena con mia mamma
268	SP2	510.056	511.857	1.801	che consuma una bottiglia d'olio a settimana
269	SP2	512.501	515.767	3.266	che effettivamente le robe sono buone perché (.) usa tanto olio PERò
270	SP2	516.093	516.784	0.691	c'è un limite
271	SP2	516.843	520.015	3.172	cioè [secondo me] lei lo sorpassa questo limite mia mamma usa olio
272	SP3	517.068	517.461	0.393	[xxx]
273	SP2	520.690	523.363	2.673	e in più di quanto io lo uso di quando cucino io però
274	SP2	523.928	526.195	2.267	comunque sempre con oculatezza cioè non::
275	SP3	526.332	527.968	1.636	matteo [ma tu devi] pensare anche che
276	SP2	526.508	527.048	0.540	[non esagera]
277	SP1	528.355	529.937	1.582	amo [comunque ste co]se sono orrende
278	SP3	528.503	529.011	0.508	[tua madre]
279	SP2	530.676	531.338	0.662	ma no dai
280	SP1	531.765	532.633	0.868	non mi piacciono proprio
281	SP2	532.732	534.042	1.310	vuoi quelle là della mamma di alberto?
282	SP1	534.409	536.352	1.943	no:: e poi se le buttate è inutile
283	SP2	536.418	538.221	1.803	eh sì: e queste come le usiamo poi
284	SP1	538.960	540.019	1.059	no ma sono orrende
285	SP2	541.090	542.451	1.361	ma sono mangiabili da:i
286	SP1	543.862	544.862	1.000	ma sanno di aceto
287	SP2	545.733	546.322	0.589	ma un PO'
288	SP1	546.616	547.791	1.175	no sono bruttissime
289	SP1	548.700	549.026	0.326	vabbè
290	SP2	550.869	552.079	1.210	comunque che stavi dicendo albi
291	SP3	556.159	558.104	1.945	che tua madre comunque cucina per
292	SP3	558.571	559.272	0.701	più persone
293	SP2	559.406	559.735	0.329	ah [sì]
294	SP3	559.620	560.745	1.125	[tu], tua [sorella]
295	SP2	559.985	561.430	1.445	[quattro di noi:] grassi
296	SP2	561.585	563.619	2.034	più bra~ x a pranzo anche: sei di noi
297	SP2	563.955	564.764	0.809	[marina e claudino]
298	SP3	563.957	566.596	2.639	[quindi comunque] una bottiglia d'olio ovviamente se ne va
299	SP2	566.971	567.176	0.205	sì
300	SP1	567.749	570.239	2.490	amo' [però] a pranzo penso che fate la pasta in genere
301	SP2	567.949	568.096	0.147	x
302	SP2	570.835	573.008	2.173	xx ovviamente l'olio serve per qualsiasi cosa
303	SP1	573.292	573.721	0.429	e vabbè
304	SP1	574.312	574.576	0.264	però
305	SP1	575.266	575.786	0.520	non so
306	SP3	577.414	581.497	4.083	mariarita è eccessiva nell'utilizzo dell'olio, del condimento, il parmigiano
307	SP3	582.872	583.352	0.480	le [xx]
308	SP1	583.004	584.477	1.473	[sì:: ma]riarita nel condimento sì
309	SP1	584.991	585.895	0.904	è un po::: m:h
310	SP3	588.769	590.055	1.286	ma è una questione di abitudine
311	SP1	590.132	590.984	0.852	e cert[o]
312	SP3	590.771	592.385	1.614	[l']altra volta che andammo a mangiare
313	SP3	593.201	594.684	1.483	quando venimmo a pulire la casa qua no?
314	SP3	595.443	596.592	1.149	che poi anda[i a] mangiare da lei
315	SP1	595.793	595.901	0.108	[eh]
316	SP1	596.630	596.946	0.316	m:h
317	SP3	599.894	601.073	1.179	#facette nu kile e pasta
318	SP1	604.795	605.463	0.668	per quATTRO?
319	SP3	607.698	609.942	2.244	no n~ un kilo settecento grammi di pasta
320	SP1	610.150	612.654	2.504	eh [vabbè ma] perché quello il padre se ne mangia assai io so
321	SP3	610.340	610.688	0.348	[con due]
322	SP3	612.831	615.682	2.851	il padre man~ ne mangia:: ne mangia una scodella da insalata
323	SP1	615.698	615.924	0.226	eh
324	SP3	618.562	619.963	1.401	con <DUE VASETTI>
325	SP3	620.356	622.290	1.934	del pesto quello là barilla::
326	SP1	622.511	624.580	2.069	[vabb[è gra]zie con settecento grammi di pasta
327	SP3	622.774	623.079	0.305	[rico~]
328	SP3	625.376	626.295	0.919	ricotta e noCI
329	SP3	626.814	627.799	0.985	non contENTA
330	SP3	628.139	629.422	1.283	il fior di latte dentro
331	SP3	629.767	630.807	1.040	non contenta
332	SP3	631.357	632.463	1.106	il parmigiano sopra
333	SP1	633.639	634.418	0.779	e non stona?
334	SP3	635.325	638.654	3.329	NON contenta >mi ha detto< eh se c'avevo le noci mettevo pure le noci sopra
335	SP1	638.868	639.512	0.644	[no]::
336	SP2	638.950	639.255	0.305	[marò]
337	SP1	640.325	640.835	0.510	esagerata
338	SP3	641.685	644.481	2.796	ua mi piacevano tanto quelle zucchine le ave[te man]giate tutte
339	SP1	643.459	643.718	0.259	[mh]
340	SP1	644.693	645.258	0.565	<sorry>
341	SP1	645.703	647.217	1.514	te le rifaccio prima che te ne vai
342	SP2	647.392	647.765	0.373	e:h
343	SP3	648.215	648.901	0.686	prima che te ne vai
344	SP2	649.187	649.356	0.169	m:h
345	SP3	649.368	650.045	0.677	è lui che va via
346	SP2	650.490	651.547	1.057	>sai che possiamo [fare]<?
347	SP3	650.995	651.368	0.373	[m:hm:h]
348	SP3	652.031	652.279	0.248	°no°
349	SP2	652.631	655.006	2.375	con questa zucchinona gigante che tengo (.) la vogliamo arrostire?
350	SP2	655.166	656.337	1.171	ADESSO tipo
351	SP2	656.506	658.139	1.633	cioè non ce la mangiamo adesso però
352	SP2	658.354	659.357	1.003	lo facciamo per domani magari
353	SP1	659.374	659.840	0.466	va bene
354	SP3	660.139	662.481	2.342	ma perché la zucchinona non l'avevi già fatta?
355	SP2	662.786	664.016	1.230	amo' erano DUE zucchino[ne]
356	SP3	663.858	664.598	0.740	[°xx] zucchinone°
357	SP2	664.622	666.524	1.902	una l'ho fatta (.) l'altra::
358	SP1	666.789	669.427	2.638	eh ma l'altra [è metà] perché metà [si] deve tagliare
359	SP3	667.380	667.929	0.549	[è nel frigo]
360	SP3	668.392	668.598	0.206	[eh]
361	SP2	669.417	673.627	4.210	[p]erché nel frigo:: [stava troppo: forte se:]: ì m: il ghiaccio l'ha tipo un po: m::h
362	SP1	670.195	671.745	1.550	[il ghiaccio là che è eh]
363	SP2	674.418	676.430	2.012	disturbata diciamo così non so [co]me dire m::h
364	SP3	675.824	675.966	0.142	[m:h]
365	SP2	676.859	678.494	1.635	cioè si è [fa]tta tipo molla, [strana]
366	SP3	677.051	677.202	0.151	[no]
367	SP3	677.897	678.984	1.087	[s'è con]gelata
368	SP2	680.002	681.853	1.851	eh ma si è fatta molla [strana da un lato]
369	SP3	681.001	682.767	1.766	[eh si è brucia]ta si è::
370	SP2	682.769	684.459	1.690	bra~ tipo forse una bruciatura da: gelo
371	SP3	685.257	685.614	0.357	m:h
372	SP3	688.897	691.163	2.266	mi è piaciuto come le ha:: fatte rosanna
373	SP1	691.651	692.115	0.464	olè
374	SP3	692.684	694.583	1.899	c'ha messo [dentro l'ori]gano tuttavia
375	SP1	693.196	693.614	0.418	[xx]
376	SP2	695.413	699.523	4.110	davvero do~ dovresti essere contenta è il primo: complimento da qua~ che hai cucinato qualcosa tu
377	SP1	698.394	700.011	1.617	((applaude))
378	SP1	700.258	703.786	3.528	grazie gra~ me lo ricorderò a vita sappiate che non si replicherà mai più
379	SP2	703.578	704.345	0.767	((ride))
380	SP1	705.055	707.536	2.481	no perché poi io invece e:: adoro
381	SP1	707.849	711.159	3.310	i~ come mangiano in ospedale praticamente luciana me lo dice sempre
382	SP1	711.501	712.667	1.166	allora senza sale
383	SP1	713.257	717.325	4.068	cioè meno sale c'è più mi piace, senza olio, senza niente cioè meno condimento è
384	SP2	717.442	719.164	1.722	questo sale l'ho pre so [perché] me l'hai chiesto tu eh però
385	SP1	718.095	718.286	0.191	[eh]
386	SP1	719.347	720.583	1.236	no [no s]ì sì questo sì
387	SP2	719.453	719.795	0.342	[xx]
388	SP2	721.377	721.909	0.532	più o meno
389	SP1	722.770	724.229	1.459	no ci sono cose e cose
390	SP1	724.853	728.000	3.147	però tipo la pasta me la sto mangiando quasi completamente senza sale
391	SP2	728.128	728.430	0.302	m:h
392	SP2	729.422	730.536	1.114	non fa schifo la pasta senza sa~?
393	SP1	730.546	735.618	5.072	lo so ma mi sono abituata al sapore ormai PURE QUANDO CI METTI UN PIZZICO DI SALE IO LA SENTO SALATISSIMA
394	SP2	735.631	737.392	1.761	cioè non metti proprio (.) il sale nell'acqu[a]?
395	SP1	737.288	737.756	0.468	[n]:o
396	SP1	739.028	739.561	0.533	m:h
397	SP3	739.818	740.206	0.388	[cosa]?
398	SP2	739.822	740.755	0.933	[che schi]fo amo'
399	SP1	741.106	744.274	3.168	eh lo so però no xx mi sono abituata non so il perché
400	SP3	745.614	745.913	0.299	vabbè
401	SP3	746.410	747.000	0.590	che problema hai
402	SP2	747.113	747.681	0.568	((ride))
403	SP1	747.507	749.940	2.433	eh INFATTI che problema ho (.) d:itemelo voi
404	SP3	749.947	751.359	1.412	vabbè meglio così in realtà eh
405	SP2	751.359	751.800	0.441	tanti
406	SP1	752.540	753.991	1.451	marò veramente tantissimi ((ride))
407	SP2	753.541	754.122	0.581	((ride))
408	SP3	754.381	755.013	0.632	cioè voglio dire
409	SP2	755.012	755.441	0.429	ops
410	SP3	755.443	760.263	4.820	che non la vuoi: che è sala:~ cioè che non vuoi mettere il sale nel condimento della pasta però:
411	SP3	760.551	763.181	2.630	non salare l'acqua quando la bolli e: illega[le]
412	SP2	762.950	763.620	0.670	[es]at[to]
413	SP3	763.360	763.855	0.495	[non si fa]
414	SP1	763.514	764.700	1.186	[è ill]egale
415	SP1	765.700	772.602	6.902	lo so ma ti vi giuro che io sento ormai sempre salato >pure< se ci metti un pizzico io non ce la faccio a mangiarlo non so >quante volte ho litigato con mamma<
416	SP3	773.065	773.991	0.926	vabbè meglio così
417	SP1	774.823	777.335	2.512	perché la sento oggettivamente salata
418	SP3	780.170	782.099	1.929	io comunque non so voi ho ancora fame voi?
419	SP2	782.877	785.508	2.631	io: non particolarme~ [mangiati un po'] di queste melanzanette
420	SP1	783.851	784.393	0.542	[io no:]
421	SP3	785.672	787.643	1.971	io volevo le m:h zucchine di rosanna
422	SP3	787.907	789.840	1.933	le avete mangiate [tutte quante]
423	SP2	788.878	789.837	0.959	[eh amo' sono finite]
424	SP1	789.553	792.448	2.895	[SENTI] non so se già le hai assaggiate ma x a me fanno schifo ste cose
425	SP3	794.133	794.520	0.387	vabbè
426	SP2	796.635	797.778	1.143	non sono quelle della mamma
427	SP1	797.881	801.668	3.787	no[: no sono] brutte proprio amo' sono: sottaceto no sottolio
428	SP2	797.998	798.756	0.758	ma sono buone
429	SP2	802.044	802.672	0.628	è vero (.) però
430	SP1	802.733	803.696	0.963	no so bruttissime
431	SP2	803.772	804.248	0.476	ROSA
432	SP2	804.505	807.727	3.222	#sanna cunsuma' se fai questa cattiva [pubblicità ALBERTO NON SE LE MANGIA] eh
433	SP1	805.951	807.610	1.659	[lo so ma non mi PIACCIONO ah]
434	SP3	808.946	811.692	2.746	ma a me neanche piacciono mi piacciono solo quelle di mamma
435	SP2	812.713	812.913	0.200	Sì
436	SP2	813.573	815.209	1.636	anche a me piacciono soltanto quelle della mamma di roberto
437	SP3	815.656	817.315	1.659	fanno s[chif]o sanno di zenzero
438	SP1	816.021	816.213	0.192	[eh]
439	SP1	817.401	818.731	1.330	sono (.) di zenzero?
440	SP2	818.778	819.299	0.521	ma no:
441	SP1	819.331	820.708	1.377	no zenzero <non saprei>
442	SP2	823.069	824.385	1.316	per me è come rosanna sanno di aceto
443	SP3	824.827	825.618	0.791	no non sono buone
