tu_id	speaker	start	end	duration	text
123	SP1	240.250	241.870	1.620	[sì (.) °sì sì°]
124	SP1	241.980	243.410	1.430	[sì: sì:]
125	SP2	243.470	244.810	1.340	hai fratelli anch[e:?]
126	SP1	244.560	247.450	2.890	[sì.] ho una sorella che: studia in università
127	SP2	247.510	248.650	1.140	ah che cosa studia?
128	SP1	248.620	249.230	0.610	chimica
129	SP2	249.310	250.470	1.160	chimica [okay]
130	SP1	249.930	250.660	0.730	[industriale.]
131	SP2	250.680	253.880	3.200	ed è più:: (.) grande più pi[ccola di te?]
132	SP1	253.040	255.540	2.500	[no: è più c-] sì più: piccola ((ride))
133	SP2	254.590	255.870	1.280	[più] piccola okay
134	SP2	255.960	261.130	5.170	sono curiosa di sapere se tu con la tua sorella parli pre- pr[evalentemente xx (.) (tutte e due) okay]
135	SP1	259.300	265.269	5.969	[TUTTE E DUE LINGUE NOI PARLIAMO] tutte e due lingue sì: dipende quale argomento che parliamo però parliamo tutte e due °lingue°.
136	SP2	265.270	268.790	3.520	ah tipo ci sono alcuni argomenti che sono: più legati a una l[ingua,]
137	SP1	268.330	269.200	0.870	[sì] (.) °sì°
138	SP2	269.180	270.100	0.920	per esempio?
139	SP1	270.060	279.250	9.190	no esempio: e::h quando noi parliamo qualche argomenti di proprio c(io)è proprio ital- c(io)è posto qui, allora parliamo come:: m::h
140	SP1	279.350	284.750	5.400	come italiano c(io)è proprio le cose, però eh quando noi parliamo la roba dei per la famiglia,
141	SP1	284.960	290.040	5.080	allora vabbè utilizziamo il [lin]gua:: bang[la] per la famiglia assolutamente.
142	SP2	286.630	287.170	0.540	[mhmh]
143	SP2	288.070	288.640	0.570	[mhmh]
144	SP2	288.800	289.510	0.710	[mhmh]
