tu_id	speaker	start	end	duration	text
94	SP2	166.672	171.422	4.750	no era: boh cioè aveva adesso eh mi sembrava di m:h casalecchio
95	SP1	172.005	173.116	1.111	okay [okay]
96	SP2	172.616	173.855	1.239	[(diversi) fi]or[avanti]
97	SP1	173.323	173.999	0.676	[okay oka]y
98	SP1	174.133	174.744	0.611	ho capito
99	SP1	174.849	177.405	2.556	s- e che [che c]osa si studia a:l mh vele[zzi]
100	SP2	175.199	175.438	0.239	[sì]
101	SP2	176.922	177.402	0.480	[tecnico]
102	SP1	177.511	178.055	0.544	tecni[co]
103	SP2	177.899	178.199	0.300	°[te]cni-°
104	SP1	178.355	179.499	1.144	e [di]
105	SP2	178.883	179.383	0.500	[professionale]
106	SP1	179.705	181.111	1.406	elettrica, elettr[onica],
107	SP2	180.627	189.394	8.767	[no e:h] [là erava no] eh sì perché: ci sono di informatica eh meccanica e:h idraulica con [autome]cc[anica]
108	SP1	181.416	182.344	0.928	[informatica],
109	SP1	188.372	188.684	0.312	[°mh°]
110	SP1	188.916	189.755	0.839	[mh mh o]ka[y]
111	SP2	189.761	192.599	2.838	[ha] fatta: ili- cioè automeccanica con idrau[lica]
112	SP1	192.226	192.705	0.479	[mh mh mh]
113	SP1	192.927	195.599	2.672	e quando hai finito di studiare sei venuto a lavorare: subito
