tu_id	speaker	start	end	duration	text
45	SP1	199.160	203.840	4.680	e quindi quando ho definito questo tirocino di sei mesi poi dopo non ho- [non ho abbandonato]
46	SP2	202.509	203.795	1.286	[non hai abbandonato]
47	SP1	205.109	208.700	3.591	e: poi ho avuto un momento in cui dicevo cosa faccio della mia vita {ride}
48	SP2	208.382	210.209	1.827	{ride}
49	SP1	208.900	218.080	9.180	classico momento che prima o poi arriva e: ho fatto- ho iniziato facendo un tutorato al- sempre all'università
50	SP1	219.180	227.640	8.460	come tutor internazionale di un dipartimento {P} perché premessa durante la magistrale
51	SP1	228.040	232.740	4.700	avevo fatto e: un tutorato nell'ufficio relazioni internazionale in cui [adesso lavoro]
52	SP2	231.700	232.318	0.618	[m: m:]
53	SP1	233.860	244.060	10.200	sono dei: lavori che possono fare gli studenti tot ore e: quindi siccome mi era piaciuta quell'esperienza che ho fatto lì ho detto proviamo a tornare a fare qualcosa all'università
54	SP1	244.600	266.400	21.800	quindi ho fatto questo tutorato [da laureata a quel punto]mentre stavo facendo questo è uscito un concorso specifico per le relazioni internazionali e quindi l'ho fatto e sono stata presa e dopo ho lasciato il tutorato ho iniziato a fare quello poi ho fatto vari concorsi perché il primo che ho vinto era un concorso determinato poi l'anno dopo ne ho fatto uno
55	SP2	248.289	248.908	0.619	[m: m:]
56	SP1	268.100	276.220	8.120	poi l'anno dopo ne ho fatto uno indeterminato di una categoria un po' inferiore però determinato {ride} non si butta via
57	SP2	272.408	272.890	0.482	m: m:
58	SP2	273.308	275.302	1.994	anche {ride}
59	SP1	277.300	282.008	4.708	e che ho fatto quello poi l'anno dopo ancora ne ho fatto un altro sempre indeterminato però del livello superiore
60	SP2	282.400	283.084	0.684	m: m:
61	SP1	283.800	287.138	3.338	e questo è stato l'anno scorso sì l'anno scorso
62	SP1	287.769	291.101	3.332	io adesso basta non voglio più fare concorsi [per la mia vita]
63	SP2	289.008	294.300	5.292	[quindi] pensi che questo sia il lavoro: della vita
64	SP1	293.360	329.320	35.960	sì sì ceh oddio non si sa mai nella vita però io penso che non lascerò unibo quello che può succedere è secondo me succedere secondo me è che magari il cambio posizione all'interno di uniibo o cambio ufficio o aree perché spesso magari come dopo un tante di anni dicevo io cambia un po' lavoro voglio fare qualcosa di un po' diverso che è un trasferimento a un altro ufficio un altro campus anche a forlì potenzialmente e quindi questo sicuramente secondo me succederà però mi trovo bene
65	SP2	328.200	330.909	2.709	[come ambiente comunque:]
66	SP1	329.380	339.680	10.300	sì sicuramente i miei colleghi mi trovo benissimo questo è una grande parte secondo me del lavoro perché a volte dici ah ti piace il lavoro o non ti piace il lavoro
67	SP1	341.620	352.000	10.380	il lavoro in sé secondo me conta ma non tanto quanto conta l'ambiente [l'ambiente] le persone con cui lavori ho capito questa cosa qui perché a volte dici il lavoro della vita che hai
68	SP2	348.000	349.100	1.100	[l'ambiente]
69	SP2	350.015	350.897	0.882	anche secondo me
70	SP2	351.792	352.578	0.786	è vero è vero
71	SP1	352.392	362.410	10.018	perché a volte: dici il lavoro della vita che hai sempre voluto fare in pratica io non avevo un lavoro che volevo che avrei sempre voluto fare però dici
72	SP1	362.410	368.500	6.090	il lavoro è perfetto però poi stai male perché hai delle persone con cui non ti trovi
73	SP2	368.500	372.992	4.492	che al fine devi vedere tutti i giorni quindi io mi trovo bene quindi è quelli che lavoro
74	SP1	374.000	382.440	8.440	comunque io mi trovo bene con i miei colleghi il lavoro comunque mi piace quindi per ora io finché non mi mandano via {ride} mi barro qui per sempre
75	SP2	379.008	380.383	1.375	rimango eh {ride}
76	SP1	382.680	388.000	5.320	poi è chiaro che le cose cambiano negli anni però per ora sono felice così
77	SP2	385.292	386.684	1.392	sì sì sì
78	SP2	388.000	391.800	3.800	e per quanto riguarda la tua laurea comunque quindi ti è servita
79	SP1	391.808	399.000	7.192	sì sì no io volevo fare qualcosa il mio unico obiettivo era fare qualcosa in cui potessi usare le lingue perché sennò dico
80	SP2	399.200	400.288	1.088	quali hai studiato tu?
81	SP1	400.492	409.020	8.528	inglese e spagnolo lo spagnolo ti dico la verità non lo uso tanto raramente quando viene qualche studente a sportello che {ride}
82	SP2	401.200	402.289	1.089	m: m:
83	SP2	405.208	406.495	1.287	m: occhei
84	SP2	409.615	410.600	0.985	{ride}
85	SP1	410.200	442.180	31.980	provi a parlargli in inglese e non capisce provi a parlargli in italiano non capisce senti che parla spagnolo però si tendenzialmente uso tutti i giorni in inglese perché scrivo tutti i giorni in inglese parlo tutti i giorni in inglese con loro e quindi questo sono molto contenta poi non so il mio inglese probabilmente sta regredendo perché ho apportato di parlare con i miei strani comunque non sono madrelingua hanno gli accenti tutti strani tra gli indiani yes ma yes ma
86	SP2	415.308	416.803	1.495	eh proviamo {ride}
87	SP2	421.992	422.669	0.677	m: m:
88	SP2	437.508	439.405	1.897	non usi l'accento:?
89	SP2	442.285	444.900	2.615	{ride} [è vero è vero]
90	SP1	442.285	444.108	1.823	{ride}
91	SP1	444.400	465.100	20.700	[dopo un po'] cioè cerchi di farti capire bene quindi scandisci bene però il mio accento probabilmente è un attimo andato a quel paese {ride} però sì no sono contenta perché riesco ad usare vai quello che poi tutti gli esami di letteratura che ho fatto non sono non sono [non sono servite a niente chiaramente] però lo stesso
92	SP2	461.792	463.379	1.587	[non sono no non no]
93	SP2	465.100	469.420	4.320	è comunque una cosa che ti piace quindi:
94	SP1	467.700	489.830	22.130	sì sì esatto a me piace parlare in inglese il mio obiettivo era quello usare l'inglese tutti i giorni e tenerlo chiaramente fresco perché se in inglese non lo parli un po' sai in te sei molto tempo senza parlarlo sì lo sai però si arruzzinisce senti sempre all'ultimo senti sempre un po' odio ma non
