tu_id	speaker	start	end	duration	text
78	SP2	153.498	154.256	0.758	poi c'ho messo
79	SP2	154.766	158.134	3.368	<QUATTRO FETTE> CONTATE di salame tagliate a cubetti
80	SP2	158.904	162.693	3.789	MEZZO PEZZO di auricchio {ride} cioè: di provolone tagliato a cubetti
81	SP2	163.230	167.930	4.700	E DUE FETTINE DI PANE tagliate a cubetti saltate in padella che le ho fatte tipo: crostino
82	SP3	167.961	168.250	0.289	m:h
83	SP2	168.290	168.635	0.345	basta
84	SP2	170.365	174.272	3.907	que~ [ah e una una carota] che l'ho tagliata piccolina piccolina
85	SP3	170.432	171.828	1.396	[xxxxx]
86	SP3	174.278	175.569	1.291	secondo me la carota non ci stava be~
87	SP2	175.571	176.241	0.670	invece stava bene
88	SP3	176.350	176.633	0.283	sì?
89	SP3	177.294	180.190	2.896	no comunque no per m[e è] un [pranzo standard]
90	SP2	178.469	178.753	0.284	[mh]
91	SP2	179.144	180.587	1.443	[non è un pranzo gra]ss[o]
92	SP3	180.469	180.862	0.393	[no:]
93	SP2	183.755	185.460	1.705	pranzo che è terminato col gelato
94	SP3	185.926	186.221	0.295	ah
95	SP3	186.545	187.221	0.676	[questo già]
96	SP2	186.545	187.533	0.988	[NON SOLO PER ME]
97	SP2	187.701	188.451	0.750	ma anche per lui
98	SP2	188.570	188.938	0.368	[quindi]
99	SP3	188.582	192.950	4.368	[vabbè] comunque però in generale state un pochino: dando alla pazza gioia eh
100	SP1	191.866	192.474	0.608	[<ma: io>]
101	SP1	192.992	199.560	6.568	ma io non sto dicendo MATTEO stai mangiando come il maiale matteo avrai il diabete sto dicendo matteo entrambi
102	SP1	200.018	201.629	1.611	assumiamoci le responsabilità
103	SP1	202.193	208.560	6.367	che noi già viviamo in una terra di merda che ci porta naturalmente a morire prima poi mangiamo anche molto male
104	SP3	208.560	210.751	2.191	però tipo ieri avete mangiato [patatine fritte]
105	SP2	209.673	211.001	1.328	[parla per te io non abito] qua
106	SP1	212.711	213.700	0.989	matteo ma va cach
107	SP3	214.615	215.968	1.353	avete mangiato [xxx]?
108	SP2	215.037	217.762	2.725	[sì ma questo gay dra]ma non ho capito: sta cosa che
109	SP2	220.856	222.332	1.476	per forza dobbiamo litigarci ogni volta
110	SP1	224.951	230.170	5.219	°ma se vuoi: possiamo anche non litigare più (se vuoi° me ne posso) tornare a casa mia
111	SP2	230.232	233.403	3.171	{ride} è già l'ennesima volta che lo dici ja
112	SP2	234.680	236.398	1.718	lo sai che non è quello che voglio quindi:
113	SP1	237.369	239.511	2.142	beh forse mi sono scocciato di stare [qua]?
114	SP2	239.074	242.992	3.918	[bra fo]rse se se tu ti sei scocciato ti riaccompagno però se è per me lo sai che non è così
115	SP2	244.678	247.937	3.259	evitiamo di continuare questo discorso al momento che: non mi sembra il caso
116	SP3	253.199	256.449	3.250	no anche perché mi deve venire il ciclo mi metto a piangere se litigate
117	SP2	256.505	256.820	0.315	no amo'
118	SP2	257.053	259.141	2.088	mo ci mangiamo il gelato così ti facciamo stare felice
119	SP1	259.146	259.456	0.310	ecco qua
120	SP3	260.404	262.082	1.678	aspe' xx jà digeri[amo]
121	SP2	262.094	263.378	1.284	[sì] mi fumo una <sigaretta>
