tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
11	SP1	36.066	43.139	7.073	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	35	noi siamo venuti qui a chiedere a te la disponibilità perché il la verità è che siamo andati alla copisteria di via del guasto a chiedere e i ragazzi ci hanno detto che dovremmo assolutamente	noi siamo venuti qui a chiedere a te la disponibilità perché il la verità è che siamo andati alla copisteria di via del guasto a chiedere e i ragazzi ci hanno detto che dovremmo assolutamente	noi siamo venuti qui a chiedere a te la disponibilità perché il la verità è che siamo andati alla copisteria di via del guasto a chiedere e i ragazzi ci hanno detto che dovremmo assolutamente
12	SP2	43.149	43.468	0.319	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
13	SP1	43.508	44.127	0.619	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	a chiedere	a chiedere	a chiedere
14	SP2	44.198	44.506	0.308	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh[mh]	mh[mh]	mhmh
15	SP1	44.312	47.06	2.748	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	[e i ra]gazzi ci hanno detto che dovevamo assolutamente venire da te	[e i ra]gazzi ci hanno detto che dovevamo assolutamente venire da te	e i ragazzi ci hanno detto che dovevamo assolutamente venire da te
16	SP2	47.36	51.751	4.391	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	beh eh sì perché loro non è non è abbasta- >cioè< loro non:	beh eh sì perché loro non è non è abbasta- >cioè< loro non:	beh eh sì perché loro non è non è abbasta- cioè loro non
17	SP2	51.76	59.946	8.186	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	24	loro sono bravi ma non sono bravi per rispondere a un sacco di domande che anche non sono bravi in italiano proprio [poco parole]	loro sono bravi ma non sono bravi per rispondere a un sacco di domande che anche non sono bravi in italiano proprio [poco parole]	loro sono bravi ma non sono bravi per rispondere a un sacco di domande che anche non sono bravi in italiano proprio poco parole
18	SP1	59.335	61.64	2.305	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[ok quindi] forse forse il problema era quello	[ok quindi] forse forse il problema era quello	ok quindi forse forse il problema era quello
19	SP2	61.705	61.934	0.229	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
20	SP1	61.706	64.615	2.909	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[non] non abbiamo capito se erano preoccupati perché	[non] non abbiamo capito se erano preoccupati perché	non non abbiamo capito se erano preoccupati perché
21	SP2	64.64	71.64	7.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	20	no non sono non è preoccupati però e:h lo sai che quando qualcuno che non capisce cosa è la doma[nda]	no non sono non è preoccupati però e:h lo sai che quando qualcuno che non capisce cosa è la doma[nda]	no non sono non è preoccupati però eh lo sai che quando qualcuno che non capisce cosa è la domanda
22	SP1	71.31	71.638	0.328	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
23	SP2	71.757	81.5	9.743	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	29	e quale che è la sp- risposta che sta facendo in un'altra lingua che lui non è abbastanza brava allora è una problema perciò è una persona no	e quale che è la sp- risposta che sta facendo in un'altra lingua che lui non è abbastanza brava allora è una problema perciò è una persona no	e quale che è la sp- risposta che sta facendo in un' altra lingua che lui non è abbastanza brava allora è una problema perciò è una persona no
24	SP1	81.792	82.062	0.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
25	SP1	82.135	82.749	0.614	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sì forse	sì forse	sì forse
26	SP2	82.75	84.739	1.989	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	perciò che: [ha diffi-]	perciò che: [ha diffi-]	perciò che ha diffi-
27	SP1	84.406	85.502	1.096	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[forse] è stato per quell[o]	[forse] è stato per quell[o]	forse è stato per quello
28	SP2	85.466	85.64	0.174	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[s]ì	[s]ì	sì
29	SP1	85.947	88.171	2.224	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e stamattina noi siamo andate in	e stamattina noi siamo andate in	e stamattina noi siamo andate in
30	SP2	89.484	89.642	0.158	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	zona	zona	zona
31	SP1	89.645	92.166	2.521	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	praticamente tutti i negozi di via san vitale	praticamente tutti i negozi di via san vitale	praticamente tutti i negozi di via san vitale
32	SP2	92.325	94.04	1.715	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	sì [nessuno che non] ti ha detto che c'è	sì [nessuno che non] ti ha detto che c'è	sì nessuno che non ti ha detto che c' è
33	SP1	92.515	93.279	0.764	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[a chiedere]	[a chiedere]	a chiedere
34	SP2	94.1	99.513	5.413	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	35=0.288	False	0	0	0	15	sì perché hanno paura per: perché non lo s- non si sa cosa succederà dopo	sì perché hanno paura per: perché non lo s- non si sa cosa succederà dopo	sì perché hanno paura per perché non lo s- non si sa cosa succederà dopo
35	SP1	99.225	99.514	0.289	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]mh	[mh]mh	mhmh
36	SP1	99.634	99.78	0.146	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
37	SP1	100.053	103.18	3.127	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	infatti sì quindi >vabbè< ma noi abbiamo provato [ovviamente]	infatti sì quindi >vabbè< ma noi abbiamo provato [ovviamente]	infatti sì quindi vabbè ma noi abbiamo provato ovviamente
38	SP2	102.38	104.153	1.773	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[assolutamente] [as]solutamente	[assolutamente] [as]solutamente	assolutamente assolutamente
39	SP1	103.324	103.657	0.333	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
40	SP1	104.251	109.18	4.929	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ma invece tu vivi in italia da sempre da alcuni anni?	ma invece tu vivi in italia da sempre da alcuni anni?	ma invece tu vivi in italia da sempre da alcuni anni
41	SP2	109.42	113.819	4.399	True	False	0	1	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	no non è che da sempre sì da circa 15 anni già passa[to]	no non è che da sempre sì da circa quindici anni già passa[to]	no non è che da sempre sì da circa quindici anni già passato
42	SP1	113.502	113.818	0.316	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[okay]	[okay]	okay
43	SP1	114.139	114.278	0.139	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
44	SP2	114.279	114.832	0.553	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxx	xxx	x
45	SP1	115.008	118.159	3.151	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	46=0.199,47=0.719	True	0	0	0	6	beh comunqu[e] parli ben- parli benissimo	beh comunqu[e] parli ben- parli benissimo	beh comunque parli ben- parli benissimo
46	SP2	116.124	116.323	0.199	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
47	SP2	117.44	119.18	1.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[beh qui]ndici anni eh	[beh qui]ndici anni eh	beh quindici anni eh
48	SP2	119.34	123.4	4.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	non sono: sì è già passata proprio un se-  più di un secolo	non sono: sì è già passata proprio un se- più di un secolo	non sono sì è già passata proprio un se- più di un secolo
49	SP1	123.5	126.099	2.599	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	mh ma hai studiato da solo:	mh ma hai studiato da solo:	mh ma hai studiato da solo
50	SP2	126.213	129.76	3.547	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	no ceh no non è che hai studiato da solo è che ho fatto anche superiore qui	no ceh no non è che hai studiato da solo è che ho fatto anche superiore qui	no ceh no non è che hai studiato da solo è che ho fatto anche superiore qui
51	SP1	130.62	133.092	2.472	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	a:h ok quindi sei sei giovanissim[o]	a:h ok quindi sei sei giovanissim[o]	ah ok quindi sei sei giovanissimo
52	SP2	133.012	133.372	0.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[s]ì	[s]ì	sì
53	SP2	133.648	133.897	0.249	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
54	SP1	133.901	138.76	4.859	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	giovanissimo perché io (.) no- non voglio chiedere [l'età] che sta perché non	giovanissimo perché io {P} no- non voglio chiedere [l'età] che sta perché non	giovanissimo perché io {P} no- non voglio chiedere l' età che sta perché non
55	SP2	137.741	138.062	0.321	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[giusto]	[giusto]	giusto
56	SP2	138.78	140.04	1.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	no no assolutament[e deve chiedere]	no no assolutament[e deve chiedere]	no no assolutamente deve chiedere
57	SP1	139.379	141.669	2.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[però e] sei andato a scuola qui quindi	[però e] sei andato a scuola qui quindi	però e sei andato a scuola qui quindi
58	SP2	141.9	142.12	0.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
59	SP1	142.2	143.02	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	che scuola hai fatto?	che scuola hai fatto?	che scuola hai fatto
60	SP1	143.16	145.73	2.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	perché anch'io sono andata a scuola qui un po' di anni fa ma	perché anch'io sono andata a scuola qui un po' di anni fa ma	perché anch' io sono andata a scuola qui un po' di anni fa ma
61	SP2	145.73	150.54	4.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	esattamente primo e:h è andato il mh manfredi tanari	esattamente primo e:h è andato il mh manfredi tanari	esattamente primo eh è andato il mh manfredi tanari
62	SP1	150.56	150.98	0.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ok	ok	ok
63	SP2	151.34	159.4	8.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	che per la lingua che non ho riuscito: passare poi: c'avevo trasferito in fioravanti	che per la lingua che non ho riuscito: passare poi: c'avevo trasferito in fioravanti	che per la lingua che non ho riuscito passare poi c' avevo trasferito in fioravanti
64	SP1	159.593	159.895	0.302	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ok	ok	ok
65	SP2	160.1	161.3	1.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	adesso è vellosi fioravanti	adesso è vellosi fioravanti	adesso è vellosi fioravanti
66	SP2	161.6	164.411	2.811	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	quando era fatta era era solo il fiorava[nti]	quando era fatta era era solo il fiorava[nti]	quando era fatta era era solo il fioravanti
67	SP1	164.138	164.407	0.269	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
68	SP1	164.44	166.28	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	okay e che indirizzo ha che non lo so?	okay e che indirizzo ha che non lo so?	okay e che indirizzo ha che non lo so
69	SP2	166.64	171.46	4.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	no era boh ceh adesso mi sembrava di mh casalecchio	no era boh ceh adesso mi sembrava di mh casalecchio	no era boh ceh adesso mi sembrava di mh casalecchio
70	SP1	172.128	173.105	0.977	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	okay [okay]	okay [okay]	okay okay
71	SP2	172.561	174.002	1.441	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[di vellosi] fiora[vanti]	[di vellosi] fiora[vanti]	di vellosi fioravanti
72	SP1	173.46	174.002	0.542	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[okay okay]	[okay okay]	okay okay
73	SP1	174.08	174.66	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ho capito	ho capito	ho capito
74	SP1	175.04	177.46	2.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	75=0.228,76=0.473	True	0	0	0	9	e [che] che cosa si studia al mh vellozzi?	e [che] che cosa si studia al mh vellozzi?	e che che cosa si studia al mh vellozzi
75	SP2	175.204	175.432	0.228	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
76	SP2	176.867	177.34	0.473	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	74=0.473	False	0	0	0	1	tecnico	tecnico	tecnico
77	SP1	177.542	177.951	0.409	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	tecnico?	tecnico?	tecnico
78	SP1	178.411	178.801	0.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:h	e:h	eh
79	SP1	179.945	182.167	2.222	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	elettrica elettroni[ca informatica]	elettrica elettroni[ca informatica]	elettrica elettronica informatica
80	SP2	180.789	189.325	8.536	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	1, auto-meccanica	16	[no eh là erava-] no eh  sì perché ci sono di informatica meccanica e idraulica con auto-mecca[nica]	[no eh là erava-] no eh sì perché ci sono di informatica meccanica e idraulica con auto-mecca[nica]	no eh là erava- no eh sì perché ci sono di informatica meccanica e idraulica con auto-meccanica
81	SP1	188.918	189.688	0.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[mhmh] okay	[mhmh] okay	mhmh okay
82	SP2	189.7	192.491	2.791	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	1, auto-meccanico	7	e ha fatta il >cioè< auto-meccanico con idraul[ica]	e ha fatta il >cioè< auto-meccanico con idraul[ica]	e ha fatta il cioè auto-meccanico con idraulica
83	SP1	192.226	195.428	3.202	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	[mhmh]mh e quando hai finito di studiare sei venuto a lavorare: [subi-]	[mhmh]mh e quando hai finito di studiare sei venuto a lavorare: [subi-]	mhmhmh e quando hai finito di studiare sei venuto a lavorare subi-
84	SP2	195.006	203.52	8.514	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	23	[no] ero cercato il lavoro che di varie parti dell'officina per oficina di auto assolutamente non il moto era officina di auto	[no] ero cercato il lavoro che di varie parti dell'officina per oficina di auto assolutamente non il moto era officina di auto	no ero cercato il lavoro che di varie parti dell' officina per oficina di auto assolutamente non il moto era officina di auto
85	SP2	204.2	211.52	7.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	però visto che il settore ci sono un sacco di lavoro però non ho trovato il punto come	però visto che il settore ci sono un sacco di lavoro però non ho trovato il punto come	però visto che il settore ci sono un sacco di lavoro però non ho trovato il punto come
86	SP2	211.52	212.28	0.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ero cercavo	ero cercavo	ero cercavo
87	SP2	212.28	217.9	5.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	poi ho cercato d'altra parte dove ho trovato c'è rientrato perché in lavorare	poi ho cercato d'altra parte dove ho trovato c'è rientrato perché in lavorare	poi ho cercato d' altra parte dove ho trovato c' è rientrato perché in lavorare
88	SP1	217.9	217.96	0.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sì sì sì	sì sì sì	sì sì sì
89	SP1	218.6	221.82	3.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e quindi vivere a bologna ti piace	e quindi vivere a bologna ti piace	e quindi vivere a bologna ti piace
90	SP2	222.36	224.08	1.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	assolutamente assolutamente	assolutamente assolutamente	assolutamente assolutamente
91	SP2	224.34	227.08	2.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ma il problema è che non trovi a casa in bologna	ma il problema è che non trovi a casa in bologna	ma il problema è che non trovi a casa in bologna
92	SP2	228.26	229.08	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	è una fondamentale	è una fondamentale	è una fondamentale
93	SP1	229.5	230.56	1.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ce lo stanno dicendo tu	ce lo stanno dicendo tu	ce lo stanno dicendo tu
94	SP2	230.56	232.66	2.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	non è che solo in bologna anche	non è che solo in bologna anche	non è che solo in bologna anche
95	SP2	232.66	238.08	5.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	guarda che settimana di scorso ho visto un intervento da un proprio giornalista della firenze	guarda che settimana di scorso ho visto un intervento da un proprio giornalista della firenze	guarda che settimana di scorso ho visto un intervento da un proprio giornalista della firenze
96	SP2	238.56	239.34	0.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	è lo stesso problema	è lo stesso problema	è lo stesso problema
97	SP2	239.34	239.6	0.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	lo stesso problema	lo stesso problema	lo stesso problema
98	SP2	241.66	245.08	3.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	cioè poi bologna non è che è iniziato questo problema da oggi	cioè poi bologna non è che è iniziato questo problema da oggi	cioè poi bologna non è che è iniziato questo problema da oggi
99	SP2	245.58	252.68	7.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	e se tu parli se tu chiedi una persona anziana che è finita di studiare cioè come stranero	e se tu parli se tu chiedi una persona anziana che è finita di studiare cioè come stranero	e se tu parli se tu chiedi una persona anziana che è finita di studiare cioè come stranero
100	SP2	252.76	259.1	6.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	come me come stranero significa che sei venuto da un'altra città tipo anche napoli è	come me come stranero significa che sei venuto da un'altra città tipo anche napoli è	come me come stranero significa che sei venuto da un' altra città tipo anche napoli è
101	SP2	259.1	265.76	6.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	giù parliamo anche roma guarda che se chiedi che quanti anni sei in bologna tra parentesi	giù parliamo anche roma guarda che se chiedi che quanti anni sei in bologna tra parentesi	giù parliamo anche roma guarda che se chiedi che quanti anni sei in bologna tra parentesi
102	SP2	265.76	274.08	8.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	dici guarda che io ho laureato qui ti raccolta la storia come era prima e trattava come stranero	dici guarda che io ho laureato qui ti raccolta la storia come era prima e trattava come stranero	dici guarda che io ho laureato qui ti raccolta la storia come era prima e trattava come stranero
103	SP2	274.34	276.58	2.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè non dalla casa non c'è proprio	cioè non dalla casa non c'è proprio	cioè non dalla casa non c' è proprio
104	SP2	276.58	277.98	1.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	era	era	era
105	SP2	277.98	283.86	5.88	True	False	0	1	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	il bologna ha questa storia da storia c'è proprio da 100 anni mi sembrava ancora più	il bologna ha questa storia da storia c'è proprio da cento anni mi sembrava ancora più	il bologna ha questa storia da storia c' è proprio da cento anni mi sembrava ancora più
106	SP1	283.86	285.08	1.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	sì è possibile sì sì	sì è possibile sì sì	sì è possibile sì sì
107	SP1	285.08	288.06	2.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	non so se tu hai avuto problemi a trovare casa perché anche lei	non so se tu hai avuto problemi a trovare casa perché anche lei	non so se tu hai avuto problemi a trovare casa perché anche lei
108	SP2	288.06	291.83	3.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	tutti quanti guarda che un'utile faile a questa domanda è tutti quanti	tutti quanti guarda che un'utile faile a questa domanda è tutti quanti	tutti quanti guarda che un' utile faile a questa domanda è tutti quanti
109	SP2	291.83	292.58	0.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	tutti quanti	tutti quanti	tutti quanti
110	SP1	293.92	294.94	1.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e c'è stato qualche	e c'è stato qualche	e c' è stato qualche
111	SP2	295.04	301.8	6.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	che hanno soldi e compra appartamento per il fili per mandare in bologna per studiare	che hanno soldi e compra appartamento per il fili per mandare in bologna per studiare	che hanno soldi e compra appartamento per il fili per mandare in bologna per studiare
112	SP1	302.44	303.08	0.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	che è l'unico modo	che è l'unico modo	che è l' unico modo
113	SP2	303.08	303.67	0.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	è l'unico modo	è l'unico modo	è l' unico modo
114	SP2	303.67	304.08	0.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	è l'unico modo	è l'unico modo	è l' unico modo
115	SP1	304.1	304.84	0.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sì sì	sì sì	sì sì
116	SP2	305.1	313.39	8.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	perché dove abitavo io prima non in specifico però in centro bologna che è il morto proprietario	perché dove abitavo io prima non in specifico però in centro bologna che è il morto proprietario	perché dove abitavo io prima non in specifico però in centro bologna che è il morto proprietario
117	SP2	313.39	322.92	9.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	poi il fili hanno venduto l'appartamento da una persona che da salerno che lui ha	poi il fili hanno venduto l'appartamento da una persona che da salerno che lui ha	poi il fili hanno venduto l' appartamento da una persona che da salerno che lui ha
118	SP2	322.92	328.65	5.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	comprato per il suo fili che devono venire e studiare in bologna in università di bologna	comprato per il suo fili che devono venire e studiare in bologna in università di bologna	comprato per il suo fili che devono venire e studiare in bologna in università di bologna
