tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
43	SP1	98.819	101.54	2.745	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	9	(>guarda<) che s- mh perché conteranno tutta la provincia	(>guarda<) che s- mh perché conteranno tutta la provincia	guarda che s- mh perché conteranno tutta la provincia
44	SP1	101.54	105.675	4.135	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	10	perché venezia città è un'isoletta grande così pratica[mente ((ride)) sì]	perché venezia città è un'isoletta grande così pratica[mente {ride} sì]	perché venezia città è un' isoletta grande così praticamente {ride} sì
45	SP2	104.446	110.542	6.096	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	17	[assolutamente ((ride))] poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]	[assolutamente {ride}] poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]	assolutamente {ride} poi se andiamo ancora un po' avanti ci sono colli che non con- non contano neanche
46	SP1	110.0	113.8	3.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[no infa]tti infatti no ma mi sembrava strano infatti ma	[no infa]tti infatti no ma mi sembrava strano infatti ma	no infatti infatti no ma mi sembrava strano infatti ma
47	SP1	113.84	120.494	6.654	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	20	no e quindi mi dicevi che nella (.) nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]	no e quindi mi dicevi che nella {P} nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]	no e quindi mi dicevi che nella {P} nella zona della tua famiglia ci sono delle ini- delle iniziative culturali delle
48	SP2	119.277	120.398	1.121	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sì sì]	[sì sì]	sì sì
49	SP1	120.663	125.229	4.566	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	o e [dei siti storici] o che cosa: [anche o archeolo]gici	o e [dei siti storici] o che cosa: [anche o archeolo]gici	o e dei siti storici o che cosa anche o archeologici
50	SP2	120.976	121.976	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[ma adesso uguale]	[ma adesso uguale]	ma adesso uguale
51	SP2	123.627	124.627	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[no sì dei si-]	[no sì dei si-]	no sì dei si-
52	SP2	125.325	132.301	6.976	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	no guar[da] che là e: sì proprio:mh ci sono la città un po' un po' più culturale	no guar[da] che là e: sì proprio:mh ci sono la città un po' un po' più culturale	no guarda che là e sì propriomh ci sono la città un po' un po' più culturale
53	SP1	125.699	126.12	0.421	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[°no°]	[°no°]	no
54	SP1	132.578	134.036	1.458	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[ok un po' culturale]	[ok un po' culturale]	ok un po' culturale
55	SP2	132.687	135.94	3.253	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[poi adesso guarda che] è un po' c'è persa	[poi adesso guarda che] è un po' c'è persa	poi adesso guarda che è un po' c' è persa
56	SP2	136.08	138.614	2.534	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	un po': che andava dice a vivere la città	un po': che andava dice a vivere la città	un po' che andava dice a vivere la città
57	SP2	138.72	141.747	3.027	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	che adesso tutti quanti che sta perdendo il lavoro °e questo°	che adesso tutti quanti che sta perdendo il lavoro °e questo°	che adesso tutti quanti che sta perdendo il lavoro e questo
58	SP1	141.747	142.193	0.446	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	là	là	là
59	SP2	142.265	142.711	0.446	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	là	là	là
60	SP1	142.795	144.337	1.542	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	okay (.) [ma] cioè	okay {P} [ma] cioè	okay {P} ma cioè
61	SP2	143.494	146.699	3.205	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	[sì (.) cioè tutti] tutti adesso tornando come la città	[sì {P} cioè tutti] tutti adesso tornando come la città	sì {P} cioè tutti tutti adesso tornando come la città
62	SP2	146.84	149.14	2.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	c'è anda[to] verso la cit[tà per vivere]	c'è anda[to] verso la cit[tà per vivere]	c' è andato verso la città per vivere
63	SP1	147.024	147.59	0.566	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh:]	[mh:]	mh
64	SP1	148.084	151.361	3.277	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[ok cioè si spostano] dal ok ho capito	[ok cioè si spostano] dal ok ho capito	ok cioè si spostano dal ok ho capito
65	SP1	151.651	154.494	2.843	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	cioè c'è uno spostamento delle persone verso le cit[tà grandi]	cioè c'è uno spostamento delle persone verso le cit[tà grandi]	cioè c' è uno spostamento delle persone verso le città grandi
66	SP2	153.735	155.036	1.301	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	65=0.759,67=0.385	True	0	0	0	5	[verso le citt- e grandi]	[verso le citt- e grandi]	verso le citt- e grandi
67	SP1	154.651	155.59	0.939	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	66=0.385	False	0	0	0	2	per lavorare	per lavorare	per lavorare
68	SP2	155.59	155.964	0.374	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
69	SP1	156.072	157.675	1.603	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	sì sì [è chiaro è chiaro]	sì sì [è chiaro è chiaro]	sì sì è chiaro è chiaro
70	SP2	156.398	157.675	1.277	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[per vivere meglio eh]	[per vivere meglio eh]	per vivere meglio eh
71	SP1	157.759	163.566	5.807	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	sì sì certo ma vengono anche molti persone del bangladesh i- in europa, per cercare lavoro?	sì sì certo ma vengono anche molti persone del bangladesh i- in europa, per cercare lavoro?	sì sì certo ma vengono anche molti persone del bangladesh i- in europa per cercare lavoro
72	SP2	163.916	167.96	4.044	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	da tutto il mondo che guarda che ci sono mucchio di gente che stanno	da tutto il mondo che guarda che ci sono mucchio di gente che stanno	da tutto il mondo che guarda che ci sono mucchio di gente che stanno
73	SP2	168.06	171.012	2.952	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	cioè guarda che il bangladesh se parliamo	cioè guarda che il bangladesh se parliamo	cioè guarda che il bangladesh se parliamo
74	SP2	171.133	176.361	5.228	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	che: sta gue- c'è proprio mh:	che: sta gue- c'è proprio mh:	che sta gue- c' è proprio mh
75	SP2	176.602	182.59	5.988	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	16	più della quaranta per cento del lavaggio e dell'anno (.) avviene fuori dalla: fuori dal paese	più della quaranta per cento del lavaggio e dell'anno {P} avviene fuori dalla: fuori dal paese	più della quaranta per cento del lavaggio e dell' anno {P} avviene fuori dalla fuori dal paese
76	SP3	182.976	183.312	0.336	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ok	ok	ok
77	SP3	184.327	186.44	2.113	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	78=0.518	False	0	1	0	6	ah è una cifra molto alta ((ride))	ah è una cifra molto alta {ride}	ah è una cifra molto alta {ride}
78	SP2	185.69	186.208	0.518	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	77=0.518	False	0	0	0	1	sì	sì	sì
79	SP1	186.748	187.708	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	sì infatti (.) infatti	sì infatti {P} infatti	sì infatti {P} infatti
80	SP2	187.894	191.72	3.826	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	si dice manpower significa che è il gente	si dice manpower significa che è il gente	si dice manpower significa che è il gente
81	SP2	191.72	194.722	3.002	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	che vanno fuori del paese per lavorare, [per]	che vanno fuori del paese per lavorare, [per]	che vanno fuori del paese per lavorare per
82	SP1	194.258	194.825	0.567	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[mh mh]	[mh mh]	mh mh
83	SP2	195.443	198.443	3.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	per portare soldi del [sì sol]di in pae[se]	per portare soldi del [sì sol]di in pae[se]	per portare soldi del sì soldi in paese
84	SP1	196.577	197.268	0.691	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[mh mh]	[mh mh]	mh mh
85	SP1	197.598	198.371	0.773	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[mh mh mh]	[mh mh mh]	mh mh mh
86	SP1	198.485	203.074	4.589	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	10	e tornano (.) a [a volte] le persone [dopo che han-]	e tornano {P} a [a volte] le persone [dopo che han-]	e tornano {P} a a volte le persone dopo che han-
87	SP2	200.493	201.765	1.272	True	False	0	0	0	0	0	0	0	0	False	False	False	True	True	86=1.272	False	0	0	0	3	[assolutamente sì tornano	[assolutamente sì tornano	assolutamente sì tornano
88	SP2	202.125	203.221	1.096	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	86=0.949,89=0.118	True	0	1	0	3	[tutti quanti tornano] ((ride))	[tutti quanti tornano] {ride}	tutti quanti tornano {ride}
89	SP1	203.103	204.103	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	88=0.118,90=0.566	True	0	0	0	3	ah tutti [tornano]	ah tutti [tornano]	ah tutti tornano
90	SP2	203.537	204.456	0.919	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[tutti quanti ]torna[no]	[tutti quanti]torna[no]	tutti quantitornano
91	SP1	204.39	207.897	3.507	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	[cioè] quindi stanno un periodo fuo[ri per lavo]ro e poi tornano a vivere là	[cioè] quindi stanno un periodo fuo[ri per lavo]ro e poi tornano a vivere là	cioè quindi stanno un periodo fuori per lavoro e poi tornano a vivere là
92	SP2	205.735	206.735	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sì sì]	[sì sì]	sì sì
93	SP1	208.162	208.684	0.522	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
94	SP1	209.487	210.671	1.184	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ah interessante vedi è	ah interessante vedi è	ah interessante vedi è
95	SP1	210.737	215.368	4.631	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	96=0.026	False	1	0	0	13	è proprio (.) una: zona che non conosco del mondo diciamo non ci sono:	è proprio {P} una: zona che non conosco del mondo diciamo non ci sono:	è proprio {P} una zona che non conosco del mondo diciamo non ci sono
96	SP2	215.342	220.026	4.684	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	95=0.026,97=1.250	True	0	0	0	10	[sì dipende come:] alcune persone come noi nostra famiglia e:	[sì dipende come:] alcune persone come noi nostra famiglia e:	sì dipende come alcune persone come noi nostra famiglia e
97	SP1	215.447	216.697	1.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	96=1.250	False	0	0	0	3	non ci sono	non ci sono	non ci sono
98	SP2	220.105	222.316	2.211	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	c'è come mh:	c'è come mh:	c' è come mh
99	SP2	222.355	225.987	3.632	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	come su- io sono ormai già sono già italiano ho già preso la cittadinanza	come su- io sono ormai già sono già italiano ho già preso la cittadinanza	come su- io sono ormai già sono già italiano ho già preso la cittadinanza
100	SP1	226.053	226.539	0.486	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh [mh]	mh [mh]	mh mh
101	SP2	226.263	228.737	2.474	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[ade]sso il mio obiettivo è per essere qui	[ade]sso il mio obiettivo è per essere qui	adesso il mio obiettivo è per essere qui
102	SP2	229.487	233.697	4.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	cioè proprio per: mia famiglia è qui allora: sono cresciuto qui	cioè proprio per: mia famiglia è qui allora: sono cresciuto qui	cioè proprio per mia famiglia è qui allora sono cresciuto qui
103	SP2	233.776	236.75	2.974	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	cioè non ho tanto molti amici (.) [in] banglad[esh]	cioè non ho tanto molti amici {P} [in] banglad[esh]	cioè non ho tanto molti amici {P} in bangladesh
104	SP1	235.553	236.329	0.776	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh [mh]	mh [mh]	mh mh
105	SP1	236.592	237.342	0.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	103=0.158,106=0.513	True	0	0	0	2	[mh mh]	[mh mh]	mh mh
106	SP2	236.829	239.526	2.697	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	105=0.513	True	0	0	0	11	[ho] parente [ma non] è non è che ho molto amici	[ho] parente [ma non] è non è che ho molto amici	ho parente ma non è non è che ho molto amici
107	SP2	239.671	242.395	2.724	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	cioè in italia lo conosco tutto [quanto]	cioè in italia lo conosco tutto [quanto]	cioè in italia lo conosco tutto quanto
108	SP1	241.566	242.382	0.816	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[mh mh]	[mh mh]	mh mh
109	SP2	244.36	246.88	2.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè il bologniano di là lo conosco benissimo	cioè il bologniano di là lo conosco benissimo	cioè il bologniano di là lo conosco benissimo
110	SP2	247.04	251.82	4.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	cioè ovunque vado e lo parlo come il centro della bolognese	cioè ovunque vado e lo parlo come il centro della bolognese	cioè ovunque vado e lo parlo come il centro della bolognese
111	SP2	252.38	254.26	1.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ormai che assolutamente che ho amici qui	ormai che assolutamente che ho amici qui	ormai che assolutamente che ho amici qui
112	SP2	254.26	257.16	2.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	che mi conosce un sacco di gente lavorando qui	che mi conosce un sacco di gente lavorando qui	che mi conosce un sacco di gente lavorando qui
113	SP2	257.22	261.38	4.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	allora io non ho intenzione da ritornare	allora io non ho intenzione da ritornare	allora io non ho intenzione da ritornare
114	SP2	261.38	264.68	3.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	significa che domani vado cioè a comprare la casa	significa che domani vado cioè a comprare la casa	significa che domani vado cioè a comprare la casa
115	SP2	264.68	266.2	1.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e fisto qui per arrivare	e fisto qui per arrivare	e fisto qui per arrivare
116	SP1	266.2	267.44	1.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sì ti stabilisci	sì ti stabilisci	sì ti stabilisci
117	SP1	267.72	268.42	0.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sì certo	sì certo	sì certo
118	SP1	268.42	270.88	2.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e anche i tuoi genitori non hanno pensato di tornare	e anche i tuoi genitori non hanno pensato di tornare	e anche i tuoi genitori non hanno pensato di tornare
119	SP2	271.06	276.46	5.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	no loro andò come un po' perché non hanno ancora pensato niente	no loro andò come un po' perché non hanno ancora pensato niente	no loro andò come un po' perché non hanno ancora pensato niente
120	SP1	276.46	278.96	2.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ma forse se i figli rimangono qui	ma forse se i figli rimangono qui	ma forse se i figli rimangono qui
