tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
28	SP1	57.42	61.463	4.043	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	un po' e:hm ci sono molte industrie poi dipende uno che cosa fa	un po' e:hm ci sono molte industrie poi dipende uno che cosa fa	un po' ehm ci sono molte industrie poi dipende uno che cosa fa
29	SP1	61.59	62.082	0.492	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	però	però	però
30	SP1	62.49	63.592	1.102	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	c'è::	c'è::	c' è
31	SP1	63.793	67.43	3.637	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	c'è sia l'industria: è la regione poi della motor valley	c'è sia l'industria: è la regione poi della motor valley	c' è sia l' industria è la regione poi della motor valley
32	SP1	67.5	70.007	2.507	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	sai ci sono tutte le azien[de: dei motori]	sai ci sono tutte le azien[de: dei motori]	sai ci sono tutte le aziende dei motori
33	SP2	68.64	70.0	1.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[mh sì sì sì sì]	[mh sì sì sì sì]	mh sì sì sì sì
34	SP1	70.32	72.858	2.538	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	in quella zona lì poi anche più verso modena in realtà	in quella zona lì poi anche più verso modena in realtà	in quella zona lì poi anche più verso modena in realtà
35	SP1	73.05	73.655	0.605	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	però	però	però
36	SP1	74.427	75.528	1.101	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:hm	e:hm	ehm
37	SP1	76.393	81.469	5.076	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	secondo me c'è un po' di tutto comunque anche a livello umanistico qualcosa si si tro[va] a bologna	secondo me c'è un po' di tutto comunque anche a livello umanistico qualcosa si si tro[va] a bologna	secondo me c' è un po' di tutto comunque anche a livello umanistico qualcosa si si trova a bologna
38	SP2	80.43	80.919	0.489	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
39	SP1	82.62	86.486	3.866	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e:h io poi ho trovato lavoro tramite un concorso quin[di::]	e:h io poi ho trovato lavoro tramite un concorso quin[di::]	eh io poi ho trovato lavoro tramite un concorso quindi
40	SP2	85.72	86.91	1.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[ah okay] mhmh	[ah okay] mhmh	ah okay mhmh
41	SP1	86.94	88.769	1.829	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	mh quello magari::	mh quello magari::	mh quello magari
42	SP1	88.85	90.66	1.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	>è diverso< però anche nel pubblico	>è diverso< però anche nel pubblico	è diverso però anche nel pubblico
43	SP1	90.71	93.148	2.438	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	probabilmente a bologna c'è molto di più rispett[o:]	probabilmente a bologna c'è molto di più rispett[o:]	probabilmente a bologna c' è molto di più rispetto
44	SP2	92.9	94.119	1.219	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[ma]gari più post[i:]	[ma]gari più post[i:]	magari più posti
45	SP1	94.05	95.96	1.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	[sì] esa[tto poi] l'università di bologna	[sì] esa[tto poi] l'università di bologna	sì esatto poi l' università di bologna
46	SP2	94.607	94.973	0.366	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
47	SP1	96.66	98.785	2.125	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	mh ha cioè diciamo che	mh ha cioè diciamo che	mh ha cioè diciamo che
48	SP1	99.04	100.898	1.858	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	porta tanto lavoro in tanti modi	porta tanto lavoro in tanti modi	porta tanto lavoro in tanti modi
49	SP2	100.9	101.386	0.486	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh[mh]	mh[mh]	mhmh
50	SP1	101.15	101.736	0.586	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sec]ondo me	[sec]ondo me	secondo me
51	SP1	103.61	105.727	2.117	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	°e quindi sì sicuramente°	°e quindi sì sicuramente°	e quindi sì sicuramente
52	SP1	105.78	108.2	2.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	°ci sono buone opportunità secondo me a bologna°	°ci sono buone opportunità secondo me a bologna°	ci sono buone opportunità secondo me a bologna
53	SP1	109.21	111.864	2.654	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	in tutta la regione penso [che sia la c]ittà in cui	in tutta la regione penso [che sia la c]ittà in cui	in tutta la regione penso che sia la città in cui
54	SP2	110.44	110.945	0.505	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
55	SP1	111.95	113.262	1.312	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	in cui si trova più [lavoro]	in cui si trova più [lavoro]	in cui si trova più lavoro
56	SP2	112.76	113.222	0.462	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[meglio]	[meglio]	meglio
57	SP1	113.57	113.85	0.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	58=0.277	False	0	0	0	1	°sì°	°sì°	sì
58	SP2	113.573	116.0	2.427	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[mh] e quindi tu di cosa ti occupi a:	[mh] e quindi tu di cosa ti occupi a:	mh e quindi tu di cosa ti occupi a
59	SP1	116.053	118.51	2.457	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	allora io e:h lavoro nell'ufficio	allora io e:h lavoro nell'ufficio	allora io eh lavoro nell' ufficio
60	SP1	118.62	121.135	2.515	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e:h relazioni internazionali dell'università di bologna,	e:h relazioni internazionali dell'università di bologna,	eh relazioni internazionali dell' università di bologna
61	SP1	121.92	122.909	0.989	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	in particolare	in particolare	in particolare
62	SP1	123.1	125.745	2.645	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	in uf- in un ufficio che si chiama international desk,	in uf- in un ufficio che si chiama international desk,	in uf- in un ufficio che si chiama international desk
63	SP1	126.54	132.778	6.238	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	che si occupa di dare supporto e orientamento agli studenti internazionali che vengono a iscriversi all'università di bologna	che si occupa di dare supporto e orientamento agli studenti internazionali che vengono a iscriversi all'università di bologna	che si occupa di dare supporto e orientamento agli studenti internazionali che vengono a iscriversi all' università di bologna
64	SP2	132.86	133.349	0.489	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
65	SP1	133.388	136.561	3.173	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	quindi che fanno l'intero percorso triennale magistrale	quindi che fanno l'intero percorso triennale magistrale	quindi che fanno l' intero percorso triennale magistrale
66	SP1	137.55	139.993	2.443	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e principalmente diamo supporto per	e principalmente diamo supporto per	e principalmente diamo supporto per
67	SP1	140.66	141.71	1.05	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::hm	e::hm	ehm
68	SP1	141.83	145.178	3.348	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	o- o- mh orientamento sul processo proprio d'iscrizione	o- o- mh orientamento sul processo proprio d'iscrizione	o- o- mh orientamento sul processo proprio d' iscrizione
69	SP1	145.23	146.121	0.891	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	cosa fare	cosa fare	cosa fare
70	SP1	146.57	147.68	1.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	da dove partire ma	da dove partire ma	da dove partire ma
71	SP1	147.75	151.307	3.557	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	poi nel dettaglio in particolare sulle questioni che riguardano l'immigrazione	poi nel dettaglio in particolare sulle questioni che riguardano l'immigrazione	poi nel dettaglio in particolare sulle questioni che riguardano l' immigrazione
72	SP2	151.51	152.568	1.058	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ah [mhmh]	ah [mhmh]	ah mhmh
73	SP1	151.88	154.79	2.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[quin]di su come [ottenere un] visto,	[quin]di su come [ottenere un] visto,	quindi su come ottenere un visto
74	SP2	153.4	154.092	0.692	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[che bello]	[che bello]	che bello
75	SP1	154.84	156.451	1.611	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	come fare il permesso di soggiorno	come fare il permesso di soggiorno	come fare il permesso di soggiorno
76	SP1	156.84	159.067	2.227	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e:h diamo informazioni sui titoli esteri	e:h diamo informazioni sui titoli esteri	eh diamo informazioni sui titoli esteri
77	SP1	159.14	159.523	0.383	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	cosa	cosa	cosa
78	SP1	159.583	163.16	3.577	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	che documenti devono presentare per iscriversi con un titolo di studio estero	che documenti devono presentare per iscriversi con un titolo di studio estero	che documenti devono presentare per iscriversi con un titolo di studio estero
79	SP1	163.92	166.96	3.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	e: insomma queste cose: queste cose qui principalmente	e: insomma queste cose: queste cose qui principalmente	e insomma queste cose queste cose qui principalmente
80	SP1	167.84	168.753	0.913	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:h[m]	e:h[m]	ehm
81	SP2	168.548	170.76	2.212	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[hai] sempre fatto questo lavoro oppure:	[hai] sempre fatto questo lavoro oppure:	hai sempre fatto questo lavoro oppure
82	SP1	171.007	172.551	1.544	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	allora dopo la laurea,	allora dopo la laurea,	allora dopo la laurea
83	SP1	172.667	175.162	2.495	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	io mi son laureata nel duemiladiciassette	io mi son laureata nel duemiladiciassette	io mi son laureata nel duemiladiciassette
84	SP1	176.15	179.192	3.042	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	ho fatto e:h sei mesi in un azienda	ho fatto e:h sei mesi in un azienda	ho fatto eh sei mesi in un azienda
85	SP1	179.98	182.185	2.205	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e:hm che faceva mh	e:hm che faceva mh	ehm che faceva mh
86	SP1	182.987	184.147	1.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	tende frangisole	tende frangisole	tende frangisole
87	SP2	184.373	184.751	0.378	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
88	SP1	185.133	187.043	1.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e:h come commerciale estero	e:h come commerciale estero	eh come commerciale estero
89	SP1	187.14	187.525	0.385	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	tipo	tipo	tipo
90	SP1	188.42	190.947	2.527	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	però mh non mi è pia- non mi piaceva:	però mh non mi è pia- non mi piaceva:	però mh non mi è pia- non mi piaceva
91	SP1	191.33	196.524	5.194	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	22	mh in particolare l'ambiente anche il lavoro in sè mh non mi faceva impazzire ma poi l'ambiente mh non era:	mh in particolare l'ambiente anche il lavoro in sè mh non mi faceva impazzire ma poi l'ambiente mh non era:	mh in particolare l' ambiente anche il lavoro in sè mh non mi faceva impazzire ma poi l' ambiente mh non era
92	SP2	196.72	197.32299999999998	0.606	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
93	SP1	197.32299999999998	199.099	1.779	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	particolarmente salutare	particolarmente salutare	particolarmente salutare
94	SP2	198.64	199.523	0.883	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
95	SP1	199.17	202.716	3.546	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	e quindi quando è finito questo tirocinio di sei mesi poi dopo non [ho:]	e quindi quando è finito questo tirocinio di sei mesi poi dopo non [ho:]	e quindi quando è finito questo tirocinio di sei mesi poi dopo non ho
96	SP2	202.37	203.476	1.106	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[hai] abbando[nato]	[hai] abbando[nato]	hai abbandonato
97	SP1	202.77	204.083	1.313	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[non ho] abbandonato	[non ho] abbandonato	non ho abbandonato
98	SP1	204.77	205.778	1.008	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::h	e::h	eh
99	SP1	206.48	209.388	2.908	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	13	>poi< ho avuto un momento in cui dicevo cosa faccio della mia vita ((ride))	>poi< ho avuto un momento in cui dicevo cosa faccio della mia vita {ride}	poi ho avuto un momento in cui dicevo cosa faccio della mia vita {ride}
100	SP2	208.54	209.557	1.017	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
101	SP1	209.43	211.551	2.121	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	questo classico momento che prima o poi arriva	questo classico momento che prima o poi arriva	questo classico momento che prima o poi arriva
102	SP1	212.2	213.085	0.885	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::hm	e::hm	ehm
103	SP1	213.34	218.269	4.929	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ho fatto ho iniziato facendo un tutorato al- sempre all'università	ho fatto ho iniziato facendo un tutorato al- sempre all'università	ho fatto ho iniziato facendo un tutorato al- sempre all' università
104	SP1	219.233	220.519	1.286	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	come: mh	come: mh	come mh
105	SP1	221.26	224.273	3.013	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	tutor internazionale di un dipartimento	tutor internazionale di un dipartimento	tutor internazionale di un dipartimento
106	SP1	225.05	225.931	0.881	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	perchè premessa	perché premessa	perché premessa
107	SP1	226.14	227.639	1.499	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	durante la magistrale	durante la magistrale	durante la magistrale
108	SP1	228.1	232.84	4.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	12	avevo fatto e:h un tutorato (.) nell'ufficio relazioni internazio[nali dove adesso] lavoro	avevo fatto e:h un tutorato {P} nell'ufficio relazioni internazio[nali dove adesso] lavoro	avevo fatto eh un tutorato {P} nell' ufficio relazioni internazionali dove adesso lavoro
109	SP2	231.73	232.32	0.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
110	SP1	233.847	237.192	3.345	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	son dei: dei lavori che posson fare gli studenti: tot ore	son dei: dei lavori che posson fare gli studenti: tot ore	son dei dei lavori che posson fare gli studenti tot ore
111	SP1	237.92	239.006	1.086	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	e: e quindi	e: e quindi	e e quindi
112	SP1	239.193	244.118	4.925	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	siccome mi era piaciuta quell'esperienza che avevo fatto lì avevo detto eh proviamo a tornare a fare qualcosa all'università	siccome mi era piaciuta quell'esperienza che avevo fatto lì avevo detto eh proviamo a tornare a fare qualcosa all'università	siccome mi era piaciuta quell' esperienza che avevo fatto lì avevo detto eh proviamo a tornare a fare qualcosa all' università
113	SP1	244.66	246.329	1.669	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	quindi avevo fatto questo: mh	quindi avevo fatto questo: mh	quindi avevo fatto questo mh
114	SP1	246.41	248.68	2.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	tutorato da laureata a [quel punto]	tutorato da laureata a [quel punto]	tutorato da laureata a quel punto
115	SP2	248.05	248.68	0.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
116	SP1	249.653	252.223	2.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	mentre stavo facendo questo è uscito un concorso	mentre stavo facendo questo è uscito un concorso	mentre stavo facendo questo è uscito un concorso
117	SP1	252.66	254.879	2.219	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	specifico per le relazioni internazionali	specifico per le relazioni internazionali	specifico per le relazioni internazionali
118	SP1	255.44	256.234	0.794	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::h	e::h	eh
119	SP1	256.31	261.64	5.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	26	e quindi l'ho fatto e son stata presa e [dopo ho lasciato il tutorato e ho iniziato] a fare ho iniziato a fare quello poi	e quindi l'ho fatto e son stata presa e [dopo ho lasciato il tutorato e ho iniziato] a fare ho iniziato a fare quello poi	e quindi l' ho fatto e son stata presa e dopo ho lasciato il tutorato e ho iniziato a fare ho iniziato a fare quello poi
120	SP2	258.3	259.917	1.617	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[mhmh ah che bello]	[mhmh ah che bello]	mhmh ah che bello
121	SP1	261.81	263.447	1.637	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ho fatto vari concorsi perchè	ho fatto vari concorsi perché	ho fatto vari concorsi perché
122	SP1	263.653	266.413	2.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	il primo che ho vinto era un concorso determinato	il primo che ho vinto era un concorso determinato	il primo che ho vinto era un concorso determinato
123	SP1	267.693	270.47	2.777	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	poi l'anno dopo ne ho fatto uno indeterminato,	poi l'anno dopo ne ho fatto uno indeterminato,	poi l' anno dopo ne ho fatto uno indeterminato
124	SP1	270.793	273.614	2.821	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	di una categoria un po' inferiore [però indete]rmina[to]	di una categoria un po' inferiore [però indete]rmina[to]	di una categoria un po' inferiore però indeterminato
125	SP2	272.15	272.731	0.581	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
126	SP2	273.04	273.627	0.587	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[è che]	[è che]	è che
127	SP1	273.66	276.752	3.092	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	2	0	4	((ride)) non si butta via ((ride))	{ride} non si butta via {ride}	{ride} non si butta via {ride}
128	SP2	273.88	275.086	1.206	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
