tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
27	SP2	66.9	69.3	2.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	26=2.068,28=0.200	True	1	0	0	5	[sì (.) sì proprio sì casalecchio]	[sì {P} sì proprio sì casalecchio]	sì {P} sì proprio sì casalecchio
28	SP1	69.1	70.0	0.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	27=0.200,29=0.390	True	0	0	0	3	[sì sì sì]	[sì sì sì]	sì sì sì
29	SP2	69.61	75.9	6.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	[tipo proprio] il quadrato di: dentro c'ha proprio quel chel m: quel che comune di bologna  esempio	[tipo proprio] il quadrato di: dentro c'ha proprio quel chel m: quel che comune di bologna esempio	tipo proprio il quadrato di dentro c' ha proprio quel chel m quel che comune di bologna esempio
30	SP1	75.99	76.5	0.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	m: m:	m: m:	m m
31	SP2	76.5	83.112	6.612	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	32=1.000,33=0.500,34=0.622	True	0	0	0	21	però ef: non è il  fuori che hanno cont[ato ceh proprio la città] e il capitale [che entrata] c'è proprio	però ef: non è il fuori che hanno cont[ato ceh proprio la città] e il capitale [che entrata] c'è proprio	però ef non è il fuori che hanno contato ceh proprio la città e il capitale che entrata c' è proprio
32	SP1	79.11	80.11	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[sì sì certo]	[sì sì certo]	sì sì certo
33	SP1	80.7	81.2	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[sì sì sì]	[sì sì sì]	sì sì sì
34	SP1	82.49	90.282	7.792	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	31=0.622,35=0.287,36=1.382	True	0	0	0	22	sì sì certo no ma io- a me sembrava inpossibile che una città italiana neanche la capitale fosse grande come [la capitale]	sì sì certo no ma io- a me sembrava inpossibile che una città italiana neanche la capitale fosse grande come [la capitale]	sì sì certo no ma io- a me sembrava inpossibile che una città italiana neanche la capitale fosse grande come la capitale
35	SP2	83.61	83.897	0.287	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	34=0.287	False	0	0	0	1	mm	mm	mm
36	SP2	88.9	98.6	9.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	25	[beh no è come più-] g- ce come grande della venezia che venezia è una città bella grande quattrocento quatto- e: <quattrocento> quattordici metri quadrati	[beh no è come più-] g- ce come grande della venezia che venezia è una città bella grande quattrocento quatto- e: <quattrocento> quattordici metri quadrati	beh no è come più- g- ce come grande della venezia che venezia è una città bella grande quattrocento quatto- e quattrocento quattordici metri quadrati
37	SP1	98.7	107.053	8.353	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	38=0.500,39=3.363	True	0	1	0	18	ma che em: perché conteranno tutta la provincia [perché vene]zia città è un'isoletta grande [così  praticamente] ((ride)) [sì]	ma che em: perché conteranno tutta la provincia [perché vene]zia città è un'isoletta grande [così praticamente] {ride} [sì]	ma che em perché conteranno tutta la provincia perché venezia città è un' isoletta grande così praticamente {ride} sì
38	SP2	101.4	101.9	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	True	True	37=0.500	False	0	0	0	1	[sì+	[sì	sì
39	SP2	103.69	110.477	6.787	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	37=3.363,40=1.477	True	0	0	0	17	[eh assolutamente] [poi] se andiamo ancora un po' avanti ci sono colli che non [non contano  neanche]	[eh assolutamente] [poi] se andiamo ancora un po' avanti ci sono colli che non [non contano neanche]	eh assolutamente poi se andiamo ancora un po' avanti ci sono colli che non non contano neanche
40	SP1	109.0	119.3	10.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	28	[no no infatti] no ma mi sembrava strano [infatti ma] e quindi mi dicevi che nella zona della tua famiglia ci sono delle iniz- delle iniziative cultur[ali? delle:]	[no no infatti] no ma mi sembrava strano [infatti ma] e quindi mi dicevi che nella zona della tua famiglia ci sono delle iniz- delle iniziative cultur[ali? delle:]	no no infatti no ma mi sembrava strano infatti ma e quindi mi dicevi che nella zona della tua famiglia ci sono delle iniz- delle iniziative culturali delle
41	SP2	112.7	113.069	0.369	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
42	SP2	119.21	120.394	1.184	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	[sì] (.) [sì]	[sì] {P} [sì]	sì {P} sì
43	SP1	119.8	125.143	5.343	True	False	0	0	0	0	0	0	0	2	False	False	False	False	True	42=0.594,44=1.793,45=1.100	True	0	0	0	10	[o el dei siti storici] o che cosa anche?o [archeologici?]	[o el dei siti storici] o che cosa ancheo? [archeologici]?	o el dei siti storici o che cosa ancheo archeologici
44	SP2	120.9	122.693	1.793	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[ma adesso guarda °che sono°]	[ma adesso guarda °che sono°]	ma adesso guarda che sono
45	SP2	123.41	124.51	1.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[no sì (ves-)]	[no sì (ves-)]	no sì ves-
46	SP2	125.39	141.4	16.01	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	45	guarda che lA: e: sì: proprio: m: ci sono  la città un po' un po' più accultu[rata poi adesso guarda che] è un po' già persa un po': che andava di ceh vivere la città che adesso tutti quanti che sta perdendo  lavoro °è così°	guarda che lA: e: sì: proprio: m: ci sono la città un po' un po' più accultu[rata poi adesso guarda che] è un po' già persa un po': che andava di ceh vivere la città che adesso tutti quanti che sta perdendo lavoro °è così°	guarda che la e sì proprio m ci sono la città un po' un po' più acculturata poi adesso guarda che è un po' già persa un po' che andava di ceh vivere la città che adesso tutti quanti che sta perdendo lavoro è così
47	SP1	132.2	134.614	2.414	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[ok punto un po' culturale ok]	[ok punto un po' culturale ok]	ok punto un po' culturale ok
48	SP1	141.49	141.91	0.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	la?	la?	la
49	SP2	142.1	142.581	0.481	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	là	là	là
50	SP1	142.7	144.3	1.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	ok (.) ma [c'è]	ok {P} ma [c'è]	ok {P} ma c' è
51	SP2	143.2	150.0	6.8	True	False	1	0	0	0	0	0	0	0	False	False	False	False	True	50=1.100,52=3.100	True	0	0	0	21	[sì ce tutti ]tutti stanno adesso ritornando come la città ce andato verso la città poi è andata a vivere (luogo sì)	[sì ce tutti]tutti stanno adesso ritornando come la città ce andato verso la città poi è andata a vivere (luogo sì)	sì ce tuttitutti stanno adesso ritornando come la città ce andato verso la città poi è andata a vivere luogo sì
52	SP1	146.9	155.49	8.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	51=3.100,53=0.210,54=1.400,55=0.200	False	0	0	0	23	mmm ok ce si spostano dalle zone ok ho capito ce c'è uno spostamento delle persone verso le città grandi per lavorare	mmm ok ce si spostano dalle zone ok ho capito ce c'è uno spostamento delle persone verso le città grandi per lavorare	mmm ok ce si spostano dalle zone ok ho capito ce c' è uno spostamento delle persone verso le città grandi per lavorare
53	SP2	150.2	150.41	0.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	52=0.210	False	0	0	0	1	sì	sì	sì
54	SP2	153.61	155.01	1.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	52=1.400	False	0	0	0	5	verso le cittè è vero	verso le cittè è vero	verso le cittè è vero
55	SP2	155.29	155.774	0.484	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	52=0.200	False	0	0	0	1	sì	sì	sì
56	SP1	155.91	163.728	7.818	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	57=1.300	False	0	0	0	23	sì sì è chiaro è chiaro sì sì certo ma vengono anche molti persone del bangladesh i- in- in europa per cercare lavoro?	sì sì è chiaro è chiaro sì sì certo ma vengono anche molti persone del bangladesh i- in- in europa per cercare lavoro?	sì sì è chiaro è chiaro sì sì certo ma vengono anche molti persone del bangladesh i- in- in europa per cercare lavoro
57	SP2	156.3	157.6	1.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[per vivere meglio eh]	[per vivere meglio eh]	per vivere meglio eh
58	SP1	163.8	164.278	0.478	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[perché]	[perché]	perché
59	SP2	163.91	183.086	19.176	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	58=0.368,60=0.486	False	0	0	0	22	tutto il mondo che guarda che ci sono un mucchio di gente che stanno cer- guarda che bangladesh se parliamo che: e:	tutto il mondo che guarda che ci sono un mucchio di gente che stanno cer- guarda che bangladesh se parliamo che: e:	tutto il mondo che guarda che ci sono un mucchio di gente che stanno cer- guarda che bangladesh se parliamo che e
60	SP1	182.6	183.2	0.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	59=0.486	False	0	0	0	1	ok:	ok:	ok
61	SP1	184.2	187.738	3.538	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	_	True	0	0	0	9	ah in una cifra molto alta [sì] infatti infatti	ah in una cifra molto alta [sì] infatti infatti	ah in una cifra molto alta sì infatti infatti
62	SP1	194.1	194.7	0.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	m: m:	m: m:	m m
63	SP1	196.4	197.0	0.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	m: m:	m: m:	m m
