tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
68	SP2	176.89	177.31	0.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[okay]	[okay]	okay
69	SP1	178.59	180.66	2.07	True	False	0	1	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	10 minuti camminata che dove lavoro io	dieci minuti camminata che dove lavoro io	dieci minuti camminata che dove lavoro io
70	SP2	181.16	183.94	2.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	però c'è un po' di casino in centro [sporco]	però c'è un po' di casino in centro [sporco]	però c' è un po' di casino in centro sporco
71	SP1	183.2	191.02	7.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	26	[guarda che il] casino no cioè proprio no non è che è sporco tu di-  tu non posso cioè non puoi: guardare tutte le cose insieme	[guarda che il] casino no cioè proprio no non è che è sporco tu di- tu non posso cioè non puoi: guardare tutte le cose insieme	guarda che il casino no cioè proprio no non è che è sporco tu di- tu non posso cioè non puoi guardare tutte le cose insieme
72	SP2	191.12	192.724	1.604	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	mhmh (.) mhmh	mhmh {P} mhmh	mhmh {P} mhmh
73	SP2	193.04	195.56	2.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	quindi sì ti- [ti piac]erebbe ritornare a vive[re in centro sì]	quindi sì ti- [ti piac]erebbe ritornare a vive[re in centro sì]	quindi sì ti- ti piacerebbe ritornare a vivere in centro sì
74	SP1	193.89	194.13	0.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
75	SP1	195.21	203.18	7.97	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	21	[perché] (.) è una persona che vanno cioè lavorare dentro in città va a abitare fuori ti in- sta inquinando [lo ste]sso	[perché] {P} è una persona che vanno cioè lavorare dentro in città va a abitare fuori ti in- sta inquinando [lo ste]sso	perché {P} è una persona che vanno cioè lavorare dentro in città va a abitare fuori ti in- sta inquinando lo stesso
76	SP2	202.4	202.93	0.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[ANCHE]	[ANCHE]	anche
77	SP2	203.28	206.31	3.03	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	12	certo (.) ah no [no no no no certame]nte (.) sì sì sì sì	certo {P} ah no [no no no no certame]nte {P} sì sì sì sì	certo {P} ah no no no no no certamente {P} sì sì sì sì
78	SP1	204.12	205.41	1.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[devi capire questa qua]	[devi capire questa qua]	devi capire questa qua
79	SP2	206.756	207.48	0.724	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e: niente	e: niente	e niente
80	SP1	207.51	216.81	9.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	23	ma se come io che vengo a abitare in ce- in città una macchina già f- già ferma per (.) non inquinare la città	ma se come io che vengo a abitare in ce- in città una macchina già f- già ferma per {P} non inquinare la città	ma se come io che vengo a abitare in ce- in città una macchina già f- già ferma per {P} non inquinare la città
81	SP2	216.84	219.16	2.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	sì sì sì è vero capisco perfettamente	sì sì sì è vero capisco perfettamente	sì sì sì è vero capisco perfettamente
82	SP2	219.58	225.93	6.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	17	mh eh sono curiosa di chiederti anche perché (.) quindi immagino che la tua famiglia (.) si sia trasferita	mh eh sono curiosa di chiederti anche perché {P} quindi immagino che la tua famiglia {P} si sia trasferita	mh eh sono curiosa di chiederti anche perché {P} quindi immagino che la tua famiglia {P} si sia trasferita
83	SP1	225.988	226.22	0.232	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
84	SP2	226.3	227.01	0.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	qui dal bangla[desh no]	qui dal bangla[desh no]	qui dal bangladesh no
85	SP1	226.8	226.96	0.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
86	SP2	227.1	232.32	5.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	_	True	0	0	0	15	quindi in nella- in casa con i tuoi genitori parla- che lingua parlate? [quale li-]	quindi in nella- in casa con i tuoi genitori parla- che lingua parlate? [quale li-]	quindi in nella- in casa con i tuoi genitori parla- che lingua parlate quale li-
87	SP1	232.32	235.34	3.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	_	True	0	0	0	15	[eh (quella) sì] in lingua: bangla che parlano però tutti quanti lo sanno anche italiano	[eh (quella) sì] in lingua: bangla che parlano però tutti quanti lo sanno anche italiano	eh quella sì in lingua bangla che parlano però tutti quanti lo sanno anche italiano
88	SP2	235.38	235.59	0.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e	e	e
89	SP1	235.7	237.74	2.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	però eh tutti quanti lo sanno anche italiano	però eh tutti quanti lo sanno anche italiano	però eh tutti quanti lo sanno anche italiano
90	SP2	237.9	242.58	4.68	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	15	ok [e lo mischiate un po' co]n l'ital[iano] nquando parlate fra di [voi o?]	ok [e lo mischiate un po' co]n l'ital[iano] nquando parlate fra di [voi o]?	ok e lo mischiate un po' con l' italiano nquando parlate fra di voi o
91	SP1	238.456	239.994	1.538	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	[xxx  ((ride))]	[xxx {ride}]	x {ride}
92	SP1	240.361	241.02	0.659	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sì sì]	[sì sì]	sì sì
93	SP1	242.14	243.21	1.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sì] sì	[sì] sì	sì sì
94	SP2	243.32	244.87	1.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	tu hai fratelli an[che]	tu hai fratelli an[che]	tu hai fratelli anche
95	SP1	244.73	247.14	2.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[sì] ho una sorella che è studia in università	[sì] ho una sorella che è studia in università	sì ho una sorella che è studia in università
96	SP2	247.48	248.48	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	a che cosa studia?	a che cosa studia?	a che cosa studia
97	SP1	248.6	249.42	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	chimica	chimica	chimica
98	SP2	249.58	253.02	3.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	chimica ok e è più grande più piccola	chimica ok e è più grande più piccola	chimica ok e è più grande più piccola
99	SP1	253.02	254.62	1.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	no più piccola	no più piccola	no più piccola
100	SP2	254.72	259.18	4.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	sono curiosa di sapere se tu con la tua sorella parli prevalentemente	sono curiosa di sapere se tu con la tua sorella parli prevalentemente	sono curiosa di sapere se tu con la tua sorella parli prevalentemente
101	SP1	259.5	261.2	1.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	tutti due lingue noi parliamo di tutte le lingue	tutti due lingue noi parliamo di tutte le lingue	tutti due lingue noi parliamo di tutte le lingue
102	SP1	261.7	265.08	3.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	si dipende qual è l'argomento che parliamo però parliamo tutti due lingue	si dipende qual è l'argomento che parliamo però parliamo tutti due lingue	si dipende qual è l' argomento che parliamo però parliamo tutti due lingue
103	SP2	265.28	269.65	4.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	ah tipo ci sono alcuni argomenti che sono più legati a una lingua per esempio	ah tipo ci sono alcuni argomenti che sono più legati a una lingua per esempio	ah tipo ci sono alcuni argomenti che sono più legati a una lingua per esempio
104	SP1	269.65	281.18	11.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	28	no esempio è quando noi parliamo di qualche argomento di proprio c'è proprio c'è un posto qui allora parliamo come italiano c'è proprio le cose	no esempio è quando noi parliamo di qualche argomento di proprio c'è proprio c'è un posto qui allora parliamo come italiano c'è proprio le cose	no esempio è quando noi parliamo di qualche argomento di proprio c' è proprio c' è un posto qui allora parliamo come italiano c' è proprio le cose
105	SP1	281.38	289.79	8.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	però è quando noi parliamo la roba di per la famiglia allora vabbè utilizziamo la lingua bangla per la famiglia assolutamente	però è quando noi parliamo la roba di per la famiglia allora vabbè utilizziamo la lingua bangla per la famiglia assolutamente	però è quando noi parliamo la roba di per la famiglia allora vabbè utilizziamo la lingua bangla per la famiglia assolutamente
106	SP2	289.79	291.7	1.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e i tuoi genitori parlano bene italiano	e i tuoi genitori parlano bene italiano	e i tuoi genitori parlano bene italiano
107	SP1	292.06	293.02	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	beh sì abbastanza	beh sì abbastanza	beh sì abbastanza
108	SP2	293.14	293.25	0.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ok	ok	ok
109	SP1	293.25	294.58	1.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	loro capiscono benissimo	loro capiscono benissimo	loro capiscono benissimo
110	SP2	294.58	301.92	7.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	e è difficile la lingua del bangla perché noi non sappiamo nulla	e è difficile la lingua del bangla perché noi non sappiamo nulla	e è difficile la lingua del bangla perché noi non sappiamo nulla
111	SP1	301.92	305.56	3.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	no bangla è una lingua più dolce del mondo	no bangla è una lingua più dolce del mondo	no bangla è una lingua più dolce del mondo
112	SP2	306.1	306.52	0.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ok	ok	ok
