tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
40	SP2	116.3	118.91	2.61	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[si perché tutti i giorni] mangio così ovviamente?	[si perché tutti i giorni] mangio così ovviamente?	si perché tutti i giorni mangio così ovviamente
41	SP2	118.91	118.949	0.039	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	_	True	0	0	0	8	[si perché tutti i giorni] mangio così ovviamente?	[si perché tutti i giorni] mangio così ovviamente?	si perché tutti i giorni mangio così ovviamente
42	SP3	120.147	121.17	1.023	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((sospira)) [xx]	{sospira} [xx]	{sospira} x
43	SP1	120.63	122.53	1.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	42=0.540,44=0.180	True	0	0	0	6	allo- che (nervosamente) mi fa veni[re]	allo- che (nervosamente) mi fa veni[re]	allo- che nervosamente mi fa venire
44	SP3	122.35	124.19	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[avete] mangiato l'insalata ieri EH	[avete] mangiato l'insalata ieri EH	avete mangiato l' insalata ieri eh
45	SP1	124.34	126.13	1.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	IERI HO MANGIATO L'INSALATINA	IERI HO MANGIATO L'INSALATINA	ieri ho mangiato l' insalatina
46	SP2	127.47	128.03	0.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
47	SP3	128.08	129.89	1.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	no non mi guardare così che ho detto?	no non mi guardare così che ho detto?	no non mi guardare così che ho detto
48	SP1	129.89	137.72	7.83	True	False	0	0	0	0	0	0	0	1	False	False	False	False	True	49=1.330,50=1.000,51=1.510,52=0.500	True	1	0	0	22	(sapere) che c'era l'insalatina c'erano [i cube]tti (.) [di <provolone>]  e i cubetti di sa- ti sembra un'insalatina [questa?]	(sapere) che c'era l'insalatina c'erano [i cube]tti {P} [di <provolone>] e i cubetti di sa- ti sembra un'insalatina [questa]?	sapere che c' era l' insalatina c' erano i cubetti {P} di provolone e i cubetti di sa- ti sembra un' insalatina questa
49	SP2	129.92	131.25	1.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[xxxxx dentro]	[xxxxx dentro]	x dentro
50	SP3	131.79	132.79	1.0	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[cioe?]	[cioe]?	cioe
51	SP3	133.18	134.69	1.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[di formaggio e di salame]	[di formaggio e di salame]	di formaggio e di salame
52	SP3	137.22	141.98	4.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	[vabbé però] non è che è esagerato sono degli affettati con l'nsalata cioè un pranzo:  mh	[vabbé però] non è che è esagerato sono degli affettati con l'nsalata cioè un pranzo: mh	vabbé però non è che è esagerato sono degli affettati con l' nsalata cioè un pranzo mh
53	SP2	141.98	143.027	1.047	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	allora [miri]	allora [miri]	allora miri
54	SP3	142.31	143.58	1.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	53=0.717,55=0.430	True	0	0	0	3	[(neppure) non] troppo:	[(neppure) non] troppo:	neppure non troppo
55	SP2	143.15	148.53	5.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	54=0.430	False	1	0	0	27	e lo giuro (.) ti fidi di me quando ti dico una cosa? cioè non di- non ti ho mai detto una bugia in vita mia a te	e lo giuro {P} ti fidi di me quando ti dico una cosa? cioè non di- non ti ho mai detto una bugia in vita mia a te	e lo giuro {P} ti fidi di me quando ti dico una cosa cioè non di- non ti ho mai detto una bugia in vita mia a te
56	SP2	148.57	168.03	19.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	1	0	46	llora (.) ho messo mezza (.) cosa di iceberg poi ci ho messo <quattro fette contate> di salame tagliate a cubetti (.) mezzo pezzo di auricchio ((ride)) cioè di: provolone tagliato a cubetti e due fettine di pane fatte a cubetti saltate in padella che le ho fatte tipo: crostino	llora {P} ho messo mezza {P} cosa di iceberg poi ci ho messo <quattro fette contate> di salame tagliate a cubetti {P} mezzo pezzo di auricchio {ride} cioè di: provolone tagliato a cubetti e due fettine di pane fatte a cubetti saltate in padella che le ho fatte tipo: crostino	llora {P} ho messo mezza {P} cosa di iceberg poi ci ho messo quattro fette contate di salame tagliate a cubetti {P} mezzo pezzo di auricchio {ride} cioè di provolone tagliato a cubetti e due fettine di pane fatte a cubetti saltate in padella che le ho fatte tipo crostino
57	SP3	168.13	168.47	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
58	SP2	168.47	168.99	0.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	basta	basta	basta
59	SP2	169.96	174.83	4.87	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	que- [ah (.) e una e una caro]ta che l'ho tagliata: piccolina picco[lina]	que- [ah {P} e una e una caro]ta che l'ho tagliata: piccolina picco[lina]	que- ah {P} e una e una carota che l' ho tagliata piccolina piccolina
60	SP3	170.29	172.185	1.895	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[oh xxxx]	[oh xxxx]	oh x
61	SP3	174.07	175.66	1.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[no: >seco]ndo me la carota< non ci sta be-	[no: >seco]ndo me la carota< non ci sta be-	no secondo me la carota non ci sta be-
62	SP2	175.74	176.57	0.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	xx stava bene	xx stava bene	x stava bene
63	SP3	176.6	176.8	0.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	°sì?°	°sì?°	sì
64	SP3	177.24	178.65	1.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	10	no comunque no per me è un pranzo standard (.) no	no comunque no per me è un pranzo standard {P} no	no comunque no per me è un pranzo standard {P} no
65	SP2	178.67	178.89	0.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	quindi	quindi	quindi
66	SP3	178.93	180.77	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è un pranzo [standard] no	è un pranzo [standard] no	è un pranzo standard no
67	SP2	179.55	180.73	1.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[non è un pranzo gra]sso,	[non è un pranzo gra]sso,	non è un pranzo grasso
68	SP3	180.82	181.39	0.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	no	no	no
69	SP2	183.88	186.134	2.254	False	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0			
