tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
37	SP2	93.5	94.32	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[°mh°]	[°mh°]	mh
38	SP2	96.5	97.11	0.61	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
39	SP2	99.0	106.98	7.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	40=1.220	False	1	1	0	13	e::h forse:: m:h (.) mangiare un gelato seduti sul gradino di piazza santo stefano, ((ride))	e::h forse:: m:h {P} mangiare un gelato seduti sul gradino di piazza santo stefano, {ride}	eh forse mh {P} mangiare un gelato seduti sul gradino di piazza santo stefano {ride}
40	SP1	105.76	107.48	1.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	ah (.) lì è bellissim[o]	ah {P} lì è bellissim[o]	ah {P} lì è bellissimo
41	SP2	107.34	111.52	4.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	_	True	0	0	0	18	[(perché)]  lì: >in piazza santo stefano< mi piace molto, poi c'è di fianco la mia gelateria preferita,	[(perché)] lì: >in piazza santo stefano< mi piace molto, poi c'è di fianco la mia gelateria preferita,	perché lì in piazza santo stefano mi piace molto poi c' è di fianco la mia gelateria preferita
42	SP2	111.68	118.26	6.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	43=0.710,44=0.040	True	0	0	0	25	e quindi spesso d'estate col mio ragazzo andiamo, andiamo lì prendiamo un gelato e ci sediamo: in pia[zza santo stefa]no (e) forse quello sì	e quindi spesso d'estate col mio ragazzo andiamo, andiamo lì prendiamo un gelato e ci sediamo: in pia[zza santo stefa]no (e) forse quello sì	e quindi spesso d' estate col mio ragazzo andiamo andiamo lì prendiamo un gelato e ci sediamo in piazza santo stefano e forse quello sì
43	SP1	116.58	117.29	0.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[bello]	[bello]	bello
44	SP1	118.22	119.13	0.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	42=0.040	False	0	0	0	1	bellissimo	bellissimo	bellissimo
45	SP1	119.32	123.08	3.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	e in generale bologna, (.) ritieni che sia una bella città in cui vivere:,	e in generale bologna, {P} ritieni che sia una bella città in cui vivere:,	e in generale bologna {P} ritieni che sia una bella città in cui vivere
46	SP2	124.18	126.9	2.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	12	sì (.) sì=sì secondo me è una bella città in cui vivere,	sì {P} sì=sì secondo me è una bella città in cui vivere,	sì {P} sì sì secondo me è una bella città in cui vivere
47	SP2	127.48	133.24	5.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	0	0	11	e:hm (.) non so (.) se (.) effettivamente ci vivrei forse con una famiglia:,	e:hm {P} non so {P} se {P} effettivamente ci vivrei forse con una famiglia:,	ehm {P} non so {P} se {P} effettivamente ci vivrei forse con una famiglia
48	SP1	133.3	135.58	2.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	49=0.500	False	1	0	0	6	okay (.) quindi più per giovani magari	okay {P} quindi più per giovani magari	okay {P} quindi più per giovani magari
49	SP2	135.08	137.22	2.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[sì è u]na città più per giovani per studenti:	[sì è u]na città più per giovani per studenti:	sì è una città più per giovani per studenti
50	SP2	138.1	139.99	1.89	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	perché: e::hm	perché: e::hm	perché ehm
51	SP2	140.64	145.62	4.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	sì ci sono molte attività (che puoi fare) poi sicuramente ci sono cose anche per per le famiglie chiaramente	sì ci sono molte attività (che puoi fare) poi sicuramente ci sono cose anche per per le famiglie chiaramente	sì ci sono molte attività che puoi fare poi sicuramente ci sono cose anche per per le famiglie chiaramente
52	SP2	146.1	150.64	4.54	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	però:: mi sembra un po' più a misura di: di giovane (.) [che:] che famiglia	però:: mi sembra un po' più a misura di: di giovane {P} [che:] che famiglia	però mi sembra un po' più a misura di di giovane {P} che che famiglia
53	SP1	149.28	149.97	0.69	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
54	SP1	150.98	153.98	3.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	e per esempio i suoi punti forti secondo te quali sono?	e per esempio i suoi punti forti secondo te quali sono?	e per esempio i suoi punti forti secondo te quali sono
55	SP2	154.56	157.78	3.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	ah i punti forti: (.) sicuramente	ah i punti forti: {P} sicuramente	ah i punti forti {P} sicuramente
56	SP2	158.65	159.76	1.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m::h	m::h	mh
57	SP2	159.92	165.72	5.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	15	la storia cioè l'architettura (e) il centro sto[rico è] (.) proprio pieno di: (dalle) torri,	la storia cioè l'architettura (e) il centro sto[rico è] {P} proprio pieno di: (dalle) torri,	la storia cioè l' architettura e il centro storico è {P} proprio pieno di dalle torri
58	SP1	162.55	163.19	0.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mhmh]	[mhmh]	mhmh
59	SP1	163.84	164.82	0.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((tossisce))	{tossisce}	{tossisce}
60	SP2	166.02	171.78	5.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	a:: a san petronio:, insomma è proprio bella a livello secondo me architettonico, (.) storico	a:: a san petronio:, insomma è proprio bella a livello secondo me architettonico, {P} storico	a a san petronio insomma è proprio bella a livello secondo me architettonico {P} storico
61	SP2	172.62	179.7	7.08	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	26	e::h poi la vita, c'è sempre (.) >un sacco di cose da fare< se il weekend esci è pieno di gente in [centro tutti i local]i	e::h poi la vita, c'è sempre {P} >un sacco di cose da fare< se il weekend esci è pieno di gente in [centro tutti i local]i	eh poi la vita c' è sempre {P} un sacco di cose da fare se il weekend esci è pieno di gente in centro tutti i locali
62	SP1	178.41	179.33	0.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[è vero]	[è vero]	è vero
63	SP2	180.18	183.72	3.54	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e::h xx senti che è viva, è molto vissuta come città	e::h xx senti che è viva, è molto vissuta come città	eh x senti che è viva è molto vissuta come città
64	SP2	184.56	192.24	7.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	27	e::h >poi vabbè< ci son concerti stadio c(io)è ci sono tante cose da fare se se vuoi: (.) se vuoi viverla quindi secondo me, queste sono un po':	e::h >poi vabbè< ci son concerti stadio c(io)è ci sono tante cose da fare se se vuoi: {P} se vuoi viverla quindi secondo me, queste sono un po':	eh poi vabbè ci son concerti stadio cioè ci sono tante cose da fare se se vuoi {P} se vuoi viverla quindi secondo me queste sono un po'
65	SP1	192.58	194.74	2.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	i mezzi di trasporto anche:?	i mezzi di trasporto anche:?	i mezzi di trasporto anche
66	SP2	194.9	198.92	4.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	e::h i mezzi di trasporto, >vi dicevo< se sei in centro dentro alle mura,	e::h i mezzi di trasporto, >vi dicevo< se sei in centro dentro alle mura,	eh i mezzi di trasporto vi dicevo se sei in centro dentro alle mura
67	SP2	199.74	203.74	4.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	m::h vai in bicicletta vai ai piedi ovunque (.) bene o male	m::h vai in bicicletta vai ai piedi ovunque {P} bene o male	mh vai in bicicletta vai ai piedi ovunque {P} bene o male
68	SP2	204.5	211.89	7.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	anche l'autobus secondo me funzionano abbastanza bene non mi sembrano: (.) c(io)è particolarmente inefficienti	anche l'autobus secondo me funzionano abbastanza bene non mi sembrano: {P} c(io)è particolarmente inefficienti	anche l' autobus secondo me funzionano abbastanza bene non mi sembrano {P} cioè particolarmente inefficienti
69	SP1	212.2	212.86	0.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[°mhmh°]	[°mhmh°]	mhmh
70	SP2	212.26	216.92	4.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[però:] sì con la macchina bologna non è vivib[ile]	[però:] sì con la macchina bologna non è vivib[ile]	però sì con la macchina bologna non è vivibile
71	SP1	216.62	217.86	1.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	°[non] è vivib[ile]°	°[non] è vivib[ile]°	non è vivibile
72	SP2	217.38	222.84	5.46	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	1	0	0	18	[non è viv]ibile perché se, (.) ripeto de- s- se sei fuori dal centro magari la usi [per andare,]	[non è viv]ibile perché se, {P} ripeto de- s- se sei fuori dal centro magari la usi [per andare],	non è vivibile perché se {P} ripeto de- s- se sei fuori dal centro magari la usi per andare
73	SP1	222.08	222.72	0.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[°mhmh°]	[°mhmh°]	mhmh
74	SP2	223.82	226.7	2.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	1	0	6	>non so< al'ikea, o (.)  [fuo]ri ((ride))	>non so< al'ikea, o {P} [fuo]ri {ride}	non so al' ikea o {P} fuori {ride}
75	SP1	225.25	227.09	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	74=1.450,76=0.120	True	0	1	0	1	[sì] ((ride))	[sì] {ride}	sì {ride}
76	SP2	226.97	232.52	5.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	75=0.120	False	1	0	0	14	se devi venire in centro:: è proprio scomodo perché (ripetev-) ripeto (.) vedo delle file	se devi venire in centro:: è proprio scomodo perché (ripetev-) ripeto {P} vedo delle file	se devi venire in centro è proprio scomodo perché ripetev- ripeto {P} vedo delle file
77	SP2	232.84	237.22	4.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	per entrare nel parcheggio, (.) cioè anche quelli in piazza otto ag[osto]	per entrare nel parcheggio, {P} cioè anche quelli in piazza otto ag[osto]	per entrare nel parcheggio {P} cioè anche quelli in piazza otto agosto
78	SP1	237.015	237.654	0.639	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]mh	[mh]mh	mhmh
79	SP2	237.82	240.25	2.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	che: tutte le settimane è abbastanza:	che: tutte le settimane è abbastanza:	che tutte le settimane è abbastanza
80	SP2	242.14	244.75	2.61	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	°x abbastanza° lunga quella fila quindi::	°x abbastanza° lunga quella fila quindi::	x abbastanza lunga quella fila quindi
81	SP2	245.1	247.4195	2.32	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	8	io:: ho delle amiche che hanno una macchina,	io:: ho delle amiche che hanno una macchina,	io ho delle amiche che hanno una macchina
82	SP1	247.4195	247.951	0.532	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	°mhmh°	°mhmh°	mhmh
83	SP2	247.982	249.184	1.202	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	perché vivono fuori,	perché vivono fuori,	perché vivono fuori
84	SP2	249.8	253.212	3.412	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	però anche loro ad esempio quando devono venire a casa mia, [e::h]	però anche loro ad esempio quando devono venire a casa mia, [e::h]	però anche loro ad esempio quando devono venire a casa mia eh
85	SP1	253.029	254.522	1.493	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	(°[eh] fanno pi[ù fatica]°)	(°[eh] fanno pi[ù fatica]°)	eh fanno più fatica
86	SP2	253.48	255.16	1.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	85=1.042	False	0	0	0	4	fanno più fatica parcheggiare	fanno più fatica parcheggiare	fanno più fatica parcheggiare
87	SP2	255.8	257.86	2.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	poi dentro alle mura o comunque	poi dentro alle mura o comunque	poi dentro alle mura o comunque
88	SP2	258.88	261.64	2.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	anche un giorno entro fuori alle mura è tutto a pagamento	anche un giorno entro fuori alle mura è tutto a pagamento	anche un giorno entro fuori alle mura è tutto a pagamento
89	SP2	261.64	264.56	2.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	il parcheggio costa abbastanza	il parcheggio costa abbastanza	il parcheggio costa abbastanza
90	SP2	265.38	269.76	4.38	True	False	0	2	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	o vieni dopo le 8 e dopo le 8 puoi entrare nel ztl eccetera	o vieni dopo le otto e dopo le otto puoi entrare nel ztl eccetera	o vieni dopo le otto e dopo le otto puoi entrare nel ztl eccetera
91	SP2	270.9	273.5	2.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	però vivere con la macchina bologna è difficile	però vivere con la macchina bologna è difficile	però vivere con la macchina bologna è difficile
92	SP2	273.94	278.6	4.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	infatti se si vive bologna	infatti se si vive bologna	infatti se si vive bologna
93	SP1	278.7	281.12	2.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	magari anche con una famiglia poi diventa un po' buono	magari anche con una famiglia poi diventa un po' buono	magari anche con una famiglia poi diventa un po' buono
94	SP2	281.12	285.19	4.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	esatto infatti quello che penso anche io con una famiglia dopo devi si muovere sempre a piedi	esatto infatti quello che penso anche io con una famiglia dopo devi si muovere sempre a piedi	esatto infatti quello che penso anche io con una famiglia dopo devi si muovere sempre a piedi
95	SP2	285.19	288.92	3.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ti devi portare ad asilo devi andare	ti devi portare ad asilo devi andare	ti devi portare ad asilo devi andare
96	SP2	289.52	292.78	3.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	a foria ad esempio con la macchina ovunque	a foria ad esempio con la macchina ovunque	a foria ad esempio con la macchina ovunque
97	SP2	292.82	297.46	4.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	in piazza perché tu dietro la piazza è totalmente diverso	in piazza perché tu dietro la piazza è totalmente diverso	in piazza perché tu dietro la piazza è totalmente diverso
98	SP2	297.5	302.62	5.12	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	poi dal lato secondo me ambientale sicuramente	poi dal lato secondo me ambientale sicuramente	poi dal lato secondo me ambientale sicuramente
99	SP2	303.08	304.46	1.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	è meglio non prendere la macchina	è meglio non prendere la macchina	è meglio non prendere la macchina
100	SP2	306.24	309.64	3.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	però anche io sono cresciuta a forlì quindi sono stata abituata a prendere la macchina	però anche io sono cresciuta a forlì quindi sono stata abituata a prendere la macchina	però anche io sono cresciuta a forlì quindi sono stata abituata a prendere la macchina
101	SP1	309.66	311.65	1.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	anche io per ogni cosa esatto	anche io per ogni cosa esatto	anche io per ogni cosa esatto
102	SP2	311.65	316.44	4.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	infatti quando torno a forlì è strano perché sono talmente abituata a prendere la macchina	infatti quando torno a forlì è strano perché sono talmente abituata a prendere la macchina	infatti quando torno a forlì è strano perché sono talmente abituata a prendere la macchina
103	SP2	317.34	320.44	3.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	che la distanza che a bologna fare tranquillamente a piedi	che la distanza che a bologna fare tranquillamente a piedi	che la distanza che a bologna fare tranquillamente a piedi
104	SP2	321.24	322.8	1.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	a forlì mi viene da fare per la macchina	a forlì mi viene da fare per la macchina	a forlì mi viene da fare per la macchina
105	SP2	323.32	326.04	2.72	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	perché dico vabbè devo andare là c'è cosa va da piedi	perché dico vabbè devo andare là c'è cosa va da piedi	perché dico vabbè devo andare là c' è cosa va da piedi
106	SP2	326.44	328.34	1.9	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	perché ho sempre preso la macchina	perché ho sempre preso la macchina	perché ho sempre preso la macchina
