tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
30	SP1	48.6799999999998	50.605	1.925	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	adesso prendiamo forlì come riferimento [però]	adesso prendiamo forlì come riferimento [però]	adesso prendiamo forlì come riferimento però
31	SP2	50.21	50.597	0.387	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
32	SP1	51.53	55.905	4.375	True	0	0	1	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	c'è sicuramente molta più offerta lavorativa su bologna perchè:	c'è sicuramente molta più offerta lavorativa su bologna perché:	c' è sicuramente molta più offerta lavorativa su bologna perché
33	SP1	57.1799999999998	61.223	4.043	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	un po' e:hm ci sono molte industrie poi dipende uno che cosa fa	un po' e:hm ci sono molte industrie poi dipende uno che cosa fa	un po' ehm ci sono molte industrie poi dipende uno che cosa fa
34	SP1	61.3499999999999	61.8419999999999	0.492	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	però	però	però
35	SP1	62.25	63.3519999999999	1.102	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	c'è::	c'è::	c' è
36	SP1	63.45	67.1900000000001	3.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	c'è sia l'industria: è la regione poi della motor valley	c'è sia l'industria: è la regione poi della motor valley	c' è sia l' industria è la regione poi della motor valley
37	SP1	67.26	69.7839999999999	2.524	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	si ci sono tutte le azien[de: dei motori]	si ci sono tutte le azien[de: dei motori]	si ci sono tutte le aziende dei motori
38	SP2	68.3999999999999	69.693	1.293	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[mh sì sì sì sì]	[mh sì sì sì sì]	mh sì sì sì sì
39	SP1	70.0799999999999	72.6179999999999	2.538	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	in quella zona lì poi anche più verso modena in realtà	in quella zona lì poi anche più verso modena in realtà	in quella zona lì poi anche più verso modena in realtà
40	SP1	72.8099999999999	73.415	0.605	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	però	però	però
41	SP1	74.48	75.288	0.808	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm	e:hm	ehm
42	SP1	75.9299999999998	81.2290000000001	5.299	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	secondo me c'è un po' di tutto comunque anche a livello umanistico qualcosa si si tro[va] a bologna	secondo me c'è un po' di tutto comunque anche a livello umanistico qualcosa si si tro[va] a bologna	secondo me c' è un po' di tutto comunque anche a livello umanistico qualcosa si si trova a bologna
43	SP2	80.1900000000001	80.6789999999999	0.489	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
44	SP1	82.3799999999999	86.2459999999999	3.866	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e:h io poi ho trovato lavoro tramite un concorso quin[di::]	e:h io poi ho trovato lavoro tramite un concorso quin[di::]	eh io poi ho trovato lavoro tramite un concorso quindi
45	SP2	85.48	86.6699999999998	1.19	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[ah okay] mhmh	[ah okay] mhmh	ah okay mhmh
46	SP1	86.7000000000001	88.529	1.829	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	mh quello magari::	mh quello magari::	mh quello magari
47	SP1	88.6099999999999	90.4199999999998	1.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	>è diverso< però anche nel pubblico	>è diverso< però anche nel pubblico	è diverso però anche nel pubblico
48	SP1	90.47	92.9079999999999	2.438	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	probabilmente a bologna c'è molto di più rispett[o:]	probabilmente a bologna c'è molto di più rispett[o:]	probabilmente a bologna c' è molto di più rispetto
49	SP2	92.6599999999999	93.8789999999999	1.219	True	0	0	0	0	0	0	0	0	False	False	False	False	True	48=0.248	0	0	0	3	[ma]gari più post[i:]	[ma]gari più post[i:]	magari più posti
50	SP1	93.91	95.72	1.91	True	0	0	0	0	0	0	1	0	False	False	False	False	True	_	0	0	0	7	[sì] esatto poi l'università di bologna	[sì] esatto poi l'università di bologna	sì esatto poi l' università di bologna
51	SP1	96.4199999999999	98.5449999999998	2.125	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	mh ha cioè diciamo che	mh ha cioè diciamo che	mh ha cioè diciamo che
52	SP1	98.6399999999999	100.658	2.018	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	porta tanto lavoro in tanti modi	porta tanto lavoro in tanti modi	porta tanto lavoro in tanti modi
53	SP2	100.66	101.146	0.486	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh[mh]	mh[mh]	mhmh
54	SP1	100.91	101.496	0.586	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sec]ondo me	[sec]ondo me	secondo me
55	SP1	103.37	105.487	2.117	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	°e quindi sì sicuramente°	°e quindi sì sicuramente°	e quindi sì sicuramente
56	SP1	105.54	107.96	2.42	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	°ci sono buone opportunità secondo me a bologna°	°ci sono buone opportunità secondo me a bologna°	ci sono buone opportunità secondo me a bologna
57	SP1	108.97	111.624	2.654	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	in tutta la regione penso [che sia la c]ittà in cui	in tutta la regione penso [che sia la c]ittà in cui	in tutta la regione penso che sia la città in cui
58	SP2	110.2	110.705	0.505	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
59	SP1	111.71	113.022	1.312	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	in cui si trova più [lavoro]	in cui si trova più [lavoro]	in cui si trova più lavoro
60	SP2	112.52	112.982	0.462	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[meglio]	[meglio]	meglio
61	SP1	113.33	113.61	0.28	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	°sì°	°sì°	sì
62	SP2	113.62	115.76	2.14	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e quindi tu di cosa ti occupi a:	e quindi tu di cosa ti occupi a:	e quindi tu di cosa ti occupi a
63	SP1	115.76	118.27	2.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	allora io e:h lavoro nell'ufficio	allora io e:h lavoro nell'ufficio	allora io eh lavoro nell' ufficio
64	SP1	118.38	120.895	2.515	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1, @nomeluogo	5	e:h @nomeluogo dell'università di bologna,	e:h @nomeluogo dell'università di bologna,	eh @nomeluogo dell' università di bologna
65	SP1	121.68	122.669	0.989	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	in particolare	in particolare	in particolare
66	SP1	122.86	125.505	2.645	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1, @nomeluogo,	8	in uf~ in un ufficio che si chiama @nomeluogo,	in uf~ in un ufficio che si chiama @nomeluogo,	in uf~ in un ufficio che si chiama @nomeluogo,
67	SP1	126.3	128.11	1.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	che si occupa di dare supporto	che si occupa di dare supporto	che si occupa di dare supporto
68	SP1	128.17	132.538	4.368	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	e orientamento agli studenti internazionali che vengono a iscriversi all'università di bologna	e orientamento agli studenti internazionali che vengono a iscriversi all'università di bologna	e orientamento agli studenti internazionali che vengono a iscriversi all' università di bologna
69	SP2	132.62	133.109	0.489	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
70	SP1	133.148	136.321	3.173	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	quindi che fanno l'intero percorso triennale magistrale	quindi che fanno l'intero percorso triennale magistrale	quindi che fanno l' intero percorso triennale magistrale
71	SP1	137.31	139.622	2.312	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e principalmente diamo supporto per	e principalmente diamo supporto per	e principalmente diamo supporto per
72	SP1	140.42	141.47	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::hm	e::hm	ehm
73	SP1	141.59	144.938	3.348	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	o~ o~ mh orientamento sul processo proprio d'iscrizione	o~ o~ mh orientamento sul processo proprio d'iscrizione	o~ o~ mh orientamento sul processo proprio d' iscrizione
74	SP1	144.99	145.881	0.891	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	cosa fare	cosa fare	cosa fare
75	SP1	146.33	147.44	1.11	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	da dove partire ma	da dove partire ma	da dove partire ma
76	SP1	147.51	151.067	3.557	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	poi nel dettaglio in particolare sulle questioni che riguardano l'immigrazione	poi nel dettaglio in particolare sulle questioni che riguardano l'immigrazione	poi nel dettaglio in particolare sulle questioni che riguardano l' immigrazione
77	SP2	151.27	152.328	1.058	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ah [mhmh]	ah [mhmh]	ah mhmh
78	SP1	151.64	154.55	2.91	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[quin]di su come [ottenere un] visto	[quin]di su come [ottenere un] visto	quindi su come ottenere un visto
79	SP2	153.16	153.852	0.692	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[che bello]	[che bello]	che bello
80	SP1	154.6	156.211	1.611	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	come fare il permesso di soggiorno	come fare il permesso di soggiorno	come fare il permesso di soggiorno
81	SP1	156.6	158.827	2.227	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e:h diamo informazioni sui titoli esteri	e:h diamo informazioni sui titoli esteri	eh diamo informazioni sui titoli esteri
82	SP1	158.9	159.283	0.383	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	cosa	cosa	cosa
83	SP1	159.343	162.819	3.476	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	che documenti devono presentare per iscriversi con un titolo di studio estero	che documenti devono presentare per iscriversi con un titolo di studio estero	che documenti devono presentare per iscriversi con un titolo di studio estero
84	SP1	163.68	166.72	3.04	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e: insomma queste cose queste cose qui principalmente	e: insomma queste cose queste cose qui principalmente	e insomma queste cose queste cose qui principalmente
85	SP1	167.6	168.293	0.693	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm	e:hm	ehm
86	SP2	168.308	170.52	2.212	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	hai sempre fatto questo lavoro oppure:	hai sempre fatto questo lavoro oppure:	hai sempre fatto questo lavoro oppure
87	SP1	170.6	172.311	1.711	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	allora dopo la laurea,	allora dopo la laurea,	allora dopo la laurea
88	SP1	172.368	174.922	2.554	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	io mi son laureata nel duemiladiciassette	io mi son laureata nel duemiladiciassette	io mi son laureata nel duemiladiciassette
89	SP1	175.91	178.952	3.042	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ho fatto e:h sei mesi in un azienda	ho fatto e:h sei mesi in un azienda	ho fatto eh sei mesi in un azienda
90	SP1	179.52	181.945	2.425	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e:hm che faceva mh	e:hm che faceva mh	ehm che faceva mh
91	SP1	182.51	183.822	1.312	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	tende frangisole	tende frangisole	tende frangisole
92	SP2	183.881	184.511	0.63	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
93	SP1	184.555	186.803	2.248	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e:h come commerciale estero	e:h come commerciale estero	eh come commerciale estero
94	SP1	186.9	187.285	0.385	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	tipo	tipo	tipo
95	SP1	188.18	190.707	2.527	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	però mh non mi è pia~ non mi piaceva:	però mh non mi è pia~ non mi piaceva:	però mh non mi è pia~ non mi piaceva
96	SP1	191.09	193.113	2.023	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	mh in particolare l'ambiente anche il lavoro in sè	mh in particolare l'ambiente anche il lavoro in sè	mh in particolare l' ambiente anche il lavoro in sè
97	SP1	193.15	196.284	3.134	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	mh non mi faceva impazzire ma poi l'ambiente mh non era:	mh non mi faceva impazzire ma poi l'ambiente mh non era:	mh non mi faceva impazzire ma poi l' ambiente mh non era
98	SP2	196.48	197.086	0.606	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
99	SP1	197.18	198.859	1.779	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	0	0	2	particolarmente salutare	particolarmente salutare	particolarmente salutare
100	SP2	198.4	199.283	0.883	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
101	SP1	198.93	202.476	3.546	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	e quindi quando è finito questo tirocinio di sei mesi poi dopo non [ho:]	e quindi quando è finito questo tirocinio di sei mesi poi dopo non [ho:]	e quindi quando è finito questo tirocinio di sei mesi poi dopo non ho
102	SP2	202.13	203.236	1.106	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[hai] abbando[nato]	[hai] abbando[nato]	hai abbandonato
103	SP1	202.53	203.843	1.313	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[non ho] abbandonato	[non ho] abbandonato	non ho abbandonato
104	SP1	204.53	205.538	1.008	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::h	e::h	eh
105	SP1	205.99	209.148	3.158	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	13	>poi< ho avuto un momento in cui dicevo cosa faccio della mia vita ((ride))	>poi< ho avuto un momento in cui dicevo cosa faccio della mia vita {ride}	poi ho avuto un momento in cui dicevo cosa faccio della mia vita {ride}
106	SP2	208.3	209.317	1.017	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
107	SP1	209.19	211.311	2.121	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	questo classico momento che prima o poi arriva	questo classico momento che prima o poi arriva	questo classico momento che prima o poi arriva
108	SP1	211.75	212.845	1.095	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::hm	e::hm	ehm
109	SP1	213.1	216.235	3.135	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ho fatto ho iniziato facendo un tutorato	ho fatto ho iniziato facendo un tutorato	ho fatto ho iniziato facendo un tutorato
110	SP1	216.286	218.029	1.743	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	a sempre all'università	a sempre all'università	a sempre all' università
111	SP1	218.77	220.279	1.509	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	come: mh	come: mh	come mh
112	SP1	220.89	224.033	3.143	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	tutor internazionale di un dipartimento	tutor internazionale di un dipartimento	tutor internazionale di un dipartimento
113	SP1	224.81	225.691	0.881	True	0	0	1	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	perchè premessa	perché premessa	perché premessa
114	SP1	225.9	227.399	1.499	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	durante la magistrale	durante la magistrale	durante la magistrale
115	SP1	227.68	228.573	0.893	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ho fatto	ho fatto	ho fatto
116	SP1	228.612	230.153	1.541	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e:h un tutorato	e:h un tutorato	eh un tutorato
117	SP1	230.24	232.6	2.36	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	nell'ufficio relazioni internazio[nali dove adesso] lavoro	nell'ufficio relazioni internazio[nali dove adesso] lavoro	nell' ufficio relazioni internazionali dove adesso lavoro
118	SP2	231.49	232.08	0.59	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
119	SP1	233.51	236.952	3.442	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	son dei: dei lavori che posson fare gli studenti: tot ore	son dei: dei lavori che posson fare gli studenti: tot ore	son dei dei lavori che posson fare gli studenti tot ore
120	SP1	237.68	238.766	1.086	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e: e quindi	e: e quindi	e e quindi
121	SP1	238.818	241.96	3.142	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	siccome mi era piaciuta quell'esperienza che avevo fatto lì avevo detto eh proviamo	siccome mi era piaciuta quell'esperienza che avevo fatto lì avevo detto eh proviamo	siccome mi era piaciuta quell' esperienza che avevo fatto lì avevo detto eh proviamo
122	SP1	241.98	243.878	1.898	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	a tornare a fare qualcosa all'università	a tornare a fare qualcosa all'università	a tornare a fare qualcosa all' università
123	SP1	244.27	246.089	1.819	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	quindi ho fatto questo: mh	quindi ho fatto questo: mh	quindi ho fatto questo mh
124	SP1	246.17	248.5	2.33	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	tutorato da laureata a [quel punto]	tutorato da laureata a [quel punto]	tutorato da laureata a quel punto
125	SP2	247.81	248.405	0.595	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
126	SP1	249.24	251.983	2.743	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	mentre stavo facendo questo è uscito un concorso	mentre stavo facendo questo è uscito un concorso	mentre stavo facendo questo è uscito un concorso
127	SP1	252.42	254.639	2.219	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	specifico per le relazioni internazionali	specifico per le relazioni internazionali	specifico per le relazioni internazionali
128	SP1	255.2	255.994	0.794	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::h	e::h	eh
129	SP1	256.07	260.134	4.064	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	e quindi l'ho fatto e son stata presa e [dopo ho lasciato il tutorato e ho iniziato] a fare	e quindi l'ho fatto e son stata presa e [dopo ho lasciato il tutorato e ho iniziato] a fare	e quindi l' ho fatto e son stata presa e dopo ho lasciato il tutorato e ho iniziato a fare
130	SP2	258.06	259.677	1.617	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[mhmh ah che bello]	[mhmh ah che bello]	mhmh ah che bello
131	SP1	260.2	261.4	1.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	per fare quello poi	per fare quello poi	per fare quello poi
132	SP1	261.57	263.076	1.506	True	0	0	1	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ho fatto vari concorsi perchè	ho fatto vari concorsi perché	ho fatto vari concorsi perché
133	SP1	263.13	266.173	3.043	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	il primo che ho vinto era un concorso determinato	il primo che ho vinto era un concorso determinato	il primo che ho vinto era un concorso determinato
134	SP1	267.28	270.23	2.95	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	poi l'anno dopo ne ho fatto uno indeterminato,	poi l'anno dopo ne ho fatto uno indeterminato,	poi l' anno dopo ne ho fatto uno indeterminato
135	SP1	270.44	273.374	2.934	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	di una categoria un po' inferiore [però indete]rmina[to]	di una categoria un po' inferiore [però indete]rmina[to]	di una categoria un po' inferiore però indeterminato
136	SP2	271.91	272.491	0.581	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
137	SP2	272.8	273.387	0.587	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[è che]	[è che]	è che
