tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
118	SP3	223.84	226.02	2.18	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto?	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto?	che dite le buttiamo e co- mh apriamo quelle della mamma di roberto
119	SP1	226.565	227.3	0.735	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e:h [io:]	e:h [io:]	eh io
120	SP3	226.9	227.8	0.9	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[che ne pe]nsate?	[che ne pe]nsate?	che ne pensate
121	SP2	227.92	228.78	0.86	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	beh peccato	beh peccato	beh peccato
122	SP1	228.98	230.14	1.16	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	è un [po'] uno spreco:	è un [po'] uno spreco:	è un po' uno spreco
123	SP3	229.215	229.497	0.282	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
124	SP3	231.2	233.68	2.48	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	12	eh lo so ragà però: pure [io le sto mangiando per forza]	eh lo so ragà pero': pure [io le sto mangiando per forza]	eh lo so ragà pero' pure io le sto mangiando per forza
125	SP2	232.52	235.71	3.19	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[però sono veramente bru]tte queste mammamia sembrano finte ma che è	[pero' sono veramente bru]tte queste mammamia sembrano finte ma che è	pero' sono veramente brutte queste mammamia sembrano finte ma che è
126	SP1	235.76	237.22	1.46	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	eh sono bruttissime:	eh sono bruttissime:	eh sono bruttissime
127	SP2	237.48	238.96	1.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	non hanno una texture sono	non hanno una texture sono	non hanno una texture sono
128	SP2	241.24	244.02	2.78	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là: della lidl	io un tempo compravo quelle là della lidl
129	SP1	244.645	245.037	0.392	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
130	SP2	246.08	246.64	0.56	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	baresa	baresa	baresa
131	SP1	246.7	250.36	3.66	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte
132	SP3	250.39	253.77	3.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	vabbè [queste sono] d' amico in teoria dovrebbe- cioè è [una marca buona] costa	vabbè [queste sono] d' amico in teoria dovrebbe- cioè è [una marca buona] costa	vabbè queste sono d' amico in teoria dovrebbe- cioè è una marca buona costa
133	SP1	250.775	251.132	0.357	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[x]	[x]	x
134	SP2	252.56	253.38	0.82	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[costano eh]	[costano eh]	costano eh
135	SP1	253.81	254.299	0.489	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[x]	[x]	x
136	SP2	254.01	255.138	1.128	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[co]stano queste	[co]stano queste	costano queste
137	SP1	256.42	257.74	1.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e com'è mamma me le ha comprate?	e com'è mamma me le ha comprate?	e com' è mamma me le ha comprate
138	SP3	257.74	258.515	0.775	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
139	SP1	258.515	259.709	1.194	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
