tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
23	SP1	40.673	46.72	6.047	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	19	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]	assolutamente io sto provando tutti i giorni a trovare c' è un appartamento per i trasferire in bologna cioè
24	SP2	42.9490000000001	43.3200000000001	0.371	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[°okay°]	[°okay°]	okay
25	SP2	46.332	46.71	0.378	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
26	SP1	46.934	47.934	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	io lavoro qui	io lavoro qui	io lavoro qui
27	SP1	48.134	49.884	1.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	6	è inutile che io vado (.) a	è inutile che io vado {P} a	è inutile che io vado {P} a
28	SP1	50.395	55.812	5.417	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	14	esempio faccio così una una una ragionamento se (.) lo trovo una casa in bologna	esempio faccio così una una una ragionamento se {P} lo trovo una casa in bologna	esempio faccio così una una una ragionamento se {P} lo trovo una casa in bologna
29	SP1	56.078	60.489	4.411	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	11	che (.) mille euro (.) facci[amo pe]rché: una casa deve essere mille euro	che {P} mille euro {P} facci[amo pe]rché: una casa deve essere mille euro	che {P} mille euro {P} facciamo perché una casa deve essere mille euro
30	SP2	57.821	58.131	0.31	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
31	SP1	60.58	64.634	4.054	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	18	e (.) non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no	e {P} non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no	e {P} non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no
32	SP1	65.051	65.5120000000001	0.461	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	è troppo	è troppo	è troppo
33	SP2	65.593	66.336	0.743	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	è troppo sì	è troppo sì	è troppo sì
34	SP1	66.40599999999999	71.562	5.256	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	0	0, 	17	deve essere almeno tre camera di let[to per per] mille euro mille due mille cento facc[iamo] così	deve essere almeno tre camera di let[to per per] mille euro mille due mille cento facc[iamo] così	deve essere almeno tre camera di letto per per mille euro mille due mille cento facciamo così
35	SP2	67.999	68.721	0.722	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[sì sì sì]	[sì sì sì]	sì sì sì
36	SP2	71.004	71.3770000000001	0.373	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
37	SP1	72.54	74.323	1.783	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	se vado a: valsamoggia	se vado a: valsamoggia	se vado a valsamoggia
38	SP1	74.556	77.662	3.106	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	ogni mese io spendo c- più di duecento euro di benzina	ogni mese io spendo c- più di duecento euro di benzina	ogni mese io spendo c- più di duecento euro di benzina
39	SP2	77.736	79.0600000000001	1.324	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	5	sì sì (.) e il parcheggio	sì sì {P} e il parcheggio	sì sì {P} e il parcheggio
40	SP1	79.106	79.912	0.806	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	e parcheggio più	e parcheggio più	e parcheggio più
41	SP2	79.927	80.177	0.25	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	sì	sì	sì
42	SP1	80.267	83.317	3.15	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	0	0, 	6	facciamo trecentocin[quanta euro di ogni mes]e	facciamo trecentocin[quanta euro di ogni mes]e	facciamo trecentocinquanta euro di ogni mese
43	SP2	81.5270000000001	83.1320000000001	1.605	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	4	[sì sì (.) è tantiss-]	[sì sì {P} è tantiss-]	sì sì {P} è tantiss-
44	SP2	83.6560000000001	84.296	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	tantissimo	tantissimo	tantissimo
45	SP1	84.34	85.1	0.76	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	tantissimo	tantissimo	tantissimo
46	SP2	84.735	85.375	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
47	SP2	85.8100000000001	86.332	0.522	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	°sì sì°	°sì sì°	sì sì
48	SP2	86.571	90.327	3.756	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	14	no io non ho la macchina quindi non mi r[endo conto sento queste cifre] ((ride))	no io non ho la macchina quindi non mi r[endo conto sento queste cifre] {ride}	no io non ho la macchina quindi non mi rendo conto sento queste cifre {ride}
49	SP1	88.039	93.8390000000001	5.8	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	[no <intendevo, intend]evo> che se là pago settecento euro in affitto	[no <intendevo, intend]evo> che se là pago settecento euro in affitto	no intendevo intendevo che se là pago settecento euro in affitto
50	SP1	94.184	97.1280000000001	2.944	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	4	più (.) trecentocinquant[a so]no mille	più {P} trecentocinquant[a so]no mille	più {P} trecentocinquanta sono mille
51	SP2	96.227	96.431	0.204	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]	[mh]	mh
52	SP2	97.2040000000001	97.638	0.434	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
53	SP1	98.08	104.82	6.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	24	già (.) mille: [mil- mille] cento mille due [mille cento] mil- mille duecento dopo [perché non è] che è solo che devo pagare la macchina	già {P} mille: [mil- mille] cento mille due [mille cento] mil- mille duecento dopo [perché non è] che è solo che devo pagare la macchina	già {P} mille mil- mille cento mille due mille cento mil- mille duecento dopo perché non è che è solo che devo pagare la macchina
54	SP2	99.4490000000001	100.015	0.566	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[°sì sì sì°]	[°sì sì sì°]	sì sì sì
55	SP2	101.221	101.595	0.374	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
56	SP2	102.993	103.321	0.328	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
57	SP1	105.067	107.133	2.066	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	la benzina e::	la benzina e::	la benzina e
58	SP1	107.706	110.3	2.594	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	e anch[e: il parche]ggio [no devo] fare as-	e anch[e: il parche]ggio [no devo] fare as-	e anche il parcheggio no devo fare as-
59	SP2	108.315	108.943	0.628	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[sì sì sì]	[sì sì sì]	sì sì sì
60	SP2	109.193	109.668	0.475	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[°sì sì sì°]	[°sì sì sì°]	sì sì sì
61	SP1	111.62	117.334	5.714	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	18	allora come la città (.) se tu paghi duecento eu- cioè duecento euro in PIÚ (.) [ma ti t]rovi tutto	allora come la città {P} se tu paghi duecento eu- cioè duecento euro in PIÚ {P} [ma ti t]rovi tutto	allora come la città {P} se tu paghi duecento eu- cioè duecento euro in piú {P} ma ti trovi tutto
62	SP2	116.366	116.844	0.478	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
63	SP2	117.536	119.332	1.796	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	4	certo sì (.) certo cer[to]	certo sì {P} certo cer[to]	certo sì {P} certo certo
64	SP1	119.04	124.30000000000001	5.36	True	0	0	0	0	0	0	1	0	False	False	False	False	True	63=0.292	0	0	0, 	16	[com]e da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri al[meno]	[com]e da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri al[meno]	come da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri almeno
65	SP2	124.316	124.732	0.416	True	0	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0, 	1	[mh]mh	[mh]mh	mhmh
66	SP2	125.616	129.677	4.061	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	10	ma poi ti (.) (in)somma (.) ti svegli pres[to, traffico, stress, sì]	ma poi ti {P} (in)somma {P} ti svegli pres[to, traffico, stress, sì]	ma poi ti {P} insomma {P} ti svegli presto traffico stress sì
67	SP1	127.701	130.595	2.894	True	1	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	4	[ ma (.) guarda] che (.) là	[ma {P} guarda] che {P} là	ma {P} guarda che {P} là
68	SP1	131.062	133.439	2.377	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	da vivere la differenza da città e fuori città	da vivere la differenza da città e fuori città	da vivere la differenza da città e fuori città
69	SP2	133.515	133.832	0.317	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
70	SP1	133.92	139.267	5.347	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	17	SE LAVORO, fuori città guarda che per me va bene [ma] (.) dentro le cit[tà che devo lavora]re	SE LAVORO, fuori città guarda che per me va bene [ma] {P} dentro le cit[tà che devo lavora]re	se lavoro fuori città guarda che per me va bene ma {P} dentro le città che devo lavorare
71	SP2	137.31	137.694	0.384	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
72	SP2	138.321	139.115	0.794	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[venendo qua]	[venendo qua]	venendo qua
73	SP2	139.36	140.243	0.883	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	certo sì [sì]	certo sì [sì]	certo sì sì
74	SP1	139.96	143.756	3.796	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	12	[signi]fica che per [me] non è che una giornata di (.) ventiquattro ore	[signi]fica che per [me] non è che una giornata di {P} ventiquattro ore	significa che per me non è che una giornata di {P} ventiquattro ore
75	SP2	140.876	141.162	0.286	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]	[mh]	mh
76	SP2	143.921	144.295	0.374	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
77	SP1	144.473	144.912	0.439	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	sono	sono	sono
78	SP1	145.117	146.239	1.122	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	ventidue [ore]	ventidue [ore]	ventidue ore
79	SP2	145.896	148.265	2.369	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	7	[cert]o (.) perché è [un'ora (no)] (.) mh[mh]	[cert]o {P} perché è [un'ora (no)] {P} mh[mh]	certo {P} perché è un' ora no {P} mhmh
80	SP1	146.695	147.645	0.95	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[ancora meno]	[ancora meno]	ancora meno
81	SP1	147.978	150.651	2.673	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	[sono] venti ore ti[po perché] ogni giorno io lo	[sono] venti ore ti[po perché] ogni giorno io lo	sono venti ore tipo perché ogni giorno io lo
82	SP2	149.138	149.504	0.366	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[°sì sì°]	[°sì sì°]	sì sì
83	SP1	151.056	159.04	7.984	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	29	vado avanti e indietro un'ora un'ora e mezzo cioè per venire un'ora e mezzo un'or[a mi]nimo e ritornare ancora facciamo mezz'ora o un'ora	vado avanti e indietro un'ora un'ora e mezzo cioè per venire un'ora e mezzo un'or[a mi]nimo e ritornare ancora facciamo mezz'ora o un'ora	vado avanti e indietro un' ora un' ora e mezzo cioè per venire un' ora e mezzo un' ora minimo e ritornare ancora facciamo mezz' ora o un' ora
84	SP2	155.588	155.885	0.297	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]	[mh]	mh
85	SP2	159.438	159.806	0.368	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
86	SP1	159.462	160.967	1.505	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	[allora] due ore è già scalata	[allora] due ore è già scalata	allora due ore è già scalata
87	SP2	161.054	161.657	0.603	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	sì sì [eh]	sì sì [eh]	sì sì eh
88	SP1	161.251	162.451	1.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	[per prep]arare cioè se	[per prep]arare cioè se	per preparare cioè se
89	SP1	162.823	164.439	1.616	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	tipo che noi abitiamo cioè	tipo che noi abitiamo cioè	tipo che noi abitiamo cioè
90	SP1	164.8	167.878	3.078	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	facciamo come dentro la bologna tu venti minuti	facciamo come dentro la bologna tu venti minuti	facciamo come dentro la bologna tu venti minuti
91	SP1	168.189	169.739	1.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	trenta minuti sei in lav[oro]	trenta minuti sei in lav[oro]	trenta minuti sei in lavoro
92	SP2	169.407	170.11	0.703	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[mhmh] mhmh	[mhmh] mhmh	mhmh mhmh
93	SP2	170.336	171.216	0.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	certo sì sì	certo sì sì	certo sì sì
94	SP2	171.496	175.015	3.519	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	ma prima di trasferirti in valsamoggia mh in quale zona abitavi: [di]	ma prima di trasferirti in valsamoggia mh in quale zona abitavi: [di]	ma prima di trasferirti in valsamoggia mh in quale zona abitavi di
95	SP1	174.633	176.423	1.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	[a ce]ntro proprio in c[entro storico]	[a ce]ntro proprio in c[entro storico]	a centro proprio in centro storico
96	SP2	175.693	177.265	1.572	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[centro cen]tro [okay]	[centro cen]tro [okay]	centro centro okay
97	SP1	176.612	177.301	0.689	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[centro centro]	[centro centro]	centro centro
98	SP1	178.373	180.545	2.172	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	DIECI MINUTI CAMMINATA che dove lavoro io	DIECI MINUTI CAMMINATA che dove lavoro io	dieci minuti camminata che dove lavoro io
99	SP2	181.11	183.71	2.6	True	0	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0, 	10	però c'è un po' di casino in cen[tro sporco,:]	però c'è un po' di casino in cen[tro sporco:,]	però c' è un po' di casino in centro sporco
100	SP1	182.584	191.139	8.555	True	0	0	0	0	0	0	0	0	False	False	False	True	True	99=1.126,101=0.157	0	0	0, 	28	[no guarda che il <casino> no x cioè proprio no non è che è sporco tu di- tu mh non posso cioè non puoi: guardare tutte le cose insie[me]	[no guarda che il <casino> no x cioè proprio no non è che è sporco tu di- tu mh non posso cioè non puoi: guardare tutte le cose insie[me]	no guarda che il casino no x cioè proprio no non è che è sporco tu di- tu mh non posso cioè non puoi guardare tutte le cose insieme
101	SP2	190.982	191.355	0.373	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]mh	[mh]mh	mhmh
102	SP2	192.043	192.352	0.309	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
103	SP2	192.956	195.704	2.748	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	quindi sì ti [ti pia]cerebbe ritornare a [vivere in centro sì]	quindi sì ti [ti pia]cerebbe ritornare a [vivere in centro sì]	quindi sì ti ti piacerebbe ritornare a vivere in centro sì
104	SP1	193.617	193.923	0.306	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
105	SP1	194.812	203.312	8.5	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0, 	21	[perché (.) è u]na persona che vanno cioè lavorare dentro in città va a abitare fuori (.) [ti in]qui- stai inquin[ando lo ste]ss[o]	[perché {P} è u]na persona che vanno cioè lavorare dentro in città va a abitare fuori {P} [ti in]qui- stai inquin[ando lo ste]ss[o]	perché {P} è una persona che vanno cioè lavorare dentro in città va a abitare fuori {P} ti inqui- stai inquinando lo stesso
106	SP2	200.827	201.139	0.312	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
107	SP2	202.16	202.721	0.561	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[anche]	[anche]	anche
108	SP2	203.149	203.727	0.578	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[ce]rto	[ce]rto	certo
109	SP2	203.921	206.332	2.411	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	8	ah [no no no certamen]te (.) sì sì sì	ah [no no no certamen]te {P} sì sì sì	ah no no no certamente {P} sì sì sì
110	SP1	203.934	205.233	1.299	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	[devi capire questa qua]	[devi capire questa qua]	devi capire questa qua
111	SP2	206.727	207.727	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	e:h nien[te da]	e:h nien[te da]	eh niente da
112	SP1	207.351	211.184	3.833	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	11	[ma s]e come io che vengo a abitare (.) in cen- città	[ma s]e come io che vengo a abitare {P} in cen- città	ma se come io che vengo a abitare {P} in cen- città
113	SP1	211.545	212.617	1.072	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	una macchina	una macchina	una macchina
114	SP1	212.901	213.289	0.388	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	già f-	già f-	già f-
115	SP1	213.478	213.878	0.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	già	già	già
116	SP1	214.128	215.045	0.917	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	fer[ma per]	fer[ma per]	ferma per
117	SP2	214.654	214.961	0.307	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
118	SP2	215.521	215.887	0.366	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mh[mh]	mh[mh]	mhmh
119	SP1	215.545	216.839	1.294	True	0	0	0	0	0	0	0	0	False	False	False	False	True	118=0.342	0	0	0, 	4	[non in]quinare la citt[à]	[non in]quinare la citt[à]	non inquinare la città
120	SP2	216.876	219.115	2.339	True	0	0	0	0	0	0	1	0	False	False	False	False	True	_	0	0	0, 	7	[sì sì] sì è vero capisco perfettamente	[sì sì] sì è vero capisco perfettamente	sì sì sì è vero capisco perfettamente
121	SP2	219.496	222.088	2.592	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	m:h e sono curiosa di chiederti anche	m:h e sono curiosa di chiederti anche	mh e sono curiosa di chiederti anche
122	SP2	222.227	222.71	0.483	True	0	0	1	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	perchè	perché	perché
123	SP2	222.971	224.493	1.522	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	quindi immagino che la tua famiglia	quindi immagino che la tua famiglia	quindi immagino che la tua famiglia
124	SP2	224.943	229.493	4.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	17	si sia trasfer[ita qui da]l banglade[sh no] quindi in in nella in casa con i tuoi genitori	si sia trasfer[ita qui da]l banglade[sh no] quindi in in nella in casa con i tuoi genitori	si sia trasferita qui dal bangladesh no quindi in in nella in casa con i tuoi genitori
125	SP1	225.734	226.017	0.283	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
126	SP1	226.567	226.887	0.32	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
127	SP2	229.802	231.793	1.991	True	1	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	parla- m:h che lingua parlate ?	parla- m:h che lingua parlate?	parla- mh che lingua parlate
128	SP1	232.147	235.193	3.146	True	0	0	0	0	0	0	1	0	False	False	False	False	True	129=0.540	0	0	0, 	8	[bangla] sì è la lingua:: bangla che parlan[o]	[bangla] sì è la lingua:: bangla che parlan[o]	bangla sì è la lingua bangla che parlano
