tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
88	SP2	200.493	201.765	1.272	True	0	0	0	0	0	0	0	0	False	False	False	True	True	87=1.272	0	0	0	3	[assolutamente sì tornano	[assolutamente sì tornano	assolutamente sì tornano
89	SP2	202.125	203.221	1.096	True	0	0	0	0	0	0	0	0	False	False	False	False	True	87=0.949,90=0.118	0	1	0	3	[tutti quanti tornano] ((ride))	[tutti quanti tornano] {ride}	tutti quanti tornano {ride}
90	SP1	203.103	204.103	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	True	89=0.118,91=0.566	0	0	0	3	ah tutti [tornano]	ah tutti [tornano]	ah tutti tornano
91	SP2	203.537	204.456	0.919	True	1	0	0	0	0	0	0	0	False	False	False	False	True	90=0.566	0	0	0	2	[tutti quanti ]torna[no]	[tutti quanti]torna[no]	tutti quantitornano
92	SP1	204.48999999999998	207.513	3.123	True	0	0	0	0	0	0	1	0	False	False	False	False	True	93=1.000	0	0	0	14	[cioè] quindi stanno un periodo fuo[ri per lavo]ro e poi tornano a vivere là	[cioè] quindi stanno un periodo fuo[ri per lavo]ro e poi tornano a vivere là	cioè quindi stanno un periodo fuori per lavoro e poi tornano a vivere là
93	SP2	205.735	206.735	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì sì]	[sì sì]	sì sì
94	SP1	208.162	208.684	0.522	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay	okay	okay
95	SP1	209.487	211.433	1.946	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ah interessante vedi è è proprio	ah interessante vedi è è proprio	ah interessante vedi è è proprio
96	SP1	211.74	216.697	4.957	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	una: zona che non conosco del mondo diciamo non ci sono:: [non ci sono mai stata]	una: zona che non conosco del mondo diciamo non ci sono:: [non ci sono mai stata]	una zona che non conosco del mondo diciamo non ci sono non ci sono mai stata
97	SP2	215.407	220.026	4.619	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[sì dipende come:] alcune persone come noi nostra famiglia e:h	[sì dipende come:] alcune persone come noi nostra famiglia e:h	sì dipende come alcune persone come noi nostra famiglia eh
98	SP2	220.067	225.953	5.886	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	cioè come mh: come su- io sono ormai già sono già italiano ho già preso la cittadinanza	cioè come mh: come su- io sono ormai già sono già italiano ho già preso la cittadinanza	cioè come mh come su- io sono ormai già sono già italiano ho già preso la cittadinanza
99	SP1	226.053	226.539	0.486	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh[mh]	mh[mh]	mhmh
100	SP2	226.263	228.387	2.124	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[ade]sso il mio obiettivo per essere qui	[ade]sso il mio obiettivo per essere qui	adesso il mio obiettivo per essere qui
101	SP2	229.393	233.697	4.304	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	cioè proprio per: mia famiglia è qui allora: sono cresciuto qui	cioè proprio per: mia famiglia è qui allora: sono cresciuto qui	cioè proprio per mia famiglia è qui allora sono cresciuto qui
102	SP2	233.776	236.75	2.974	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	cioè non ho tanto molti amici [(.) in] banglad[esh]	cioè non ho tanto molti amici [{P} in] banglad[esh]	cioè non ho tanto molti amici {P} in bangladesh
103	SP1	235.787	236.329	0.542	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
104	SP1	236.592	236.96	0.368	True	0	0	0	0	0	0	0	0	False	False	False	False	True	102=0.158,105=0.131	0	0	0	1	[mhmh]	[mhmh]	mhmh
105	SP2	236.829	239.526	2.697	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[ho] parente ma [non è] non è che ho molto amici	[ho] parente ma [non è] non è che ho molto amici	ho parente ma non è non è che ho molto amici
106	SP1	237.811	238.184	0.373	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
