tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
11	SP2	17.0930000000001	18.45	1.357	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	xx così che ci vengono	xx così che ci vengono	xx così che ci vengono
12	SP1	19.25	20.6870000000001	1.437	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	°sta andando abbastanza bene no?°	°sta andando abbastanza bene no?°	sta andando abbastanza bene no
13	SP3	21.0140000000001	21.421	0.407	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	°sì°	°sì°	sì
14	SP1	21.4670000000001	23.1290000000001	1.662	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	°proviamo vedere se:°	°proviamo vedere se:°	proviamo vedere se
15	SP1	25.4860000000001	27.3050000000001	1.819	True	0	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0, 	7	>allora< dimmi la capitale è molto [grande,]	>allora< dimmi la capitale è molto [grande],	allora dimmi la capitale è molto grande
16	SP2	26.819	32.874	6.055	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	12	[la capitale] è molto grande (.) e trecentosei virgola quattro e:h kilometri quadr[ati]	[la capitale] è molto grande {P} e trecentosei virgola quattro e:h kilometri quadr[ati]	la capitale è molto grande {P} e trecentosei virgola quattro eh kilometri quadrati
17	SP1	32.624	34.0930000000001	1.469	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[okay] e po[po]lazione?	[okay] e po[po]lazione?	okay e popolazione
18	SP2	33.2630000000001	33.6660000000002	0.403	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[in]	[in]	in
19	SP2	34.413	38.6800000000001	4.267	True	0	0	0	0	0	0	0	0	False	False	False	False	True	20=0.327,21=0.236	0	0	0, 	7	e:h quattordici milioni, quattordici punto quattro mi[lioni]	e:h quattordici milioni, quattordici punto quattro mi[lioni]	eh quattordici milioni quattordici punto quattro milioni
20	SP1	36.9390000000001	37.2660000000001	0.327	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[EH]	[EH]	eh
21	SP1	38.444	41.1380000000001	2.694	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	[cioè] bologna è trecentocinquantamila persone	[cioè] bologna è trecentocinquantamila persone	cioè bologna è trecentocinquantamila persone
22	SP2	41.1380000000001	44.7630000000001	3.625	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	beh [trecento]cinquantamila ma devo essere quanto grande bologna	beh [trecento]cinquantamila ma devo essere quanto grande bologna	beh trecentocinquantamila ma devo essere quanto grande bologna
23	SP1	41.5410000000002	43.0410000000002	1.5	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	1	[eh] ((ride))	[eh] {ride}	eh {ride}
24	SP1	45.249	47.0930000000001	1.844	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	non so di kilometri quadrati però:	non so di kilometri quadrati però:	non so di kilometri quadrati però
25	SP1	47.6000000000001	53.26	5.66	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	15	decisamente più grande, [ma infa]tti eh mi sembrava impossibile ma il ragazzo ie[ri insisteva (.) infa-]	decisamente più grande, [ma infa]tti eh mi sembrava impossibile ma il ragazzo ie[ri insisteva {P} infa-]	decisamente più grande ma infatti eh mi sembrava impossibile ma il ragazzo ieri insisteva {P} infa-
26	SP3	48.9400000000001	49.327	0.387	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[°no°]	[°no°]	no
27	SP2	51.902	54.944	3.042	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	[e guarda che bologna è] centoqua- centoquaran[ta]	[e guarda che bologna è] centoqua- centoquaran[ta]	e guarda che bologna è centoqua- centoquaranta
28	SP1	54.5410000000002	55.444	0.903	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	2	[eh] (.) [sì]	[eh] {P} [sì]	eh {P} sì
29	SP2	55.2630000000002	59.3330000000001	4.07	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	[cento]quaranta virgola nove kilometri quadrati che se parliamo fino a	[cento]quaranta virgola nove kilometri quadrati che se parliamo fino a	centoquaranta virgola nove kilometri quadrati che se parliamo fino a
30	SP2	59.6520000000001	63.0070000000001	3.355	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	da: mh dove di: pilastro, fino a di:	da: mh dove di: pilastro, fino a di:	da mh dove di pilastro fino a di
31	SP1	63.0130000000001	63.4300000000001	0.417	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
32	SP2	63.4860000000001	65.374	1.888	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	fino a di: mh	fino a di: mh	fino a di mh
33	SP1	65.694	67.222	1.528	True	0	0	0	0	0	0	0	0	False	False	False	False	True	35+34=0.118,35+36=0.111	0	0	0, 	4	tipo casalecchio la [ba]rca xxxx	tipo casalecchio la [ba]rca xxxx	tipo casalecchio la barca xxxx
34	SP2	66.6660000000002	67.069	0.403	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
35	SP3	66.951	68.3400000000002	1.389	True	0	0	0	0	0	0	0	0	False	False	False	False	True	33+34=0.118,33+36=0.111	0	0	0, 	0	[xxxx]	[xxxx]	xxxx
36	SP2	67.1110000000001	69.249	2.138	True	0	0	0	0	0	0	0	0	False	False	False	False	True	37=0.208,33+35=0.111	0	0	0, 	4	[sì proprio sì casa]lecchio	[sì proprio sì casa]lecchio	sì proprio sì casalecchio
37	SP1	69.0410000000002	70.4160000000002	1.375	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	[sì] sì [sì sì]	[sì] sì [sì sì]	sì sì sì sì
38	SP2	69.3220000000001	72.9400000000001	3.618	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	[sì pro]prio il quadrato di: dentro c'è proprio quelle che le-	[sì pro]prio il quadrato di: dentro c'è proprio quelle che le-	sì proprio il quadrato di dentro c' è proprio quelle che le-
39	SP2	73.415	75.981	2.566	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	7	mh quelle che comune di bologna (.) esempio	mh quelle che comune di bologna {P} esempio	mh quelle che comune di bologna {P} esempio
40	SP1	76.0050000000001	76.319	0.314	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	mhmh	mhmh	mhmh
41	SP2	76.407	81.7530000000002	5.446	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	0	0, 	22	però è f- non è il fuori che hanno contato [cioè proprio la città e il capitale che hanno entrato] cioè proprio::	però è f- non è il fuori che hanno contato [cioè proprio la città e il capitale che hanno entrato] cioè proprio::	però è f- non è il fuori che hanno contato cioè proprio la città e il capitale che hanno entrato cioè proprio
42	SP1	79.047	80.953	1.906	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	6	[sì sì certo (.) °sì sì sì°]	[sì sì certo {P} °sì sì sì°]	sì sì certo {P} sì sì sì
43	SP1	82.307	89.692	7.385	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	23	sì sì certo no ma [io-] a me mi sembrava impossibile che una città italiana neanche la capitale fosse grande come [la capita-] ((ride))	sì sì certo no ma [io-] a me mi sembrava impossibile che una città italiana neanche la capitale fosse grande come [la capita-] {ride}	sì sì certo no ma io- a me mi sembrava impossibile che una città italiana neanche la capitale fosse grande come la capita- {ride}
44	SP2	83.3870000000002	83.567	0.18	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]	[mh]	mh
45	SP2	88.6560000000002	98.047	9.391	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	25	[beh no è come] è più g- cioè è come grande della venezia che venezia è una città bella grande quattrocentoquatto- e:h quattrocentoquattordici metri quadrati	[beh no è come] è più g- cioè è come grande della venezia che venezia è una città bella grande quattrocentoquatto- e:h quattrocentoquattordici metri quadrati	beh no è come è più g- cioè è come grande della venezia che venezia è una città bella grande quattrocentoquatto- eh quattrocentoquattordici metri quadrati
46	SP1	98.4200000000001	105.72	7.3	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	19	(>guarda<) che s- mh perché conteranno tutta la provincia per[ché vene]zia città è un'isoletta grande co[sì praticamente ((ride)) sì]	(>guarda<) che s- mh perché conteranno tutta la provincia per[ché vene]zia città è un'isoletta grande co[sì praticamente {ride} sì]	guarda che s- mh perché conteranno tutta la provincia perché venezia città è un' isoletta grande così praticamente {ride} sì
47	SP2	101.266	101.6	0.334	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
48	SP2	103.22	110.222	7.002	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	19	[eh eh assolutamente] ((ride)) poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]	[eh eh assolutamente] {ride} poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]	eh eh assolutamente {ride} poi se andiamo ancora un po' avanti ci sono colli che non con- non contano neanche
49	SP1	108.913	113.3	4.387	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	[no no infa]tti infatti no ma mi sembrava strano in[fatti] ma	[no no infa]tti infatti no ma mi sembrava strano in[fatti] ma	no no infatti infatti no ma mi sembrava strano infatti ma
50	SP2	112.469	112.736	0.267	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[sì]	[sì]	sì
51	SP1	113.327	119.747	6.42	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	20	no e quindi mi dicevi che nella (.) nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]	no e quindi mi dicevi che nella {P} nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]	no e quindi mi dicevi che nella {P} nella zona della tua famiglia ci sono delle ini- delle iniziative culturali delle
52	SP2	118.957	119.787	0.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[sì sì]	[sì sì]	sì sì
53	SP1	120.113	124.48	4.367	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	o e [dei siti storici] o che cosa: [anche o archeolo]gici?	o e [dei siti storici] o che cosa: [anche o archeolo]gici?	o e dei siti storici o che cosa anche o archeologici
54	SP2	120.656	121.656	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[ma adesso uguale]	[ma adesso uguale]	ma adesso uguale
55	SP2	123.307	124.307	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	[no sì dei si-]	[no sì dei si-]	no sì dei si-
56	SP2	125.005	132.213	7.208	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	18	no guar[da] che là e: sì proprio: m:h ci sono la città un po' un po' più culturale	no guar[da] che là e: sì proprio: m:h ci sono la città un po' un po' più culturale	no guarda che là e sì proprio mh ci sono la città un po' un po' più culturale
57	SP1	125.379	125.8	0.421	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[°no°]	[°no°]	no
58	SP1	132.258	133.716	1.458	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	o[kay un po' più culturale]	o[kay un po' più culturale]	okay un po' più culturale
59	SP2	132.38	134.2	1.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	[poi adesso guarda che] è un po'	[poi adesso guarda che] è un po'	poi adesso guarda che è un po'
60	SP2	134.7	141.427	6.727	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1, po':	21	già persa un po': che andava dice a vivere la città che adesso tutti quanti che sta perdendo il lavoro °e questo°	già persa un po': che andava dice a vivere la città che adesso tutti quanti che sta perdendo il lavoro °e questo°	già persa un po': che andava dice a vivere la città che adesso tutti quanti che sta perdendo il lavoro e questo
61	SP1	141.427	141.873	0.446	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	là	là	là
62	SP2	141.945	142.391	0.446	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	là	là	là
63	SP1	142.475	144.017	1.542	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	3	okay (.) [ma cioè]	okay {P} [ma cioè]	okay {P} ma cioè
64	SP2	143.174	149.667	6.493	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	21	[sì (.) cioè tutti] tutti adesso tornando come la città c'è andato: cioè verso la città per vivere (lì e) sì	[sì {P} cioè tutti] tutti adesso tornando come la città c'è andato: cioè verso la città per vivere (lì e) sì	sì {P} cioè tutti tutti adesso tornando come la città c' è andato cioè verso la città per vivere lì e sì
