tu_id	speaker	start	end	duration	text
126	Speaker 2	235.650	239.840	4.190	però eh tutti quanti lo sanno anche italiano tranquilla[mente] ((ride))
127	Speaker 1	238.220	243.020	4.800	[okay] (.) e lo mi- mischiate un po' con l'i[taliano, quando: par]late [fra di voi o]
128	Speaker 2	240.250	241.870	1.620	[sì (.) °sì sì°]
129	Speaker 2	241.980	243.027	1.047	[sì: sì:]
130	Speaker 1	243.400	244.810	1.410	tu hai fratelli anch[e:?]
131	Speaker 2	244.560	247.450	2.890	[sì.] (.) ho una sorella che: studia in università
132	Speaker 1	247.510	248.650	1.140	ah che cosa studia?
133	Speaker 2	248.687	249.230	0.543	chimica
134	Speaker 1	249.360	250.407	1.047	chimica [okay]
135	Speaker 2	249.930	250.487	0.557	[industria]le.
136	Speaker 1	250.493	253.880	3.387	ed è più:: (.) grande più pi[ccola di te?]
137	Speaker 2	253.040	255.540	2.500	[no: è più c-] sì più: piccola ((ride))
138	Speaker 1	254.590	255.667	1.077	più piccola okay
139	Speaker 1	255.960	261.130	5.170	sono curiosa di sapere se tu con la tua sorella parli pre- pr[evalentemente xx (.) (tutte e due) okay]
140	Speaker 2	259.300	265.269	5.969	[TUTTE E DUE LINGUE NOI PARLIAMO] tutte e due lingue sì: dipende quale argomento che parliamo però parliamo tutte e due °lingue°.
141	Speaker 1	265.270	268.790	3.520	ah tipo ci sono alcuni argomenti che sono: più legati a una l[ingua,]
142	Speaker 2	268.330	269.200	0.870	[sì] (.) °sì°
143	Speaker 1	269.387	270.100	0.713	per esempio?
144	Speaker 2	270.060	279.053	8.993	no esempio: e::h quando noi parliamo qualche argomenti di proprio c(io)è proprio ital- c(io)è posto qui, allora parliamo come:: m::h
145	Speaker 2	279.350	284.750	5.400	come italiano c(io)è proprio le cose, però eh quando noi parliamo la roba di per la famiglia,
146	Speaker 2	284.960	290.040	5.080	allora vabbè utilizziamo il [lin]gua:: bangla [per per la] fa[miglia assolu]ta[mente.]
147	Speaker 1	286.630	287.170	0.540	[mhmh]
148	Speaker 1	288.200	288.640	0.440	[mhmh]
149	Speaker 1	288.800	289.387	0.587	[mhmh]
150	Speaker 1	289.520	290.033	0.513	[mhmh mh]
