tu_id	speaker	start	end	duration	text
36	Subtitle-Tier-2	73.735	76.301	2.566	mh quelle che comune di bologna (.) esempio
37	Subtitle-Tier	76.325	76.639	0.314	mhmh
38	Subtitle-Tier-2	76.627	82.073	5.446	però è f- non è il fuori che hanno contato [cioè proprio la città e il capitale che hanno entrato] cioè proprio::
39	Subtitle-Tier	79.367	81.273	1.906	[sì sì certo (.) °sì sì sì°]
40	Subtitle-Tier	82.627	90.012	7.385	sì sì certo no ma [io-] a me mi sembrava impossibile che una città italiana neanche la capitale fosse grande come [la capita-] ((ride))
41	Subtitle-Tier-2	83.707	83.887	0.180	[mh]
42	Subtitle-Tier-2	88.976	98.367	9.391	[beh no è come] è più g- cioè è come grande della venezia che venezia è una città bella grande quattrocentoquatto- e:h <quattrocentoquattordici metri quadrati>
43	Subtitle-Tier	98.740	106.040	7.300	(>guarda<) che s- mh perché conteranno tutta la provincia per[ché vene]zia città è un'isoletta grande co[sì praticamente ((ride)) sì]
44	Subtitle-Tier-2	101.586	101.920	0.334	[sì]
45	Subtitle-Tier-2	103.540	110.542	7.002	[eh eh assolutamente] ((ride)) poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]
46	Subtitle-Tier	109.233	113.620	4.387	[no no infa]tti infatti no ma mi sembrava strano in[fatti] ma
47	Subtitle-Tier-2	112.789	113.056	0.267	[sì]
48	Subtitle-Tier	113.647	120.067	6.420	no e quindi mi dicevi che nella (.) nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]
49	Subtitle-Tier-2	119.277	120.107	0.830	[sì sì]
50	Subtitle-Tier	120.433	124.800	4.367	o e [dei siti storici] o che cosa: [anche o archeolo]gici
51	Subtitle-Tier-2	120.976	121.976	1.000	[ma adesso uguale]
52	Subtitle-Tier-2	123.627	124.627	1.000	[no sì dei si-]
53	Subtitle-Tier-2	125.325	132.533	7.208	no guar[da] che là e: sì proprio:mh ci sono la città un po' un po' più culturale
54	Subtitle-Tier	125.699	126.120	0.421	[°no°]
55	Subtitle-Tier	132.578	134.036	1.458	o[kay un po' culturale]
56	Subtitle-Tier-2	132.700	134.520	1.820	[poi adesso guarda che] è un po'
57	Subtitle-Tier-2	135.020	141.747	6.727	già persa un po': che andava dice a vivere la città che adesso tutti quanti che sta perdendo il lavoro °e questo°
58	Subtitle-Tier	141.747	142.193	0.446	là
59	Subtitle-Tier-2	142.265	142.711	0.446	là
60	Subtitle-Tier	142.795	144.337	1.542	okay (.) [ma] cioè
61	Subtitle-Tier-2	143.494	149.987	6.493	[sì (.) cioè tutti] tutti adesso tornando come la città c'è anda[to:] cioè verso la cit[tà per vivere (lì e) sì]
62	Subtitle-Tier	147.024	147.590	0.566	[mh:]
63	Subtitle-Tier	148.084	151.361	3.277	[okay cioè si spostano] dalle zo- [okay] ho capito
64	Subtitle-Tier-2	150.253	150.580	0.327	[sì]
65	Subtitle-Tier	151.651	154.494	2.843	cioè c'è uno spostamento delle persone verso le cit[tà grandi]
66	Subtitle-Tier-2	153.735	155.036	1.301	[verso le citt-] e [grandi]
67	Subtitle-Tier	154.651	155.590	0.939	[per la]vorare
68	Subtitle-Tier-2	155.590	155.964	0.374	sì
69	Subtitle-Tier	156.072	157.675	1.603	sì sì [è chiaro è chiaro]
70	Subtitle-Tier-2	156.398	157.675	1.277	[per vivere meglio eh]
71	Subtitle-Tier	157.759	163.566	5.807	sì sì certo ma vengono anche molti persone del bangladesh i- in europa, per cercare lavoro?
72	Subtitle-Tier	163.886	164.320	0.434	[perché]
73	Subtitle-Tier-2	163.916	170.533	6.617	[da tutto] il mondo che guarda che ci sono mucchio di gente che stanno cioè guarda che il bangladesh se parliamo
74	Subtitle-Tier-2	171.133	176.361	5.228	che: sta gue- c'è proprio mh:
75	Subtitle-Tier-2	176.602	182.590	5.988	più del eh quaranta per cento del laxx dell'anno (.) avviene fuori dalla: fuori dal paese
76	Subtitle-Tier	182.976	183.312	0.336	okay
77	Subtitle-Tier	184.327	186.440	2.113	ah è una cifra molto alta ((ride))
78	Subtitle-Tier-2	185.690	186.208	0.518	sì
79	Subtitle-Tier	186.573	187.708	1.135	sì infatti (.) infatti
80	Subtitle-Tier-2	187.894	191.213	3.319	si dice manpower significa che è il gente
81	Subtitle-Tier-2	191.627	194.722	3.095	che vanno fuori del paese per lavorare, [per]
82	Subtitle-Tier	194.258	194.825	0.567	[mhmh]
83	Subtitle-Tier-2	195.443	198.340	2.897	per portare soldi del [sì sol]di in pae[se]
84	Subtitle-Tier	196.577	197.268	0.691	[mhmh]
85	Subtitle-Tier	197.598	198.371	0.773	[mhmhmh]
86	Subtitle-Tier	198.485	203.074	4.589	e tornano (.) a [a volte] le persone [dopo che han-]
87	Subtitle-Tier-2	200.493	201.765	1.272	[assolutamente sì tornano
88	Subtitle-Tier-2	202.125	203.221	1.096	[tutti quanti tornano] ((ride))
89	Subtitle-Tier	203.103	204.103	1.000	ah tutti [tornano]
90	Subtitle-Tier-2	203.537	204.456	0.919	[tutti quanti ]torna[no]
91	Subtitle-Tier	204.390	207.513	3.123	[cioè] quindi stanno un periodo fuo[ri per lavo]ro e poi tornano a vivere là
92	Subtitle-Tier-2	205.735	206.735	1.000	[sì sì]
93	Subtitle-Tier	208.162	208.684	0.522	okay
94	Subtitle-Tier	209.487	211.433	1.946	ah interessante vedi è è proprio
95	Subtitle-Tier	211.740	216.697	4.957	una: zona che non conosco del mondo diciamo non ci sono:: [non ci sono mai stata]
96	Subtitle-Tier-2	215.407	220.026	4.619	[sì dipende come:] alcune persone come noi nostra famiglia e:h
97	Subtitle-Tier-2	220.067	225.953	5.886	cioè come mh: come su- io sono ormai già sono già italiano ho già preso la cittadinanza
98	Subtitle-Tier	226.053	226.539	0.486	mh[mh]
99	Subtitle-Tier-2	226.263	228.387	2.124	[ade]sso il mio obiettivo per essere qui
100	Subtitle-Tier-2	229.393	233.697	4.304	cioè proprio per: mia famiglia è qui allora: sono cresciuto qui
101	Subtitle-Tier-2	233.776	236.750	2.974	cioè non ho tanto molti amici [(.) in] banglad[esh]
102	Subtitle-Tier	235.787	236.329	0.542	[mhmh]
103	Subtitle-Tier	236.592	236.960	0.368	[mhmh]
104	Subtitle-Tier-2	236.829	239.526	2.697	[ho] parente ma [non è] non è che ho molto amici
105	Subtitle-Tier	237.811	238.184	0.373	[mhmh]
106	Subtitle-Tier-2	239.671	242.395	2.724	cioè in italia lo conosco tutto [quanto]
107	Commenti	239.671	242.395	2.724	Revisionato fino qui
108	Subtitle-Tier	241.566	242.382	0.816	[mhmh]
109	Subtitle-Tier	242.466	243.993	1.527	mhmh sì sì certo
110	Subtitle-Tier-2	244.360	246.880	2.520	cioè il bologniano di là lo conosco benissimo
111	Subtitle-Tier-2	247.040	251.820	4.780	cioè ovunque vado e lo parlo come il centro della bolognese
112	Subtitle-Tier-2	252.380	254.260	1.880	ormai che assolutamente che ho amici qui
113	Subtitle-Tier-2	254.260	257.160	2.900	che mi conosce un sacco di gente lavorando qui
114	Subtitle-Tier-2	257.220	261.380	4.160	allora io non ho intenzione da ritornare
115	Subtitle-Tier-2	261.380	264.680	3.300	significa che domani vado cioè a comprare la casa
116	Subtitle-Tier-2	264.680	266.200	1.520	e fisto qui per arrivare
117	Subtitle-Tier	266.200	267.440	1.240	sì ti stabilisci
118	Subtitle-Tier	267.720	268.420	0.700	sì certo
119	Subtitle-Tier	268.420	270.880	2.460	e anche i tuoi genitori non hanno pensato di tornare
120	Subtitle-Tier-2	271.060	276.460	5.400	no loro andò come un po' perché non hanno ancora pensato niente
121	Subtitle-Tier	276.460	278.960	2.500	ma forse se i figli rimangono qui
122	Subtitle-Tier-2	279.180	281.620	2.440	sì dopo fanno il massimo se vede
123	Subtitle-Tier-2	281.740	285.540	3.800	no perché loro è un'altra roba
124	Subtitle-Tier-2	285.540	288.100	2.560	perché noi come io sono giovane
125	Subtitle-Tier-2	288.100	289.840	1.740	quando ho tornato qui ero giovane
126	Subtitle-Tier-2	290.920	292.740	1.820	cioè proprio di
127	Subtitle-Tier-2	292.780	294.620	1.840	ecco ho amici qui
128	Subtitle-Tier-2	294.620	298.780	4.160	quando vado in pensione parlavamo un po' di cose che è banale
129	Subtitle-Tier-2	298.780	301.550	2.770	perché non si sa che riesco a andare o non riesco
130	Subtitle-Tier	301.760	302.680	0.920	no certo
131	Subtitle-Tier	302.740	303.740	1.000	sicuramente come me
132	Subtitle-Tier-2	303.820	304.880	1.060	esattamente non riesco
133	Subtitle-Tier-2	304.880	307.260	2.380	cioè non sapevo che riesco a passare
134	Subtitle-Tier-2	307.340	309.860	2.520	cioè è quaranta neanche
135	Subtitle-Tier-2	309.860	312.100	2.240	che se vado in pensione
136	Subtitle-Tier-2	312.180	314.860	2.680	cioè va anche il mio amico insieme
137	Subtitle-Tier-2	314.860	317.920	3.060	la differenza due o tre anni
138	Subtitle-Tier-2	317.920	320.220	2.300	che noi dopo cosa facciamo
139	Subtitle-Tier-2	320.300	323.900	3.600	cioè proprio tutti siamo lieri facciamo il che creiamo andiamo in bar
140	Subtitle-Tier-2	323.900	325.840	1.940	facciamo le cose quelle che fanno
141	Subtitle-Tier-2	325.840	330.260	4.420	ma i miei genitori loro non hanno amici qui
142	Subtitle-Tier-2	330.260	333.540	3.280	perché amici non è quella che noi conosciamo oggi o ieri
143	Subtitle-Tier	333.540	335.060	1.520	da grandi sì
144	Subtitle-Tier-2	335.100	336.500	1.400	esattamente
145	Subtitle-Tier-2	337.520	339.380	1.860	cioè alimentari scopriamo di media
146	Subtitle-Tier-2	339.380	341.060	1.680	quella che ha amici veri è da media
147	Subtitle-Tier-2	341.060	342.980	1.920	e quindi sono tutti massimo superiori
148	Subtitle-Tier-2	343.100	345.840	2.740	dopo non è che sono amici sono colleghi
149	Subtitle-Tier	345.860	346.580	0.720	certo
150	Subtitle-Tier	346.580	350.280	3.700	ma magari con qualche compagno
151	Subtitle-Tier	350.280	352.700	2.420	i genitori dei tuoi compagni di scuola non lo so
152	Subtitle-Tier	352.700	355.520	2.820	non hanno fatto molto amicizia
153	Subtitle-Tier-2	355.660	355.680	0.020	no
154	Subtitle-Tier-2	355.680	359.600	3.920	loro non è che c'è tutto amici in italia
155	Subtitle-Tier-2	359.700	362.360	2.660	cioè cresciuto loro e cresciuto là
156	Subtitle-Tier	362.440	362.860	0.420	certo
157	Subtitle-Tier	362.860	366.260	3.400	significa che dopo forse io lo dico guarda che sono qui
158	Subtitle-Tier	366.260	368.580	2.320	se ti fa qualcosa io devo vederti
159	Subtitle-Tier	368.660	370.220	1.560	cioè io devo prendere la cura
160	Subtitle-Tier	370.220	372.700	2.480	ma tu ti rimane qui
161	Subtitle-Tier	373.040	373.580	0.540	certo chiaro
162	Subtitle-Tier	373.580	374.880	1.300	sì certamente
163	Subtitle-Tier	374.880	378.180	3.300	ma tu hai un po' di tempo libero oppure il lavoro ti
164	Subtitle-Tier-2	378.660	378.680	0.020	no
165	Subtitle-Tier	378.680	379.880	1.200	ti prende tutto il giorno
166	Subtitle-Tier	379.880	382.580	2.700	riesci a fare anche qualche cosa qualche hobby
167	Subtitle-Tier-2	382.700	384.320	1.620	sì lo faccio fotografia
168	Subtitle-Tier	384.320	386.320	2.000	fai le fotografie
169	Subtitle-Tier	386.660	386.680	0.020	sì
170	Subtitle-Tier	386.680	389.160	2.480	ah ma che bello che cosa
171	Subtitle-Tier-2	390.060	390.260	0.200	paesaggi
172	Subtitle-Tier	392.540	392.700	0.160	paesaggi
173	Subtitle-Tier	392.700	393.280	0.580	quindi vai in giro
174	Subtitle-Tier	393.280	395.720	2.440	mia sorella e suo compagno sono
175	Subtitle-Tier	395.940	397.340	1.400	cioè sono appassionati di fotografie
176	Subtitle-Tier	397.340	399.440	2.100	fanno delle gite in montagna fanno le foto
177	Subtitle-Tier	399.620	402.140	2.520	quindi cosa ti piace fotografare
178	Subtitle-Tier-2	402.240	403.300	1.060	sì paesaggi
179	Subtitle-Tier-2	403.300	407.200	3.900	significa che ogni cosa che io lo vedo
180	Subtitle-Tier-2	407.200	408.720	1.520	lo faccio con un'immaginazione
181	Subtitle-Tier-2	408.720	411.020	2.300	lo prendo una foto
182	Subtitle-Tier-2	411.060	411.280	0.220	esattamente
183	Subtitle-Tier-2	411.280	414.000	2.720	lo faccio poco però quando vado
184	Subtitle-Tier-2	414.000	416.080	2.080	è un unico obiettivo che
185	Subtitle-Tier-2	416.080	418.900	2.820	oggi devo trovare due tre foto basta
186	Subtitle-Tier	418.900	420.120	1.220	e non ci sono
187	Subtitle-Tier-2	420.120	420.440	0.320	no no
188	Subtitle-Tier	420.440	421.280	0.840	non le hai qua
189	Subtitle-Tier-2	421.280	423.660	2.380	no no non le ho qui
190	Subtitle-Tier	423.660	429.020	5.360	e qual è il posto più bello dove hai fatto delle foto
191	Subtitle-Tier-2	429.020	433.000	3.980	più bello ho fatto di cinque terre
192	Subtitle-Tier-2	433.000	434.440	1.440	ho fatto
193	Subtitle-Tier-2	434.440	435.640	1.200	vanio regio
194	Subtitle-Tier	435.980	436.680	0.700	okay sì
195	Subtitle-Tier-2	436.680	438.160	1.480	poi anche selvione
196	Subtitle-Tier	438.420	440.240	1.820	okay e hai fotografato il mare
197	Subtitle-Tier	440.240	441.780	1.540	hai fotografato la città
198	Subtitle-Tier-2	441.920	445.060	3.140	montagne mare le citte anche orvieto
199	Subtitle-Tier-2	445.060	448.500	3.440	che ho fatto anche a porto che è arrivato molto carissimo
200	Subtitle-Tier	448.500	451.880	3.380	quindi non solo paesaggi naturali ha anche città
201	Subtitle-Tier-2	452.100	452.800	0.700	sì sì
202	Subtitle-Tier-2	452.800	453.940	1.140	sì sì sì
203	Subtitle-Tier	453.940	455.720	1.780	hai viaggiato molto in italia
204	Subtitle-Tier-2	456.140	457.760	1.620	poco manca un sacco
205	Subtitle-Tier-2	457.960	458.940	0.980	eh ma sì
206	Subtitle-Tier	459.040	459.570	0.530	vabbè c'è tempo ancora
207	Subtitle-Tier	459.570	461.260	1.690	ma è cos'è
208	Subtitle-Tier	461.260	466.540	5.280	e hai un programma qualche uscita per fare le foto prossimamente
209	Subtitle-Tier-2	466.700	468.080	1.380	no no no io non le faccio così
210	Subtitle-Tier-2	468.080	470.620	2.540	che è il giorno che lo vedo che lo sento male
211	Subtitle-Tier-2	470.620	473.960	3.340	oppure lo sento che qualcosa che non mi va non mi torna
212	Subtitle-Tier-2	473.960	475.060	1.100	sono proprio bloccato
213	Subtitle-Tier-2	475.060	477.380	2.320	io vado in stazione lo prendo il bilietto
214	Subtitle-Tier-2	477.380	480.220	2.840	lo guardo quale treno che parte in qualche modo
215	Subtitle-Tier-2	480.220	482.880	2.660	lo prendo il bilietto vado con il treno
216	Subtitle-Tier	482.880	483.640	0.760	da solo
217	Subtitle-Tier-2	483.640	484.480	0.840	da solo
218	Subtitle-Tier-2	484.480	487.320	2.840	oppure lo chiamo il momento qualche amici
219	Subtitle-Tier-2	487.320	490.660	3.340	lo chiamo faccio la unica domanda sei libero per due giorni
220	Subtitle-Tier-2	490.660	493.500	2.840	se mi risponde sì vieni
221	Subtitle-Tier-2	493.500	494.980	1.480	altrimenti no era così in posto
222	Subtitle-Tier	494.980	496.660	1.680	e i tuoi amici anche fanno le foto
223	Subtitle-Tier-2	496.740	499.440	2.700	no loro fanno la viaggio con me
224	Subtitle-Tier-2	499.440	503.000	3.560	guarda che noi eravamo tre amici che avevamo sempre organizzato
225	Subtitle-Tier-2	503.000	505.560	2.560	le viaggi gite le cose
226	Subtitle-Tier-2	505.560	507.780	2.220	tutte le cose che abbiamo fatto siamo ero tre
227	Subtitle-Tier-2	507.780	510.720	2.940	solo un che vive in londra un altro in svesi
228	Subtitle-Tier-2	510.720	512.320	1.600	già sono qui che è rimasto
229	Subtitle-Tier	512.560	514.680	2.120	okay ma hai andato a trovarli mai
230	Subtitle-Tier-2	514.680	515.960	1.280	beh no devo andare
231	Subtitle-Tier-2	515.960	516.720	0.760	devo andare sì
232	Subtitle-Tier-2	516.920	520.180	3.260	sì perché loro ci ha uscito da qui allora loro viene a trovarmi
233	Subtitle-Tier	520.360	522.840	2.480	ah perché magari hanno anche altri amici oltre a te
234	Subtitle-Tier-2	523.160	527.340	4.180	no guarda che siamo a ciepola abbiamo cresciuto qui
235	Subtitle-Tier	527.640	528.160	0.520	okay okay
236	Subtitle-Tier-2	528.160	530.160	2.000	allora è un altro sentimento
237	Subtitle-Tier	530.700	531.160	0.460	okay ho capito
238	Subtitle-Tier-2	531.160	534.820	3.660	unque vado quando cioè un un unque vado
239	Subtitle-Tier-2	534.820	540.060	5.240	quando ritorno in bologna il vento mi dà che sei in casa
240	Subtitle-Tier	540.060	543.680	3.620	quando ero piccolina andavamo a fare le vacanze con i miei genitori
241	Subtitle-Tier	543.680	545.640	1.960	per esempio a trovare i nonni così
242	Subtitle-Tier	545.640	548.360	2.720	e quando arrivavo ah di foto
243	Subtitle-Tier	548.660	549.500	0.840	vediamo
244	Subtitle-Tier	553.000	553.300	0.300	fantastico
245	Subtitle-Tier	553.300	555.080	1.780	queste sono le 5 terrestre eh
246	Subtitle-Tier-2	555.080	556.280	1.200	ci sono un po' messe
247	Subtitle-Tier	556.280	558.720	2.440	no questa è sirmeone sì
248	Subtitle-Tier	558.720	561.240	2.520	ma questa è la tua pagina di qualche cosa
249	Subtitle-Tier-2	561.860	561.940	0.080	sì
250	Subtitle-Tier	561.940	563.360	1.420	che cos'è questo social
251	Subtitle-Tier-2	563.360	564.640	1.280	500 pixel
252	Subtitle-Tier	564.640	566.620	1.980	500 pixel ricordiamoci
253	Subtitle-Tier-2	566.620	569.800	3.180	beh là fanno tutti i fotografi che professionali
254	Subtitle-Tier	569.820	571.700	1.880	ah qua sono stata io
255	Subtitle-Tier-2	572.360	572.520	0.160	sì
256	Subtitle-Tier	572.520	573.580	1.060	magno reggio sì
257	Subtitle-Tier-2	573.660	575.520	1.860	ecco ero già detto che è magno reggio
258	Subtitle-Tier	575.660	580.420	4.760	ah no è vero l'hai detto sì me l'ero già dimenticato
259	Subtitle-Tier	583.760	583.940	0.180	guarda
260	Subtitle-Tier	583.940	585.200	1.260	ma fantastiche
261	Subtitle-Tier-2	585.260	589.320	4.060	sì un'altra foto che mi ha fatta bella di trentino
262	Subtitle-Tier-2	590.420	590.700	0.280	trentino
263	Subtitle-Tier	590.700	592.700	2.000	questa è bella anche molto
264	Subtitle-Tier-2	592.700	593.440	0.740	giorgio di margherita
265	Subtitle-Tier	593.720	597.240	3.520	ah penso
266	Subtitle-Tier	597.240	599.400	2.160	non l'avrei mai riconosciuto
267	Subtitle-Tier-1	599.560	601.480	1.920	sì bellissima
268	Subtitle-Tier-1	601.480	602.040	0.560	pratio
