match	id_A	token_A	id_B	token_B
1	11-6	a	_	_
2	11-7	dir	13-0	mhmh
0	11-8	la	14-0	la
0	11-9	verità	14-1	verità
0	12-0	mhmh	15-0	mhmh
0	13-0	piuttosto	16-0	piuttosto
0	13-1	che	16-1	che
1	_	_	16-2	{P}
0	13-2	ci	16-3	ci
0	13-3	sono	16-4	sono
0	13-4	un	16-5	un
0	13-5	sacco	16-6	sacco
0	13-6	di	16-7	di
0	13-7	gente	16-8	gente
0	14-0	come	17-0	come
0	14-1	non	17-1	non
0	14-2	vuole	17-2	vuole
0	14-3	dare	17-3	dare
0	14-4	appartamenti	17-4	appartamenti
0	14-5	per	17-5	per
0	14-6	la	17-6	la
0	14-7	famiglia	17-7	famiglia
1	_	_	18-0	un
2	15-0	o	18-1	po'
0	15-1	che	18-2	che
0	15-2	danno	18-3	danno
0	15-3	un	18-4	un
0	15-4	po'	18-5	po'
0	15-5	di	18-6	di
0	15-6	persone	18-7	persone
1	15-7	{P}	_	_
0	15-8	che	18-8	che
0	15-9	dopo	18-9	dopo
0	15-10	fanno	18-10	fanno
0	15-11	la	18-11	la
2	15-12	istoria	18-12	storia
0	16-0	mhmh	19-0	mhmh
2	17-0	allora	20-0	mhmh
2	17-1	{P}	21-0	ora
0	17-2	per	22-0	per
0	17-3	pochi	22-1	pochi
0	17-4	che	22-2	che
0	17-5	tutti	22-3	tutti
0	17-6	quanti	22-4	quanti
1	_	_	23-0	{sospira}
1	_	_	24-0	sì
1	_	_	24-1	sì
2	18-0	sìsìsì	24-2	sì
0	18-1	certo	24-3	certo
1	18-2	ho	_	_
0	18-3	capito	24-4	capito
1	_	_	25-0	mh
0	19-0	mh	25-1	mh
0	20-0	mh	26-0	mh
0	20-1	e	26-1	e
0	20-2	ma	26-2	ma
0	20-3	se	26-3	se
0	21-0	se	26-4	se
0	21-1	potessi	26-5	potessi
0	21-2	un	26-6	un
0	21-3	giorno	26-7	giorno
0	21-4	vorresti	26-8	vorresti
0	21-5	vivere	26-9	vivere
0	21-6	in	26-10	in
0	21-7	città	26-11	città
0	21-8	o	26-12	o
0	22-0	assolutamente	27-0	assolutamente
0	22-1	io	27-1	io
1	22-2	e	_	_
0	22-3	sto	27-2	sto
0	22-4	provando	27-3	provando
0	22-5	tutti	27-4	tutti
0	22-6	i	27-5	i
0	22-7	giorni	27-6	giorni
0	22-8	a	27-7	a
0	22-9	trovare	27-8	trovare
0	22-10	cioè	27-9	cioè
0	22-11	un	27-10	un
0	22-12	appartamento	27-11	appartamento
0	22-13	per	27-12	per
0	22-14	i	27-13	i
1	_	_	28-0	okay
0	22-15	trasferire	29-0	trasferire
0	22-16	in	29-1	in
0	22-17	bologna	29-2	bologna
0	22-18	cioè	29-3	cioè
1	23-0	okay	_	_
1	24-0	mhmh	_	_
0	25-0	io	29-4	io
0	25-1	lavoro	29-5	lavoro
0	25-2	qui	29-6	qui
1	_	_	30-0	mhmh
0	26-0	è	31-0	è
2	26-1	unutile	31-1	inutile
0	26-2	che	31-2	che
0	26-3	io	31-3	io
0	26-4	vado	31-4	vado
0	26-5	a	31-5	a
0	27-0	esempio	32-0	esempio
0	27-1	faccio	32-1	faccio
0	27-2	così	32-2	così
0	27-3	una	32-3	una
0	27-4	una	32-4	una
0	27-5	una	32-5	una
0	27-6	ragionamento	32-6	ragionamento
0	28-0	se	33-0	se
0	28-1	lo	33-1	lo
0	28-2	trovo	33-2	trovo
0	28-3	{P}	33-3	{P}
0	28-4	una	33-4	una
0	28-5	casa	33-5	casa
0	28-6	in	33-6	in
0	28-7	bologna	33-7	bologna
0	29-0	che	34-0	che
1	_	_	34-1	{P}
0	29-1	mille	34-2	mille
0	29-2	euro	34-3	euro
1	_	_	34-4	{P}
0	30-0	facciamo	34-5	facciamo
0	30-1	perché	34-6	perché
0	30-2	una	34-7	una
0	30-3	casa	34-8	casa
2	30-4	dev'	34-9	deve
0	30-5	essere	34-10	essere
0	30-6	mille	34-11	mille
0	30-7	euro	34-12	euro
1	_	_	34-13	e
0	31-0	mhmh	35-0	mhmh
2	32-0	e	36-0	mh
0	32-1	non	37-0	non
0	32-2	è	37-1	è
0	32-3	che	37-2	che
0	32-4	deve	37-3	deve
0	32-5	essere	37-4	essere
0	32-6	soltanto	37-5	soltanto
0	32-7	una	37-6	una
0	32-8	camera	37-7	camera
0	32-9	un	37-8	un
1	_	_	37-9	mo-
0	32-10	un	37-10	un
0	32-11	monolocale	37-11	monolocale
0	32-12	che	37-12	che
0	32-13	mille	37-13	mille
0	32-14	euro	37-14	euro
0	32-15	no	37-15	no
0	33-0	è	38-0	è
0	33-1	troppo	38-1	troppo
0	34-0	è	39-0	è
0	34-1	troppo	39-1	troppo
0	34-2	sì	39-2	sì
2	35-0	dev'	40-0	deve
0	35-1	essere	40-1	essere
0	35-2	almeno	40-2	almeno
0	35-3	tre	40-3	tre
0	35-4	camere	40-4	camere
0	35-5	di	40-5	di
0	35-6	letto	40-6	letto
0	35-7	per	40-7	per
0	35-8	per	40-8	per
0	35-9	mille	40-9	mille
0	35-10	euro	40-10	euro
0	35-11	milledue	40-11	milledue
0	35-12	millecento	40-12	millecento
0	35-13	facciamo	40-13	facciamo
0	35-14	così	40-14	così
1	_	_	41-0	sì
2	36-0	sìsì	41-1	sì
0	36-1	sì	41-2	sì
0	37-0	mhmh	42-0	mhmh
0	38-0	se	43-0	se
0	38-1	vado	43-1	vado
0	38-2	a	43-2	a
2	38-3	valsamogia	43-3	valsamoggia
0	39-0	ogni	44-0	ogni
0	39-1	mese	44-1	mese
0	39-2	io	44-2	io
2	39-3	espendo	44-3	spendo
2	39-4	ci-	44-4	c-
0	39-5	più	44-5	più
0	39-6	di	44-6	di
0	39-7	duecento	44-7	duecento
0	39-8	euro	44-8	euro
0	39-9	di	44-9	di
0	39-10	benzina	44-10	benzina
1	_	_	45-0	mhmh
1	_	_	46-0	sì
1	_	_	46-1	sì
2	40-0	sìsì	46-2	{P}
0	41-0	e	46-3	e
0	41-1	il	46-4	il
0	41-2	parcheggio	46-5	parcheggio
0	42-0	e	47-0	e
0	42-1	parcheggio	47-1	parcheggio
0	42-2	più	47-2	più
2	43-0	sì	47-3	{P}
0	44-0	facciamo	47-4	facciamo
0	44-1	trecentocinquanta	47-5	trecentocinquanta
0	44-2	euro	47-6	euro
0	44-3	di	47-7	di
0	44-4	ogni	47-8	ogni
0	44-5	mese	47-9	mese
1	_	_	48-0	sì
1	_	_	49-0	sì
2	45-0	sìsì	49-1	sì
0	46-0	tantissimo	49-2	tantissimo
0	47-0	tantissimo	50-0	tantissimo
0	48-0	tantissimo	51-0	tantissimo
0	49-0	{ride}	52-0	{ride}
1	_	_	53-0	sì
2	50-0	sìsì	53-1	sì
0	51-0	no	54-0	no
0	51-1	io	54-1	io
0	51-2	non	54-2	non
0	51-3	ho	54-3	ho
0	51-4	la	54-4	la
0	51-5	macchina	54-5	macchina
0	51-6	quindi	54-6	quindi
1	51-7	io	_	_
0	51-8	non	54-7	non
0	51-9	mi	54-8	mi
0	51-10	rendo	54-9	rendo
0	51-11	conto	54-10	conto
1	51-12	se	_	_
2	51-13	tutte	54-11	sento
0	51-14	queste	54-12	queste
0	51-15	cifre	54-13	cifre
0	51-16	{ride}	54-14	{ride}
0	52-0	no	55-0	no
0	52-1	intendevo	55-1	intendevo
1	_	_	55-2	{P}
0	53-0	intendevo	55-3	intendevo
1	_	_	55-4	{P}
0	54-0	che	55-5	che
0	54-1	se	55-6	se
0	54-2	là	55-7	là
0	54-3	pago	55-8	pago
0	54-4	settecento	55-9	settecento
0	54-5	euro	55-10	euro
0	54-6	in	55-11	in
0	54-7	affitto	55-12	affitto
0	55-0	più	56-0	più
0	55-1	{P}	56-1	{P}
0	55-2	trecentocinquanta	56-2	trecentocinquanta
0	55-3	sono	56-3	sono
0	55-4	mille	56-4	mille
2	56-0	mh	57-0	mhmh
0	57-0	mhmh	58-0	mhmh
0	58-0	già	59-0	già
1	59-0	mille	_	_
2	59-1	mil-	59-1	{P}
0	59-2	mille	59-2	mille
1	59-3	cento	_	_
2	59-4	mille	59-3	e.hm
2	59-5	due	59-4	mill-
2	59-6	mille	59-5	millecento
2	59-7	e	59-6	mille-
2	59-8	cento	59-7	duemilacento
2	59-9	mille	59-8	m:-
2	59-10	duecento	59-9	milleduecento
0	59-11	dopo	59-10	dopo
1	60-0	sìsì	_	_
0	61-0	perché	59-11	perché
0	61-1	non	59-12	non
0	61-2	è	59-13	è
0	61-3	che	59-14	che
0	61-4	solo	59-15	solo
1	61-5	che	_	_
0	61-6	devo	59-16	devo
0	61-7	pagare	59-17	pagare
0	61-8	la	59-18	la
0	61-9	macchina	59-19	macchina
1	_	_	60-0	sì
1	_	_	60-1	sì
1	_	_	60-2	sì
1	_	_	61-0	mhmh
0	62-0	la	62-0	la
0	62-1	benzina	62-1	benzina
0	62-2	e	62-2	e
0	63-0	e	63-0	e
0	63-1	anche	63-1	anche
0	63-2	il	63-2	il
0	63-3	parcheggio	63-3	parcheggio
0	63-4	no	63-4	no
0	63-5	devo	63-5	devo
2	63-6	far-	63-6	pa-
0	63-7	as-	63-7	as-
1	_	_	64-0	sì
1	_	_	64-1	sì
1	_	_	64-2	sì
1	_	_	65-0	sì
2	64-0	sìsìsì	65-1	sì
2	65-0	sìsì	65-2	sì
0	66-0	allora	66-0	allora
1	66-1	com'	_	_
2	66-2	è	66-1	come
0	66-3	la	66-2	la
0	66-4	città	66-3	città
1	_	_	66-4	{P}
0	67-0	se	66-5	se
0	67-1	tu	66-6	tu
0	67-2	paghi	66-7	paghi
0	67-3	duecento	66-8	duecento
2	67-4	eur-	66-9	euro
2	67-5	cen-	66-10	cioè
0	67-6	duecento	66-11	duecento
0	67-7	euro	66-12	euro
0	67-8	in	66-13	in
0	67-9	più	66-14	più
1	_	_	66-15	{P}
0	67-10	ma	66-16	ma
0	67-11	ti	66-17	ti
0	67-12	trovi	66-18	trovi
0	67-13	tutto	66-19	tutto
0	68-0	mhmh	67-0	mhmh
0	69-0	certo	68-0	certo
0	69-1	sì	68-1	sì
1	_	_	69-0	certo
0	70-0	certo	69-1	certo
0	70-1	certo	69-2	certo
0	71-0	come	70-0	come
0	71-1	da	70-1	da
0	71-2	là	70-2	là
0	71-3	per	70-3	per
0	71-4	fare	70-4	fare
0	71-5	una	70-5	una
2	71-6	espesa	70-6	spesa
0	71-7	io	70-7	io
0	71-8	devo	70-8	devo
0	71-9	fare	70-9	fare
0	71-10	cioè	70-10	cioè
0	71-11	dieci	70-11	dieci
0	71-12	chilometri	70-12	chilometri
0	71-13	cinque	70-13	cinque
0	71-14	chilometri	70-14	chilometri
0	71-15	almeno	70-15	almeno
2	72-0	mh	71-0	mhmh
0	73-0	no	72-0	no
0	73-1	poi	72-1	poi
0	73-2	ti	72-2	ti
1	_	_	72-3	{P}
0	73-3	insomma	72-4	insomma
0	74-0	ti	72-5	ti
0	74-1	svegli	72-6	svegli
0	74-2	presto	72-7	presto
1	74-3	il	_	_
0	74-4	traffico	72-8	traffico
1	74-5	lo	_	_
0	74-6	stress	72-9	stress
0	74-7	sì	72-10	sì
0	75-0	assolutamente	73-0	assolutamente
0	75-1	ma	73-1	ma
1	_	_	73-2	{P}
0	75-2	guarda	73-3	guarda
0	75-3	che	73-4	che
1	_	_	73-5	{P}
0	75-4	là	73-6	là
0	76-0	da	74-0	da
0	76-1	vivere	74-1	vivere
0	76-2	la	74-2	la
0	76-3	differenza	74-3	differenza
0	76-4	da	74-4	da
0	76-5	città	74-5	città
0	76-6	e	74-6	e
0	76-7	fuori	74-7	fuori
0	76-8	città	74-8	città
1	_	_	75-0	mhmh
0	77-0	se	76-0	se
0	77-1	lavoro	76-1	lavoro
1	77-2	{P}	_	_
0	77-3	fuori	76-2	fuori
0	77-4	città	76-3	città
0	77-5	guarda	76-4	guarda
0	77-6	che	76-5	che
0	77-7	per	76-6	per
0	77-8	me	76-7	me
0	77-9	va	76-8	va
0	77-10	bene	76-9	bene
1	_	_	76-10	ma
0	78-0	mhmh	77-0	mhmh
1	79-0	ma	_	_
0	79-1	dentro	78-0	dentro
0	79-2	la	78-1	la
0	79-3	città	78-2	città
0	79-4	che	78-3	che
0	79-5	devo	78-4	devo
0	79-6	lavorare	78-5	lavorare
0	80-0	venendo	79-0	venendo
0	80-1	qua	79-1	qua
1	_	_	79-2	{P}
0	81-0	certo	79-3	certo
1	_	_	79-4	sì
2	81-1	sìsì	79-5	sì
0	82-0	significa	80-0	significa
0	82-1	che	80-1	che
0	82-2	per	80-2	per
0	82-3	me	80-3	me
0	82-4	non	80-4	non
0	82-5	è	80-5	è
0	82-6	che	80-6	che
0	82-7	una	80-7	una
0	82-8	giornata	80-8	giornata
0	82-9	di	80-9	di
1	_	_	80-10	{P}
0	82-10	ventiquattro	80-11	ventiquattro
0	82-11	ore	80-12	ore
1	_	_	81-0	mh
0	83-0	mhmh	82-0	mhmh
0	84-0	sono	83-0	sono
1	_	_	83-1	{P}
0	84-1	ventidue	83-2	ventidue
0	84-2	ore	83-3	ore
0	85-0	certo	84-0	certo
1	_	_	84-1	{P}
0	85-1	perché	84-2	perché
1	_	_	84-3	una
1	_	_	84-4	è
1	_	_	84-5	x
1	_	_	84-6	{P}
2	85-2	uno	84-7	mhmh
0	86-0	ancora	85-0	ancora
0	86-1	meno	85-1	meno
2	87-0	mhmh	85-2	{P}
0	88-0	sono	85-3	sono
0	88-1	venti	85-4	venti
0	88-2	ore	85-5	ore
0	88-3	tipo	85-6	tipo
1	89-0	sì	_	_
0	90-0	perché	85-7	perché
0	90-1	ogni	85-8	ogni
0	90-2	giorno	85-9	giorno
0	90-3	io	85-10	io
1	_	_	85-11	lo
2	90-4	l'	86-0	sì
2	90-5	ho	86-1	sì
2	91-0	vada	87-0	vado
0	91-1	avanti	87-1	avanti
1	91-2	e	_	_
0	91-3	indietro	87-2	indietro
0	91-4	un'	87-3	un'
0	91-5	ora	87-4	ora
0	91-6	un'	87-5	un'
0	91-7	ora	87-6	ora
0	91-8	e	87-7	e
2	91-9	mezza	87-8	mezzo
0	91-10	cioè	87-9	cioè
0	92-0	per	87-10	per
0	92-1	venire	87-11	venire
0	92-2	un'	87-12	un'
0	92-3	ora	87-13	ora
1	_	_	87-14	e
0	92-4	mezzo	87-15	mezzo
2	92-5	un'ora	87-16	un'o:ra
0	92-6	minimo	87-17	minimo
0	92-7	e	87-18	e
0	92-8	ritornare	87-19	ritornare
1	_	_	87-20	è
0	92-9	ancora	87-21	ancora
0	92-10	facciamo	87-22	facciamo
0	92-11	mezz'	87-23	mezz'
0	92-12	ora	87-24	ora
0	92-13	o	87-25	o
0	92-14	un'	87-26	un'
0	92-15	ora	87-27	ora
0	93-0	mhmh	88-0	mhmh
0	94-0	mhmh	89-0	mhmh
0	95-0	allora	90-0	allora
0	95-1	due	90-1	due
0	95-2	ore	90-2	ore
1	_	_	90-3	è
0	95-3	già	90-4	già
1	95-4	è	_	_
0	95-5	scalata	90-5	scalata
1	_	_	91-0	sì
2	96-0	sìsì	91-1	sì
0	96-1	mh	91-2	mh
0	97-0	per	92-0	per
0	97-1	preparare	92-1	preparare
2	97-2	cioè	92-2	cioé
0	97-3	se	92-3	se
1	_	_	92-4	{P}
0	98-0	tipo	92-5	tipo
0	98-1	che	92-6	che
0	98-2	noi	92-7	noi
0	98-3	abitiamo	92-8	abitiamo
0	98-4	cioè	92-9	cioè
0	99-0	facciamo	93-0	facciamo
0	99-1	come	93-1	come
0	99-2	dentro	93-2	dentro
0	99-3	la	93-3	la
0	99-4	bologna	93-4	bologna
0	99-5	tu	93-5	tu
0	99-6	venti	93-6	venti
0	99-7	minuti	93-7	minuti
0	100-0	trenta	94-0	trenta
0	100-1	minuti	94-1	minuti
0	100-2	sei	94-2	sei
0	100-3	in	94-3	in
0	100-4	lavoro	94-4	lavoro
1	101-0	mhmhmh	_	_
1	102-0	certo	_	_
1	102-1	sìsì	_	_
1	103-0	ma	_	_
1	103-1	prima	_	_
1	103-2	di	_	_
1	103-3	trasferirti	_	_
1	103-4	in	_	_
1	103-5	valsamogia	_	_
1	103-6	d-	_	_
1	103-7	in	_	_
1	103-8	quale	_	_
1	103-9	zona	_	_
2	103-10	abitavi	95-0	mhmh
