match	id_A	token_A	id_B	token_B
0	12-14	è	21-5	è
0	12-15	che	21-6	che
0	12-16	siamo	21-7	siamo
0	12-17	andati	21-8	andati
0	12-18	alla	21-9	alla
0	12-19	copisteria	21-10	copisteria
0	12-20	di	21-11	di
0	12-21	via	21-12	via
0	12-22	del	21-13	del
0	12-23	guasto	21-14	guasto
1	12-24	a	_	_
1	12-25	chiedere	_	_
1	12-26	e	_	_
1	12-27	i	_	_
1	12-28	ragazzi	_	_
1	12-29	ci	_	_
1	12-30	hanno	_	_
1	12-31	detto	_	_
1	12-32	che	_	_
1	12-33	dovremmo	_	_
1	12-34	assolutamente	_	_
0	13-0	sì	22-0	sì
0	14-0	a	23-0	a
0	14-1	chiedere	23-1	chiedere
0	15-0	mhmh	24-0	mhmh
0	16-0	e	25-0	e
0	16-1	i	25-1	i
0	16-2	ragazzi	25-2	ragazzi
0	16-3	ci	25-3	ci
0	16-4	hanno	25-4	hanno
0	16-5	detto	25-5	detto
1	_	_	25-6	{P}
0	16-6	che	25-7	che
0	16-7	dovevamo	25-8	dovevamo
0	16-8	assolutamente	25-9	assolutamente
0	16-9	venire	25-10	venire
0	16-10	da	25-11	da
0	16-11	te	25-12	te
0	17-0	beh	26-0	beh
0	17-1	eh	26-1	eh
0	17-2	sì	26-2	sì
0	17-3	perché	26-3	perché
0	17-4	loro	26-4	loro
0	17-5	non	26-5	non
0	17-6	è	26-6	è
0	17-7	non	26-7	non
0	17-8	è	26-8	è
1	_	_	26-9	un
0	17-9	abbasta-	26-10	abbasta-
0	17-10	cioè	26-11	cioè
0	17-11	loro	26-12	loro
0	17-12	non	26-13	non
0	18-0	loro	26-14	loro
0	18-1	sono	26-15	sono
0	18-2	bravi	26-16	bravi
0	18-3	ma	26-17	ma
0	18-4	non	26-18	non
0	18-5	sono	26-19	sono
0	18-6	bravi	26-20	bravi
0	18-7	per	26-21	per
0	18-8	rispondere	27-0	rispondere
0	18-9	a	27-1	a
0	18-10	un	27-2	un
0	18-11	sacco	27-3	sacco
0	18-12	di	27-4	di
0	18-13	domande	27-5	domande
0	18-14	che	27-6	che
0	18-15	anche	27-7	anche
1	_	_	27-8	{P}
0	18-16	non	27-9	non
0	18-17	sono	27-10	sono
0	18-18	bravi	27-11	bravi
1	_	_	27-12	{P}
0	18-19	in	27-13	in
0	18-20	italiano	27-14	italiano
2	18-21	proprio	27-15	pro-
0	18-22	poco	27-16	poco
0	18-23	parole	27-17	parole
1	_	_	27-18	sì
1	_	_	28-0	mh
1	_	_	29-0	okay
2	19-0	ok	29-1	{P}
0	19-1	quindi	29-2	quindi
0	19-2	forse	30-0	forse
1	_	_	30-1	{P}
0	19-3	forse	30-2	forse
0	19-4	il	30-3	il
0	19-5	problema	30-4	problema
0	19-6	era	30-5	era
0	19-7	quello	30-6	quello
1	20-0	sì	_	_
0	21-0	non	30-7	non
1	_	_	30-8	a-
0	21-1	non	30-9	non
0	21-2	abbiamo	30-10	abbiamo
0	21-3	capito	30-11	capito
0	21-4	se	30-12	se
0	21-5	erano	30-13	erano
0	21-6	preoccupati	30-14	preoccupati
0	21-7	perché	30-15	perché
1	_	_	31-0	sì
0	22-0	no	32-0	no
0	22-1	non	32-1	non
2	22-2	sono	32-2	son-
0	22-3	non	32-3	non
0	22-4	è	32-4	è
0	22-5	preoccupati	32-5	preoccupati
0	22-6	però	32-6	però
0	22-7	eh	32-7	eh
0	22-8	lo	32-8	lo
0	22-9	sai	32-9	sai
0	22-10	che	32-10	che
0	22-11	quando	32-11	quando
0	22-12	qualcuno	32-12	qualcuno
0	22-13	che	32-13	che
1	_	_	32-14	mh
0	22-14	non	32-15	non
0	22-15	capisce	32-16	capisce
0	22-16	cosa	32-17	cosa
0	22-17	è	32-18	è
0	22-18	la	32-19	la
0	22-19	domanda	32-20	domanda
1	23-0	mhmh	_	_
0	24-0	e	32-21	e
0	24-1	quale	32-22	quale
0	24-2	che	32-23	che
0	24-3	è	32-24	è
1	24-4	la	_	_
2	24-5	sp-	32-25	ras-
0	24-6	risposta	32-26	risposta
0	24-7	che	32-27	che
0	24-8	sta	32-28	sta
1	_	_	33-0	mhmh
0	24-9	facendo	34-0	facendo
0	24-10	in	34-1	in
0	24-11	un'	34-2	un'
0	24-12	altra	34-3	altra
0	24-13	lingua	34-4	lingua
0	24-14	che	34-5	che
0	24-15	lui	34-6	lui
0	24-16	non	34-7	non
0	24-17	è	34-8	è
0	24-18	abbastanza	34-9	abbastanza
0	24-19	brava	34-10	brava
0	24-20	allora	34-11	allora
0	24-21	è	34-12	è
0	24-22	una	34-13	una
0	24-23	problema	34-14	problema
1	_	_	34-15	per
1	_	_	35-0	mhmh
1	_	_	36-0	mhmh
2	24-24	perciò	37-0	per
2	24-25	è	37-1	cioè
0	24-26	una	37-2	una
0	24-27	persona	37-3	persona
0	24-28	no	37-4	no
1	_	_	37-5	cioè
1	_	_	38-0	mhmh
0	25-0	mhmh	39-0	mhmh
0	26-0	sì	40-0	sì
0	26-1	forse	40-1	forse
1	_	_	41-0	ecco
0	27-0	perciò	41-1	perciò
0	27-1	che	41-2	che
1	27-2	ha	_	_
2	27-3	diffi-	41-3	più
0	28-0	forse	42-0	forse
0	28-1	è	42-1	è
0	28-2	stato	42-2	stato
0	28-3	per	42-3	per
0	28-4	quello	42-4	quello
0	29-0	sì	43-0	sì
2	30-0	e	44-0	eh
0	30-1	stamattina	44-1	stamattina
0	30-2	noi	44-2	noi
0	30-3	siamo	44-3	siamo
0	30-4	andate	44-4	andate
0	30-5	in	44-5	in
1	_	_	44-6	eh
1	_	_	45-0	sì
0	31-0	zona	46-0	zona
0	32-0	praticamente	47-0	praticamente
0	32-1	tutti	47-1	tutti
0	32-2	i	47-2	i
0	32-3	negozi	47-3	negozi
0	32-4	di	47-4	di
0	32-5	via	47-5	via
0	32-6	san	47-6	san
0	32-7	vitale	47-7	vitale
0	33-0	sì	48-0	sì
1	_	_	48-1	{P}
0	33-1	nessuno	48-2	nessuno
0	33-2	che	48-3	che
0	33-3	non	48-4	non
0	33-4	ti	48-5	ti
0	33-5	ha	48-6	ha
0	33-6	detto	48-7	detto
0	33-7	che	48-8	che
0	33-8	c'	48-9	c'
0	33-9	è	48-10	è
1	34-0	a	_	_
1	34-1	chiedere	_	_
0	35-0	sì	48-11	sì
0	35-1	perché	48-12	perché
0	35-2	hanno	48-13	hanno
0	35-3	paura	48-14	paura
0	35-4	per	48-15	per
1	_	_	48-16	eh
0	35-5	perché	48-17	perché
1	_	_	49-0	a
1	_	_	49-1	chiedere
0	35-6	non	50-0	non
0	35-7	lo	50-1	lo
0	35-8	s-	50-2	s-
0	35-9	non	50-3	non
0	35-10	si	50-4	si
0	35-11	sa	50-5	sa
1	_	_	50-6	{P}
0	35-12	cosa	50-7	cosa
0	35-13	succederà	50-8	succederà
1	_	_	50-9	{P}
0	35-14	dopo	50-10	dopo
0	36-0	mhmh	51-0	mhmh
0	37-0	mh	51-1	mh
0	38-0	infatti	52-0	infatti
0	38-1	sì	52-1	sì
0	38-2	quindi	52-2	quindi
1	_	_	52-3	{P}
0	38-3	vabbè	52-4	vabbè
0	38-4	ma	52-5	ma
0	38-5	noi	52-6	noi
0	38-6	abbiamo	52-7	abbiamo
0	38-7	provato	52-8	provato
0	38-8	ovviamente	52-9	ovviamente
2	39-0	assolutamente	53-0	sì
0	39-1	assolutamente	54-0	assolutamente
2	40-0	eh	55-0	ehm
0	41-0	ma	55-1	ma
0	41-1	invece	55-2	invece
1	_	_	56-0	assolutamente
0	41-2	tu	57-0	tu
0	41-3	vivi	57-1	vivi
0	41-4	in	57-2	in
0	41-5	italia	57-3	italia
1	_	_	57-4	da
0	41-6	da	57-5	da
0	41-7	sempre	57-6	sempre
1	_	_	57-7	da
0	41-8	da	57-8	da
0	41-9	alcuni	57-9	alcuni
0	41-10	anni	57-10	anni
1	_	_	57-11	mh
0	42-0	no	58-0	no
0	42-1	non	58-1	non
0	42-2	è	58-2	è
0	42-3	che	58-3	che
0	42-4	da	58-4	da
0	42-5	sempre	58-5	sempre
0	42-6	sì	59-0	sì
0	42-7	da	59-1	da
0	42-8	circa	59-2	circa
0	42-9	quindici	59-3	quindici
0	42-10	anni	59-4	anni
0	42-11	già	59-5	già
2	42-12	passato	59-6	passati
0	43-0	okay	60-0	okay
1	_	_	61-0	{ride}
1	_	_	61-1	sono
1	_	_	61-2	mi
0	44-0	okay	62-0	okay
1	45-0	x	_	_
0	46-0	beh	63-0	beh
1	_	_	63-1	{P}
0	46-1	comunque	63-2	comunque
1	_	_	64-0	eh
0	46-2	parli	64-1	parli
0	46-3	ben-	64-2	ben-
1	_	_	65-0	sì
1	_	_	66-0	mh
0	46-4	parli	66-1	parli
0	46-5	benissimo	66-2	benissimo
1	47-0	sì	_	_
0	48-0	beh	67-0	beh
1	_	_	67-1	è
0	48-1	quindici	67-2	quindici
0	48-2	anni	67-3	anni
0	48-3	eh	67-4	eh
0	49-0	non	68-0	non
0	49-1	sono	68-1	sono
0	49-2	sì	68-2	sì
0	49-3	è	68-3	è
0	49-4	già	68-4	già
0	49-5	passata	68-5	passata
0	49-6	proprio	68-6	proprio
0	49-7	un	68-7	un
0	49-8	se-	68-8	se-
0	49-9	più	68-9	più
0	49-10	di	68-10	di
0	49-11	un	68-11	un
0	49-12	secolo	68-12	secolo
0	50-0	mh	69-0	mh
0	50-1	ma	69-1	ma
0	50-2	hai	70-0	hai
0	50-3	studiato	70-1	studiato
0	50-4	da	70-2	da
0	50-5	solo	70-3	solo
1	_	_	70-4	o
0	51-0	no	71-0	no
2	51-1	ceh	71-1	cioè
0	51-2	no	71-2	no
0	51-3	non	71-3	non
0	51-4	è	71-4	è
0	51-5	che	71-5	che
1	51-6	hai	_	_
0	51-7	studiato	71-6	studiato
0	51-8	da	71-7	da
0	51-9	solo	71-8	solo
0	51-10	è	71-9	è
0	51-11	che	71-10	che
0	51-12	ho	71-11	ho
0	51-13	fatto	71-12	fatto
0	51-14	anche	71-13	anche
2	51-15	superiore	71-14	superiori
0	51-16	qui	71-15	qui
0	52-0	ah	72-0	ah
2	52-1	ok	72-1	okay
0	52-2	quindi	72-2	quindi
0	52-3	sei	72-3	sei
0	52-4	sei	73-0	sei
0	52-5	giovanissimo	73-1	giovanissimo
0	53-0	sì	74-0	sì
0	54-0	sì	75-0	sì
1	_	_	75-1	{ride}
0	55-0	giovanissimo	76-0	giovanissimo
0	55-1	perché	77-0	perché
1	_	_	77-1	{P}
0	55-2	io	77-2	io
1	55-3	{P}	_	_
2	55-4	no-	78-0	non
0	55-5	non	78-1	non
0	55-6	voglio	78-2	voglio
0	55-7	chiedere	78-3	chiedere
1	_	_	79-0	giusto
0	55-8	l'	80-0	l'
0	55-9	età	80-1	età
1	55-10	che	_	_
1	55-11	sta	_	_
0	55-12	perché	80-2	perché
0	55-13	non	80-3	non
1	56-0	giusto	_	_
0	57-0	no	81-0	no
0	57-1	no	81-1	no
0	57-2	assolutamente	81-2	assolutamente
2	57-3	deve	81-3	da
0	57-4	chiedere	81-4	chiedere
1	_	_	81-5	anche
0	58-0	però	82-0	però
1	_	_	82-1	{P}
1	_	_	82-2	eh
2	58-1	e	82-3	{P}
0	58-2	sei	82-4	sei
0	58-3	andato	82-5	andato
0	58-4	a	82-6	a
0	58-5	scuola	82-7	scuola
0	58-6	qui	82-8	qui
0	58-7	quindi	82-9	quindi
0	59-0	sì	83-0	sì
0	60-0	che	84-0	che
0	60-1	scuola	84-1	scuola
0	60-2	hai	84-2	hai
0	60-3	fatto	84-3	fatto
0	61-0	perché	85-0	perché
0	61-1	anch'	85-1	anch'
0	61-2	io	85-2	io
0	61-3	sono	85-3	sono
0	61-4	andata	85-4	andata
0	61-5	a	85-5	a
0	61-6	scuola	85-6	scuola
0	61-7	qui	85-7	qui
1	_	_	85-8	un
0	61-8	un	85-9	un
0	61-9	po'	85-10	po'
0	61-10	di	85-11	di
0	61-11	anni	85-12	anni
0	61-12	fa	85-13	fa
0	61-13	ma	85-14	ma
0	62-0	esattamente	86-0	esattamente
0	62-1	primo	86-1	primo
0	62-2	eh	86-2	eh
1	62-3	è	_	_
0	62-4	andato	86-3	andato
0	62-5	il	86-4	il
0	62-6	mh	86-5	mh
0	62-7	manfredi	87-0	manfredi
0	62-8	tanari	87-1	tanari
2	63-0	ok	88-0	okay
0	64-0	che	89-0	che
0	64-1	per	89-1	per
0	64-2	la	89-2	la
0	64-3	lingua	89-3	lingua
0	64-4	che	89-4	che
0	64-5	non	89-5	non
1	64-6	ho	_	_
0	64-7	riuscito	89-6	riuscito
1	_	_	89-7	a
0	64-8	passare	89-8	passare
0	64-9	poi	89-9	poi
1	_	_	89-10	eh
2	64-10	c'	89-11	cioè
2	64-11	avevo	89-12	ho
0	64-12	trasferito	89-13	trasferito
0	64-13	in	90-0	in
0	64-14	fioravanti	90-1	fioravanti
2	65-0	ok	91-0	okay
0	66-0	adesso	92-0	adesso
0	66-1	è	92-1	è
0	66-2	belluzzi	92-2	belluzzi
0	66-3	fioravanti	92-3	fioravanti
1	_	_	93-0	mhmh
1	_	_	93-1	e
1	_	_	94-0	però
0	67-0	quando	94-1	quando
2	67-1	era	94-2	ero
2	67-2	fatta	94-3	fatto
0	67-3	era	94-4	era
0	67-4	era	94-5	era
0	67-5	solo	94-6	solo
0	67-6	il	94-7	il
0	67-7	fioravanti	94-8	fioravanti
0	68-0	mhmh	95-0	mhmh
0	69-0	okay	95-1	okay
0	69-1	e	95-2	e
0	69-2	che	95-3	che
0	69-3	indirizzo	95-4	indirizzo
0	69-4	ha	95-5	ha
0	69-5	che	95-6	che
0	69-6	non	95-7	non
0	69-7	lo	95-8	lo
0	69-8	so	95-9	so
0	70-0	no	96-0	no
0	70-1	era	96-1	era
0	70-2	boh	96-2	boh
1	_	_	96-3	cioè
2	70-3	ceh	96-4	aveva
0	70-4	adesso	96-5	adesso
1	_	_	96-6	eh
0	70-5	mi	96-7	mi
0	70-6	sembrava	96-8	sembrava
0	70-7	di	96-9	di
0	70-8	mh	96-10	mh
0	70-9	casalecchio	96-11	casalecchio
0	71-0	okay	97-0	okay
0	71-1	okay	97-1	okay
1	72-0	di	_	_
0	72-1	belluzzi	98-0	belluzzi
0	72-2	fioravanti	98-1	fioravanti
0	73-0	okay	99-0	okay
0	73-1	okay	99-1	okay
0	74-0	ho	100-0	ho
0	74-1	capito	100-1	capito
1	_	_	101-0	s-
0	75-0	e	101-1	e
0	75-1	che	101-2	che
0	75-2	che	101-3	che
0	75-3	cosa	101-4	cosa
0	75-4	si	101-5	si
0	75-5	studia	101-6	studia
0	75-6	al	101-7	al
0	75-7	mh	101-8	mh
0	75-8	belluzzi	101-9	belluzzi
0	76-0	sì	102-0	sì
0	77-0	tecnico	103-0	tecnico
0	78-0	tecnico	104-0	tecnico
1	_	_	105-0	tecni-
1	_	_	106-0	e
1	_	_	106-1	di
2	79-0	eh	107-0	professionale
0	80-0	elettrica	108-0	elettrica
0	80-1	elettronica	108-1	elettronica
1	80-2	informatica	_	_
0	81-0	no	109-0	no
0	81-1	eh	109-1	eh
0	81-2	là	109-2	là
0	81-3	erava-	109-3	erava-
0	81-4	no	109-4	no
0	81-5	eh	109-5	eh
0	81-6	sì	109-6	sì
0	81-7	perché	109-7	perché
0	81-8	ci	109-8	ci
0	81-9	sono	109-9	sono
0	81-10	di	109-10	di
0	81-11	informatica	109-11	informatica
1	_	_	109-12	eh
0	81-12	meccanica	109-13	meccanica
2	81-13	e	109-14	eh
0	81-14	idraulica	109-15	idraulica
0	81-15	con	109-16	con
1	_	_	109-17	automeccanica
1	_	_	110-0	informatica
2	81-16	auto-meccanica	111-0	mh
0	82-0	mhmh	112-0	mhmh
0	82-1	okay	112-1	okay
1	83-0	e	_	_
0	83-1	ha	113-0	ha
0	83-2	fatta	113-1	fatta
0	83-3	il	113-2	il
0	83-4	cioè	113-3	cioè
2	83-5	auto-meccanico	113-4	automeccanica
0	83-6	con	113-5	con
0	83-7	idraulica	113-6	idraulica
1	_	_	114-0	mhmh
2	84-0	mhmhmh	114-1	mh
0	84-1	e	115-0	e
0	84-2	quando	115-1	quando
0	84-3	hai	115-2	hai
0	84-4	finito	115-3	finito
0	84-5	di	115-4	di
0	84-6	studiare	115-5	studiare
0	84-7	sei	115-6	sei
0	84-8	venuto	115-7	venuto
0	84-9	a	115-8	a
0	84-10	lavorare	115-9	lavorare
2	84-11	subi-	115-10	subito
