match	id_A	token_A	id_B	token_B
0	23-0	sai	23-0	sai
0	23-1	che	23-1	che
0	23-2	possiamo	23-2	possiamo
0	23-3	fare	23-3	fare
2	24-0	ah	24-0	no
0	25-0	con	25-0	con
0	25-1	questa	25-1	questa
2	25-2	zucchina	25-2	zucchinona
0	25-3	gigante	25-3	gigante
0	25-4	che	25-4	che
0	25-5	tengo	25-5	tengo
0	25-6	la	25-6	la
0	25-7	vogliamo	25-7	vogliamo
0	25-8	arrostire	25-8	arrostire
0	26-0	adesso	25-9	adesso
0	26-1	tipo	25-10	tipo
2	26-2	cioè	25-11	ceh
0	26-3	non	25-12	non
0	26-4	ce	25-13	ce
0	26-5	la	25-14	la
0	26-6	mangiamo	25-15	mangiamo
0	26-7	adesso	25-16	adesso
0	26-8	però	25-17	però
1	26-9	{P}	_	_
0	26-10	lo	25-18	lo
0	26-11	facciamo	25-19	facciamo
0	26-12	per	25-20	per
0	26-13	domani	25-21	domani
1	26-14	non	_	_
2	26-15	è	25-22	magari
0	27-0	va	26-0	va
0	27-1	bene	26-1	bene
0	28-0	ma	27-0	ma
0	28-1	perché	27-1	perché
0	28-2	la	27-2	la
0	28-3	zucchinona	27-3	zucchinona
0	28-4	non	27-4	non
0	28-5	l'	27-5	l'
0	28-6	avevi	27-6	avevi
0	28-7	già	27-7	già
0	28-8	fatta	27-8	fatta
2	29-0	no	28-0	amore
0	29-1	erano	28-1	erano
0	29-2	due	28-2	due
0	29-3	zucchinone	28-3	zucchinone
1	30-0	lo	_	_
0	30-1	zucchinone	29-0	zucchinone
0	31-0	una	30-0	una
0	31-1	l'	30-1	l'
0	31-2	ho	30-2	ho
0	31-3	fatta	30-3	fatta
0	31-4	l'	30-4	l'
0	31-5	altra	30-5	altra
1	31-6	mh	_	_
0	32-0	eh	31-0	eh
0	32-1	ma	31-1	ma
0	32-2	l'	31-2	l'
0	32-3	altra	31-3	altra
0	32-4	metà	31-4	metà
0	32-5	perché	31-5	perché
0	32-6	metà	31-6	metà
0	32-7	si	31-7	si
0	32-8	deve	31-8	deve
0	32-9	tagliare	31-9	tagliare
1	_	_	32-0	e
2	33-0	come	32-1	nel
2	33-1	x	32-2	frigo
0	34-0	eh	33-0	eh
0	35-0	perché	34-0	perché
0	35-1	nel	34-1	nel
0	35-2	frigo	34-2	frigo
2	35-3	sarà	34-3	stava
0	35-4	troppo	34-4	troppo
0	35-5	forte	34-5	forte
1	35-6	se	_	_
2	35-7	mh	34-6	e
0	35-8	il	34-7	il
0	35-9	ghiaccio	34-8	ghiaccio
0	35-10	l'	34-9	l'
0	35-11	ha	34-10	ha
0	35-12	tipo	34-11	tipo
0	35-13	un	34-12	un
0	35-14	po'	34-13	po'
1	35-15	mh	_	_
1	36-0	il	_	_
1	36-1	ghiaccio	_	_
1	36-2	latte	_	_
0	37-0	disturbata	34-14	disturbata
0	37-1	diciamo	34-15	diciamo
0	37-2	così	34-16	così
0	37-3	non	34-17	non
0	37-4	so	34-18	so
0	37-5	come	34-19	come
0	37-6	dire	34-20	dire
1	_	_	35-0	il
1	_	_	35-1	ghiaccio
1	_	_	36-0	laser
0	38-0	mh	37-0	mh
2	39-0	cioè	38-0	e
2	39-1	si	38-1	s'
0	39-2	è	38-2	è
0	39-3	fatta	38-3	fatta
0	39-4	tipo	38-4	tipo
0	39-5	molla	38-5	molla
0	39-6	strana	38-6	strana
2	40-0	si	39-0	s'
0	40-1	è	39-1	è
0	40-2	congelata	39-2	congelata
0	41-0	eh	40-0	eh
0	41-1	ma	40-1	ma
2	41-2	si	40-2	s'
0	41-3	è	40-3	è
0	41-4	fatta	40-4	fatta
0	41-5	molla	40-5	molla
0	41-6	strana	40-6	strana
0	41-7	x	40-7	x
1	42-0	eh	_	_
0	42-1	si	41-0	si
0	42-2	è	41-1	è
0	42-3	bruciata	41-2	bruciata
0	42-4	si	41-3	si
0	42-5	è	41-4	è
2	43-0	bravo	42-0	bra-
0	43-1	tipo	42-1	tipo
1	_	_	42-2	può
2	43-2	forse	42-3	essere
0	43-3	una	42-4	una
0	43-4	bruciatura	42-5	bruciatura
2	43-5	dal	42-6	da
0	43-6	gelo	42-7	gelo
0	44-0	mh	43-0	mh
0	45-0	mi	44-0	mi
0	45-1	è	44-1	è
0	45-2	piaciuto	44-2	piaciuto
0	45-3	come	44-3	come
0	45-4	le	44-4	le
0	45-5	ha	44-5	ha
0	45-6	fatte	44-6	fatte
0	45-7	miriana	44-7	miriana
0	46-0	olè	45-0	olè
2	47-0	ci	46-0	c'
0	47-1	ha	46-1	ha
0	47-2	messo	46-2	messo
0	47-3	dentro	46-3	dentro
0	47-4	l'	46-4	l'
0	47-5	origano	46-5	origano
0	47-6	tuttavia	46-6	tuttavia
1	_	_	47-0	davvero
0	48-0	d-	47-1	d-
1	48-1	però	_	_
2	48-2	do-	47-2	s-
0	48-3	dovresti	47-3	dovresti
0	48-4	essere	47-4	essere
0	48-5	contenta	47-5	contenta
0	48-6	il	47-6	il
0	48-7	primo	47-7	primo
0	48-8	complimento	47-8	complimento
0	48-9	da	47-9	da
2	48-10	qua	47-10	qua-
0	48-11	che	47-11	che
0	48-12	hai	47-12	hai
0	48-13	cucinato	47-13	cucinato
0	48-14	qualcosa	47-14	qualcosa
1	48-15	a	_	_
0	48-16	tu	47-15	tu
1	_	_	48-0	{applausi}
0	49-0	grazie	49-0	grazie
0	49-1	gra-	49-1	gra-
0	49-2	me	49-2	me
0	49-3	lo	49-3	lo
0	49-4	ricorderò	49-4	ricorderò
0	49-5	a	49-5	a
0	49-6	vita	49-6	vita
0	49-7	sappiate	49-7	sappiate
0	49-8	che	49-8	che
0	49-9	non	49-9	non
0	49-10	si	49-10	si
0	49-11	replicherà	49-11	replicherà
0	49-12	mai	49-12	mai
0	49-13	più	49-13	più
0	50-0	{ride}	50-0	{ride}
2	51-0	no	51-0	non
0	51-1	perché	51-1	perché
0	51-2	poi	51-2	poi
1	_	_	51-3	a
2	51-3	io	51-4	me
2	51-4	invece	51-5	ceh
2	51-5	eh	51-6	a-
0	51-6	adoro	51-7	adoro
1	51-7	{P}	_	_
2	51-8	i-	51-8	i
0	51-9	come	51-9	come
0	51-10	mangiano	51-10	mangiano
0	51-11	in	51-11	in
0	51-12	ospedale	51-12	ospedale
0	51-13	praticamente	51-13	praticamente
0	51-14	fabiana	51-14	fabiana
0	51-15	me	51-15	me
0	51-16	lo	51-16	lo
0	51-17	dice	51-17	dice
0	51-18	sempre	51-18	sempre
0	52-0	adoro	51-19	adoro
0	52-1	senza	51-20	senza
0	52-2	sale	51-21	sale
0	53-0	cioè	51-22	cioè
0	53-1	meno	51-23	meno
0	53-2	sale	51-24	sale
0	53-3	c'	51-25	c'
0	53-4	è	51-26	è
0	53-5	più	51-27	più
0	53-6	mi	51-28	mi
0	53-7	piace	51-29	piace
0	53-8	senza	51-30	senza
0	53-9	olio	51-31	olio
0	53-10	senza	51-32	senza
0	53-11	niente	51-33	niente
2	53-12	cioè	51-34	ceh
0	53-13	meno	51-35	meno
0	53-14	condimento	51-36	condimento
0	53-15	è	51-37	è
0	54-0	questo	52-0	questo
0	54-1	sale	52-1	sale
0	54-2	l'	52-2	l'
0	54-3	ho	52-3	ho
0	54-4	preso	52-4	preso
0	54-5	perché	52-5	perché
1	_	_	52-6	me
2	54-6	mi	52-7	lo
0	54-7	hai	52-8	hai
2	54-8	visto	52-9	chiesto
0	54-9	tu	52-10	tu
0	54-10	eh	52-11	eh
0	54-11	però	52-12	però
1	_	_	53-0	eh
0	55-0	no	54-0	no
0	55-1	no	54-1	no
0	55-2	sì	54-2	sì
0	55-3	sì	54-3	sì
0	55-4	questo	54-4	questo
0	55-5	sì	54-5	sì
0	56-0	più	55-0	più
0	56-1	o	55-1	o
0	56-2	meno	55-2	meno
0	57-0	no	56-0	no
0	57-1	ci	56-1	ci
0	57-2	sono	56-2	sono
0	57-3	cose	56-3	cose
0	57-4	e	56-4	e
0	57-5	cose	56-5	cose
0	58-0	però	57-0	però
0	58-1	tipo	57-1	tipo
0	58-2	la	57-2	la
0	58-3	pasta	57-3	pasta
1	_	_	57-4	io
0	58-4	la	57-5	la
0	58-5	sto	57-6	sto
0	58-6	mangiando	57-7	mangiando
0	58-7	quasi	57-8	quasi
0	58-8	completamente	57-9	completamente
0	58-9	senza	57-10	senza
0	58-10	sale	57-11	sale
0	59-0	mh	58-0	mh
0	60-0	non	59-0	non
0	60-1	fa	59-1	fa
0	60-2	schifo	59-2	schifo
0	60-3	la	59-3	la
0	60-4	pasta	59-4	pasta
0	60-5	senza	59-5	senza
2	60-6	sa-	59-6	sale
0	61-0	lo	60-0	lo
0	61-1	so	60-1	so
0	61-2	ma	60-2	ma
0	61-3	mi	60-3	mi
0	61-4	sono	60-4	sono
0	61-5	abituata	60-5	abituata
0	61-6	al	60-6	al
0	61-7	sapore	60-7	sapore
0	61-8	ormai	60-8	ormai
0	61-9	pure	60-9	pure
0	61-10	quando	60-10	quando
0	61-11	ci	60-11	ci
0	61-12	metti	60-12	metti
0	61-13	un	60-13	un
0	61-14	pizzico	60-14	pizzico
0	61-15	di	60-15	di
0	61-16	sale	60-16	sale
1	_	_	60-17	io
0	61-17	la	60-18	la
0	61-18	sento	60-19	sento
0	61-19	salatissima	60-20	salatissima
2	62-0	cioè	61-0	te
2	62-1	la	61-1	non
0	62-2	metti	61-2	metti
0	62-3	proprio	61-3	proprio
1	62-4	{P}	_	_
0	62-5	il	61-4	il
0	62-6	sale	61-5	sale
0	62-7	nell'	61-6	nell'
0	62-8	acqua	61-7	acqua
0	63-0	no	62-0	no
0	64-0	mh	63-0	mh
0	65-0	cosa	64-0	cosa
1	66-0	ma	_	_
2	66-1	chii	65-0	schifo
2	66-2	famo	65-1	amò
0	67-0	eh	66-0	eh
1	67-1	non	_	_
0	67-2	lo	66-1	lo
0	67-3	so	66-2	so
0	67-4	però	66-3	però
2	67-5	non	66-4	no
0	67-6	mi	66-5	mi
0	67-7	sono	66-6	sono
0	67-8	abituata	66-7	abituata
0	67-9	non	66-8	non
0	67-10	so	66-9	so
0	67-11	perché	66-10	perché
2	68-0	va	67-0	ma
2	68-1	beh	67-1	va'
0	69-0	che	68-0	che
0	69-1	problema	68-1	problema
0	69-2	hai	68-2	hai
1	_	_	69-0	{ride}
2	70-0	eh	70-0	e
0	70-1	infatti	70-1	infatti
0	70-2	che	70-2	che
0	70-3	problema	70-3	problema
0	70-4	ho	70-4	ho
0	70-5	ditemelo	70-5	ditemelo
0	70-6	voi	70-6	voi
1	71-0	ah	_	_
2	71-1	beh	71-0	vabbè
0	71-2	meglio	71-1	meglio
0	71-3	così	71-2	così
0	71-4	in	71-3	in
0	71-5	realtà	71-4	realtà
1	_	_	71-5	eh
0	72-0	tanti	72-0	tanti
0	73-0	ma	73-0	ma
1	73-1	no	_	_
0	73-2	veramente	73-1	veramente
0	73-3	tantissimi	73-2	tantissimi
1	_	_	74-0	{ride}
2	74-0	cioè	75-0	ceh
0	74-1	voglio	75-1	voglio
0	74-2	dire	75-2	dire
0	75-0	ops	76-0	ops
0	76-0	che	77-0	che
0	76-1	non	77-1	non
0	76-2	la	77-2	la
0	76-3	vuoi	77-3	vuoi
1	_	_	77-4	che
0	76-4	sala-	77-5	sala-
2	76-5	cioè	77-6	ceh
0	76-6	che	77-7	che
0	76-7	non	77-8	non
0	76-8	vuoi	77-9	vuoi
0	76-9	mettere	77-10	mettere
0	76-10	il	77-11	il
0	76-11	sale	77-12	sale
0	76-12	nel	77-13	nel
0	76-13	condimento	77-14	condimento
0	76-14	della	77-15	della
0	76-15	pasta	77-16	pasta
0	76-16	però	77-17	però
0	76-17	non	77-18	non
0	76-18	salare	77-19	salare
0	76-19	l'	77-20	l'
0	76-20	acqua	77-21	acqua
0	76-21	quando	77-22	quando
0	76-22	la	77-23	la
0	76-23	bolli	77-24	bolli
0	76-24	è	77-25	è
0	76-25	illegale	77-26	illegale
1	77-0	esatto	_	_
0	78-0	non	77-27	non
0	78-1	si	77-28	si
0	78-2	fa	77-29	fa
1	_	_	78-0	esatto
0	79-0	è	79-0	è
0	79-1	illegale	79-1	illegale
0	80-0	lo	80-0	lo
0	80-1	so	80-1	so
0	80-2	ma	80-2	ma
0	80-3	t-	80-3	t-
0	80-4	vi	80-4	vi
0	80-5	giuro	80-5	giuro
0	80-6	che	80-6	che
0	80-7	io	80-7	io
0	80-8	sento	80-8	sento
0	80-9	ormai	80-9	ormai
0	80-10	sempre	80-10	sempre
0	80-11	salato	80-11	salato
0	80-12	pure	80-12	pure
0	80-13	se	80-13	se
0	80-14	ci	80-14	ci
0	80-15	metti	80-15	metti
0	80-16	un	80-16	un
0	80-17	pizzico	80-17	pizzico
0	80-18	io	80-18	io
0	80-19	non	80-19	non
0	80-20	ce	80-20	ce
0	80-21	la	80-21	la
0	80-22	faccio	80-22	faccio
0	80-23	a	80-23	a
0	80-24	mangiarla	80-24	mangiarla
0	80-25	non	80-25	non
0	80-26	so	80-26	so
0	80-27	quante	80-27	quante
0	80-28	volte	80-28	volte
1	80-29	lo	_	_
2	80-30	dico	80-29	ho
2	80-31	a	80-30	litigato
2	80-32	tua	80-31	con
0	80-33	mamma	80-32	mamma
1	81-0	va	_	_
2	81-1	beh	81-0	vabbè
0	81-2	meglio	81-1	meglio
0	81-3	così	81-2	così
0	82-0	perché	82-0	perché
0	82-1	la	82-1	la
0	82-2	sento	82-2	sento
0	82-3	oggettivamente	82-3	oggettivamente
0	82-4	salata	82-4	salata
0	83-0	io	83-0	io
0	83-1	comunque	83-1	comunque
0	83-2	non	83-2	non
0	83-3	so	83-3	so
0	83-4	voi	83-4	voi
1	_	_	83-5	ho
0	83-5	ancora	83-6	ancora
0	83-6	fame	83-7	fame
0	83-7	voi	83-8	voi
0	84-0	io	84-0	io
0	84-1	non	84-1	non
1	84-2	particolarmen-	_	_
1	85-0	io	_	_
2	85-1	no	84-2	particolarmente
0	86-0	ma	84-3	ma
1	86-1	non	_	_
1	86-2	ti	_	_
2	86-3	xxi	84-4	rubati
0	86-4	queste	84-5	queste
0	86-5	melanzanette	84-6	melanzanette
1	_	_	85-0	io
1	_	_	85-1	no
1	_	_	86-0	ma
0	87-0	io	86-1	io
0	87-1	volevo	86-2	volevo
1	_	_	86-3	le
0	87-2	mh	86-4	mh
2	87-3	zucchina	86-5	zucchine
0	87-4	di	86-6	di
1	87-5	miliana	_	_
2	88-0	non	86-7	miriana
2	88-1	mi	88-0	eh
2	88-2	si	88-1	amò
2	88-3	mangia	88-2	sono
2	88-4	cioccolato	88-3	finite
