match	id_A	token_A	id_B	token_B
0	36-19	pensi	26-17	pensi
0	37-0	ah	27-0	ah
0	37-1	bello	27-1	bello
0	37-2	quello	27-2	quello
0	37-3	mi	27-3	mi
0	37-4	è	27-4	è
0	37-5	piaciuto	27-5	piaciuto
0	37-6	molto	27-6	molto
1	37-7	sì	_	_
2	37-8	sì	27-7	sìsì
0	37-9	quello	27-8	quello
1	37-10	{P}	_	_
2	37-11	si	28-0	ci
0	37-12	stava	28-1	stava
0	37-13	secondo	28-2	secondo
0	37-14	me	28-3	me
1	38-0	bello	_	_
1	39-0	sì	_	_
2	39-1	che	28-4	perché
2	40-0	beh	28-5	eh
0	40-1	dai	28-6	dai
0	40-2	cremonini	28-7	cremonini
0	40-3	comunque	28-8	comunque
0	40-4	è	28-9	è
0	40-5	il	28-10	il
0	40-6	cantante	28-11	cantante
0	40-7	di	28-12	di
0	40-8	bolo-	28-13	bolo-
0	40-9	cioè	28-14	cioè
1	40-10	a	_	_
2	40-11	parte	28-15	apparte
0	40-12	lucio	28-16	lucio
0	40-13	dalla	28-17	dalla
0	40-14	ovviamente	28-18	ovviamente
1	41-0	sì	_	_
0	42-0	però	28-19	però
1	_	_	29-0	bello
1	_	_	30-0	sì
0	43-0	che	31-0	che
0	43-1	poi	31-1	poi
0	43-2	hanno	31-2	hanno
0	43-3	messo	31-3	messo
0	43-4	anche	31-4	anche
0	43-5	le	31-5	le
0	43-6	sue	31-6	sue
0	43-7	vero	31-7	vero
1	43-8	sìsì	_	_
1	44-0	il	_	_
2	44-1	fatto	32-0	e
2	44-2	che	32-1	infatti
0	44-3	poi	32-2	poi
1	_	_	32-3	x
0	44-4	hanno	32-4	hanno
1	44-5	messo	_	_
1	44-6	anche	_	_
0	44-7	messo	32-5	messo
0	44-8	anche	32-6	anche
0	44-9	le	32-7	le
0	44-10	sue	32-8	sue
1	_	_	33-0	sìsì
2	45-0	e	34-0	eh
0	46-0	però	34-1	però
0	46-1	ci	34-2	ci
0	46-2	sta	34-3	sta
0	46-3	è	34-4	è
1	46-4	il	_	_
0	46-5	cantante	34-5	cantante
0	46-6	moderno	34-6	moderno
0	46-7	diciamo	34-7	diciamo
1	46-8	più	_	_
1	46-9	{P}	_	_
0	46-10	più	34-8	più
1	46-11	bolognese	_	_
1	47-0	mh	_	_
2	47-1	mh	35-0	mhmh
0	47-2	anche	35-1	anche
0	47-3	secondo	35-2	secondo
0	47-4	me	35-3	me
1	_	_	36-0	più
1	_	_	36-1	bolognese
0	48-0	e	37-0	e
0	48-1	invece	37-1	invece
0	48-2	il	37-2	il
0	48-3	tuo	37-3	tuo
0	48-4	posto	37-4	posto
0	48-5	del	37-5	del
0	48-6	cuore	37-6	cuore
0	48-7	di	37-7	di
0	48-8	bologna	37-8	bologna
0	49-0	carino	38-0	carino
0	50-0	non	39-0	non
0	50-1	so	39-1	so
0	50-2	anche	39-2	anche
0	50-3	solo	39-3	solo
0	50-4	un	39-4	un
0	50-5	bar	39-5	bar
0	50-6	a	39-6	a
0	50-7	cui	39-7	cui
0	50-8	sei	39-8	sei
0	50-9	particolarmente	39-9	particolarmente
0	50-10	affezionata	39-10	affezionata
0	51-0	mh	40-0	mh
0	52-0	mh	41-0	mh
2	53-0	e	42-0	eh
0	53-1	forse	42-1	forse
0	53-2	mh	42-2	mh
0	54-0	mangiare	43-0	mangiare
0	54-1	un	43-1	un
0	54-2	gelato	43-2	gelato
0	54-3	seduti	43-3	seduti
0	54-4	sul	43-4	sul
0	54-5	gradino	43-5	gradino
0	54-6	di	43-6	di
0	54-7	piazza	43-7	piazza
0	54-8	santo	43-8	santo
0	54-9	stefano	43-9	stefano
0	54-10	{ride}	43-10	{ride}
0	55-0	ah	44-0	ah
0	55-1	lì	44-1	lì
0	55-2	è	44-2	è
0	55-3	bellissimo	44-3	bellissimo
0	56-0	perché	45-0	perché
0	56-1	lì	45-1	lì
0	56-2	piazza	45-2	piazza
0	56-3	santo	45-3	santo
0	56-4	stefano	45-4	stefano
0	56-5	mi	45-5	mi
0	56-6	piace	45-6	piace
0	56-7	molto	45-7	molto
0	56-8	poi	45-8	poi
0	56-9	c'	45-9	c'
0	56-10	è	45-10	è
0	56-11	di	45-11	di
0	56-12	fianco	45-12	fianco
0	56-13	la	45-13	la
0	56-14	mia	45-14	mia
0	56-15	gelateria	45-15	gelateria
0	56-16	preferita	45-16	preferita
0	57-0	e	46-0	e
0	57-1	quindi	46-1	quindi
0	57-2	spesso	46-2	spesso
0	57-3	d'	46-3	d'
0	57-4	estate	46-4	estate
0	57-5	col	46-5	col
0	57-6	mio	46-6	mio
0	57-7	ragazzo	46-7	ragazzo
0	57-8	andiamo	46-8	andiamo
0	57-9	andiamo	46-9	andiamo
0	57-10	lì	46-10	lì
0	57-11	prendiamo	46-11	prendiamo
0	57-12	un	46-12	un
0	57-13	gelato	46-13	gelato
0	57-14	e	46-14	e
0	57-15	ci	46-15	ci
0	57-16	sediamo	46-16	sediamo
0	57-17	in	46-17	in
0	57-18	piazza	46-18	piazza
0	57-19	santo	46-19	santo
0	57-20	stefano	46-20	stefano
1	_	_	46-21	quindi
0	57-21	forse	46-22	forse
0	57-22	quello	46-23	quello
0	57-23	sì	46-24	sì
0	58-0	bello	47-0	bello
0	59-0	bellissimo	48-0	bellissimo
0	60-0	e	49-0	e
0	60-1	in	49-1	in
0	60-2	generale	49-2	generale
0	60-3	bologna	49-3	bologna
0	60-4	ritieni	49-4	ritieni
0	60-5	che	49-5	che
0	60-6	sia	49-6	sia
0	60-7	una	49-7	una
0	60-8	bella	49-8	bella
0	60-9	città	49-9	città
0	60-10	in	49-10	in
0	60-11	cui	49-11	cui
0	60-12	vivere	49-12	vivere
1	61-0	sì	_	_
1	61-1	{P}	_	_
0	61-2	sì	50-0	sì
2	61-3	sì	50-1	sìsì
0	61-4	secondo	50-2	secondo
0	61-5	me	50-3	me
0	61-6	è	50-4	è
0	61-7	una	50-5	una
0	61-8	bella	50-6	bella
0	61-9	città	50-7	città
0	61-10	in	50-8	in
0	61-11	cui	50-9	cui
0	61-12	vivere	50-10	vivere
1	62-0	e	_	_
2	62-1	{P}	51-0	eh
0	62-2	mh	51-1	mh
0	63-0	non	52-0	non
0	63-1	so	52-1	so
0	64-0	se	52-2	se
1	64-1	{P}	_	_
2	64-2	effetivamente	52-3	effettivamente
0	64-3	ci	52-4	ci
0	64-4	vivrei	52-5	vivrei
0	64-5	forse	52-6	forse
0	64-6	con	52-7	con
0	64-7	una	52-8	una
0	64-8	famiglia	52-9	famiglia
1	_	_	52-10	eh
1	_	_	52-11	la
0	65-0	okay	53-0	okay
0	65-1	quindi	53-1	quindi
0	65-2	più	53-2	più
0	65-3	per	53-3	per
0	65-4	giovani	53-4	giovani
0	65-5	magari	53-5	magari
1	_	_	54-0	sì
2	66-0	sìsecondo	54-1	secondo
0	66-1	me	54-2	me
0	66-2	è	54-3	è
0	66-3	una	54-4	una
0	66-4	città	54-5	città
0	66-5	più	54-6	più
0	66-6	per	54-7	per
0	66-7	giovani	54-8	giovani
0	66-8	per	54-9	per
0	66-9	studenti	54-10	studenti
0	67-0	perché	55-0	perché
0	68-0	sì	56-0	sì
0	68-1	ci	56-1	ci
0	68-2	sono	56-2	sono
0	68-3	molte	56-3	molte
0	68-4	attività	56-4	attività
2	68-5	anche	56-5	che
2	68-6	per	56-6	puoi
0	68-7	fare	56-7	fare
0	68-8	poi	56-8	poi
0	68-9	sicuramente	56-9	sicuramente
0	68-10	ci	56-10	ci
0	68-11	sono	56-11	sono
0	68-12	cose	56-12	cose
0	68-13	anche	56-13	anche
0	68-14	per	56-14	per
0	68-15	per	56-15	per
0	68-16	le	56-16	le
0	68-17	famiglie	56-17	famiglie
0	68-18	chiaramente	56-18	chiaramente
0	69-0	però	57-0	però
0	69-1	mi	57-1	mi
0	69-2	sembra	57-2	sembra
0	69-3	un	57-3	un
0	69-4	po'	57-4	po'
0	69-5	più	57-5	più
0	69-6	a	57-6	a
0	69-7	misura	57-7	misura
0	69-8	di	57-8	di
0	69-9	di	57-9	di
0	69-10	giovane	57-10	giovane
1	_	_	58-0	mhmh
0	69-11	che	59-0	che
2	69-12	di	59-1	che
0	69-13	famiglia	59-2	famiglia
1	70-0	mhmh	_	_
2	71-0	e	60-0	eh
2	71-1	per	60-1	secondo
2	71-2	esempio	60-2	te
0	71-3	i	60-3	i
0	71-4	suoi	60-4	suoi
0	71-5	punti	60-5	punti
0	71-6	forti	60-6	forti
0	71-7	secondo	60-7	secondo
0	71-8	te	60-8	te
0	71-9	quali	60-9	quali
0	71-10	sono	60-10	sono
0	72-0	ah	61-0	ah
1	72-1	{P}	_	_
0	72-2	i	61-1	i
0	72-3	punti	61-2	punti
0	72-4	forti	61-3	forti
0	73-0	sicuramente	61-4	sicuramente
0	74-0	mh	62-0	mh
0	75-0	la	62-1	la
0	75-1	storia	62-2	storia
0	75-2	cioè	62-3	cioè
0	75-3	l'	62-4	l'
0	75-4	architettura	62-5	architettura
2	75-5	e	62-6	il
0	76-0	il	62-7	il
0	76-1	centro	62-8	centro
0	76-2	storico	62-9	storico
0	76-3	è	62-10	è
0	76-4	proprio	62-11	proprio
0	76-5	pieno	62-12	pieno
0	76-6	di	62-13	di
1	_	_	63-0	mhmh
2	76-7	da	64-0	{schiarisce_la_voce}
2	76-8	le	65-0	dalle
0	76-9	torri	65-1	torri
1	77-0	mhmh	_	_
0	78-0	a	65-2	a
0	78-1	san	65-3	san
0	78-2	petronio	65-4	petronio
0	79-0	insomma	65-5	insomma
0	79-1	è	65-6	è
0	79-2	proprio	65-7	proprio
0	79-3	bella	65-8	bella
0	79-4	a	65-9	a
0	79-5	livello	65-10	livello
0	79-6	secondo	65-11	secondo
0	79-7	me	65-12	me
0	79-8	architettonico	65-13	architettonico
1	_	_	65-14	e
0	79-9	storico	65-15	storico
2	80-0	e	66-0	eh
0	81-0	poi	66-1	poi
0	81-1	la	66-2	la
0	81-2	vita	66-3	vita
0	81-3	c'	66-4	c'
0	81-4	è	66-5	è
0	81-5	sempre	66-6	sempre
0	81-6	un	66-7	un
0	81-7	sacco	66-8	sacco
0	81-8	di	66-9	di
0	81-9	cose	66-10	cose
0	81-10	da	66-11	da
0	81-11	fare	66-12	fare
0	81-12	se	66-13	se
1	_	_	66-14	il
2	81-13	anche	66-15	weekend
0	81-14	esci	66-16	esci
0	81-15	è	66-17	è
0	81-16	pieno	66-18	pieno
0	81-17	di	66-19	di
0	81-18	gente	66-20	gente
0	81-19	in	66-21	in
0	81-20	centro	66-22	centro
1	_	_	66-23	tutti
2	81-21	più	66-24	i
0	81-22	locali	66-25	locali
0	82-0	è	67-0	è
0	82-1	vero	67-1	vero
1	83-0	e	_	_
2	83-1	{P}	68-0	eh
2	83-2	lo	68-1	appunto
0	83-3	senti	68-2	senti
0	83-4	che	68-3	che
1	_	_	68-4	è
2	83-5	arriva	68-5	viva
0	83-6	è	68-6	è
0	83-7	molto	68-7	molto
0	83-8	vissuta	68-8	vissuta
0	83-9	come	68-9	come
0	83-10	città	68-10	città
2	84-0	e	69-0	eh
0	84-1	poi	69-1	poi
0	84-2	vabbè	69-2	vabbè
0	84-3	ci	69-3	ci
0	84-4	sono	69-4	sono
0	84-5	concerti	69-5	concerti
0	84-6	stadio	69-6	stadio
0	84-7	cioè	69-7	cioè
0	84-8	ci	69-8	ci
2	84-9	sono	69-9	son
0	84-10	tante	69-10	tante
0	84-11	cose	69-11	cose
0	84-12	da	69-12	da
0	84-13	fare	69-13	fare
0	84-14	se	69-14	se
0	84-15	se	69-15	se
0	84-16	vuoi	69-16	vuoi
0	85-0	se	69-17	se
0	85-1	vuoi	69-18	vuoi
0	85-2	viverla	69-19	viverla
0	85-3	quindi	69-20	quindi
0	85-4	secondo	69-21	secondo
0	85-5	me	69-22	me
0	85-6	queste	69-23	queste
0	85-7	sono	69-24	sono
0	85-8	un	69-25	un
0	85-9	po'	69-26	po'
2	86-0	e	70-0	i
0	86-1	mezzi	70-1	mezzi
0	86-2	di	70-2	di
0	86-3	trasporto	70-3	trasporto
0	86-4	anche	70-4	anche
1	_	_	71-0	eh
2	87-0	e	71-1	i
0	87-1	mezzi	71-2	mezzi
0	87-2	di	71-3	di
0	87-3	trasporto	71-4	trasporto
0	87-4	come	71-5	come
0	87-5	dicevo	71-6	dicevo
0	87-6	se	71-7	se
0	87-7	sei	71-8	sei
0	87-8	in	71-9	in
0	87-9	centro	71-10	centro
1	_	_	71-11	sto-
0	87-10	dentro	71-12	dentro
0	87-11	alle	71-13	alle
0	87-12	mura	71-14	mura
0	88-0	mh	72-0	mh
0	88-1	vai	72-1	vai
0	88-2	in	72-2	in
0	88-3	bicicletta	72-3	bicicletta
0	88-4	vai	72-4	vai
2	88-5	ai	72-5	a
0	88-6	piedi	72-6	piedi
0	88-7	ovunque	72-7	ovunque
1	89-0	bene	_	_
1	89-1	o	_	_
2	89-2	male	72-8	menomale
0	90-0	anche	73-0	anche
0	90-1	l'	73-1	l'
0	90-2	autobus	73-2	autobus
1	90-3	{P}	_	_
0	90-4	secondo	73-3	secondo
0	90-5	me	73-4	me
0	90-6	funzionano	73-5	funzionano
0	90-7	abbastanza	73-6	abbastanza
0	90-8	bene	73-7	bene
0	90-9	non	73-8	non
0	90-10	mi	73-9	mi
0	90-11	sembrano	73-10	sembrano
0	91-0	cioè	74-0	cioè
1	_	_	74-1	mh
0	92-0	particolarmente	74-2	particolarmente
0	92-1	inefficienti	74-3	inefficienti
0	93-0	mhmh	75-0	mhmh
0	94-0	però	76-0	però
1	94-1	mh	_	_
0	95-0	sì	77-0	sì
1	95-1	{P}	_	_
2	95-2	con	77-1	l-
0	95-3	la	77-2	la
0	95-4	macchina	77-3	macchina
1	_	_	77-4	a
0	95-5	bologna	77-5	bologna
0	95-6	non	77-6	non
0	95-7	è	77-7	è
0	95-8	vivibile	77-8	vivibile
0	96-0	non	78-0	non
0	96-1	è	78-1	è
0	96-2	vivibile	78-2	vivibile
0	97-0	non	79-0	non
0	97-1	è	79-1	è
0	97-2	vivibile	79-2	vivibile
0	97-3	perché	79-3	perché
0	97-4	se	79-4	se
0	98-0	ripeto	79-5	ripeto
0	98-1	de-	79-6	de-
0	98-2	se	79-7	se
0	98-3	sei	79-8	sei
0	98-4	fuori	79-9	fuori
0	98-5	dal	79-10	dal
0	98-6	centro	79-11	centro
0	98-7	magari	79-12	magari
0	98-8	la	79-13	la
0	98-9	usi	79-14	usi
0	98-10	per	79-15	per
0	98-11	andare	79-16	andare
0	99-0	mhmh	80-0	mhmh
0	100-0	non	81-0	non
0	100-1	so	81-1	so
0	100-2	all'	81-2	all'
0	100-3	ikea	81-3	ikea
0	101-0	o	81-4	o
2	102-0	okay	82-0	sì
0	102-1	{ride}	82-1	{ride}
0	103-0	fuori	83-0	fuori
2	103-1	centro	83-1	{ride}
0	103-2	se	84-0	se
0	103-3	devi	84-1	devi
0	103-4	venire	84-2	venire
0	103-5	in	84-3	in
0	103-6	centro	84-4	centro
0	103-7	è	84-5	è
0	103-8	proprio	84-6	proprio
0	104-0	scomodo	84-7	scomodo
0	104-1	perché	84-8	perché
1	_	_	84-9	ripet-
0	104-2	ripeto	84-10	ripeto
0	104-3	vedo	84-11	vedo
0	104-4	delle	84-12	delle
0	104-5	file	84-13	file
0	105-0	per	84-14	per
0	105-1	entrare	84-15	entrare
0	105-2	nel	84-16	nel
0	105-3	parcheggio	84-17	parcheggio
2	105-4	{P}	84-18	{ride}
0	105-5	cioè	84-19	cioè
1	105-6	anche	_	_
1	105-7	lì	_	_
0	105-8	quello	84-20	quello
0	105-9	lì	84-21	lì
0	105-10	in	84-22	in
0	105-11	piazza	84-23	piazza
1	_	_	84-24	otto
2	105-12	ottoagosto	84-25	agosto
0	106-0	mhmh	85-0	mhmh
0	107-0	che	86-0	che
0	107-1	tutte	86-1	tutte
0	107-2	le	86-2	le
0	107-3	settimane	86-3	settimane
0	107-4	è	86-4	è
0	107-5	abbastanza	86-5	abbastanza
2	108-0	è	87-0	x
0	108-1	abbastanza	87-1	abbastanza
0	108-2	lunga	87-2	lunga
0	108-3	quella	87-3	quella
0	108-4	fila	87-4	fila
0	108-5	quindi	87-5	quindi
0	109-0	io	88-0	io
0	109-1	ho	88-1	ho
0	109-2	delle	88-2	delle
0	109-3	amiche	88-3	amiche
0	109-4	che	88-4	che
0	109-5	hanno	88-5	hanno
0	109-6	la	88-6	la
0	109-7	macchina	88-7	macchina
0	110-0	mhmh	89-0	mhmh
0	111-0	perché	90-0	perché
0	111-1	vivono	90-1	vivono
0	111-2	fuori	90-2	fuori
0	112-0	però	91-0	però
0	112-1	anche	91-1	anche
0	112-2	loro	91-2	loro
0	112-3	ad	91-3	ad
0	112-4	esempio	91-4	esempio
0	112-5	quando	91-5	quando
0	112-6	devono	91-6	devono
0	112-7	venire	91-7	venire
0	112-8	a	91-8	a
0	112-9	casa	91-9	casa
0	112-10	mia	91-10	mia
1	_	_	91-11	eh
1	_	_	92-0	eh
1	_	_	92-1	fanno
2	113-0	e	92-2	più
2	114-0	è	92-3	fatica
0	115-0	fanno	93-0	fanno
0	115-1	più	93-1	più
0	115-2	fatica	93-2	fatica
0	115-3	a	93-3	a
0	115-4	parcheggiare	93-4	parcheggiare
1	116-0	infatti	_	_
0	117-0	poi	94-0	poi
1	117-1	{P}	_	_
0	117-2	eh	94-1	eh
0	117-3	dentro	94-2	dentro
0	117-4	alle	94-3	alle
0	117-5	mura	94-4	mura
0	117-6	comunque	94-5	comunque
2	117-7	ehm	94-6	eh
2	118-0	anche	94-7	mh
0	118-1	anche	94-8	anche
1	119-0	un	_	_
2	119-1	giorno	94-9	{P}
2	119-2	anche	94-10	maggiormente
0	119-3	fuori	94-11	fuori
0	119-4	alle	94-12	alle
0	119-5	mura	94-13	mura
0	119-6	è	94-14	è
0	119-7	tutto	94-15	tutto
0	119-8	a	94-16	a
0	119-9	pagamento	94-17	pagamento
0	119-10	il	94-18	il
0	119-11	parcheggio	94-19	parcheggio
0	120-0	sì	95-0	sì
0	120-1	e	95-1	e
0	120-2	costa	95-2	costa
0	120-3	anche	95-3	anche
0	120-4	abbastanza	95-4	abbastanza
0	121-0	costa	96-0	costa
0	121-1	abbastanza	96-1	abbastanza
0	121-2	quindi	96-2	quindi
0	122-0	o	96-3	o
0	122-1	vieni	96-4	vieni
0	122-2	dopo	96-5	dopo
0	122-3	le	96-6	le
0	122-4	otto	96-7	otto
1	122-5	e	_	_
2	122-6	allora	96-8	viene
2	122-7	dopo	96-9	x
0	122-8	dopo	96-10	dopo
0	122-9	le	96-11	le
0	122-10	otto	96-12	otto
2	122-11	puoi	96-13	per
0	122-12	entrare	96-14	entrare
2	122-13	nella	96-15	in
0	122-14	ztl	96-16	ztl
0	122-15	eccetera	96-17	eccetera
0	123-0	però	97-0	però
0	123-1	vivere	97-1	vivere
0	123-2	con	97-2	con
0	123-3	la	97-3	la
0	123-4	macchina	97-4	macchina
0	123-5	a	97-5	a
0	123-6	bologna	97-6	bologna
0	123-7	è	97-7	è
0	123-8	difficile	97-8	difficile
0	124-0	mhmh	98-0	mhmh
0	125-0	sì	99-0	sì
0	126-0	sì	100-0	sì
0	126-1	infatti	100-1	infatti
1	_	_	101-0	insomma
0	127-0	sì	101-1	sì
0	127-1	se	101-2	se
0	127-2	si	101-3	si
0	127-3	vive	101-4	vive
1	_	_	101-5	a
0	127-4	bologna	101-6	bologna
0	127-5	insomma	101-7	insomma
1	128-0	eh	_	_
1	128-1	magari	_	_
1	128-2	anche	_	_
1	128-3	con	_	_
1	128-4	una	_	_
1	128-5	famiglia	_	_
1	128-6	poi	_	_
1	128-7	diventa	_	_
1	128-8	un	_	_
1	128-9	po'	_	_
1	128-10	buono	_	_
