match	id_A	token_A	id_B	token_B
0	58-0	andiamo	54-10	andiamo
0	58-1	lì	54-11	lì
0	58-2	prendiamo	54-12	prendiamo
2	58-3	il	54-13	un
0	58-4	gelato	54-14	gelato
0	58-5	e	54-15	e
0	58-6	ci	54-16	ci
0	58-7	sediamo	54-17	sediamo
0	58-8	in	54-18	in
0	58-9	piazza	54-19	piazza
0	58-10	santo	54-20	santo
0	58-11	stefano	54-21	stefano
1	58-12	quindi	_	_
0	58-13	forse	54-22	forse
0	58-14	quello	54-23	quello
0	58-15	sì	54-24	sì
0	59-0	bello	55-0	bello
0	60-0	bellissimo	56-0	bellissimo
0	61-0	e	57-0	e
0	61-1	in	57-1	in
0	61-2	generale	57-2	generale
0	61-3	bologna	57-3	bologna
1	_	_	57-4	{P}
1	_	_	57-5	la
0	62-0	ritieni	57-6	ritieni
0	62-1	che	57-7	che
0	62-2	sia	57-8	sia
0	62-3	una	57-9	una
0	62-4	bella	57-10	bella
0	62-5	città	57-11	città
0	62-6	in	57-12	in
0	62-7	cui	57-13	cui
0	62-8	vivere	57-14	vivere
0	63-0	sì	58-0	sì
1	_	_	58-1	si
2	63-1	sì	58-2	si
2	63-2	sì	58-3	si
0	63-3	secondo	58-4	secondo
0	63-4	me	58-5	me
0	63-5	è	58-6	è
0	63-6	una	58-7	una
0	63-7	bella	58-8	bella
0	63-8	città	58-9	città
0	63-9	in	58-10	in
0	63-10	cui	58-11	cui
0	63-11	vivere	58-12	vivere
0	64-0	eh	59-0	eh
0	64-1	mh	59-1	mh
0	65-0	non	60-0	non
0	65-1	so	60-1	so
0	66-0	se	61-0	se
2	67-0	effettivamente	61-1	{P}
2	67-1	ci	61-2	poterci
2	67-2	vivrei	61-3	vivere
0	67-3	forse	61-4	forse
0	67-4	con	61-5	con
0	67-5	una	61-6	una
0	67-6	famiglia	61-7	famiglia
1	_	_	61-8	emh
2	67-7	la	61-9	l-
0	68-0	okay	62-0	okay
0	68-1	quindi	62-1	quindi
1	_	_	62-2	un
2	68-2	più	62-3	po'
0	68-3	per	62-4	per
0	68-4	giovani	62-5	giovani
0	68-5	magari	62-6	magari
0	69-0	sì	63-0	sì
0	69-1	secondo	63-1	secondo
0	69-2	me	63-2	me
0	69-3	è	63-3	è
0	69-4	una	63-4	una
0	69-5	città	63-5	città
0	69-6	più	63-6	più
0	69-7	per	63-7	per
0	69-8	giovani	63-8	giovani
0	69-9	per	63-9	per
0	69-10	studenti	63-10	studenti
0	70-0	perché	64-0	perché
0	70-1	mh	64-1	mh
0	71-0	sì	65-0	sì
0	71-1	ci	65-1	ci
0	71-2	sono	65-2	sono
0	71-3	molte	65-3	molte
0	71-4	attività	65-4	attività
0	72-0	che	65-5	che
0	72-1	puoi	65-6	puoi
0	72-2	fare	65-7	fare
0	72-3	poi	65-8	poi
0	72-4	sicuramente	65-9	sicuramente
0	72-5	ci	65-10	ci
0	72-6	sono	65-11	sono
0	72-7	cose	65-12	cose
0	72-8	anche	65-13	anche
0	72-9	per	65-14	per
0	73-0	per	65-15	per
0	73-1	le	65-16	le
0	73-2	famiglie	65-17	famiglie
0	73-3	chiaramente	65-18	chiaramente
0	74-0	però	66-0	però
0	74-1	mi	66-1	mi
0	74-2	sembra	66-2	sembra
0	74-3	un	66-3	un
0	74-4	po'	66-4	po'
0	74-5	più	66-5	più
0	74-6	a	66-6	a
0	74-7	misura	66-7	misura
0	74-8	di	66-8	di
0	74-9	di	66-9	di
2	74-10	giovane	66-10	giovani
0	75-0	mhmh	67-0	mhmh
0	76-0	che	68-0	che
0	76-1	che	68-1	che
0	76-2	famiglia	68-2	famiglia
0	77-0	e	69-0	e
0	77-1	per	69-1	per
0	77-2	esempio	69-2	esempio
0	77-3	i	69-3	i
0	77-4	suoi	69-4	suoi
0	77-5	punti	69-5	punti
0	77-6	forti	69-6	forti
0	77-7	secondo	69-7	secondo
0	77-8	te	69-8	te
0	77-9	quali	69-9	quali
0	77-10	sono	69-10	sono
0	78-0	ah	70-0	ah
0	78-1	i	70-1	i
0	78-2	punti	70-2	punti
0	78-3	forti	70-3	forti
0	79-0	sicuramente	71-0	sicuramente
0	80-0	mh	72-0	mh
0	81-0	la	73-0	la
0	81-1	storia	73-1	storia
0	81-2	cioè	73-2	cioè
0	81-3	l'	73-3	l'
0	81-4	architettura	73-4	architettura
0	81-5	il	73-5	il
0	81-6	il	73-6	il
0	81-7	centro	73-7	centro
0	81-8	storico	73-8	storico
1	_	_	73-9	eh
2	81-9	è	74-0	mhmh
0	81-10	proprio	75-0	proprio
2	81-11	pieno	75-1	piena
0	81-12	di	75-2	di
1	82-0	mhmh	_	_
2	83-0	{tossisce}	75-3	mh
0	84-0	dalle	75-4	dalle
0	84-1	torri	75-5	torri
0	85-0	a	76-0	a
0	85-1	san	76-1	san
0	85-2	petronio	76-2	petronio
0	86-0	insomma	76-3	insomma
0	86-1	è	76-4	è
0	86-2	proprio	76-5	proprio
0	86-3	bella	76-6	bella
0	86-4	a	76-7	a
0	86-5	livello	76-8	livello
0	86-6	secondo	76-9	secondo
0	86-7	me	76-10	me
0	86-8	architettonico	76-11	architettonico
0	87-0	storico	77-0	storico
2	88-0	e	78-0	eh
0	88-1	poi	78-1	poi
0	88-2	la	78-2	la
0	88-3	vita	78-3	vita
1	_	_	78-4	{P}
0	89-0	c'	78-5	c'
0	89-1	è	78-6	è
0	89-2	sempre	78-7	sempre
0	90-0	un	78-8	un
0	90-1	sacco	78-9	sacco
0	90-2	di	78-10	di
0	90-3	cose	78-11	cose
0	90-4	da	78-12	da
0	90-5	fare	78-13	fare
0	90-6	se	78-14	se
1	90-7	nel	_	_
2	90-8	weekend	78-15	x
0	90-9	esci	78-16	esci
0	90-10	è	78-17	è
0	90-11	pieno	78-18	pieno
0	90-12	di	78-19	di
0	90-13	gente	78-20	gente
0	90-14	in	78-21	in
0	90-15	centro	78-22	centro
1	_	_	78-23	in
0	90-16	tutti	78-24	tutti
0	90-17	i	78-25	i
0	90-18	locali	78-26	locali
1	_	_	79-0	dopo
1	_	_	79-1	se
0	91-0	è	80-0	è
0	91-1	vero	80-1	vero
2	92-0	e	81-0	eh
2	92-1	lo	81-1	poi
0	92-2	senti	81-2	senti
0	92-3	che	81-3	che
0	92-4	arriva	81-4	arriva
0	92-5	è	81-5	è
0	92-6	molto	81-6	molto
0	92-7	vissuta	81-7	vissuta
0	92-8	come	81-8	come
0	92-9	città	81-9	città
2	93-0	e	82-0	eh
0	93-1	poi	82-1	poi
0	93-2	vabbè	82-2	vabbè
0	93-3	ci	82-3	ci
0	93-4	sono	82-4	sono
0	93-5	concerti	82-5	concerti
0	93-6	stadio	82-6	stadio
0	93-7	cioè	82-7	cioè
0	93-8	ci	82-8	ci
2	93-9	son	82-9	sono
0	93-10	tante	82-10	tante
0	93-11	cose	82-11	cose
0	93-12	da	82-12	da
0	93-13	fare	82-13	fare
0	94-0	se	82-14	se
0	94-1	se	82-15	se
0	94-2	vuoi	82-16	vuoi
0	95-0	se	83-0	se
0	95-1	vuoi	83-1	vuoi
0	95-2	viverla	83-2	viverla
0	95-3	quindi	83-3	quindi
0	95-4	secondo	83-4	secondo
0	95-5	me	83-5	me
0	95-6	queste	83-6	queste
0	95-7	sono	83-7	sono
0	95-8	un	83-8	un
0	95-9	po'	83-9	po'
0	96-0	i	84-0	i
0	96-1	mezzi	84-1	mezzi
0	96-2	di	84-2	di
0	96-3	trasporto	84-3	trasporto
0	96-4	anche	84-4	anche
2	97-0	e	85-0	eh
0	97-1	i	85-1	i
0	97-2	mezzi	85-2	mezzi
0	97-3	di	85-3	di
0	97-4	trasporto	85-4	trasporto
0	97-5	come	85-5	come
0	97-6	dicevo	85-6	dicevo
0	97-7	se	85-7	se
0	97-8	sei	85-8	sei
0	97-9	in	85-9	in
0	97-10	centro	85-10	centro
1	_	_	85-11	s-
0	97-11	dentro	85-12	dentro
2	97-12	le	85-13	alle
0	97-13	mura	85-14	mura
0	98-0	mh	86-0	mh
0	98-1	vai	86-1	vai
0	98-2	in	86-2	in
0	98-3	bicicletta	86-3	bicicletta
0	98-4	vai	86-4	vai
0	98-5	a	86-5	a
0	98-6	piedi	86-6	piedi
1	98-7	o	_	_
1	98-8	comunque	_	_
1	99-0	bene	_	_
2	99-1	o	86-7	ovunque
2	99-2	male	87-0	menomale
0	100-0	anche	88-0	anche
0	100-1	l'	88-1	l'
0	100-2	autobus	88-2	autobus
0	100-3	secondo	88-3	secondo
0	100-4	me	88-4	me
2	100-5	funzionano	88-5	funziona
0	100-6	abbastanza	88-6	abbastanza
0	100-7	bene	88-7	bene
0	100-8	non	88-8	non
0	100-9	mi	88-9	mi
2	100-10	sembrano	88-10	sembra
0	101-0	cioè	89-0	cioè
0	102-0	particolarmente	90-0	particolarmente
2	102-1	inefficienti	90-1	inefficenti
