match	id_A	token_A	id_B	token_B
0	9-0	piuttosto	16-0	piuttosto
0	9-1	che	16-1	che
1	_	_	16-2	{P}
0	9-2	ci	16-3	ci
0	9-3	sono	16-4	sono
0	9-4	un	16-5	un
0	9-5	sacco	16-6	sacco
0	9-6	di	16-7	di
0	9-7	gente	16-8	gente
0	10-0	come	17-0	come
0	10-1	non	17-1	non
0	10-2	vuole	17-2	vuole
0	10-3	dare	17-3	dare
0	10-4	appartamenti	17-4	appartamenti
0	10-5	per	17-5	per
0	10-6	la	17-6	la
0	10-7	famiglia	17-7	famiglia
1	10-8	{P}	_	_
0	10-9	un	18-0	un
0	10-10	po'	18-1	po'
0	10-11	che	18-2	che
0	10-12	danno	18-3	danno
0	10-13	un	18-4	un
0	10-14	po'	18-5	po'
0	10-15	di	18-6	di
0	10-16	persone	18-7	persone
1	11-0	mhmh	_	_
0	12-0	che	18-8	che
0	12-1	dopo	18-9	dopo
0	12-2	fanno	18-10	fanno
0	12-3	la	18-11	la
0	12-4	storia	18-12	storia
1	_	_	19-0	mhmh
2	13-0	allora	20-0	mhmh
2	13-1	{P}	21-0	ora
0	13-2	per	22-0	per
0	13-3	pochi	22-1	pochi
0	13-4	che	22-2	che
0	13-5	tutti	22-3	tutti
0	13-6	quanti	22-4	quanti
2	13-7	{inspira}	23-0	{sospira}
0	14-0	sì	24-0	sì
0	14-1	sì	24-1	sì
0	14-2	sì	24-2	sì
0	14-3	certo	24-3	certo
0	14-4	capito	24-4	capito
1	_	_	25-0	mh
2	14-5	{P}	25-1	mh
0	14-6	mh	26-0	mh
2	14-7	eh	26-1	e
0	14-8	ma	26-2	ma
2	14-9	se-	26-3	se
0	14-10	se	26-4	se
0	14-11	potessi	26-5	potessi
0	14-12	un	26-6	un
0	14-13	giorno	26-7	giorno
0	14-14	vorresti	26-8	vorresti
0	14-15	vivere	26-9	vivere
0	14-16	in	26-10	in
0	14-17	città	26-11	città
1	_	_	26-12	o
0	15-0	assolutamente	27-0	assolutamente
0	15-1	io	27-1	io
0	15-2	sto	27-2	sto
0	15-3	provando	27-3	provando
0	15-4	tutti	27-4	tutti
0	15-5	i	27-5	i
0	15-6	giorni	27-6	giorni
0	15-7	a	27-7	a
0	15-8	trovare	27-8	trovare
1	15-9	c'	_	_
2	15-10	è	27-9	cioè
0	15-11	un	27-10	un
0	15-12	appartamento	27-11	appartamento
0	15-13	per	27-12	per
1	_	_	27-13	i
2	15-14	eh	28-0	okay
0	15-15	trasferire	29-0	trasferire
0	15-16	in	29-1	in
0	15-17	bologna	29-2	bologna
0	15-18	cioè	29-3	cioè
1	16-0	okay	_	_
1	17-0	mhmh	_	_
0	18-0	io	29-4	io
0	18-1	lavoro	29-5	lavoro
0	18-2	qui	29-6	qui
2	18-3	{P}	30-0	mhmh
0	18-4	è	31-0	è
0	18-5	inutile	31-1	inutile
0	18-6	che	31-2	che
0	18-7	io	31-3	io
0	18-8	vado	31-4	vado
0	18-9	a	31-5	a
1	18-10	{P}	_	_
0	18-11	esempio	32-0	esempio
0	18-12	faccio	32-1	faccio
0	18-13	così	32-2	così
0	18-14	una	32-3	una
0	18-15	una	32-4	una
0	18-16	una	32-5	una
0	18-17	ragionamento	32-6	ragionamento
0	19-0	se	33-0	se
0	19-1	lo	33-1	lo
0	19-2	trovo	33-2	trovo
1	_	_	33-3	{P}
0	19-3	una	33-4	una
0	19-4	casa	33-5	casa
0	19-5	in	33-6	in
0	19-6	bologna	33-7	bologna
1	19-7	{P}	_	_
0	19-8	che	34-0	che
2	19-9	è	34-1	{P}
0	19-10	mille	34-2	mille
0	19-11	euro	34-3	euro
1	_	_	34-4	{P}
0	19-12	facciamo	34-5	facciamo
0	19-13	perché	34-6	perché
0	19-14	una	34-7	una
0	19-15	casa	34-8	casa
0	19-16	deve	34-9	deve
0	19-17	essere	34-10	essere
0	19-18	mille	34-11	mille
0	19-19	euro	34-12	euro
1	_	_	34-13	e
0	20-0	mhmh	35-0	mhmh
2	21-0	e	36-0	mh
0	21-1	non	37-0	non
0	21-2	è	37-1	è
0	21-3	che	37-2	che
0	21-4	deve	37-3	deve
0	21-5	essere	37-4	essere
0	21-6	soltanto	37-5	soltanto
0	21-7	una	37-6	una
0	21-8	camera	37-7	camera
0	21-9	un	37-8	un
2	21-10	mon-	37-9	mo-
0	21-11	un	37-10	un
0	21-12	monolocale	37-11	monolocale
0	21-13	che	37-12	che
1	21-14	è	_	_
0	21-15	mille	37-13	mille
0	21-16	euro	37-14	euro
0	21-17	no	37-15	no
1	21-18	è	_	_
1	21-19	troppo	_	_
0	22-0	è	38-0	è
0	22-1	troppo	38-1	troppo
0	23-0	è	39-0	è
0	23-1	troppo	39-1	troppo
0	23-2	sì	39-2	sì
0	24-0	deve	40-0	deve
0	24-1	essere	40-1	essere
0	24-2	almeno	40-2	almeno
0	24-3	tre	40-3	tre
2	24-4	camera	40-4	camere
0	24-5	di	40-5	di
0	24-6	letto	40-6	letto
0	24-7	per	40-7	per
0	24-8	per	40-8	per
0	24-9	mille	40-9	mille
0	24-10	euro	40-10	euro
1	24-11	mille	_	_
1	24-12	due	_	_
2	24-13	mille	40-11	milledue
2	24-14	cento	40-12	millecento
0	24-15	facciamo	40-13	facciamo
0	24-16	così	40-14	così
1	_	_	41-0	sì
2	25-0	sìsì	41-1	sì
0	25-1	sì	41-2	sì
1	_	_	42-0	mhmh
0	26-0	se	43-0	se
0	26-1	vado	43-1	vado
0	26-2	a	43-2	a
0	26-3	valsamoggia	43-3	valsamoggia
1	26-4	{P}	_	_
0	26-5	ogni	44-0	ogni
0	26-6	mese	44-1	mese
0	26-7	io	44-2	io
0	26-8	spendo	44-3	spendo
2	26-9	ce-	44-4	c-
0	26-10	più	44-5	più
0	26-11	di	44-6	di
0	26-12	duecento	44-7	duecento
0	26-13	euro	44-8	euro
0	26-14	di	44-9	di
0	26-15	benzina	44-10	benzina
1	_	_	45-0	mhmh
0	27-0	sì	46-0	sì
0	27-1	sì	46-1	sì
1	_	_	46-2	{P}
0	27-2	e	46-3	e
1	_	_	46-4	il
0	27-3	parcheggio	46-5	parcheggio
0	28-0	e	47-0	e
0	28-1	parcheggio	47-1	parcheggio
0	28-2	più	47-2	più
1	_	_	47-3	{P}
0	28-3	facciamo	47-4	facciamo
0	28-4	trecentocinquanta	47-5	trecentocinquanta
0	28-5	euro	47-6	euro
0	28-6	di	47-7	di
0	28-7	ogni	47-8	ogni
0	28-8	mese	47-9	mese
0	29-0	sì	48-0	sì
1	30-0	facciamo	_	_
1	30-1	trecentocinquanta	_	_
1	30-2	euro	_	_
2	30-3	di	49-0	sì
2	30-4	ogni	49-1	sì
2	30-5	mese	49-2	tantissimo
0	31-0	tantissimo	50-0	tantissimo
0	32-0	tantissimo	51-0	tantissimo
0	32-1	{ride}	52-0	{ride}
0	33-0	sì	53-0	sì
0	33-1	sì	53-1	sì
1	33-2	{P}	_	_
0	33-3	no	54-0	no
0	33-4	io	54-1	io
0	33-5	non	54-2	non
0	33-6	ho	54-3	ho
0	33-7	la	54-4	la
0	33-8	macchina	54-5	macchina
0	33-9	quindi	54-6	quindi
0	33-10	non	54-7	non
0	33-11	mi	54-8	mi
0	33-12	rendo	54-9	rendo
0	33-13	conto	54-10	conto
0	33-14	sento	54-11	sento
0	33-15	queste	54-12	queste
2	33-16	cif-	54-13	cifre
0	33-17	{ride}	54-14	{ride}
0	34-0	no	55-0	no
0	34-1	intendevo	55-1	intendevo
1	_	_	55-2	{P}
0	34-2	intendevo	55-3	intendevo
1	_	_	55-4	{P}
0	34-3	che	55-5	che
0	34-4	se	55-6	se
0	34-5	là	55-7	là
0	34-6	pago	55-8	pago
0	34-7	settecento	55-9	settecento
0	34-8	euro	55-10	euro
0	34-9	in	55-11	in
0	34-10	affitto	55-12	affitto
0	34-11	più	56-0	più
1	_	_	56-1	{P}
0	34-12	trecentocinquanta	56-2	trecentocinquanta
0	34-13	sono	56-3	sono
0	34-14	mille	56-4	mille
1	_	_	57-0	mhmh
0	35-0	mhmh	58-0	mhmh
0	36-0	già	59-0	già
0	36-1	{P}	59-1	{P}
0	36-2	mille	59-2	mille
2	36-3	eh	59-3	e.hm
2	36-4	mil-	59-4	mill-
0	36-5	millecento	59-5	millecento
1	_	_	59-6	mille-
2	36-6	milledue-	59-7	duemilacento
2	36-7	millecento	59-8	m:-
0	36-8	milleduecento	59-9	milleduecento
0	36-9	dopo	59-10	dopo
0	37-0	perché	59-11	perché
0	37-1	non	59-12	non
0	37-2	è	59-13	è
0	37-3	che	59-14	che
1	37-4	è	_	_
0	37-5	solo	59-15	solo
1	37-6	che	_	_
0	37-7	devo	59-16	devo
0	37-8	pagare	59-17	pagare
0	37-9	la	59-18	la
0	37-10	macchina	59-19	macchina
1	_	_	60-0	sì
1	_	_	60-1	sì
1	_	_	60-2	sì
1	_	_	61-0	mhmh
0	37-11	la	62-0	la
0	37-12	benzina	62-1	benzina
0	37-13	e	62-2	e
0	37-14	e	63-0	e
0	37-15	anche	63-1	anche
0	37-16	il	63-2	il
0	37-17	parcheggio	63-3	parcheggio
0	37-18	no	63-4	no
0	37-19	devo	63-5	devo
2	37-20	fa-	63-6	pa-
0	37-21	as-	63-7	as-
1	_	_	64-0	sì
1	_	_	64-1	sì
1	_	_	64-2	sì
1	_	_	65-0	sì
1	_	_	65-1	sì
2	38-0	xxx	65-2	sì
0	39-0	allora	66-0	allora
0	39-1	come	66-1	come
0	39-2	la	66-2	la
0	39-3	città	66-3	città
1	_	_	66-4	{P}
0	39-4	se	66-5	se
0	39-5	tu	66-6	tu
0	39-6	paghi	66-7	paghi
0	39-7	duecento	66-8	duecento
2	39-8	eu-	66-9	euro
0	39-9	cioè	66-10	cioè
0	39-10	duecento	66-11	duecento
0	39-11	euro	66-12	euro
0	39-12	in	66-13	in
0	39-13	più	66-14	più
1	_	_	66-15	{P}
0	39-14	ma	66-16	ma
0	39-15	ti	66-17	ti
0	39-16	trovi	66-18	trovi
0	39-17	tutto	66-19	tutto
1	_	_	67-0	mhmh
0	40-0	certo	68-0	certo
0	40-1	sì	68-1	sì
2	40-2	{P}	69-0	certo
0	40-3	certo	69-1	certo
0	40-4	certo	69-2	certo
0	41-0	come	70-0	come
0	41-1	da	70-1	da
0	41-2	là	70-2	là
0	41-3	per	70-3	per
0	41-4	fare	70-4	fare
0	41-5	una	70-5	una
0	41-6	spesa	70-6	spesa
0	41-7	io	70-7	io
0	41-8	devo	70-8	devo
0	41-9	fare	70-9	fare
0	41-10	cioè	70-10	cioè
0	41-11	dieci	70-11	dieci
0	41-12	chilometri	70-12	chilometri
0	41-13	cinque	70-13	cinque
0	41-14	chilometri	70-14	chilometri
0	41-15	almeno	70-15	almeno
1	_	_	71-0	mhmh
2	42-0	ma	72-0	no
0	42-1	poi	72-1	poi
0	42-2	ti	72-2	ti
0	42-3	{P}	72-3	{P}
0	42-4	insomma	72-4	insomma
1	42-5	{P}	_	_
0	42-6	ti	72-5	ti
0	42-7	svegli	72-6	svegli
0	42-8	presto	72-7	presto
0	42-9	traffico	72-8	traffico
0	42-10	stress	72-9	stress
1	_	_	72-10	sì
0	43-0	assolutamente	73-0	assolutamente
0	43-1	ma	73-1	ma
1	_	_	73-2	{P}
0	43-2	guarda	73-3	guarda
0	43-3	che	73-4	che
1	_	_	73-5	{P}
0	43-4	là	73-6	là
1	43-5	{P}	_	_
0	43-6	da	74-0	da
0	43-7	vivere	74-1	vivere
0	43-8	la	74-2	la
0	43-9	differenza	74-3	differenza
0	43-10	da	74-4	da
0	43-11	città	74-5	città
0	43-12	e	74-6	e
0	43-13	fuori	74-7	fuori
0	43-14	città	74-8	città
1	_	_	75-0	mhmh
0	44-0	se	76-0	se
0	44-1	lavoro	76-1	lavoro
0	44-2	fuori	76-2	fuori
0	44-3	città	76-3	città
0	44-4	guarda	76-4	guarda
0	44-5	che	76-5	che
0	44-6	per	76-6	per
0	44-7	me	76-7	me
0	44-8	va	76-8	va
0	44-9	bene	76-9	bene
1	_	_	76-10	ma
0	45-0	mhmh	77-0	mhmh
1	46-0	ma	_	_
0	46-1	dentro	78-0	dentro
2	46-2	le	78-1	la
0	46-3	città	78-2	città
1	_	_	78-3	che
0	46-4	devo	78-4	devo
0	46-5	lavorare	78-5	lavorare
0	47-0	venendo	79-0	venendo
0	47-1	qua	79-1	qua
0	47-2	{P}	79-2	{P}
0	47-3	certo	79-3	certo
0	47-4	sì	79-4	sì
0	47-5	sì	79-5	sì
0	48-0	significa	80-0	significa
0	48-1	che	80-1	che
0	48-2	per	80-2	per
0	48-3	me	80-3	me
0	48-4	non	80-4	non
0	48-5	è	80-5	è
0	48-6	che	80-6	che
0	48-7	una	80-7	una
0	48-8	giornata	80-8	giornata
0	48-9	di	80-9	di
0	48-10	{P}	80-10	{P}
0	48-11	ventiquattro	80-11	ventiquattro
0	48-12	ore	80-12	ore
1	_	_	81-0	mh
0	49-0	mhmh	82-0	mhmh
0	50-0	sono	83-0	sono
1	_	_	83-1	{P}
0	50-1	ventidue	83-2	ventidue
0	50-2	ore	83-3	ore
0	51-0	certo	84-0	certo
1	_	_	84-1	{P}
0	51-1	perché	84-2	perché
1	_	_	84-3	una
0	51-2	è	84-4	è
1	_	_	84-5	x
2	51-3	un'	84-6	{P}
2	51-4	ora	84-7	mhmh
0	52-0	ancora	85-0	ancora
0	52-1	meno	85-1	meno
2	53-0	mhmh	85-2	{P}
0	54-0	sono	85-3	sono
0	54-1	venti	85-4	venti
0	54-2	ore	85-5	ore
0	54-3	tipo	85-6	tipo
1	55-0	sì	_	_
1	55-1	sì	_	_
0	56-0	perché	85-7	perché
0	56-1	ogni	85-8	ogni
0	56-2	giorno	85-9	giorno
0	56-3	io	85-10	io
0	56-4	lo	85-11	lo
1	_	_	86-0	sì
2	56-5	{P}	86-1	sì
0	56-6	vado	87-0	vado
0	56-7	avanti	87-1	avanti
1	56-8	e	_	_
0	56-9	indietro	87-2	indietro
0	56-10	un'	87-3	un'
0	56-11	ora	87-4	ora
0	56-12	un'	87-5	un'
0	56-13	ora	87-6	ora
0	56-14	e	87-7	e
0	56-15	mezzo	87-8	mezzo
0	56-16	cioè	87-9	cioè
0	57-0	per	87-10	per
0	57-1	venire	87-11	venire
0	57-2	un'	87-12	un'
0	57-3	ora	87-13	ora
0	57-4	e	87-14	e
0	57-5	mezzo	87-15	mezzo
1	57-6	un'	_	_
2	57-7	ora	87-16	un'o:ra
0	57-8	minimo	87-17	minimo
0	57-9	e	87-18	e
0	57-10	ritornare	87-19	ritornare
1	_	_	87-20	è
0	57-11	ancora	87-21	ancora
0	57-12	facciamo	87-22	facciamo
0	57-13	mezz'	87-23	mezz'
0	57-14	ora	87-24	ora
0	57-15	o	87-25	o
0	57-16	un'	87-26	un'
0	57-17	ora	87-27	ora
1	_	_	88-0	mhmh
1	_	_	89-0	mhmh
0	58-0	allora	90-0	allora
0	58-1	due	90-1	due
0	58-2	ore	90-2	ore
0	58-3	è	90-3	è
0	58-4	già	90-4	già
0	58-5	scalata	90-5	scalata
1	59-0	mhmh	_	_
0	60-0	sì	91-0	sì
0	60-1	sì	91-1	sì
1	_	_	91-2	mh
0	61-0	per	92-0	per
0	61-1	preparare	92-1	preparare
2	61-2	cioè	92-2	cioé
0	61-3	se	92-3	se
1	_	_	92-4	{P}
0	61-4	tipo	92-5	tipo
0	61-5	che	92-6	che
0	61-6	noi	92-7	noi
0	61-7	abitiamo	92-8	abitiamo
0	61-8	cioè	92-9	cioè
0	62-0	facciamo	93-0	facciamo
0	62-1	come	93-1	come
0	62-2	dentro	93-2	dentro
0	62-3	la	93-3	la
0	62-4	bologna	93-4	bologna
0	62-5	tu	93-5	tu
0	62-6	venti	93-6	venti
0	62-7	minuti	93-7	minuti
1	62-8	{P}	_	_
0	62-9	trenta	94-0	trenta
0	62-10	minuti	94-1	minuti
0	62-11	sei	94-2	sei
0	62-12	in	94-3	in
0	62-13	lavoro	94-4	lavoro
2	63-0	mhmhmh	95-0	mhmh
0	64-0	certo	96-0	certo
0	64-1	sì	96-1	sì
0	64-2	sì	96-2	sì
1	_	_	96-3	{P}
0	65-0	ma	96-4	ma
0	65-1	prima	96-5	prima
0	65-2	di	96-6	di
0	65-3	trasferirti	96-7	trasferirti
0	65-4	in	96-8	in
0	65-5	valsamoggia	96-9	valsamoggia
2	65-6	n-	96-10	mh
0	65-7	in	96-11	in
0	65-8	quale	96-12	quale
0	65-9	zona	96-13	zona
0	65-10	abitavi	96-14	abitavi
2	66-0	al	97-0	in
0	66-1	centro	97-1	centro
0	66-2	proprio	97-2	proprio
2	66-3	al	97-3	in
0	66-4	centro	97-4	centro
0	66-5	storico	97-5	storico
1	_	_	97-6	{P}
0	67-0	centro	97-7	centro
0	67-1	centro	97-8	centro
0	68-0	centro	98-0	centro
0	68-1	centro	98-1	centro
1	_	_	98-2	{P}
0	69-0	okay	98-3	okay
0	70-0	dieci	99-0	dieci
0	70-1	minuti	99-1	minuti
0	70-2	camminata	99-2	camminata
0	70-3	che	99-3	che
0	70-4	dove	99-4	dove
0	70-5	lavoro	99-5	lavoro
0	70-6	io	99-6	io
0	71-0	pero'	100-0	pero'
0	71-1	c'	100-1	c'
0	71-2	è	100-2	è
0	71-3	un	100-3	un
0	71-4	po'	100-4	po'
0	71-5	di	100-5	di
0	71-6	casino	100-6	casino
0	71-7	in	100-7	in
0	71-8	centro	100-8	centro
0	71-9	sporco	100-9	sporco
1	_	_	101-0	no
0	72-0	guarda	101-1	guarda
0	72-1	che	101-2	che
1	72-2	il	_	_
0	72-3	casino	101-3	casino
0	72-4	no	101-4	no
1	_	_	101-5	p-
0	72-5	cioè	101-6	cioè
0	72-6	proprio	101-7	proprio
0	72-7	no	101-8	no
0	72-8	non	101-9	non
0	72-9	è	101-10	è
0	72-10	che	101-11	che
0	72-11	è	101-12	è
0	72-12	sporco	101-13	sporco
0	72-13	tu	101-14	tu
0	72-14	di-	101-15	di-
0	72-15	tu	101-16	tu
1	_	_	101-17	mh
0	72-16	non	101-18	non
0	72-17	posso	101-19	posso
1	_	_	101-20	d-
0	72-18	cioè	102-0	cioè
0	72-19	non	102-1	non
0	72-20	puoi	102-2	puoi
0	72-21	guardare	102-3	guardare
0	72-22	tutte	102-4	tutte
0	72-23	le	102-5	le
0	72-24	cose	102-6	cose
0	72-25	insieme	102-7	insieme
0	73-0	mhmh	103-0	mhmh
1	73-1	{P}	_	_
0	73-2	mhmh	104-0	mhmh
0	74-0	quindi	105-0	quindi
0	74-1	sì	105-1	sì
2	74-2	ti-	105-2	ti
0	74-3	ti	105-3	ti
0	74-4	piacerebbe	105-4	piacerebbe
0	74-5	ritornare	105-5	ritornare
0	74-6	a	105-6	a
0	74-7	vivere	105-7	vivere
0	74-8	in	105-8	in
0	74-9	centro	105-9	centro
0	74-10	sì	105-10	sì
0	75-0	sì	106-0	sì
0	76-0	perché	107-0	perché
0	76-1	{P}	107-1	{P}
0	76-2	è	107-2	è
0	76-3	una	107-3	una
0	76-4	persona	107-4	persona
0	76-5	che	107-5	che
0	76-6	vanno	107-6	vanno
0	76-7	cioè	107-7	cioè
0	76-8	lavorare	107-8	lavorare
0	76-9	dentro	107-9	dentro
0	76-10	in	107-10	in
0	76-11	città	107-11	città
1	_	_	107-12	e
0	76-12	va	107-13	va
2	76-13	a	107-14	ad
0	76-14	abitare	107-15	abitare
0	76-15	fuori	107-16	fuori
1	_	_	108-0	mhmh
2	76-16	ti	109-0	ti-
2	76-17	in-	109-1	n-
2	76-18	sta	109-2	stai
0	76-19	inquinando	109-3	inquinando
0	76-20	lo	109-4	lo
0	76-21	stesso	109-5	stesso
0	77-0	anche	110-0	anche
1	_	_	110-1	{P}
0	78-0	certo	110-2	certo
0	78-1	{P}	110-3	{P}
0	78-2	ah	110-4	ah
1	78-3	no	_	_
1	78-4	no	_	_
0	78-5	no	110-5	no
0	78-6	no	110-6	no
0	78-7	no	110-7	no
0	78-8	certamente	110-8	certamente
0	78-9	{P}	110-9	{P}
0	78-10	sì	110-10	sì
0	78-11	sì	110-11	sì
0	78-12	sì	110-12	sì
0	78-13	sì	110-13	sì
0	79-0	devi	111-0	devi
0	79-1	capire	111-1	capire
0	79-2	questa	111-2	questa
0	79-3	qua	111-3	qua
0	80-0	e	112-0	e
0	80-1	niente	112-1	niente
1	_	_	112-2	x
0	81-0	ma	113-0	ma
0	81-1	se	113-1	se
0	81-2	come	113-2	come
0	81-3	io	113-3	io
0	81-4	che	113-4	che
0	81-5	vengo	113-5	vengo
2	81-6	a	113-6	ad
0	81-7	abitare	113-7	abitare
0	81-8	in	113-8	in
1	81-9	ce-	_	_
2	81-10	in	113-9	cen-
0	81-11	città	113-10	città
1	_	_	113-11	{P}
1	_	_	113-12	mh
0	81-12	una	113-13	una
0	81-13	macchina	113-14	macchina
0	81-14	già	114-0	già
0	81-15	f-	114-1	f-
1	_	_	114-2	{P}
0	81-16	già	114-3	già
0	81-17	ferma	114-4	ferma
1	_	_	114-5	ma
0	81-18	per	114-6	per
0	81-19	{P}	114-7	{P}
0	81-20	non	114-8	non
0	81-21	inquinare	114-9	inquinare
0	81-22	la	114-10	la
0	81-23	città	114-11	città
1	_	_	115-0	mhmh
1	_	_	116-0	mhmh
0	82-0	sì	117-0	sì
0	82-1	sì	117-1	sì
0	82-2	sì	117-2	sì
0	82-3	è	117-3	è
0	82-4	vero	117-4	vero
0	82-5	capisco	117-5	capisco
0	82-6	perfettamente	117-6	perfettamente
0	83-0	mh	118-0	mh
2	83-1	eh	118-1	e
0	83-2	sono	118-2	sono
0	83-3	curiosa	118-3	curiosa
0	83-4	di	118-4	di
0	83-5	chiederti	118-5	chiederti
0	83-6	anche	118-6	anche
1	_	_	118-7	{P}
0	83-7	perché	118-8	perché
1	83-8	{P}	_	_
0	83-9	quindi	119-0	quindi
0	83-10	immagino	119-1	immagino
0	83-11	che	119-2	che
0	83-12	la	119-3	la
0	83-13	tua	119-4	tua
0	83-14	famiglia	119-5	famiglia
1	83-15	{P}	_	_
0	83-16	si	120-0	si
0	83-17	sia	120-1	sia
0	83-18	trasferita	120-2	trasferita
1	84-0	sì	_	_
0	85-0	qui	120-3	qui
0	85-1	dal	120-4	dal
0	85-2	bangladesh	120-5	bangladesh
0	85-3	no	120-6	no
1	86-0	sì	_	_
0	87-0	quindi	120-7	quindi
0	87-1	in	120-8	in
2	87-2	nella-	120-9	nella
0	87-3	in	120-10	in
0	87-4	casa	120-11	casa
0	87-5	con	120-12	con
0	87-6	i	120-13	i
0	87-7	tuoi	120-14	tuoi
0	87-8	genitori	120-15	genitori
1	_	_	121-0	sì
1	_	_	122-0	sì
1	_	_	122-1	{P}
1	_	_	122-2	sì
0	87-9	parla-	123-0	parla-
1	_	_	123-1	mh
1	_	_	123-2	{P}
0	87-10	che	123-3	che
0	87-11	lingua	123-4	lingua
0	87-12	parlate	123-5	parlate
0	87-13	quale	124-0	quale
1	87-14	li-	_	_
2	88-0	eh	124-1	lin-
2	88-1	quella	125-0	bangla
0	88-2	sì	125-1	sì
1	_	_	125-2	{P}
0	88-3	in	125-3	in
0	88-4	lingua	125-4	lingua
0	88-5	bangla	125-5	bangla
0	88-6	che	125-6	che
0	88-7	parlano	125-7	parlano
1	88-8	pero'	_	_
1	88-9	tutti	_	_
1	88-10	quanti	_	_
1	88-11	lo	_	_
1	88-12	sanno	_	_
1	88-13	anche	_	_
1	88-14	italiano	_	_
0	89-0	e	126-0	e
0	90-0	pero'	127-0	pero'
0	90-1	eh	127-1	eh
0	90-2	tutti	127-2	tutti
0	90-3	quanti	127-3	quanti
0	90-4	lo	127-4	lo
0	90-5	sanno	127-5	sanno
0	90-6	anche	127-6	anche
0	90-7	italiano	127-7	italiano
1	_	_	127-8	tranquillamente
1	_	_	127-9	{ride}
1	_	_	128-0	okay
2	91-0	ok	128-1	{P}
0	91-1	e	128-2	e
0	91-2	lo	128-3	lo
1	_	_	128-4	mi-
0	91-3	mischiate	128-5	mischiate
0	91-4	un	128-6	un
0	91-5	po'	128-7	po'
0	91-6	con	128-8	con
0	91-7	l'	128-9	l'
0	91-8	italiano	128-10	italiano
2	91-9	nquando	128-11	quando
0	91-10	parlate	128-12	parlate
0	91-11	fra	128-13	fra
0	91-12	di	128-14	di
0	91-13	voi	128-15	voi
0	91-14	o	128-16	o
2	92-0	xxx	129-0	sì
2	92-1	{ride}	129-1	{P}
0	93-0	sì	129-2	sì
0	93-1	sì	129-3	sì
0	94-0	sì	130-0	sì
0	94-1	sì	130-1	sì
0	95-0	tu	131-0	tu
0	95-1	hai	131-1	hai
0	95-2	fratelli	131-2	fratelli
0	95-3	anche	131-3	anche
0	96-0	sì	132-0	sì
1	_	_	132-1	{P}
0	96-1	ho	132-2	ho
0	96-2	una	132-3	una
0	96-3	sorella	132-4	sorella
0	96-4	che	132-5	che
1	96-5	è	_	_
0	96-6	studia	132-6	studia
0	96-7	in	132-7	in
0	96-8	università	132-8	università
2	97-0	a	133-0	ah
0	97-1	che	133-1	che
0	97-2	cosa	133-2	cosa
0	97-3	studia	133-3	studia
0	98-0	chimica	134-0	chimica
0	99-0	chimica	135-0	chimica
1	99-1	ok	_	_
1	99-2	e	_	_
1	99-3	è	_	_
1	99-4	più	_	_
1	99-5	grande	_	_
2	99-6	più	135-1	okay
2	99-7	piccola	136-0	industriale
