match	id_A	token_A	id_B	token_B
0	14-13	copisteria	14-12	copisteria
0	15-0	okay	15-0	okay
0	16-0	poi	16-0	poi
0	16-1	io	16-1	io
0	16-2	sono	16-2	sono
0	16-3	da	16-3	da
0	16-4	terza	16-4	terza
0	16-5	mano	16-5	mano
0	16-6	che	16-6	che
0	16-7	i	16-7	i
0	16-8	andando	16-8	andando
0	16-9	avanti	16-9	avanti
1	17-0	mh	_	_
2	17-1	mh	17-0	mhmh
0	18-0	okay	18-0	okay
0	19-0	mh	19-0	mh
0	20-0	noi	20-0	noi
0	20-1	siam	20-1	siam
0	20-2	venute	20-2	venute
0	20-3	qui	20-3	qui
0	20-4	a	20-4	a
0	20-5	chiedere	20-5	chiedere
0	20-6	a	20-6	a
0	20-7	te	20-7	te
0	20-8	la	20-8	la
0	20-9	disponibilità	20-9	disponibilità
0	20-10	perché	20-10	perché
0	21-0	il	21-0	il
0	21-1	la	21-1	la
0	21-2	il	21-2	il
0	21-3	la	21-3	la
0	21-4	verità	21-4	verità
0	21-5	è	21-5	è
0	21-6	che	21-6	che
0	21-7	siamo	21-7	siamo
0	21-8	andati	21-8	andati
0	21-9	alla	21-9	alla
0	21-10	copisteria	21-10	copisteria
0	21-11	di	21-11	di
0	21-12	via	21-12	via
0	21-13	del	21-13	del
0	21-14	guasto	21-14	guasto
0	22-0	sì	22-0	sì
0	23-0	a	23-0	a
0	23-1	chiedere	23-1	chiedere
1	24-0	mh	_	_
2	24-1	mh	24-0	mhmh
0	25-0	e	25-0	e
0	25-1	i	25-1	i
0	25-2	ragazzi	25-2	ragazzi
0	25-3	ci	25-3	ci
0	25-4	hanno	25-4	hanno
0	25-5	detto	25-5	detto
0	25-6	{P}	25-6	{P}
0	25-7	che	25-7	che
0	25-8	dovevamo	25-8	dovevamo
0	25-9	assolutamente	25-9	assolutamente
0	25-10	venire	25-10	venire
0	25-11	da	25-11	da
0	25-12	te	25-12	te
0	26-0	beh	26-0	beh
0	26-1	eh	26-1	eh
0	26-2	sì	26-2	sì
0	26-3	perché	26-3	perché
0	26-4	loro	26-4	loro
0	26-5	non	26-5	non
0	26-6	è	26-6	è
0	26-7	non	26-7	non
0	26-8	è	26-8	è
0	26-9	un	26-9	un
0	26-10	abbasta-	26-10	abbasta-
0	26-11	cioè	26-11	cioè
0	26-12	loro	26-12	loro
0	26-13	non	26-13	non
0	26-14	loro	26-14	loro
0	26-15	sono	26-15	sono
0	26-16	bravi	26-16	bravi
0	26-17	ma	26-17	ma
0	26-18	non	26-18	non
0	26-19	sono	26-19	sono
0	26-20	bravi	26-20	bravi
0	26-21	per	26-21	per
0	27-0	rispondere	27-0	rispondere
0	27-1	a	27-1	a
0	27-2	un	27-2	un
0	27-3	sacco	27-3	sacco
0	27-4	di	27-4	di
0	27-5	domande	27-5	domande
0	27-6	che	27-6	che
0	27-7	anche	27-7	anche
0	27-8	{P}	27-8	{P}
0	27-9	non	27-9	non
0	27-10	sono	27-10	sono
0	27-11	bravi	27-11	bravi
0	27-12	{P}	27-12	{P}
0	27-13	in	27-13	in
0	27-14	italiano	27-14	italiano
0	27-15	pro-	27-15	pro-
0	27-16	poco	27-16	poco
0	27-17	parole	27-17	parole
0	27-18	sì	27-18	sì
0	28-0	mh	28-0	mh
0	29-0	okay	29-0	okay
0	29-1	{P}	29-1	{P}
0	29-2	quindi	29-2	quindi
0	30-0	forse	30-0	forse
0	30-1	{P}	30-1	{P}
0	30-2	forse	30-2	forse
0	30-3	il	30-3	il
0	30-4	problema	30-4	problema
0	30-5	era	30-5	era
0	30-6	quello	30-6	quello
0	30-7	non	30-7	non
0	30-8	a-	30-8	a-
0	30-9	non	30-9	non
0	30-10	abbiamo	30-10	abbiamo
0	30-11	capito	30-11	capito
0	30-12	se	30-12	se
0	30-13	erano	30-13	erano
0	30-14	preoccupati	30-14	preoccupati
0	30-15	perché	30-15	perché
1	_	_	31-0	sì
0	31-0	no	32-0	no
0	31-1	non	32-1	non
0	31-2	son-	32-2	son-
0	31-3	non	32-3	non
0	31-4	è	32-4	è
0	31-5	preoccupati	32-5	preoccupati
0	31-6	pero'	32-6	pero'
0	31-7	eh	32-7	eh
0	31-8	lo	32-8	lo
0	31-9	sai	32-9	sai
0	31-10	che	32-10	che
0	31-11	quando	32-11	quando
0	31-12	qualcuno	32-12	qualcuno
0	31-13	che	32-13	che
0	31-14	mh	32-14	mh
0	31-15	non	32-15	non
0	31-16	capisce	32-16	capisce
0	31-17	cosa	32-17	cosa
0	31-18	è	32-18	è
0	31-19	la	32-19	la
0	31-20	domanda	32-20	domanda
0	31-21	e	32-21	e
0	31-22	quale	32-22	quale
0	31-23	che	32-23	che
0	31-24	è	32-24	è
0	31-25	ras-	32-25	ras-
0	31-26	risposta	32-26	risposta
0	31-27	che	32-27	che
0	31-28	sta	32-28	sta
1	32-0	mh	_	_
2	32-1	mh	33-0	mhmh
0	33-0	facendo	34-0	facendo
0	33-1	in	34-1	in
0	33-2	un'	34-2	un'
0	33-3	altra	34-3	altra
0	33-4	lingua	34-4	lingua
0	33-5	che	34-5	che
0	33-6	lui	34-6	lui
0	33-7	non	34-7	non
0	33-8	è	34-8	è
0	33-9	abbastanza	34-9	abbastanza
0	33-10	brava	34-10	brava
0	33-11	allora	34-11	allora
0	33-12	è	34-12	è
0	33-13	una	34-13	una
0	33-14	problema	34-14	problema
0	33-15	per	34-15	per
1	34-0	mh	_	_
1	34-1	mh	_	_
1	35-0	mh	_	_
1	35-1	mh	_	_
2	36-0	mh	35-0	mhmh
2	36-1	mh	36-0	mhmh
0	37-0	per	37-0	per
0	37-1	cioè	37-1	cioè
0	37-2	una	37-2	una
0	37-3	persona	37-3	persona
0	37-4	no	37-4	no
0	37-5	cioè	37-5	cioè
2	38-0	mh	38-0	mhmh
2	38-1	mh	39-0	mhmh
0	39-0	sì	40-0	sì
0	39-1	forse	40-1	forse
0	40-0	ecco	41-0	ecco
0	40-1	percio'	41-1	percio'
0	40-2	che	41-2	che
2	40-3	fiù	41-3	più
0	41-0	forse	42-0	forse
0	41-1	è	42-1	è
0	41-2	stato	42-2	stato
0	41-3	per	42-3	per
0	41-4	quello	42-4	quello
0	42-0	sì	43-0	sì
0	43-0	eh	44-0	eh
0	43-1	stamattina	44-1	stamattina
0	43-2	noi	44-2	noi
0	43-3	siamo	44-3	siamo
0	43-4	andate	44-4	andate
0	43-5	in	44-5	in
0	43-6	eh	44-6	eh
0	44-0	sì	45-0	sì
0	45-0	zona	46-0	zona
0	46-0	praticamente	47-0	praticamente
0	46-1	tutti	47-1	tutti
0	46-2	i	47-2	i
0	46-3	negozi	47-3	negozi
0	46-4	di	47-4	di
0	46-5	via	47-5	via
0	46-6	san	47-6	san
0	46-7	vitale	47-7	vitale
0	47-0	sì	48-0	sì
0	47-1	{P}	48-1	{P}
0	47-2	nessuno	48-2	nessuno
0	47-3	che	48-3	che
0	47-4	non	48-4	non
0	47-5	ti	48-5	ti
0	47-6	ha	48-6	ha
0	47-7	detto	48-7	detto
0	47-8	che	48-8	che
0	47-9	c'	48-9	c'
0	47-10	è	48-10	è
0	47-11	sì	48-11	sì
0	47-12	perché	48-12	perché
0	47-13	hanno	48-13	hanno
0	47-14	paura	48-14	paura
0	47-15	per	48-15	per
0	47-16	eh	48-16	eh
0	47-17	perché	48-17	perché
0	48-0	a	49-0	a
0	48-1	chiedere	49-1	chiedere
0	49-0	non	50-0	non
0	49-1	lo	50-1	lo
0	49-2	s-	50-2	s-
0	49-3	non	50-3	non
0	49-4	si	50-4	si
0	49-5	sa	50-5	sa
0	49-6	{P}	50-6	{P}
0	49-7	cosa	50-7	cosa
0	49-8	succederà	50-8	succederà
0	49-9	{P}	50-9	{P}
0	49-10	dopo	50-10	dopo
1	50-0	mh	_	_
2	50-1	mh	51-0	mhmh
0	50-2	mh	51-1	mh
0	51-0	infatti	52-0	infatti
0	51-1	sì	52-1	sì
0	51-2	quindi	52-2	quindi
0	51-3	{P}	52-3	{P}
0	51-4	vabbè	52-4	vabbè
0	51-5	ma	52-5	ma
0	51-6	noi	52-6	noi
0	51-7	abbiamo	52-7	abbiamo
0	51-8	provato	52-8	provato
0	51-9	ovviamente	52-9	ovviamente
0	52-0	sì	53-0	sì
0	53-0	assolutamente	54-0	assolutamente
0	54-0	ehm	55-0	ehm
0	54-1	ma	55-1	ma
0	54-2	invece	55-2	invece
0	55-0	assolutamente	56-0	assolutamente
0	56-0	tu	57-0	tu
0	56-1	vivi	57-1	vivi
0	56-2	in	57-2	in
0	56-3	italia	57-3	italia
0	56-4	da	57-4	da
0	56-5	da	57-5	da
0	56-6	sempre	57-6	sempre
0	56-7	da	57-7	da
0	56-8	da	57-8	da
0	56-9	alcuni	57-9	alcuni
0	56-10	anni	57-10	anni
0	56-11	mh	57-11	mh
0	57-0	no	58-0	no
0	57-1	non	58-1	non
0	57-2	è	58-2	è
0	57-3	che	58-3	che
0	57-4	da	58-4	da
0	57-5	sempre	58-5	sempre
0	58-0	sì	59-0	sì
0	58-1	da	59-1	da
0	58-2	circa	59-2	circa
0	58-3	quindici	59-3	quindici
0	58-4	anni	59-4	anni
0	58-5	già	59-5	già
0	58-6	passati	59-6	passati
0	59-0	okay	60-0	okay
0	60-0	{ride}	61-0	{ride}
0	60-1	sono	61-1	sono
0	60-2	mi	61-2	mi
1	_	_	62-0	okay
0	61-0	beh	63-0	beh
0	61-1	{P}	63-1	{P}
0	61-2	comunque	63-2	comunque
0	62-0	eh	64-0	eh
0	62-1	parli	64-1	parli
0	62-2	ben-	64-2	ben-
0	63-0	sì	65-0	sì
0	64-0	mh	66-0	mh
0	64-1	parli	66-1	parli
0	64-2	benissimo	66-2	benissimo
0	65-0	beh	67-0	beh
0	65-1	è	67-1	è
0	65-2	quindici	67-2	quindici
0	65-3	anni	67-3	anni
0	65-4	eh	67-4	eh
0	66-0	non	68-0	non
0	66-1	sono	68-1	sono
0	66-2	sì	68-2	sì
0	66-3	è	68-3	è
0	66-4	già	68-4	già
0	66-5	passata	68-5	passata
0	66-6	proprio	68-6	proprio
0	66-7	un	68-7	un
0	66-8	se-	68-8	se-
0	66-9	più	68-9	più
0	66-10	di	68-10	di
0	66-11	un	68-11	un
0	66-12	secolo	68-12	secolo
0	67-0	mh	69-0	mh
0	67-1	ma	69-1	ma
0	68-0	hai	70-0	hai
0	68-1	studiato	70-1	studiato
0	68-2	da	70-2	da
0	68-3	solo	70-3	solo
0	68-4	o	70-4	o
0	69-0	no	71-0	no
0	69-1	cioè	71-1	cioè
0	69-2	no	71-2	no
0	69-3	non	71-3	non
1	_	_	71-4	è
2	69-4	i	71-5	che
0	69-5	studiato	71-6	studiato
0	69-6	da	71-7	da
0	69-7	solo	71-8	solo
0	69-8	è	71-9	è
0	69-9	che	71-10	che
0	69-10	ho	71-11	ho
0	69-11	fatto	71-12	fatto
0	69-12	anche	71-13	anche
0	69-13	superiori	71-14	superiori
0	69-14	qui	71-15	qui
0	70-0	ah	72-0	ah
0	70-1	okay	72-1	okay
0	70-2	quindi	72-2	quindi
0	70-3	sei	72-3	sei
0	71-0	sei	73-0	sei
0	71-1	giovanissimo	73-1	giovanissimo
0	72-0	sì	74-0	sì
0	73-0	sì	75-0	sì
1	_	_	75-1	{ride}
0	74-0	giovanissimo	76-0	giovanissimo
0	75-0	perché	77-0	perché
0	75-1	{P}	77-1	{P}
0	75-2	io	77-2	io
0	76-0	non	78-0	non
0	76-1	non	78-1	non
0	76-2	voglio	78-2	voglio
0	76-3	chiedere	78-3	chiedere
0	77-0	giusto	79-0	giusto
0	78-0	l'	80-0	l'
0	78-1	età	80-1	età
0	78-2	perché	80-2	perché
0	78-3	non	80-3	non
0	79-0	no	81-0	no
0	79-1	no	81-1	no
0	79-2	assolutamente	81-2	assolutamente
0	79-3	da	81-3	da
0	79-4	chiedere	81-4	chiedere
0	79-5	anche	81-5	anche
0	80-0	pero'	82-0	pero'
0	80-1	{P}	82-1	{P}
0	80-2	eh	82-2	eh
0	80-3	{P}	82-3	{P}
0	80-4	sei	82-4	sei
0	80-5	andato	82-5	andato
0	80-6	a	82-6	a
0	80-7	scuola	82-7	scuola
0	80-8	qui	82-8	qui
0	80-9	quindi	82-9	quindi
0	81-0	sì	83-0	sì
0	82-0	che	84-0	che
0	82-1	scuola	84-1	scuola
0	82-2	hai	84-2	hai
0	82-3	fatto	84-3	fatto
0	83-0	perché	85-0	perché
0	83-1	anch'	85-1	anch'
0	83-2	io	85-2	io
0	83-3	sono	85-3	sono
0	83-4	andata	85-4	andata
0	83-5	a	85-5	a
0	83-6	scuola	85-6	scuola
0	83-7	qui	85-7	qui
0	83-8	un	85-8	un
0	83-9	un	85-9	un
0	83-10	po'	85-10	po'
0	83-11	di	85-11	di
0	83-12	anni	85-12	anni
0	83-13	fa	85-13	fa
0	83-14	ma	85-14	ma
0	84-0	esattamente	86-0	esattamente
2	84-1	pimo	86-1	primo
0	84-2	eh	86-2	eh
0	84-3	andato	86-3	andato
0	84-4	il	86-4	il
0	84-5	mh	86-5	mh
2	85-0	manfiri	87-0	manfredi
0	85-1	tanari	87-1	tanari
0	86-0	okay	88-0	okay
0	87-0	che	89-0	che
0	87-1	per	89-1	per
0	87-2	la	89-2	la
0	87-3	lingua	89-3	lingua
0	87-4	che	89-4	che
0	87-5	non	89-5	non
0	87-6	riuscito	89-6	riuscito
0	87-7	a	89-7	a
0	87-8	passare	89-8	passare
0	87-9	poi	89-9	poi
0	87-10	eh	89-10	eh
0	87-11	cioè	89-11	cioè
0	87-12	ho	89-12	ho
0	87-13	trasferito	89-13	trasferito
0	88-0	in	90-0	in
0	88-1	fioravanti	90-1	fioravanti
0	89-0	okay	91-0	okay
0	90-0	adesso	92-0	adesso
0	90-1	è	92-1	è
2	90-2	vellosi	92-2	belluzzi
0	90-3	fioravanti	92-3	fioravanti
2	91-0	mh	93-0	mhmh
2	91-1	mh	93-1	e
0	92-0	pero'	94-0	pero'
0	92-1	quando	94-1	quando
0	92-2	ero	94-2	ero
0	92-3	fatto	94-3	fatto
0	92-4	era	94-4	era
0	92-5	era	94-5	era
0	92-6	solo	94-6	solo
0	92-7	il	94-7	il
0	92-8	fioravanti	94-8	fioravanti
1	93-0	e	_	_
1	94-0	mh	_	_
2	94-1	mh	95-0	mhmh
0	94-2	okay	95-1	okay
0	94-3	e	95-2	e
0	94-4	che	95-3	che
0	94-5	indirizzo	95-4	indirizzo
0	94-6	ha	95-5	ha
0	94-7	che	95-6	che
0	94-8	non	95-7	non
0	94-9	lo	95-8	lo
0	94-10	so	95-9	so
0	95-0	no	96-0	no
0	95-1	era	96-1	era
0	95-2	boh	96-2	boh
0	95-3	cioè	96-3	cioè
0	95-4	aveva	96-4	aveva
0	95-5	adesso	96-5	adesso
0	95-6	eh	96-6	eh
0	95-7	mi	96-7	mi
0	95-8	sembrava	96-8	sembrava
0	95-9	di	96-9	di
0	95-10	mh	96-10	mh
0	95-11	casalecchio	96-11	casalecchio
0	96-0	okay	97-0	okay
0	96-1	okay	97-1	okay
2	97-0	diversi	98-0	belluzzi
0	97-1	fioravanti	98-1	fioravanti
0	98-0	okay	99-0	okay
0	98-1	okay	99-1	okay
0	99-0	ho	100-0	ho
0	99-1	capito	100-1	capito
0	100-0	s-	101-0	s-
0	100-1	e	101-1	e
0	100-2	che	101-2	che
0	100-3	che	101-3	che
0	100-4	cosa	101-4	cosa
0	100-5	si	101-5	si
0	100-6	studia	101-6	studia
0	100-7	al	101-7	al
0	100-8	mh	101-8	mh
2	100-9	velezzi	101-9	belluzzi
0	101-0	sì	102-0	sì
0	102-0	tecnico	103-0	tecnico
0	103-0	tecnico	104-0	tecnico
0	104-0	tecni-	105-0	tecni-
0	105-0	e	106-0	e
0	105-1	di	106-1	di
0	106-0	professionale	107-0	professionale
0	107-0	elettrica	108-0	elettrica
0	107-1	elettronica	108-1	elettronica
0	108-0	no	109-0	no
0	108-1	eh	109-1	eh
0	108-2	là	109-2	là
2	108-3	erava	109-3	erava:-
0	108-4	no	109-4	no
0	108-5	eh	109-5	eh
0	108-6	sì	109-6	sì
0	108-7	perché	109-7	perché
0	108-8	ci	109-8	ci
0	108-9	sono	109-9	sono
0	108-10	di	109-10	di
0	108-11	informatica	109-11	informatica
0	108-12	eh	109-12	eh
0	108-13	meccanica	109-13	meccanica
0	108-14	eh	109-14	eh
0	108-15	idraulica	109-15	idraulica
0	108-16	con	109-16	con
0	108-17	automeccanica	109-17	automeccanica
0	109-0	informatica	110-0	informatica
1	110-0	mh	_	_
0	111-0	mh	111-0	mh
2	111-1	mh	112-0	mhmh
0	111-2	okay	112-1	okay
0	112-0	ha	113-0	ha
0	112-1	fatta	113-1	fatta
2	112-2	ili-	113-2	il
0	112-3	cioè	113-3	cioè
0	112-4	automeccanica	113-4	automeccanica
0	112-5	con	113-5	con
0	112-6	idraulica	113-6	idraulica
1	113-0	mh	_	_
2	113-1	mh	114-0	mhmh
0	113-2	mh	114-1	mh
0	114-0	e	115-0	e
0	114-1	quando	115-1	quando
0	114-2	hai	115-2	hai
0	114-3	finito	115-3	finito
0	114-4	di	115-4	di
0	114-5	studiare	115-5	studiare
0	114-6	sei	115-6	sei
0	114-7	venuto	115-7	venuto
0	114-8	a	115-8	a
0	114-9	lavorare	115-9	lavorare
0	114-10	subito	115-10	subito
