match	id_A	token_A	id_B	token_B
2	14-1	po'	14-0	o
0	14-2	che	14-1	che
0	14-3	danno	14-2	danno
0	14-4	un	14-3	un
0	14-5	po'	14-4	po'
0	14-6	di	14-5	di
0	14-7	persone	14-6	persone
0	14-8	{P}	14-7	{P}
0	14-9	che	14-8	che
0	14-10	dopo	14-9	dopo
0	14-11	fanno	14-10	fanno
0	14-12	la	14-11	la
2	14-13	storia	14-12	istoria
0	15-0	mhmh	15-0	mhmh
0	16-0	allora	16-0	allora
2	17-0	mhmh	16-1	{P}
0	18-0	per	16-2	per
0	18-1	pochi	16-3	pochi
0	18-2	che	16-4	che
0	18-3	tutti	16-5	tutti
0	18-4	quanti	16-6	quanti
1	19-0	sì	_	_
1	19-1	sì	_	_
2	19-2	sì	17-0	sìsìsì
0	19-3	certo	17-1	certo
1	_	_	17-2	ho
0	19-4	capito	17-3	capito
2	19-5	{P}	18-0	mh
0	19-6	mh	19-0	mh
0	19-7	e	19-1	e
0	19-8	ma	19-2	ma
0	19-9	se	19-3	se
1	19-10	{P}	_	_
0	19-11	se	20-0	se
0	19-12	potessi	20-1	potessi
0	19-13	un	20-2	un
0	19-14	giorno	20-3	giorno
0	19-15	vorresti	20-4	vorresti
0	19-16	vivere	20-5	vivere
0	19-17	in	20-6	in
0	19-18	città	20-7	città
0	19-19	o	20-8	o
1	20-0	mh	_	_
1	21-0	mh	_	_
0	22-0	assolutamente	21-0	assolutamente
0	22-1	io	21-1	io
1	_	_	21-2	e
0	22-2	sto	21-3	sto
0	22-3	provando	21-4	provando
0	22-4	tutti	21-5	tutti
0	22-5	i	21-6	i
0	22-6	giorni	21-7	giorni
0	22-7	a	21-8	a
0	22-8	trovare	21-9	trovare
1	22-9	c'	_	_
2	22-10	è	21-10	cioè
0	22-11	un	21-11	un
0	22-12	appartamento	21-12	appartamento
0	22-13	per	21-13	per
0	22-14	i	21-14	i
0	22-15	trasferire	21-15	trasferire
0	22-16	in	21-16	in
0	22-17	bologna	21-17	bologna
0	22-18	cioè	21-18	cioè
0	23-0	okay	22-0	okay
0	24-0	mhmh	23-0	mhmh
0	25-0	io	24-0	io
0	25-1	lavoro	24-1	lavoro
0	25-2	qui	24-2	qui
0	26-0	è	25-0	è
2	26-1	inutile	25-1	unutile
0	26-2	che	25-2	che
0	26-3	io	25-3	io
0	26-4	vado	25-4	vado
1	26-5	{P}	_	_
0	26-6	a	25-5	a
0	27-0	esempio	26-0	esempio
0	27-1	faccio	26-1	faccio
0	27-2	così	26-2	così
0	27-3	una	26-3	una
0	27-4	una	26-4	una
0	27-5	una	26-5	una
0	27-6	ragionamento	26-6	ragionamento
0	27-7	se	27-0	se
1	27-8	{P}	_	_
0	27-9	lo	27-1	lo
0	27-10	trovo	27-2	trovo
1	_	_	27-3	{P}
0	27-11	una	27-4	una
0	27-12	casa	27-5	casa
0	27-13	in	27-6	in
0	27-14	bologna	27-7	bologna
0	28-0	che	28-0	che
1	28-1	{P}	_	_
0	28-2	mille	28-1	mille
0	28-3	euro	28-2	euro
1	28-4	{P}	_	_
0	28-5	facciamo	29-0	facciamo
0	28-6	perché	29-1	perché
0	28-7	una	29-2	una
0	28-8	casa	29-3	casa
2	28-9	deve	29-4	dev'
0	28-10	essere	29-5	essere
0	28-11	mille	29-6	mille
0	28-12	euro	29-7	euro
0	29-0	mhmh	30-0	mhmh
0	30-0	e	31-0	e
1	30-1	{P}	_	_
0	30-2	non	31-1	non
0	30-3	è	31-2	è
0	30-4	che	31-3	che
0	30-5	deve	31-4	deve
0	30-6	essere	31-5	essere
0	30-7	soltanto	31-6	soltanto
0	30-8	una	31-7	una
0	30-9	camera	31-8	camera
0	30-10	un	31-9	un
1	30-11	mon-	_	_
0	30-12	un	31-10	un
0	30-13	monolocale	31-11	monolocale
0	30-14	che	31-12	che
1	30-15	è	_	_
0	30-16	mille	31-13	mille
0	30-17	euro	31-14	euro
0	30-18	no	31-15	no
0	31-0	è	32-0	è
0	31-1	troppo	32-1	troppo
0	32-0	è	33-0	è
0	32-1	troppo	33-1	troppo
0	32-2	sì	33-2	sì
2	33-0	deve	34-0	dev'
0	33-1	essere	34-1	essere
0	33-2	almeno	34-2	almeno
0	33-3	tre	34-3	tre
2	33-4	camera	34-4	camere
0	33-5	di	34-5	di
0	33-6	letto	34-6	letto
0	33-7	per	34-7	per
0	33-8	per	34-8	per
0	33-9	mille	34-9	mille
0	33-10	euro	34-10	euro
1	33-11	mille	_	_
1	33-12	due	_	_
2	33-13	mille	34-11	milledue
2	33-14	cento	34-12	millecento
0	33-15	facciamo	34-13	facciamo
0	33-16	così	34-14	così
1	34-0	sì	_	_
2	34-1	sì	35-0	sìsì
0	34-2	sì	35-1	sì
0	35-0	mhmh	36-0	mhmh
0	36-0	se	37-0	se
0	36-1	vado	37-1	vado
0	36-2	a	37-2	a
2	36-3	valsamoggia	37-3	valsamogia
0	37-0	ogni	38-0	ogni
0	37-1	mese	38-1	mese
0	37-2	io	38-2	io
2	37-3	spendo	38-3	espendo
2	37-4	c-	38-4	ci-
0	37-5	più	38-5	più
0	37-6	di	38-6	di
0	37-7	duecento	38-7	duecento
0	37-8	euro	38-8	euro
0	37-9	di	38-9	di
0	37-10	benzina	38-10	benzina
1	38-0	sì	_	_
1	38-1	sì	_	_
2	38-2	{P}	39-0	sìsì
0	38-3	e	40-0	e
0	38-4	il	40-1	il
0	38-5	parcheggio	40-2	parcheggio
0	39-0	e	41-0	e
0	39-1	parcheggio	41-1	parcheggio
0	39-2	più	41-2	più
0	40-0	sì	42-0	sì
0	41-0	facciamo	43-0	facciamo
0	41-1	trecentocinquanta	43-1	trecentocinquanta
0	41-2	euro	43-2	euro
0	41-3	di	43-3	di
0	41-4	ogni	43-4	ogni
0	41-5	mese	43-5	mese
1	42-0	sì	_	_
1	42-1	sì	_	_
1	42-2	{P}	_	_
2	42-3	è	44-0	sìsì
2	42-4	tantiss-	45-0	tantissimo
0	43-0	tantissimo	46-0	tantissimo
0	44-0	tantissimo	47-0	tantissimo
0	45-0	{ride}	48-0	{ride}
1	46-0	sì	_	_
2	46-1	sì	49-0	sìsì
0	47-0	no	50-0	no
0	47-1	io	50-1	io
0	47-2	non	50-2	non
0	47-3	ho	50-3	ho
0	47-4	la	50-4	la
0	47-5	macchina	50-5	macchina
0	47-6	quindi	50-6	quindi
1	_	_	50-7	io
0	47-7	non	50-8	non
0	47-8	mi	50-9	mi
0	47-9	rendo	50-10	rendo
0	47-10	conto	50-11	conto
1	_	_	50-12	se
2	47-11	sento	50-13	tutte
0	47-12	queste	50-14	queste
0	47-13	cifre	50-15	cifre
0	47-14	{ride}	50-16	{ride}
0	48-0	no	51-0	no
0	48-1	intendevo	51-1	intendevo
0	48-2	intendevo	52-0	intendevo
0	48-3	che	53-0	che
0	48-4	se	53-1	se
0	48-5	là	53-2	là
0	48-6	pago	53-3	pago
0	48-7	settecento	53-4	settecento
0	48-8	euro	53-5	euro
0	48-9	in	53-6	in
0	48-10	affitto	53-7	affitto
0	49-0	più	54-0	più
0	49-1	{P}	54-1	{P}
0	49-2	trecentocinquanta	54-2	trecentocinquanta
0	49-3	sono	54-3	sono
0	49-4	mille	54-4	mille
0	50-0	mh	55-0	mh
0	51-0	mhmh	56-0	mhmh
0	52-0	già	57-0	già
1	52-1	{P}	_	_
0	52-2	mille	58-0	mille
0	52-3	mil-	58-1	mil-
0	52-4	mille	58-2	mille
0	52-5	cento	58-3	cento
0	52-6	mille	58-4	mille
0	52-7	due	58-5	due
0	52-8	mille	58-6	mille
1	_	_	58-7	e
0	52-9	cento	58-8	cento
1	52-10	mil-	_	_
0	52-11	mille	58-9	mille
0	52-12	duecento	58-10	duecento
0	52-13	dopo	58-11	dopo
1	_	_	59-0	sìsì
0	52-14	perché	60-0	perché
0	52-15	non	60-1	non
0	52-16	è	60-2	è
0	52-17	che	60-3	che
1	52-18	è	_	_
0	52-19	solo	60-4	solo
0	52-20	che	60-5	che
0	52-21	devo	60-6	devo
0	52-22	pagare	60-7	pagare
0	52-23	la	60-8	la
0	52-24	macchina	60-9	macchina
1	53-0	sì	_	_
1	53-1	sì	_	_
1	53-2	sì	_	_
1	54-0	mhmh	_	_
1	55-0	mhmh	_	_
0	56-0	la	61-0	la
0	56-1	benzina	61-1	benzina
0	56-2	e	61-2	e
0	57-0	e	62-0	e
0	57-1	anche	62-1	anche
0	57-2	il	62-2	il
0	57-3	parcheggio	62-3	parcheggio
0	57-4	no	62-4	no
0	57-5	devo	62-5	devo
2	57-6	fare	62-6	far-
0	57-7	as-	62-7	as-
1	58-0	sì	_	_
1	58-1	sì	_	_
1	58-2	sì	_	_
1	59-0	sì	_	_
2	59-1	sì	63-0	sìsìsì
2	59-2	sì	64-0	sìsì
0	60-0	allora	65-0	allora
1	_	_	65-1	com'
2	60-1	come	65-2	è
0	60-2	la	65-3	la
0	60-3	città	65-4	città
1	60-4	{P}	_	_
0	60-5	se	66-0	se
0	60-6	tu	66-1	tu
0	60-7	paghi	66-2	paghi
0	60-8	duecento	66-3	duecento
2	60-9	eu-	66-4	eur-
2	60-10	cioè	66-5	cen-
0	60-11	duecento	66-6	duecento
0	60-12	euro	66-7	euro
0	60-13	in	66-8	in
1	60-14	piú	_	_
2	60-15	{P}	66-9	più
0	60-16	ma	66-10	ma
0	60-17	ti	66-11	ti
0	60-18	trovi	66-12	trovi
0	60-19	tutto	66-13	tutto
0	61-0	mhmh	67-0	mhmh
0	62-0	certo	68-0	certo
0	62-1	sì	68-1	sì
1	62-2	{P}	_	_
0	62-3	certo	69-0	certo
0	62-4	certo	69-1	certo
0	63-0	come	70-0	come
0	63-1	da	70-1	da
0	63-2	là	70-2	là
0	63-3	per	70-3	per
0	63-4	fare	70-4	fare
0	63-5	una	70-5	una
2	63-6	spesa	70-6	espesa
0	63-7	io	70-7	io
0	63-8	devo	70-8	devo
0	63-9	fare	70-9	fare
0	63-10	cioè	70-10	cioè
0	63-11	dieci	70-11	dieci
0	63-12	chilometri	70-12	chilometri
0	63-13	cinque	70-13	cinque
0	63-14	chilometri	70-14	chilometri
0	63-15	almeno	70-15	almeno
2	64-0	mhmh	71-0	mh
2	65-0	ma	72-0	no
0	65-1	poi	72-1	poi
0	65-2	ti	72-2	ti
1	65-3	{P}	_	_
0	65-4	insomma	72-3	insomma
1	65-5	{P}	_	_
0	65-6	ti	73-0	ti
0	65-7	svegli	73-1	svegli
0	65-8	presto	73-2	presto
1	_	_	73-3	il
0	65-9	traffico	73-4	traffico
1	_	_	73-5	lo
0	65-10	stress	73-6	stress
0	65-11	sì	73-7	sì
1	_	_	74-0	assolutamente
0	66-0	ma	74-1	ma
1	66-1	{P}	_	_
0	66-2	guarda	74-2	guarda
0	66-3	che	74-3	che
1	66-4	{P}	_	_
0	66-5	là	74-4	là
0	67-0	da	75-0	da
0	67-1	vivere	75-1	vivere
0	67-2	la	75-2	la
0	67-3	differenza	75-3	differenza
0	67-4	da	75-4	da
0	67-5	città	75-5	città
0	67-6	e	75-6	e
0	67-7	fuori	75-7	fuori
0	67-8	città	75-8	città
1	68-0	mhmh	_	_
0	69-0	se	76-0	se
0	69-1	lavoro	76-1	lavoro
1	_	_	76-2	{P}
0	69-2	fuori	76-3	fuori
0	69-3	città	76-4	città
0	69-4	guarda	76-5	guarda
0	69-5	che	76-6	che
0	69-6	per	76-7	per
0	69-7	me	76-8	me
0	69-8	va	76-9	va
0	69-9	bene	76-10	bene
1	_	_	77-0	mhmh
0	69-10	ma	78-0	ma
1	69-11	{P}	_	_
0	69-12	dentro	78-1	dentro
2	69-13	le	78-2	la
0	69-14	città	78-3	città
0	69-15	che	78-4	che
0	69-16	devo	78-5	devo
0	69-17	lavorare	78-6	lavorare
1	70-0	mhmh	_	_
0	71-0	venendo	79-0	venendo
0	71-1	qua	79-1	qua
0	72-0	certo	80-0	certo
1	72-1	sì	_	_
2	72-2	sì	80-1	sìsì
0	73-0	significa	81-0	significa
0	73-1	che	81-1	che
0	73-2	per	81-2	per
0	73-3	me	81-3	me
0	73-4	non	81-4	non
0	73-5	è	81-5	è
0	73-6	che	81-6	che
0	73-7	una	81-7	una
0	73-8	giornata	81-8	giornata
0	73-9	di	81-9	di
1	73-10	{P}	_	_
0	73-11	ventiquattro	81-10	ventiquattro
0	73-12	ore	81-11	ore
1	74-0	mh	_	_
0	75-0	mhmh	82-0	mhmh
0	76-0	sono	83-0	sono
0	77-0	ventidue	83-1	ventidue
0	77-1	ore	83-2	ore
0	78-0	certo	84-0	certo
1	78-1	{P}	_	_
0	78-2	perché	84-1	perché
1	78-3	è	_	_
1	78-4	un'	_	_
1	78-5	ora	_	_
1	78-6	no	_	_
1	78-7	{P}	_	_
2	78-8	mhmh	84-2	uno
0	79-0	ancora	85-0	ancora
0	79-1	meno	85-1	meno
1	_	_	86-0	mhmh
0	80-0	sono	87-0	sono
0	80-1	venti	87-1	venti
0	80-2	ore	87-2	ore
0	80-3	tipo	87-3	tipo
1	_	_	88-0	sì
0	80-4	perché	89-0	perché
0	80-5	ogni	89-1	ogni
0	80-6	giorno	89-2	giorno
0	80-7	io	89-3	io
1	80-8	lo	_	_
2	81-0	sì	89-4	l'
2	81-1	sì	89-5	ho
2	82-0	vado	90-0	vada
0	82-1	avanti	90-1	avanti
0	82-2	e	90-2	e
0	82-3	indietro	90-3	indietro
0	82-4	un'	90-4	un'
0	82-5	ora	90-5	ora
0	82-6	un'	90-6	un'
0	82-7	ora	90-7	ora
0	82-8	e	90-8	e
2	82-9	mezzo	90-9	mezza
0	82-10	cioè	90-10	cioè
0	82-11	per	91-0	per
0	82-12	venire	91-1	venire
0	82-13	un'	91-2	un'
0	82-14	ora	91-3	ora
1	82-15	e	_	_
0	82-16	mezzo	91-4	mezzo
0	82-17	un'	91-5	un'
0	82-18	ora	91-6	ora
0	82-19	minimo	91-7	minimo
0	82-20	e	91-8	e
0	82-21	ritornare	91-9	ritornare
0	82-22	ancora	91-10	ancora
0	82-23	facciamo	91-11	facciamo
0	82-24	mezz'	91-12	mezz'
0	82-25	ora	91-13	ora
0	82-26	o	91-14	o
0	82-27	un'	91-15	un'
0	82-28	ora	91-16	ora
2	83-0	mh	92-0	mhmh
0	84-0	mhmh	93-0	mhmh
0	85-0	allora	94-0	allora
0	85-1	due	94-1	due
0	85-2	ore	94-2	ore
1	85-3	è	_	_
0	85-4	già	94-3	già
1	_	_	94-4	è
0	85-5	scalata	94-5	scalata
1	86-0	sì	_	_
2	86-1	sì	95-0	sìsì
2	86-2	eh	95-1	mh
0	87-0	per	96-0	per
0	87-1	preparare	96-1	preparare
0	87-2	cioè	96-2	cioè
0	87-3	se	96-3	se
0	88-0	tipo	97-0	tipo
0	88-1	che	97-1	che
0	88-2	noi	97-2	noi
0	88-3	abitiamo	97-3	abitiamo
0	88-4	cioè	97-4	cioè
0	89-0	facciamo	98-0	facciamo
0	89-1	come	98-1	come
0	89-2	dentro	98-2	dentro
0	89-3	la	98-3	la
0	89-4	bologna	98-4	bologna
0	89-5	tu	98-5	tu
0	89-6	venti	98-6	venti
0	89-7	minuti	98-7	minuti
0	90-0	trenta	99-0	trenta
0	90-1	minuti	99-1	minuti
0	90-2	sei	99-2	sei
0	90-3	in	99-3	in
0	90-4	lavoro	99-4	lavoro
1	91-0	mhmh	_	_
2	91-1	mhmh	100-0	mhmhmh
0	92-0	certo	101-0	certo
1	92-1	sì	_	_
2	92-2	sì	101-1	sìsì
0	93-0	ma	102-0	ma
0	93-1	prima	102-1	prima
0	93-2	di	102-2	di
0	93-3	trasferirti	102-3	trasferirti
0	93-4	in	102-4	in
2	93-5	valsamoggia	102-5	valsamogia
2	93-6	mh	102-6	d-
0	93-7	in	102-7	in
0	93-8	quale	102-8	quale
0	93-9	zona	102-9	zona
0	93-10	abitavi	102-10	abitavi
1	93-11	di	_	_
