match	id_A	token_A	id_B	token_B
1	41-10	dicendo	_	_
0	42-0	hai	49-0	hai
0	42-1	mangiato	49-1	mangiato
1	_	_	49-2	pure
2	42-2	due	49-3	le
0	42-3	salsicce	49-4	salsicce
0	42-4	e	49-5	e
0	42-5	un	49-6	un
0	42-6	sacco	49-7	sacco
0	42-7	di	49-8	di
0	42-8	friarielli	49-9	friarielli
1	_	_	50-0	ti
1	_	_	50-1	sto
1	_	_	50-2	dicendo
0	43-0	perché	51-0	perché
0	44-0	perché	52-0	perché
0	44-1	praticamente	52-1	praticamente
1	44-2	la	_	_
2	44-3	nonna	52-2	noi
2	44-4	aveva	52-3	abbiamo
0	44-5	comprato	52-4	comprato
1	45-0	buoni	_	_
1	45-1	i	_	_
1	45-2	friarielli	_	_
0	46-0	questi	53-0	questi
0	46-1	gelati	53-1	gelati
0	46-2	pan	53-2	pan
0	46-3	di	53-3	di
0	46-4	stelle	53-4	stelle
0	46-5	che	54-0	che
0	46-6	erano	54-1	erano
0	46-7	quelli	54-2	quelli
0	46-8	là	54-3	là
0	46-9	tipo	54-4	tipo
0	46-10	a	54-5	a
0	46-11	biscotto	54-6	biscotto
0	47-0	che	55-0	che
0	47-1	ce	55-1	ce
2	47-2	n'	55-2	ne
0	47-3	erano	55-3	erano
0	47-4	due	55-4	due
0	47-5	in	55-5	in
0	47-6	una	55-6	una
0	47-7	bustina	56-0	bustina
1	48-0	quindi	_	_
1	48-1	avete	_	_
1	48-2	fatto	_	_
1	48-3	uno	_	_
1	48-4	e	_	_
1	48-5	uno	_	_
0	49-0	io	57-0	io
0	49-1	ho	57-1	ho
0	49-2	detto	57-2	detto
0	49-3	voglio	57-3	voglio
0	49-4	questo	57-4	questo
0	49-5	però	57-5	però
0	49-6	voglio	57-6	voglio
0	49-7	anche	57-7	anche
0	49-8	quello	57-8	quello
0	49-9	al	57-9	al
0	49-10	caramello	57-10	caramello
0	50-0	quindi	58-0	quindi
0	50-1	ho	58-1	ho
0	50-2	mangiato	58-2	mangiato
0	50-3	uno	58-3	uno
0	50-4	di	59-0	di
0	50-5	quelli	59-1	quelli
2	50-6	e	59-2	io
0	50-7	ho	59-3	ho
0	50-8	dato	59-4	dato
0	50-9	l'	59-5	l'
0	50-10	altro	59-6	altro
0	50-11	a	59-7	a
0	50-12	lui	59-8	lui
2	50-13	e	60-0	io
0	50-14	ho	60-1	ho
0	50-15	mangiato	60-2	mangiato
0	50-16	quello	60-3	quello
0	50-17	al	60-4	al
0	50-18	caramello	60-5	caramello
0	50-19	la	60-6	la
0	50-20	stessa	60-7	stessa
0	50-21	quantità	60-8	quantità
0	50-22	che	60-9	che
0	50-23	ha	60-10	ha
0	50-24	mangiato	60-11	mangiato
0	50-25	lui	60-12	lui
0	50-26	uguale	60-13	uguale
0	50-27	identico	60-14	identico
0	51-0	quindi	61-0	quindi
0	51-1	la	61-1	la
0	51-2	cosa	61-2	cosa
0	51-3	che	61-3	che
0	51-4	adesso	61-4	adesso
0	51-5	io	61-5	io
0	51-6	sono	61-6	sono
0	51-7	il	61-7	il
0	51-8	porco	61-8	porco
0	51-9	e	61-9	e
0	51-10	tu	61-10	tu
0	51-11	no	61-11	no
0	52-0	lasciamo	62-0	lasciamo
0	52-1	stare	62-1	stare
1	53-0	vabbuò	_	_
1	53-1	comunque	_	_
0	53-2	in	63-0	in
0	53-3	generale	63-1	generale
0	53-4	per	63-2	per
0	53-5	una	63-3	una
0	53-6	giornata	63-4	giornata
0	53-7	c'	64-0	c'
0	53-8	è	64-1	è
0	53-9	stato	64-2	stato
0	53-10	tanto	64-3	tanto
0	53-11	cibo	64-4	cibo
0	53-12	un	64-5	un
0	53-13	po'	64-6	po'
0	53-14	chiatto	64-7	chiatto
0	54-0	ma	65-0	ma
0	54-1	è	65-1	è
0	54-2	domenica	65-2	domenica
0	54-3	è	65-3	è
0	54-4	festa	65-4	festa
1	_	_	65-5	lo
1	_	_	65-6	sanno
1	_	_	65-7	tutti
0	55-0	eh	66-0	eh
0	55-1	lo	66-1	lo
0	55-2	so	66-2	so
0	55-3	però	66-3	però
1	56-0	lo	_	_
1	56-1	sanno	_	_
1	56-2	tutti	_	_
0	57-0	mh	67-0	mh
0	57-1	chiediamolo	67-1	chiediamolo
0	57-2	al	67-2	al
0	57-3	diabete	67-3	diabete
0	57-4	di	68-0	di
0	57-5	terzo	68-1	terzo
0	57-6	tipo	68-2	tipo
0	57-7	che	68-3	che
0	57-8	avremo	68-4	avremo
0	57-9	tra	68-5	tra
0	57-10	un	68-6	un
0	57-11	paio	68-7	paio
0	57-12	di	68-8	di
0	57-13	anni	68-9	anni
0	58-0	tra	69-0	tra
0	58-1	un	69-1	un
0	58-2	paio	69-2	paio
0	58-3	di	69-3	di
0	58-4	anni	69-4	anni
1	_	_	69-5	{ride}
0	59-0	sì	70-0	sì
0	59-1	perché	70-1	perché
0	59-2	tutti	70-2	tutti
0	59-3	i	70-3	i
0	59-4	giorni	70-4	giorni
0	59-5	mangio	70-5	mangio
0	59-6	così	70-6	così
0	59-7	ovviamente	70-7	ovviamente
1	60-0	lite	_	_
1	61-0	marò	_	_
1	61-1	che	_	_
0	61-2	nervosamente	71-0	nervosamente
0	61-3	mi	71-1	mi
0	61-4	fa	71-2	fa
0	61-5	venire	71-3	venire
1	62-0	vabbè	_	_
1	62-1	s'	_	_
2	62-2	è	72-0	avete
0	62-3	mangiato	72-1	mangiato
0	62-4	l'	72-2	l'
0	62-5	insalata	72-3	insalata
0	62-6	ieri	72-4	ieri
0	62-7	eh	72-5	eh
0	63-0	ieri	73-0	ieri
0	63-1	ho	73-1	ho
0	63-2	mangiato	73-2	mangiato
0	63-3	l'	73-3	l'
0	63-4	insalatina	73-4	insalatina
1	64-0	{ride}	_	_
0	65-0	no	74-0	no
0	65-1	non	74-1	non
0	65-2	mi	74-2	mi
0	65-3	guardare	74-3	guardare
0	65-4	così	74-4	così
0	65-5	che	74-5	che
2	65-6	ha	74-6	ho
0	65-7	detto	74-7	detto
1	66-0	devo	_	_
1	66-1	mettere	_	_
1	66-2	l'	_	_
1	66-3	olio	_	_
1	66-4	dentro	_	_
0	67-0	vuoi	75-0	vuoi
0	67-1	sapere	75-1	sapere
0	67-2	che	75-2	che
0	67-3	c'	75-3	c'
0	67-4	era	75-4	era
0	67-5	nell'	75-5	nell'
0	67-6	insalatina	75-6	insalatina
1	67-7	dentro	_	_
1	67-8	l'	_	_
1	67-9	insalati~	_	_
0	67-10	c'	76-0	c'
0	67-11	erano	76-1	erano
0	67-12	i	76-2	i
0	67-13	cubetti	76-3	cubetti
1	68-0	che	_	_
1	68-1	c'	_	_
1	68-2	era	_	_
0	69-0	di	77-0	di
0	69-1	formaggio	77-1	formaggio
0	69-2	e	77-2	e
0	69-3	di	77-3	di
0	69-4	salame	77-4	salame
1	_	_	78-0	di
1	_	_	78-1	provolone
1	_	_	79-0	me
0	69-5	l'	79-1	l'
0	69-6	ha	79-2	ha
0	69-7	detto	79-3	detto
1	70-0	di	_	_
1	70-1	provolone	_	_
1	70-2	e	_	_
0	70-3	i	80-0	i
0	70-4	cubetti	80-1	cubetti
0	70-5	di	80-2	di
2	70-6	sa~	80-3	sa-
0	70-7	e	81-0	e
0	70-8	ti	81-1	ti
0	70-9	sembra	81-2	sembra
0	70-10	un'	81-3	un'
1	_	_	81-4	insalatina
1	_	_	81-5	questa
2	70-11	isalatina	82-0	va
2	71-0	vabbè	82-1	be'
0	71-1	però	82-2	però
2	71-2	jà	82-3	x
0	71-3	non	82-4	non
0	71-4	è	82-5	è
0	71-5	che	82-6	che
0	71-6	ha	82-7	ha
2	71-7	esagerato	82-8	esaggerato
0	71-8	sono	82-9	sono
0	71-9	degli	82-10	degli
0	71-10	affettati	82-11	affettati
0	71-11	con	82-12	con
0	71-12	l'	82-13	l'
0	71-13	insalata	82-14	insalata
0	71-14	cioè	83-0	cioè
1	71-15	è	_	_
0	71-16	un	83-1	un
0	71-17	pranzo	83-2	pranzo
1	71-18	mh	_	_
0	71-19	secondo	84-0	secondo
0	71-20	me	84-1	me
0	71-21	non	84-2	non
0	71-22	troppo	84-3	troppo
0	72-0	allora	85-0	allora
2	72-1	rosa	85-1	miri
0	73-0	te	86-0	te
0	73-1	lo	86-1	lo
0	73-2	giuro	86-2	giuro
0	73-3	ti	87-0	ti
0	73-4	ti	87-1	ti
0	73-5	fidi	87-2	fidi
0	73-6	di	87-3	di
0	73-7	me	87-4	me
0	73-8	quando	87-5	quando
1	73-9	ti	_	_
0	73-10	ti	87-6	ti
0	73-11	dico	87-7	dico
0	73-12	una	87-8	una
0	73-13	cosa	87-9	cosa
1	73-14	cioè	_	_
1	73-15	non	_	_
1	73-16	dic~	_	_
1	73-17	non	_	_
1	73-18	ti	_	_
1	73-19	ho	_	_
1	73-20	mai	_	_
1	73-21	detto	_	_
1	73-22	una	_	_
1	73-23	bugia	_	_
1	73-24	in	_	_
1	73-25	vita	_	_
1	73-26	mia	_	_
1	73-27	a	_	_
1	73-28	te	_	_
0	74-0	cioè	88-0	cioè
0	74-1	non	88-1	non
2	74-2	dic~	88-2	dico
0	74-3	non	88-3	non
0	74-4	ti	88-4	ti
0	74-5	ho	88-5	ho
0	74-6	mai	88-6	mai
0	74-7	detto	88-7	detto
0	74-8	una	88-8	una
0	74-9	bugia	88-9	bugia
0	74-10	in	88-10	in
0	74-11	vita	88-11	vita
0	74-12	mia	88-12	mia
0	74-13	a	88-13	a
0	74-14	te	88-14	te
2	75-0	allò	89-0	allora
0	76-0	ho	90-0	ho
0	76-1	messo	90-1	messo
0	76-2	mezza	90-2	mezza
0	77-0	cosa	91-0	cosa
0	77-1	di	91-1	di
0	77-2	iceberg	91-2	iceberg
0	78-0	poi	92-0	poi
2	78-1	c'	92-1	ci
0	78-2	ho	92-2	ho
0	78-3	messo	92-3	messo
0	79-0	quattro	93-0	quattro
0	79-1	fette	93-1	fette
0	79-2	contate	93-2	contate
0	79-3	di	93-3	di
0	79-4	salame	93-4	salame
0	79-5	tagliate	93-5	tagliate
0	79-6	a	93-6	a
0	79-7	cubetti	93-7	cubetti
0	80-0	mezzo	94-0	mezzo
0	80-1	pezzo	94-1	pezzo
0	80-2	di	94-2	di
0	80-3	auricchio	94-3	auricchio
1	80-4	{ride}	_	_
0	80-5	cioè	95-0	cioè
0	80-6	di	95-1	di
0	80-7	provolone	95-2	provolone
0	80-8	tagliato	95-3	tagliato
0	80-9	a	95-4	a
0	80-10	cubetti	95-5	cubetti
0	81-0	e	96-0	e
0	81-1	due	97-0	due
0	81-2	fettine	97-1	fettine
0	81-3	di	97-2	di
0	81-4	pane	97-3	pane
0	81-5	tagliate	98-0	tagliate
0	81-6	a	98-1	a
0	81-7	cubetti	98-2	cubetti
0	81-8	saltate	98-3	saltate
0	81-9	in	98-4	in
0	81-10	padella	98-5	padella
0	81-11	che	98-6	che
2	81-12	le	98-7	l'
0	81-13	ho	98-8	ho
2	81-14	fatte	98-9	fatto
0	81-15	tipo	98-10	tipo
0	81-16	crostino	98-11	crostino
0	82-0	mh	99-0	mh
0	83-0	basta	100-0	basta
2	84-0	que~	101-0	x
0	84-1	ah	101-1	ah
1	84-2	e	_	_
2	84-3	una	101-2	è
0	84-4	una	101-3	una
0	84-5	carota	101-4	carota
1	_	_	102-0	x
0	84-6	che	103-0	che
0	84-7	l'	103-1	l'
0	84-8	ho	103-2	ho
0	84-9	tagliata	103-3	tagliata
0	84-10	piccolina	103-4	piccolina
0	84-11	piccolina	103-5	piccolina
2	85-0	x	104-0	no
0	86-0	secondo	104-1	secondo
0	86-1	me	104-2	me
0	86-2	la	104-3	la
0	86-3	carota	104-4	carota
0	86-4	non	104-5	non
0	86-5	ci	104-6	ci
0	86-6	stava	104-7	stava
2	86-7	be~	104-8	bene
0	87-0	invece	105-0	invece
0	87-1	stava	105-1	stava
0	87-2	bene	105-2	bene
0	88-0	sì	106-0	sì
0	89-0	no	107-0	no
0	89-1	comunque	107-1	comunque
0	89-2	no	107-2	no
0	89-3	per	107-3	per
0	89-4	me	107-4	me
0	89-5	è	107-5	è
0	89-6	un	107-6	un
0	89-7	pranzo	107-7	pranzo
0	89-8	standard	107-8	standard
1	90-0	mh	_	_
0	91-0	non	108-0	non
0	91-1	è	108-1	è
0	91-2	un	108-2	un
0	91-3	pranzo	108-3	pranzo
0	91-4	grasso	108-4	grasso
0	92-0	no	109-0	no
0	93-0	pranzo	110-0	pranzo
0	93-1	che	110-1	che
0	93-2	è	110-2	è
0	93-3	terminato	110-3	terminato
0	93-4	col	110-4	col
0	93-5	gelato	110-5	gelato
0	94-0	ah	111-0	ah
1	95-0	questo	_	_
1	95-1	già	_	_
0	96-0	non	112-0	non
0	96-1	solo	112-1	solo
0	96-2	per	112-2	per
0	96-3	me	112-3	me
1	_	_	113-0	questo
1	_	_	113-1	x
0	97-0	ma	114-0	ma
0	97-1	anche	114-1	anche
0	97-2	per	114-2	per
0	97-3	lui	114-3	lui
0	98-0	quindi	115-0	quindi
2	99-0	vabbè	116-0	va
2	99-1	comunque	116-1	be'
0	99-2	però	116-2	però
1	_	_	116-3	comunque
0	99-3	in	116-4	in
0	99-4	generale	116-5	generale
0	99-5	state	116-6	state
0	99-6	un	116-7	un
0	99-7	pochino	116-8	pochino
0	99-8	dando	117-0	dando
0	99-9	alla	117-1	alla
0	99-10	pazza	117-2	pazza
0	99-11	gioia	117-3	gioia
0	99-12	eh	117-4	eh
1	100-0	ma	_	_
1	100-1	io	_	_
0	101-0	ma	118-0	ma
0	101-1	io	118-1	io
0	101-2	non	118-2	non
0	101-3	sto	118-3	sto
0	101-4	dicendo	118-4	dicendo
2	101-5	matteo	119-0	marco
0	101-6	stai	119-1	stai
0	101-7	mangiando	119-2	mangiando
0	101-8	come	119-3	come
0	101-9	il	119-4	il
0	101-10	maiale	119-5	maiale
1	101-11	matteo	_	_
2	101-12	avrai	120-0	marco
2	101-13	il	120-1	avrà
0	101-14	diabete	120-2	diabete
0	101-15	sto	121-0	sto
0	101-16	dicendo	121-1	dicendo
2	101-17	matteo	121-2	marco
0	101-18	entrambi	121-3	entrambi
0	102-0	assumiamoci	122-0	assumiamoci
0	102-1	le	122-1	le
0	102-2	responsabilità	122-2	responsabilità
0	103-0	che	123-0	che
0	103-1	noi	123-1	noi
0	103-2	già	123-2	già
0	103-3	viviamo	123-3	viviamo
0	103-4	in	123-4	in
0	103-5	una	123-5	una
0	103-6	terra	123-6	terra
0	103-7	di	124-0	di
0	103-8	merda	124-1	merda
0	103-9	che	124-2	che
0	103-10	ci	124-3	ci
0	103-11	porta	124-4	porta
0	103-12	naturalmente	124-5	naturalmente
0	103-13	a	125-0	a
0	103-14	morire	125-1	morire
0	103-15	prima	125-2	prima
0	103-16	poi	126-0	poi
0	103-17	mangiamo	126-1	mangiamo
0	103-18	anche	126-2	anche
0	103-19	molto	126-3	molto
0	103-20	male	126-4	male
0	104-0	però	127-0	però
0	104-1	tipo	127-1	tipo
0	104-2	ieri	127-2	ieri
0	104-3	avete	127-3	avete
0	104-4	mangiato	127-4	mangiato
2	104-5	patatine	127-5	le
2	104-6	fritte	127-6	x
0	105-0	parla	128-0	parla
0	105-1	per	128-1	per
0	105-2	te	128-2	te
0	105-3	io	128-3	io
0	105-4	non	128-4	non
0	105-5	abito	128-5	abito
0	105-6	qua	128-6	qua
2	106-0	matteo	129-0	marco
0	106-1	ma	129-1	ma
0	106-2	va	129-2	va
1	106-3	cach	_	_
1	107-0	avete	_	_
2	107-1	mangiato	129-3	cac
2	107-2	xxx	130-0	x
2	108-0	sì	131-0	si
0	108-1	ma	131-1	ma
0	108-2	questo	131-2	questo
0	108-3	gay	131-3	gay
0	108-4	drama	131-4	drama
0	108-5	non	132-0	non
0	108-6	ho	132-1	ho
0	108-7	capito	132-2	capito
1	_	_	133-0	co
0	108-8	sta	133-1	sta
0	108-9	cosa	133-2	cosa
0	108-10	che	133-3	che
0	109-0	per	134-0	per
0	109-1	forza	134-1	forza
0	109-2	dobbiamo	134-2	dobbiamo
0	109-3	litigarci	134-3	litigarci
0	109-4	ogni	134-4	ogni
0	109-5	volta	134-5	volta
0	110-0	ma	135-0	ma
0	110-1	se	135-1	se
0	110-2	vuoi	135-2	vuoi
0	110-3	possiamo	136-0	possiamo
0	110-4	anche	136-1	anche
0	110-5	non	136-2	non
2	110-6	litigare	136-3	litigarci
0	110-7	più	136-4	più
1	110-8	se	_	_
1	110-9	vuoi	_	_
1	110-10	me	_	_
1	110-11	ne	_	_
1	110-12	posso	_	_
1	110-13	tornare	_	_
0	110-14	a	137-0	a
0	110-15	casa	137-1	casa
0	110-16	mia	137-2	mia
0	111-0	{ride}	138-0	{ride}
0	111-1	è	139-0	è
0	111-2	già	139-1	già
2	111-3	l'	139-2	la
2	111-4	ennesima	139-3	trentesima
0	111-5	volta	139-4	volta
0	111-6	che	139-5	che
0	111-7	lo	139-6	lo
0	111-8	dici	139-7	dici
0	111-9	ja	139-8	ja
1	_	_	139-9	{ride}
1	_	_	140-0	{ride}
0	112-0	lo	141-0	lo
0	112-1	sai	141-1	sai
0	112-2	che	141-2	che
0	112-3	non	141-3	non
0	112-4	è	141-4	è
0	112-5	quello	141-5	quello
0	112-6	che	141-6	che
0	112-7	voglio	141-7	voglio
0	112-8	quindi	141-8	quindi
0	113-0	beh	142-0	beh
0	113-1	forse	142-1	forse
0	113-2	mi	142-2	mi
0	113-3	sono	142-3	sono
0	113-4	scocciato	142-4	scocciato
0	113-5	di	142-5	di
0	113-6	stare	142-6	stare
0	113-7	qua	142-7	qua
2	114-0	bra	143-0	bravo
0	114-1	forse	143-1	forse
1	114-2	se	_	_
0	114-3	se	143-2	se
0	114-4	tu	143-3	tu
0	114-5	ti	143-4	ti
0	114-6	sei	143-5	sei
0	114-7	scocciato	143-6	scocciato
0	114-8	ti	143-7	ti
0	114-9	riaccompagno	143-8	riaccompagno
0	114-10	però	144-0	però
0	114-11	se	144-1	se
0	114-12	è	144-2	è
0	114-13	per	144-3	per
0	114-14	me	144-4	me
0	114-15	lo	144-5	lo
0	114-16	sai	144-6	sai
0	114-17	che	144-7	che
0	114-18	non	144-8	non
0	114-19	è	144-9	è
0	114-20	così	144-10	così
1	_	_	145-0	e
0	115-0	evitiamo	145-1	evitiamo
0	115-1	di	145-2	di
0	115-2	continuare	145-3	continuare
0	115-3	questo	145-4	questo
0	115-4	discorso	145-5	discorso
0	115-5	al	146-0	al
0	115-6	momento	146-1	momento
0	115-7	che	146-2	che
0	115-8	non	146-3	non
0	115-9	mi	146-4	mi
0	115-10	sembra	146-5	sembra
0	115-11	il	146-6	il
0	115-12	caso	146-7	caso
0	116-0	no	147-0	no
0	116-1	anche	147-1	anche
0	116-2	perché	147-2	perché
0	116-3	mi	147-3	mi
0	116-4	deve	147-4	deve
0	116-5	venire	147-5	venire
0	116-6	il	147-6	il
0	116-7	ciclo	147-7	ciclo
0	116-8	mi	148-0	mi
0	116-9	metto	148-1	metto
0	116-10	a	148-2	a
0	116-11	piangere	148-3	piangere
0	116-12	se	148-4	se
0	116-13	litigate	148-5	litigate
0	117-0	no	149-0	no
2	117-1	amo'	149-1	amo
0	118-0	mo	149-2	mo
0	118-1	ci	149-3	ci
2	118-2	mangiamo	149-4	prendiamo
0	118-3	il	149-5	il
0	118-4	gelato	149-6	gelato
