match	id_A	token_A	id_B	token_B
1	22-0	mh	_	_
0	23-0	assolutamente	27-0	assolutamente
0	23-1	io	27-1	io
0	23-2	sto	27-2	sto
0	23-3	provando	27-3	provando
0	23-4	tutti	27-4	tutti
0	23-5	i	27-5	i
0	23-6	giorni	27-6	giorni
0	23-7	a	27-7	a
0	23-8	trovare	27-8	trovare
1	23-9	c'	_	_
2	23-10	è	27-9	cioè
0	23-11	un	27-10	un
0	23-12	appartamento	27-11	appartamento
0	23-13	per	27-12	per
0	23-14	i	27-13	i
1	_	_	28-0	okay
0	23-15	trasferire	29-0	trasferire
0	23-16	in	29-1	in
0	23-17	bologna	29-2	bologna
0	23-18	cioè	29-3	cioè
1	24-0	okay	_	_
1	25-0	mhmh	_	_
0	26-0	io	29-4	io
0	26-1	lavoro	29-5	lavoro
0	26-2	qui	29-6	qui
1	_	_	30-0	mhmh
0	27-0	è	31-0	è
0	27-1	inutile	31-1	inutile
0	27-2	che	31-2	che
0	27-3	io	31-3	io
0	27-4	vado	31-4	vado
1	27-5	{P}	_	_
0	27-6	a	31-5	a
0	28-0	esempio	32-0	esempio
0	28-1	faccio	32-1	faccio
0	28-2	così	32-2	così
0	28-3	una	32-3	una
0	28-4	una	32-4	una
0	28-5	una	32-5	una
0	28-6	ragionamento	32-6	ragionamento
0	28-7	se	33-0	se
1	28-8	{P}	_	_
0	28-9	lo	33-1	lo
0	28-10	trovo	33-2	trovo
1	_	_	33-3	{P}
0	28-11	una	33-4	una
0	28-12	casa	33-5	casa
0	28-13	in	33-6	in
0	28-14	bologna	33-7	bologna
0	29-0	che	34-0	che
0	29-1	{P}	34-1	{P}
0	29-2	mille	34-2	mille
0	29-3	euro	34-3	euro
0	29-4	{P}	34-4	{P}
0	29-5	facciamo	34-5	facciamo
0	29-6	perché	34-6	perché
0	29-7	una	34-7	una
0	29-8	casa	34-8	casa
0	29-9	deve	34-9	deve
0	29-10	essere	34-10	essere
0	29-11	mille	34-11	mille
0	29-12	euro	34-12	euro
1	30-0	mhmh	_	_
0	31-0	e	34-13	e
1	_	_	35-0	mhmh
2	31-1	{P}	36-0	mh
0	31-2	non	37-0	non
0	31-3	è	37-1	è
0	31-4	che	37-2	che
0	31-5	deve	37-3	deve
0	31-6	essere	37-4	essere
0	31-7	soltanto	37-5	soltanto
0	31-8	una	37-6	una
0	31-9	camera	37-7	camera
0	31-10	un	37-8	un
2	31-11	mon-	37-9	mo-
0	31-12	un	37-10	un
0	31-13	monolocale	37-11	monolocale
0	31-14	che	37-12	che
1	31-15	è	_	_
0	31-16	mille	37-13	mille
0	31-17	euro	37-14	euro
0	31-18	no	37-15	no
0	32-0	è	38-0	è
0	32-1	troppo	38-1	troppo
0	33-0	è	39-0	è
0	33-1	troppo	39-1	troppo
0	33-2	sì	39-2	sì
0	34-0	deve	40-0	deve
0	34-1	essere	40-1	essere
0	34-2	almeno	40-2	almeno
0	34-3	tre	40-3	tre
2	34-4	camera	40-4	camere
0	34-5	di	40-5	di
0	34-6	letto	40-6	letto
0	34-7	per	40-7	per
0	34-8	per	40-8	per
0	34-9	mille	40-9	mille
0	34-10	euro	40-10	euro
1	34-11	mille	_	_
1	34-12	due	_	_
2	34-13	mille	40-11	milledue
2	34-14	cento	40-12	millecento
0	34-15	facciamo	40-13	facciamo
0	34-16	così	40-14	così
0	35-0	sì	41-0	sì
0	35-1	sì	41-1	sì
0	35-2	sì	41-2	sì
0	36-0	mhmh	42-0	mhmh
0	37-0	se	43-0	se
0	37-1	vado	43-1	vado
0	37-2	a	43-2	a
0	37-3	valsamoggia	43-3	valsamoggia
0	38-0	ogni	44-0	ogni
0	38-1	mese	44-1	mese
0	38-2	io	44-2	io
0	38-3	spendo	44-3	spendo
0	38-4	c-	44-4	c-
0	38-5	più	44-5	più
0	38-6	di	44-6	di
0	38-7	duecento	44-7	duecento
0	38-8	euro	44-8	euro
0	38-9	di	44-9	di
0	38-10	benzina	44-10	benzina
1	_	_	45-0	mhmh
0	39-0	sì	46-0	sì
0	39-1	sì	46-1	sì
0	39-2	{P}	46-2	{P}
0	39-3	e	46-3	e
0	39-4	il	46-4	il
0	39-5	parcheggio	46-5	parcheggio
0	40-0	e	47-0	e
0	40-1	parcheggio	47-1	parcheggio
0	40-2	più	47-2	più
2	41-0	sì	47-3	{P}
0	42-0	facciamo	47-4	facciamo
0	42-1	trecentocinquanta	47-5	trecentocinquanta
0	42-2	euro	47-6	euro
0	42-3	di	47-7	di
0	42-4	ogni	47-8	ogni
0	42-5	mese	47-9	mese
0	43-0	sì	48-0	sì
0	43-1	sì	49-0	sì
1	43-2	{P}	_	_
2	43-3	è	49-1	sì
2	43-4	tantiss-	49-2	tantissimo
0	44-0	tantissimo	50-0	tantissimo
0	45-0	tantissimo	51-0	tantissimo
0	46-0	{ride}	52-0	{ride}
0	47-0	sì	53-0	sì
0	47-1	sì	53-1	sì
0	48-0	no	54-0	no
0	48-1	io	54-1	io
0	48-2	non	54-2	non
0	48-3	ho	54-3	ho
0	48-4	la	54-4	la
0	48-5	macchina	54-5	macchina
0	48-6	quindi	54-6	quindi
0	48-7	non	54-7	non
0	48-8	mi	54-8	mi
0	48-9	rendo	54-9	rendo
0	48-10	conto	54-10	conto
0	48-11	sento	54-11	sento
0	48-12	queste	54-12	queste
0	48-13	cifre	54-13	cifre
0	48-14	{ride}	54-14	{ride}
0	49-0	no	55-0	no
0	49-1	intendevo	55-1	intendevo
1	_	_	55-2	{P}
0	49-2	intendevo	55-3	intendevo
1	_	_	55-4	{P}
0	49-3	che	55-5	che
0	49-4	se	55-6	se
0	49-5	là	55-7	là
0	49-6	pago	55-8	pago
0	49-7	settecento	55-9	settecento
0	49-8	euro	55-10	euro
0	49-9	in	55-11	in
0	49-10	affitto	55-12	affitto
0	50-0	più	56-0	più
0	50-1	{P}	56-1	{P}
0	50-2	trecentocinquanta	56-2	trecentocinquanta
0	50-3	sono	56-3	sono
0	50-4	mille	56-4	mille
2	51-0	mh	57-0	mhmh
0	52-0	mhmh	58-0	mhmh
0	53-0	già	59-0	già
0	53-1	{P}	59-1	{P}
1	53-2	mille	_	_
1	53-3	mil-	_	_
0	53-4	mille	59-2	mille
1	53-5	cento	_	_
2	53-6	mille	59-3	eh.m
2	53-7	due	59-4	mill-
2	53-8	mille	59-5	millecento
2	53-9	cento	59-6	mille-
2	53-10	mil-	59-7	duemilacento
2	53-11	mille	59-8	m-
2	53-12	duecento	59-9	milleduecento
0	53-13	dopo	59-10	dopo
0	53-14	perché	59-11	perché
0	53-15	non	59-12	non
0	53-16	è	59-13	è
0	53-17	che	59-14	che
1	53-18	è	_	_
0	53-19	solo	59-15	solo
1	53-20	che	_	_
0	53-21	devo	59-16	devo
0	53-22	pagare	59-17	pagare
0	53-23	la	59-18	la
0	53-24	macchina	59-19	macchina
0	54-0	sì	60-0	sì
0	54-1	sì	60-1	sì
0	54-2	sì	60-2	sì
1	55-0	mhmh	_	_
0	56-0	mhmh	61-0	mhmh
0	57-0	la	62-0	la
0	57-1	benzina	62-1	benzina
0	57-2	e	62-2	e
0	58-0	e	63-0	e
0	58-1	anche	63-1	anche
0	58-2	il	63-2	il
0	58-3	parcheggio	63-3	parcheggio
0	58-4	no	63-4	no
0	58-5	devo	63-5	devo
2	58-6	fare	63-6	pa-
0	58-7	as-	63-7	as-
0	59-0	sì	64-0	sì
0	59-1	sì	64-1	sì
0	59-2	sì	64-2	sì
0	60-0	sì	65-0	sì
0	60-1	sì	65-1	sì
0	60-2	sì	65-2	sì
0	61-0	allora	66-0	allora
0	61-1	come	66-1	come
0	61-2	la	66-2	la
0	61-3	città	66-3	città
0	61-4	{P}	66-4	{P}
0	61-5	se	66-5	se
0	61-6	tu	66-6	tu
0	61-7	paghi	66-7	paghi
0	61-8	duecento	66-8	duecento
2	61-9	eu-	66-9	euro
0	61-10	cioè	66-10	cioè
0	61-11	duecento	66-11	duecento
0	61-12	euro	66-12	euro
0	61-13	in	66-13	in
2	61-14	piú	66-14	più
0	61-15	{P}	66-15	{P}
0	61-16	ma	66-16	ma
0	61-17	ti	66-17	ti
0	61-18	trovi	66-18	trovi
0	61-19	tutto	66-19	tutto
0	62-0	mhmh	67-0	mhmh
0	63-0	certo	68-0	certo
0	63-1	sì	68-1	sì
2	63-2	{P}	69-0	certo
0	63-3	certo	69-1	certo
0	63-4	certo	69-2	certo
0	64-0	come	70-0	come
0	64-1	da	70-1	da
0	64-2	là	70-2	là
0	64-3	per	70-3	per
0	64-4	fare	70-4	fare
0	64-5	una	70-5	una
0	64-6	spesa	70-6	spesa
0	64-7	io	70-7	io
0	64-8	devo	70-8	devo
0	64-9	fare	70-9	fare
0	64-10	cioè	70-10	cioè
0	64-11	dieci	70-11	dieci
0	64-12	chilometri	70-12	chilometri
0	64-13	cinque	70-13	cinque
0	64-14	chilometri	70-14	chilometri
0	64-15	almeno	70-15	almeno
0	65-0	mhmh	71-0	mhmh
2	66-0	ma	72-0	no
0	66-1	poi	72-1	poi
0	66-2	ti	72-2	ti
0	66-3	{P}	72-3	{P}
0	66-4	insomma	72-4	insomma
1	66-5	{P}	_	_
0	66-6	ti	72-5	ti
0	66-7	svegli	72-6	svegli
0	66-8	presto	72-7	presto
0	66-9	traffico	72-8	traffico
0	66-10	stress	72-9	stress
0	66-11	sì	72-10	sì
0	67-0	assolutamente	73-0	assolutamente
0	67-1	ma	73-1	ma
0	67-2	{P}	73-2	{P}
0	67-3	guarda	73-3	guarda
0	67-4	che	73-4	che
0	67-5	{P}	73-5	{P}
0	67-6	là	73-6	là
0	68-0	da	74-0	da
0	68-1	vivere	74-1	vivere
0	68-2	la	74-2	la
0	68-3	differenza	74-3	differenza
0	68-4	da	74-4	da
0	68-5	città	74-5	città
0	68-6	e	74-6	e
0	68-7	fuori	74-7	fuori
0	68-8	città	74-8	città
0	69-0	mhmh	75-0	mhmh
0	70-0	se	76-0	se
0	70-1	lavoro	76-1	lavoro
0	70-2	fuori	76-2	fuori
0	70-3	città	76-3	città
0	70-4	guarda	76-4	guarda
0	70-5	che	76-5	che
0	70-6	per	76-6	per
0	70-7	me	76-7	me
0	70-8	va	76-8	va
0	70-9	bene	76-9	bene
0	70-10	ma	76-10	ma
2	70-11	{P}	77-0	mhmh
0	70-12	dentro	78-0	dentro
2	70-13	le	78-1	la
0	70-14	città	78-2	città
0	70-15	che	78-3	che
0	70-16	devo	78-4	devo
0	70-17	lavorare	78-5	lavorare
1	71-0	mhmh	_	_
0	72-0	venendo	79-0	venendo
0	72-1	qua	79-1	qua
1	_	_	79-2	{P}
0	73-0	certo	79-3	certo
0	73-1	sì	79-4	sì
0	73-2	sì	79-5	sì
0	74-0	significa	80-0	significa
0	74-1	che	80-1	che
0	74-2	per	80-2	per
0	74-3	me	80-3	me
0	74-4	non	80-4	non
0	74-5	è	80-5	è
0	74-6	che	80-6	che
0	74-7	una	80-7	una
0	74-8	giornata	80-8	giornata
0	74-9	di	80-9	di
0	74-10	{P}	80-10	{P}
0	74-11	ventiquattro	80-11	ventiquattro
0	74-12	ore	80-12	ore
0	75-0	mh	81-0	mh
0	76-0	mhmh	82-0	mhmh
0	77-0	sono	83-0	sono
1	_	_	83-1	{P}
0	78-0	ventidue	83-2	ventidue
0	78-1	ore	83-3	ore
0	79-0	certo	84-0	certo
0	79-1	{P}	84-1	{P}
0	79-2	perché	84-2	perché
1	_	_	84-3	una
0	79-3	è	84-4	è
1	79-4	un'	_	_
1	79-5	ora	_	_
2	79-6	no	84-5	x
0	79-7	{P}	84-6	{P}
0	79-8	mhmh	84-7	mhmh
0	80-0	ancora	85-0	ancora
0	80-1	meno	85-1	meno
1	_	_	85-2	{P}
0	81-0	sono	85-3	sono
0	81-1	venti	85-4	venti
0	81-2	ore	85-5	ore
0	81-3	tipo	85-6	tipo
0	81-4	perché	85-7	perché
0	81-5	ogni	85-8	ogni
0	81-6	giorno	85-9	giorno
0	81-7	io	85-10	io
0	81-8	lo	85-11	lo
0	82-0	sì	86-0	sì
0	82-1	sì	86-1	sì
0	83-0	vado	87-0	vado
0	83-1	avanti	87-1	avanti
1	83-2	e	_	_
0	83-3	indietro	87-2	indietro
0	83-4	un'	87-3	un'
0	83-5	ora	87-4	ora
0	83-6	un'	87-5	un'
0	83-7	ora	87-6	ora
0	83-8	e	87-7	e
0	83-9	mezzo	87-8	mezzo
0	83-10	cioè	87-9	cioè
0	83-11	per	87-10	per
0	83-12	venire	87-11	venire
0	83-13	un'	87-12	un'
0	83-14	ora	87-13	ora
0	83-15	e	87-14	e
0	83-16	mezzo	87-15	mezzo
0	83-17	un'	87-16	un'
0	83-18	ora	87-17	ora
0	83-19	minimo	87-18	minimo
0	83-20	e	87-19	e
0	83-21	ritornare	87-20	ritornare
1	_	_	87-21	è
0	83-22	ancora	87-22	ancora
0	83-23	facciamo	87-23	facciamo
0	83-24	mezz'	87-24	mezz'
0	83-25	ora	87-25	ora
0	83-26	o	87-26	o
0	83-27	un'	87-27	un'
0	83-28	ora	87-28	ora
2	84-0	mh	88-0	mhmh
0	85-0	mhmh	89-0	mhmh
0	86-0	allora	90-0	allora
0	86-1	due	90-1	due
0	86-2	ore	90-2	ore
0	86-3	è	90-3	è
0	86-4	già	90-4	già
0	86-5	scalata	90-5	scalata
0	87-0	sì	91-0	sì
0	87-1	sì	91-1	sì
2	87-2	eh	91-2	mh
0	88-0	per	92-0	per
0	88-1	preparare	92-1	preparare
2	88-2	cioè	92-2	cioé
0	88-3	se	92-3	se
1	_	_	92-4	{P}
0	89-0	tipo	92-5	tipo
0	89-1	che	92-6	che
0	89-2	noi	92-7	noi
0	89-3	abitiamo	92-8	abitiamo
0	89-4	cioè	92-9	cioè
0	90-0	facciamo	93-0	facciamo
0	90-1	come	93-1	come
0	90-2	dentro	93-2	dentro
0	90-3	la	93-3	la
0	90-4	bologna	93-4	bologna
0	90-5	tu	93-5	tu
0	90-6	venti	93-6	venti
0	90-7	minuti	93-7	minuti
0	91-0	trenta	94-0	trenta
0	91-1	minuti	94-1	minuti
0	91-2	sei	94-2	sei
0	91-3	in	94-3	in
0	91-4	lavoro	94-4	lavoro
1	92-0	mhmh	_	_
0	92-1	mhmh	95-0	mhmh
0	93-0	certo	96-0	certo
0	93-1	sì	96-1	sì
0	93-2	sì	96-2	sì
1	_	_	96-3	{P}
0	94-0	ma	96-4	ma
0	94-1	prima	96-5	prima
0	94-2	di	96-6	di
0	94-3	trasferirti	96-7	trasferirti
0	94-4	in	96-8	in
0	94-5	valsamoggia	96-9	valsamoggia
0	94-6	mh	96-10	mh
0	94-7	in	96-11	in
0	94-8	quale	96-12	quale
0	94-9	zona	96-13	zona
0	94-10	abitavi	96-14	abitavi
1	94-11	di	_	_
2	95-0	a	97-0	in
0	95-1	centro	97-1	centro
0	95-2	proprio	97-2	proprio
0	95-3	in	97-3	in
0	95-4	centro	97-4	centro
0	95-5	storico	97-5	storico
1	_	_	97-6	{P}
0	96-0	centro	97-7	centro
0	96-1	centro	97-8	centro
1	96-2	okay	_	_
0	97-0	centro	98-0	centro
0	97-1	centro	98-1	centro
1	_	_	98-2	{P}
1	_	_	98-3	okay
0	98-0	dieci	99-0	dieci
0	98-1	minuti	99-1	minuti
0	98-2	camminata	99-2	camminata
0	98-3	che	99-3	che
0	98-4	dove	99-4	dove
0	98-5	lavoro	99-5	lavoro
0	98-6	io	99-6	io
0	99-0	però	100-0	però
0	99-1	c'	100-1	c'
0	99-2	è	100-2	è
0	99-3	un	100-3	un
0	99-4	po'	100-4	po'
0	99-5	di	100-5	di
0	99-6	casino	100-6	casino
0	99-7	in	100-7	in
0	99-8	centro	100-8	centro
0	99-9	sporco	100-9	sporco
0	100-0	no	101-0	no
0	100-1	guarda	101-1	guarda
0	100-2	che	101-2	che
1	100-3	il	_	_
0	100-4	casino	101-3	casino
0	100-5	no	101-4	no
2	100-6	x	101-5	p-
0	100-7	cioè	101-6	cioè
0	100-8	proprio	101-7	proprio
0	100-9	no	101-8	no
0	100-10	non	101-9	non
0	100-11	è	101-10	è
0	100-12	che	101-11	che
0	100-13	è	101-12	è
0	100-14	sporco	101-13	sporco
0	100-15	tu	101-14	tu
0	100-16	di-	101-15	di-
0	100-17	tu	101-16	tu
0	100-18	mh	101-17	mh
0	100-19	non	101-18	non
0	100-20	posso	101-19	posso
1	_	_	101-20	d-
0	100-21	cioè	102-0	cioè
0	100-22	non	102-1	non
0	100-23	puoi	102-2	puoi
0	100-24	guardare	102-3	guardare
0	100-25	tutte	102-4	tutte
0	100-26	le	102-5	le
0	100-27	cose	102-6	cose
0	100-28	insieme	102-7	insieme
0	101-0	mhmh	103-0	mhmh
0	102-0	mhmh	104-0	mhmh
0	103-0	quindi	105-0	quindi
0	103-1	sì	105-1	sì
0	103-2	ti	105-2	ti
0	103-3	ti	105-3	ti
0	103-4	piacerebbe	105-4	piacerebbe
0	103-5	ritornare	105-5	ritornare
0	103-6	a	105-6	a
0	103-7	vivere	105-7	vivere
0	103-8	in	105-8	in
0	103-9	centro	105-9	centro
0	103-10	sì	105-10	sì
0	104-0	sì	106-0	sì
0	105-0	perché	107-0	perché
0	105-1	{P}	107-1	{P}
0	105-2	è	107-2	è
0	105-3	una	107-3	una
0	105-4	persona	107-4	persona
0	105-5	che	107-5	che
0	105-6	vanno	107-6	vanno
0	105-7	cioè	107-7	cioè
0	105-8	lavorare	107-8	lavorare
0	105-9	dentro	107-9	dentro
0	105-10	in	107-10	in
0	105-11	città	107-11	città
1	_	_	107-12	e
0	105-12	va	107-13	va
2	105-13	a	107-14	ad
0	105-14	abitare	107-15	abitare
0	105-15	fuori	107-16	fuori
2	105-16	{P}	108-0	mhmh
2	105-17	ti	109-0	ti-
2	105-18	inqui-	109-1	n-
0	105-19	stai	109-2	stai
0	105-20	inquinando	109-3	inquinando
0	105-21	lo	109-4	lo
0	105-22	stesso	109-5	stesso
1	106-0	mhmh	_	_
0	107-0	anche	110-0	anche
1	_	_	110-1	{P}
0	108-0	certo	110-2	certo
1	_	_	110-3	{P}
0	109-0	ah	110-4	ah
0	109-1	no	110-5	no
0	109-2	no	110-6	no
0	109-3	no	110-7	no
0	109-4	certamente	110-8	certamente
0	109-5	{P}	110-9	{P}
1	_	_	110-10	sì
0	109-6	sì	110-11	sì
0	109-7	sì	110-12	sì
0	109-8	sì	110-13	sì
0	110-0	devi	111-0	devi
0	110-1	capire	111-1	capire
0	110-2	questa	111-2	questa
0	110-3	qua	111-3	qua
2	111-0	eh	112-0	e
0	111-1	niente	112-1	niente
2	111-2	da	112-2	x
0	112-0	ma	113-0	ma
0	112-1	se	113-1	se
0	112-2	come	113-2	come
0	112-3	io	113-3	io
0	112-4	che	113-4	che
0	112-5	vengo	113-5	vengo
2	112-6	a	113-6	ad
0	112-7	abitare	113-7	abitare
1	112-8	{P}	_	_
0	112-9	in	113-8	in
0	112-10	cen-	113-9	cen-
0	112-11	città	113-10	città
1	_	_	113-11	{P}
1	_	_	113-12	mh
0	113-0	una	113-13	una
0	113-1	macchina	113-14	macchina
0	114-0	già	114-0	già
0	114-1	f-	114-1	f-
1	_	_	114-2	{P}
0	115-0	già	114-3	già
0	116-0	ferma	114-4	ferma
1	_	_	114-5	ma
0	116-1	per	114-6	per
1	117-0	mhmh	_	_
1	118-0	mh	_	_
2	118-1	mh	114-7	{P}
0	119-0	non	114-8	non
0	119-1	inquinare	114-9	inquinare
0	119-2	la	114-10	la
0	119-3	città	114-11	città
1	_	_	115-0	mhmh
1	_	_	116-0	mhmh
0	120-0	sì	117-0	sì
0	120-1	sì	117-1	sì
0	120-2	sì	117-2	sì
0	120-3	è	117-3	è
0	120-4	vero	117-4	vero
0	120-5	capisco	117-5	capisco
0	120-6	perfettamente	117-6	perfettamente
0	121-0	mh	118-0	mh
0	121-1	e	118-1	e
0	121-2	sono	118-2	sono
0	121-3	curiosa	118-3	curiosa
0	121-4	di	118-4	di
0	121-5	chiederti	118-5	chiederti
0	121-6	anche	118-6	anche
1	_	_	118-7	{P}
0	122-0	perché	118-8	perché
0	123-0	quindi	119-0	quindi
0	123-1	immagino	119-1	immagino
0	123-2	che	119-2	che
0	123-3	la	119-3	la
0	123-4	tua	119-4	tua
0	123-5	famiglia	119-5	famiglia
0	124-0	si	120-0	si
0	124-1	sia	120-1	sia
0	124-2	trasferita	120-2	trasferita
0	124-3	qui	120-3	qui
0	124-4	dal	120-4	dal
0	124-5	bangladesh	120-5	bangladesh
0	124-6	no	120-6	no
0	124-7	quindi	120-7	quindi
1	124-8	in	_	_
0	124-9	in	120-8	in
0	124-10	nella	120-9	nella
0	124-11	in	120-10	in
0	124-12	casa	120-11	casa
0	124-13	con	120-12	con
0	124-14	i	120-13	i
0	124-15	tuoi	120-14	tuoi
0	124-16	genitori	120-15	genitori
1	_	_	121-0	sì
0	125-0	sì	122-0	sì
1	_	_	122-1	{P}
0	126-0	sì	122-2	sì
0	127-0	parla-	123-0	parla-
0	127-1	mh	123-1	mh
1	_	_	123-2	{P}
0	127-2	che	123-3	che
0	127-3	lingua	123-4	lingua
0	127-4	parlate	123-5	parlate
1	_	_	124-0	quale
1	_	_	124-1	lin-
0	128-0	bangla	125-0	bangla
0	128-1	sì	125-1	sì
2	128-2	è	125-2	{P}
2	128-3	la	125-3	in
0	128-4	lingua	125-4	lingua
0	128-5	bangla	125-5	bangla
0	128-6	che	125-6	che
0	128-7	parlano	125-7	parlano
1	129-0	quale	_	_
1	129-1	li-	_	_
0	130-0	e	126-0	e
0	131-0	però	127-0	però
0	131-1	eh	127-1	eh
0	131-2	tutti	127-2	tutti
0	131-3	quanti	127-3	quanti
0	131-4	lo	127-4	lo
0	131-5	sanno	127-5	sanno
0	131-6	anche	127-6	anche
0	131-7	italiano	127-7	italiano
0	131-8	tranquillamente	127-8	tranquillamente
0	131-9	{ride}	127-9	{ride}
0	132-0	okay	128-0	okay
1	_	_	128-1	{P}
0	132-1	e	128-2	e
0	132-2	lo	128-3	lo
0	132-3	mi-	128-4	mi-
0	132-4	mischiate	128-5	mischiate
0	132-5	un	128-6	un
0	132-6	po'	128-7	po'
0	132-7	con	128-8	con
0	132-8	l'	128-9	l'
0	132-9	italiano	128-10	italiano
0	132-10	quando	128-11	quando
0	132-11	parlate	128-12	parlate
0	132-12	fra	128-13	fra
0	132-13	di	128-14	di
0	132-14	voi	128-15	voi
0	132-15	o	128-16	o
1	_	_	129-0	sì
1	_	_	129-1	{P}
0	133-0	sì	129-2	sì
0	133-1	sì	129-3	sì
0	134-0	sì	130-0	sì
0	134-1	sì	130-1	sì
0	135-0	tu	131-0	tu
0	135-1	hai	131-1	hai
0	135-2	fratelli	131-2	fratelli
0	135-3	anche	131-3	anche
0	136-0	sì	132-0	sì
0	136-1	{P}	132-1	{P}
0	136-2	ho	132-2	ho
0	136-3	una	132-3	una
0	136-4	sorella	132-4	sorella
0	136-5	che	132-5	che
0	136-6	studia	132-6	studia
0	136-7	in	132-7	in
0	136-8	università	132-8	università
1	137-0	ch-	_	_
0	137-1	ah	133-0	ah
0	137-2	che	133-1	che
0	137-3	cosa	133-2	cosa
0	137-4	studia	133-3	studia
0	138-0	chimica	134-0	chimica
0	139-0	chimica	135-0	chimica
0	139-1	okay	135-1	okay
1	139-2	e	_	_
1	139-3	è	_	_
1	139-4	più	_	_
1	139-5	grande	_	_
1	139-6	più	_	_
1	139-7	piccola	_	_
1	139-8	di	_	_
2	139-9	te	136-0	industriale
