match	id_A	token_A	id_B	token_B
2	38-0	x	35-0	uno
0	38-1	zucchinone	35-1	zucchinone
0	39-0	una	36-0	una
0	39-1	l'	36-1	l'
0	39-2	ho	36-2	ho
0	39-3	fatta	36-3	fatta
1	39-4	{P}	_	_
0	39-5	l'	36-4	l'
0	39-6	altra	36-5	altra
2	40-0	eh	37-0	e
0	40-1	ma	37-1	ma
0	40-2	l'	37-2	l'
0	40-3	altra	37-3	altra
0	40-4	è	37-4	è
0	40-5	metà	37-5	metà
0	40-6	perché	37-6	perché
0	40-7	metà	37-7	metà
0	40-8	si	37-8	si
0	40-9	deve	37-9	deve
0	40-10	tagliare	37-10	tagliare
0	41-0	è	38-0	è
0	41-1	nel	38-1	nel
0	41-2	frigo	38-2	frigo
0	42-0	eh	39-0	eh
0	43-0	perché	40-0	perché
0	43-1	nel	40-1	nel
0	43-2	frigo	40-2	frigo
0	43-3	stava	40-3	stava
0	43-4	troppo	40-4	troppo
0	43-5	forte	40-5	forte
0	43-6	se	40-6	se
1	_	_	40-7	è
1	_	_	41-0	il
1	_	_	41-1	ghiaccio
2	43-7	ì	41-2	l'
2	43-8	m	41-3	alxxx
0	43-9	il	42-0	il
0	43-10	ghiaccio	42-1	ghiaccio
0	43-11	l'	42-2	l'
0	43-12	ha	42-3	ha
0	43-13	tipo	42-4	tipo
0	43-14	un	42-5	un
1	43-15	po	_	_
1	43-16	mh	_	_
1	44-0	il	_	_
1	44-1	ghiaccio	_	_
1	44-2	là	_	_
1	44-3	che	_	_
2	44-4	è	42-6	po'
2	44-5	eh	42-7	uhm
0	45-0	disturbata	43-0	disturbata
0	45-1	diciamo	43-1	diciamo
0	45-2	così	43-2	così
0	45-3	non	43-3	non
0	45-4	so	43-4	so
0	45-5	come	43-5	come
0	45-6	dire	43-6	dire
1	45-7	mh	_	_
0	46-0	mh	44-0	mh
2	47-0	cioè	45-0	cioé
0	47-1	si	45-1	si
0	47-2	è	45-2	è
0	47-3	fatta	45-3	fatta
0	47-4	tipo	45-4	tipo
0	47-5	molla	45-5	molla
0	47-6	strana	45-6	strana
1	48-0	no	_	_
0	49-0	s'	46-0	s'
2	49-1	è	46-1	é
0	49-2	congelata	46-2	congelata
2	50-0	eh	47-0	e
0	50-1	ma	47-1	ma
0	50-2	si	47-2	si
0	50-3	è	47-3	è
0	50-4	fatta	47-4	fatta
0	50-5	molla	47-5	molla
0	50-6	strana	47-6	strana
1	50-7	da	_	_
2	50-8	un	47-7	al
2	50-9	lato	47-8	babbo
0	51-0	eh	48-0	eh
0	51-1	si	48-1	si
0	51-2	è	48-2	è
0	51-3	bruciata	48-3	bruciata
0	51-4	si	48-4	si
0	51-5	è	48-5	è
2	52-0	bra~	49-0	bravo
0	52-1	tipo	49-1	tipo
2	52-2	forse	49-2	fosse
0	52-3	una	49-3	una
0	52-4	bruciatura	49-4	bruciatura
2	52-5	da	49-5	dal
0	52-6	gelo	49-6	gelo
2	53-0	mh	50-0	uh
0	54-0	mi	51-0	mi
1	54-1	è	_	_
2	54-2	piaciuto	51-1	chiedevo
0	54-3	come	51-2	come
0	54-4	le	51-3	le
0	54-5	ha	51-4	ha
0	54-6	fatte	51-5	fatte
2	54-7	rosanna	51-6	emiliana
2	55-0	olè	52-0	come
2	56-0	c'	53-0	ci
0	56-1	ha	53-1	ha
0	56-2	messo	53-2	messo
0	56-3	dentro	53-3	dentro
0	56-4	l'	53-4	l'
0	56-5	origano	53-5	origano
0	56-6	tuttavia	53-6	tuttavia
2	57-0	x	54-0	ah
0	58-0	davvero	55-0	davvero
2	58-1	do~	55-1	do-
0	58-2	dovresti	55-2	dovresti
0	58-3	essere	55-3	essere
0	58-4	contenta	55-4	contenta
1	58-5	è	_	_
0	58-6	il	55-5	il
0	58-7	primo	55-6	primo
0	58-8	complimento	55-7	complimento
0	58-9	da	55-8	da
1	58-10	qua~	_	_
1	58-11	che	_	_
2	58-12	hai	55-9	qu-
2	58-13	cucinato	55-10	cunivano
0	58-14	qualcosa	55-11	qualcosa
0	58-15	tu	55-12	tu
0	59-0	{applaude}	56-0	{applaude}
0	60-0	grazie	57-0	grazie
2	60-1	gra~	57-1	regà
0	60-2	me	57-2	me
0	60-3	lo	57-3	lo
0	60-4	ricorderò	57-4	ricorderò
0	60-5	a	57-5	a
0	60-6	vita	57-6	vita
0	60-7	sappiate	57-7	sappiate
0	60-8	che	57-8	che
0	60-9	non	57-9	non
0	60-10	si	57-10	si
0	60-11	replicherà	57-11	replicherà
0	60-12	mai	57-12	mai
0	60-13	più	57-13	più
0	61-0	{ride}	58-0	{ride}
0	62-0	no	59-0	no
0	62-1	perché	59-1	perché
0	62-2	poi	59-2	poi
1	_	_	59-3	a
2	62-3	io	59-4	me
2	62-4	invece	59-5	cioé
2	62-5	e	59-6	eh
0	62-6	adoro	59-7	adoro
1	_	_	59-8	{P}
2	63-0	i~	59-9	i-
0	63-1	come	59-10	come
0	63-2	mangiano	59-11	mangiano
0	63-3	in	59-12	in
0	63-4	ospedale	59-13	ospedale
0	63-5	praticamente	59-14	praticamente
2	63-6	luciana	59-15	fabiano
0	63-7	me	59-16	me
0	63-8	lo	59-17	lo
0	63-9	dice	59-18	dice
0	63-10	sempre	59-19	sempre
2	64-0	allora	60-0	adoro
0	64-1	senza	60-1	senza
0	64-2	sale	60-2	sale
0	65-0	cioè	61-0	cioè
0	65-1	meno	61-1	meno
0	65-2	sale	61-2	sale
0	65-3	c'	61-3	c'
2	65-4	è	61-4	é
0	65-5	più	61-5	più
0	65-6	mi	61-6	mi
0	65-7	piace	61-7	piace
0	65-8	senza	61-8	senza
0	65-9	olio	61-9	olio
0	65-10	senza	61-10	senza
0	65-11	niente	61-11	niente
1	65-12	cioè	_	_
0	65-13	meno	61-12	meno
0	65-14	condimento	61-13	condimento
0	65-15	è	61-14	è
0	66-0	questo	62-0	questo
0	66-1	sale	62-1	sale
0	66-2	l'	62-2	l'
0	66-3	ho	62-3	ho
1	66-4	pre	_	_
2	66-5	so	62-4	preso
0	66-6	perché	62-5	perché
1	66-7	me	_	_
2	66-8	l'	62-6	mi
0	66-9	hai	62-7	hai
2	66-10	chiesto	62-8	visto
0	66-11	tu	62-9	tu
0	66-12	eh	62-10	eh
0	66-13	però	62-11	però
0	67-0	eh	63-0	eh
0	68-0	no	64-0	no
0	68-1	no	64-1	no
0	68-2	sì	64-2	sì
0	68-3	sì	64-3	sì
0	68-4	questo	64-4	questo
0	68-5	sì	64-5	sì
1	69-0	x	_	_
0	70-0	più	65-0	più
0	70-1	o	65-1	o
0	70-2	meno	65-2	meno
2	71-0	no	66-0	ma
0	71-1	ci	66-1	ci
0	71-2	sono	66-2	sono
0	71-3	cose	66-3	cose
0	71-4	e	66-4	e
0	71-5	cose	66-5	cose
0	72-0	però	67-0	però
0	72-1	tipo	67-1	tipo
0	72-2	la	67-2	la
0	72-3	pasta	67-3	pasta
2	72-4	me	67-4	eh
0	72-5	la	67-5	la
0	72-6	sto	67-6	sto
0	72-7	mangiando	67-7	mangiando
0	72-8	quasi	67-8	quasi
0	72-9	completamente	67-9	completamente
0	72-10	senza	67-10	senza
0	72-11	sale	67-11	sale
0	73-0	mh	68-0	mh
2	74-0	non	69-0	ma
0	74-1	fa	69-1	fa
0	74-2	schifo	69-2	schifo
0	74-3	la	69-3	la
0	74-4	pasta	69-4	pasta
0	74-5	senza	69-5	senza
2	74-6	sa~	69-6	sale
0	75-0	lo	70-0	lo
0	75-1	so	70-1	so
1	75-2	ma	_	_
0	75-3	mi	70-2	mi
0	75-4	sono	70-3	sono
0	75-5	abituata	70-4	abituata
0	75-6	al	70-5	al
0	75-7	sapore	70-6	sapore
0	75-8	ormai	70-7	ormai
0	75-9	pure	70-8	pure
0	75-10	quando	70-9	quando
0	75-11	ci	70-10	ci
0	75-12	metti	70-11	metti
0	75-13	un	70-12	un
0	75-14	pizzico	70-13	pizzico
0	75-15	di	70-14	di
0	75-16	sale	70-15	sale
1	75-17	io	_	_
0	75-18	la	70-16	la
0	75-19	sento	70-17	sento
0	75-20	salatissima	70-18	salatissima
0	76-0	cioè	71-0	cioè
0	76-1	non	71-1	non
0	76-2	metti	71-2	metti
0	76-3	proprio	71-3	proprio
1	76-4	{P}	_	_
0	76-5	il	71-4	il
0	76-6	sale	71-5	sale
0	76-7	nell'	71-6	nell'
0	76-8	acqua	71-7	acqua
0	77-0	no	72-0	no
0	78-0	mh	73-0	mh
0	79-0	cosa	74-0	cosa
1	80-0	che	_	_
2	80-1	schifo	75-0	x
2	80-2	amo'	75-1	como
0	81-0	eh	76-0	eh
0	81-1	lo	76-1	lo
0	81-2	so	76-2	so
0	81-3	però	76-3	però
1	81-4	no	_	_
2	81-5	x	76-4	non
0	81-6	mi	76-5	mi
0	81-7	sono	76-6	sono
0	81-8	abituata	76-7	abituata
0	81-9	non	76-8	non
0	81-10	so	76-9	so
1	81-11	il	_	_
0	81-12	perché	76-10	perché
2	82-0	vabbè	77-0	vabbé
0	83-0	che	78-0	che
0	83-1	problema	78-1	problema
0	83-2	hai	78-2	hai
1	84-0	{ride}	_	_
0	85-0	eh	79-0	eh
0	85-1	infatti	79-1	infatti
0	85-2	che	79-2	che
0	85-3	problema	79-3	problema
0	85-4	ho	79-4	ho
1	85-5	{P}	_	_
0	85-6	ditemelo	79-5	ditemelo
0	85-7	voi	79-6	voi
1	_	_	80-0	eh
2	86-0	vabbè	80-1	vabbé
0	86-1	meglio	80-2	meglio
0	86-2	così	80-3	così
0	86-3	in	80-4	in
0	86-4	realtà	80-5	realtà
0	86-5	eh	80-6	eh
0	87-0	tanti	81-0	tanti
2	88-0	marò	82-0	mado
0	88-1	veramente	82-1	veramente
0	88-2	tantissimi	82-2	tantissimi
0	88-3	{ride}	82-3	{ride}
0	89-0	{ride}	83-0	{ride}
2	90-0	cioè	84-0	cioé
2	90-1	voglio	84-1	io
2	90-2	dire	84-2	direi
0	91-0	ops	85-0	ops
1	_	_	86-0	cioé
0	92-0	che	86-1	che
0	92-1	non	86-2	non
0	92-2	la	86-3	la
0	92-3	vuoi	86-4	vuoi
1	92-4	che	_	_
1	92-5	è	_	_
2	92-6	sala~	86-5	sala-
2	92-7	cioè	86-6	cioé
2	92-8	che	86-7	ch-che
0	92-9	non	86-8	non
0	92-10	vuoi	86-9	vuoi
0	92-11	mettere	86-10	mettere
0	92-12	il	86-11	il
0	92-13	sale	86-12	sale
0	92-14	nel	86-13	nel
0	92-15	condimento	86-14	condimento
2	92-16	della	86-15	nella
0	92-17	pasta	86-16	pasta
0	92-18	però	86-17	però
0	93-0	non	86-18	non
0	93-1	salare	86-19	salare
0	93-2	l'	86-20	l'
0	93-3	acqua	86-21	acqua
0	93-4	quando	86-22	quando
0	93-5	la	86-23	la
0	93-6	bolli	86-24	bolli
2	93-7	e	86-25	è
0	93-8	illegale	86-26	illegale
2	94-0	esatto	86-27	cazzo
2	95-0	non	87-0	eh
2	95-1	si	87-1	no
2	95-2	fa	87-2	esatto
0	96-0	è	88-0	è
0	96-1	illegale	88-1	illegale
1	_	_	88-2	eh
0	97-0	lo	89-0	lo
0	97-1	so	89-1	so
0	97-2	ma	89-2	ma
2	97-3	ti	89-3	t-
0	97-4	vi	89-4	vi
0	97-5	giuro	89-5	giuro
0	97-6	che	89-6	che
0	97-7	io	89-7	io
0	97-8	sento	89-8	sento
0	97-9	ormai	89-9	ormai
0	97-10	sempre	89-10	sempre
0	97-11	salato	89-11	salato
0	97-12	pure	89-12	pure
0	97-13	se	89-13	se
0	97-14	ci	89-14	ci
0	97-15	metti	89-15	metti
0	97-16	un	89-16	un
0	97-17	pizzico	89-17	pizzico
0	97-18	io	89-18	io
0	97-19	non	89-19	non
0	97-20	ce	89-20	ce
0	97-21	la	89-21	la
0	97-22	faccio	89-22	faccio
0	97-23	a	89-23	a
0	97-24	mangiarlo	89-24	mangiarlo
0	97-25	non	89-25	non
0	97-26	so	89-26	so
0	97-27	quante	89-27	quante
0	97-28	volte	89-28	volte
0	97-29	ho	89-29	ho
0	97-30	litigato	89-30	litigato
0	97-31	con	89-31	con
0	97-32	mamma	89-32	mamma
2	98-0	vabbè	90-0	vabbé
0	98-1	meglio	90-1	meglio
0	98-2	così	90-2	così
0	99-0	perché	91-0	perché
0	99-1	la	91-1	la
0	99-2	sento	91-2	sento
0	99-3	oggettivamente	91-3	oggettivamente
0	99-4	salata	91-4	salata
0	100-0	io	92-0	io
0	100-1	comunque	92-1	comunque
0	100-2	non	92-2	non
0	100-3	so	92-3	so
0	100-4	voi	92-4	voi
1	_	_	92-5	ma
0	100-5	ho	92-6	ho
0	100-6	ancora	92-7	ancora
0	100-7	fame	92-8	fame
0	100-8	voi	92-9	voi
0	101-0	io	93-0	io
0	101-1	non	93-1	non
2	101-2	particolarme~	93-2	particolarmente
2	101-3	mangiati	93-3	ma
2	101-4	un	93-4	vi
2	101-5	po'	93-5	va
0	101-6	di	93-6	di
0	101-7	queste	93-7	queste
0	101-8	melanzanette	93-8	melanzanette
0	102-0	io	94-0	io
0	102-1	no	94-1	no
0	103-0	io	95-0	io
1	103-1	volevo	_	_
2	103-2	le	95-1	voglio
2	103-3	mh	95-2	quelle
0	103-4	zucchine	95-3	zucchine
0	103-5	di	95-4	di
1	103-6	rosanna	_	_
1	104-0	le	_	_
1	104-1	avete	_	_
1	104-2	mangiate	_	_
1	104-3	tutte	_	_
2	104-4	quante	95-5	emiliana
2	105-0	eh	95-6	{P}
2	105-1	amo'	95-7	non
2	105-2	sono	95-8	x
2	105-3	finite	96-0	è
2	106-0	senti	96-1	onto
2	106-1	non	97-0	smettila
2	106-2	so	97-1	tanto
0	106-3	se	97-2	se
0	106-4	già	97-3	già
0	106-5	le	97-4	le
0	106-6	hai	97-5	hai
0	106-7	assaggiate	97-6	assaggiate
1	106-8	ma	_	_
2	106-9	x	97-7	mamma
2	106-10	a	97-8	mia
2	106-11	me	97-9	mi
0	106-12	fanno	97-10	fanno
0	106-13	schifo	97-11	schifo
0	106-14	ste	97-12	ste
0	106-15	cose	97-13	cose
2	107-0	vabbè	98-0	vabbé
0	108-0	non	99-0	non
0	108-1	sono	99-1	sono
0	108-2	quelle	99-2	quelle
0	108-3	della	99-3	della
0	108-4	mamma	99-4	mamma
1	_	_	99-5	però
2	109-0	no	99-6	sono
2	109-1	no	99-7	buone
0	109-2	sono	100-0	sono
2	109-3	brutte	100-1	buone
0	109-4	proprio	100-2	proprio
2	109-5	amo'	100-3	amo
0	109-6	sono	100-4	sono
1	109-7	sottaceto	_	_
2	109-8	no	100-5	sott'
2	109-9	sottolio	100-6	aceto
2	110-0	ma	100-7	non
2	110-1	sono	100-8	sott'
2	110-2	buone	100-9	olio
0	111-0	è	101-0	è
0	111-1	vero	101-1	vero
0	111-2	{P}	101-2	{P}
0	111-3	però	101-3	però
0	112-0	no	102-0	no
2	112-1	so	102-1	son
0	112-2	bruttissime	102-2	bruttissime
1	113-0	rosa	_	_
2	114-0	sanna	103-0	vi
2	114-1	cunsuma'	104-0	x
0	114-2	se	104-1	se
0	114-3	fai	104-2	fai
0	114-4	questa	104-3	questa
0	114-5	cattiva	104-4	cattiva
0	114-6	pubblicità	104-5	pubblicità
2	114-7	alberto	104-6	roberto
0	114-8	non	104-7	non
0	114-9	se	104-8	se
0	114-10	le	104-9	le
0	114-11	mangia	104-10	mangia
1	114-12	eh	_	_
1	115-0	lo	_	_
1	115-1	so	_	_
1	115-2	ma	_	_
1	115-3	non	_	_
1	115-4	mi	_	_
1	115-5	piacciono	_	_
1	115-6	ah	_	_
0	116-0	ma	105-0	ma
0	116-1	a	105-1	a
0	116-2	me	105-2	me
2	116-3	neanche	105-3	manco
0	116-4	piacciono	105-4	piacciono
0	116-5	mi	105-5	mi
0	116-6	piacciono	105-6	piacciono
0	116-7	solo	105-7	solo
0	116-8	quelle	105-8	quelle
0	116-9	di	105-9	di
0	116-10	mamma	105-10	mamma
1	117-0	sì	_	_
2	118-0	anche	106-0	uhm
0	118-1	a	107-0	a
0	118-2	me	107-1	me
0	118-3	piacciono	107-2	piacciono
0	118-4	soltanto	107-3	soltanto
0	118-5	quelle	107-4	quelle
0	118-6	della	107-5	della
0	118-7	mamma	107-6	mamma
0	118-8	di	107-7	di
0	118-9	roberto	107-8	roberto
0	119-0	fanno	108-0	fanno
0	119-1	schifo	108-1	schifo
0	119-2	sanno	108-2	sanno
0	119-3	di	108-3	di
0	119-4	zenzero	108-4	zenzero
1	120-0	eh	_	_
0	121-0	sono	109-0	sono
2	121-1	{P}	109-1	mh
0	121-2	di	109-2	di
0	121-3	zenzero	109-3	zenzero
0	122-0	ma	110-0	ma
1	122-1	no	_	_
0	123-0	no	110-1	no
0	123-1	zenzero	111-0	zenzero
0	123-2	non	111-1	non
0	123-3	saprei	111-2	saprei
0	124-0	per	112-0	per
0	124-1	me	112-1	me
1	124-2	è	_	_
0	124-3	come	112-2	come
2	124-4	rosanna	112-3	viviano
0	124-5	sanno	112-4	sanno
0	124-6	di	112-5	di
0	124-7	aceto	112-6	aceto
0	125-0	no	113-0	no
0	125-1	non	113-1	non
0	125-2	sono	113-2	sono
0	125-3	buone	113-3	buone
0	126-0	sono	114-0	sono
0	126-1	brutte	114-1	brutte
0	126-2	proprio	114-2	proprio
1	127-0	le	_	_
1	127-1	dobbiamo	_	_
1	127-2	buttare	_	_
2	128-0	sì	115-0	si
0	128-1	sono	115-1	sono
0	128-2	brutte	115-2	brutte
0	129-0	che	116-0	che
0	129-1	dite	116-1	dite
0	129-2	le	116-2	le
0	129-3	buttiamo	116-3	buttiamo
1	129-4	e	_	_
1	129-5	com~	_	_
0	129-6	e	116-4	e
0	129-7	apriamo	116-5	apriamo
0	129-8	quelle	116-6	quelle
1	129-9	là	_	_
0	129-10	della	116-7	della
0	129-11	mamma	116-8	mamma
0	129-12	di	116-9	di
2	129-13	alberto	116-10	roberto
0	130-0	eh	117-0	eh
0	130-1	io	117-1	io
0	131-0	che	118-0	che
0	131-1	ne	118-1	ne
0	131-2	pensate	118-2	pensate
0	132-0	beh	119-0	beh
1	132-1	è	_	_
0	132-2	peccato	119-1	peccato
0	133-0	è	120-0	è
0	133-1	un	120-1	un
0	133-2	po'	120-2	po'
0	133-3	uno	120-3	uno
0	133-4	spreco	120-4	spreco
1	134-0	eh	_	_
2	135-0	eh	121-0	e
0	135-1	lo	121-1	lo
0	135-2	so	121-2	so
2	135-3	raga'	121-3	raga
0	135-4	però	121-4	però
0	135-5	pure	121-5	pure
0	135-6	io	121-6	io
1	135-7	le	_	_
1	135-8	sto	_	_
2	135-9	mangiando	121-7	x
0	135-10	per	121-8	per
0	135-11	forza	121-9	forza
0	136-0	però	122-0	però
0	136-1	sono	122-1	sono
0	136-2	veramente	122-2	veramente
0	136-3	brutte	122-3	brutte
0	136-4	queste	122-4	queste
1	136-5	mamma	_	_
1	136-6	mia	_	_
0	136-7	sembrano	122-5	sembrano
0	136-8	finte	122-6	finte
1	_	_	122-7	mamma
2	136-9	ma	122-8	mia
0	136-10	che	122-9	che
0	136-11	è	122-10	è
0	137-0	eh	123-0	eh
0	137-1	sono	123-1	sono
0	137-2	bruttissime	123-2	bruttissime
0	138-0	non	124-0	non
0	138-1	hanno	124-1	hanno
0	138-2	texture	124-2	texture
0	138-3	sono	124-3	sono
0	139-0	io	125-0	io
0	139-1	un	125-1	un
0	139-2	tempo	125-2	tempo
0	139-3	compravo	125-3	compravo
2	139-4	quella	125-4	quelle
0	139-5	là	125-5	là
0	139-6	della	125-6	della
0	139-7	lidl	125-7	lidl
0	140-0	mh	126-0	mh
0	141-0	baresa	127-0	baresa
0	142-0	no	128-0	no
0	142-1	ma	128-1	ma
0	142-2	ce	128-2	ce
0	142-3	ne	128-3	ne
0	142-4	sono	128-4	sono
0	142-5	delle	128-5	delle
0	142-6	marche	128-6	marche
0	142-7	in	128-7	in
0	142-8	barattolo	128-8	barattolo
0	142-9	che	128-9	che
0	142-10	sono	128-10	sono
2	142-11	buone	128-11	nuove
0	142-12	ma	128-12	ma
0	142-13	queste	128-13	queste
1	142-14	sono	_	_
0	142-15	proprio	128-14	proprio
0	142-16	brutte	128-15	brutte
2	143-0	vabbè	129-0	no
2	143-1	queste	129-1	ma
2	143-2	sono	129-2	questo
2	143-3	{P}	129-3	sarò
2	143-4	d'	129-4	da
0	143-5	amico	129-5	amico
0	143-6	in	129-6	in
0	143-7	teoria	129-7	teoria
1	143-8	dovrebb~	_	_
1	143-9	le	_	_
2	143-10	x	129-8	dovrebbe
0	143-11	cioè	129-9	cioè
1	143-12	è	_	_
1	143-13	una	_	_
0	143-14	marca	129-10	marca
2	143-15	buona	129-11	x
0	143-16	costa	129-12	costa
1	144-0	x	_	_
0	145-0	costano	130-0	costano
1	145-1	eh	_	_
0	146-0	eh	130-1	eh
1	146-1	nu	_	_
1	146-2	me	_	_
1	146-3	piace	_	_
0	147-0	costano	131-0	costano
0	147-1	queste	131-1	queste
1	148-0	e	_	_
0	148-1	come	132-0	come
2	148-2	ma~	132-1	mai
0	148-3	mamma	132-2	mamma
0	148-4	l'	132-3	l'
0	148-5	ha	132-4	ha
1	148-6	comprate	_	_
2	149-0	{ride}	132-5	comprata
0	150-0	{ride}	133-0	{ride}
0	151-0	{ride}	134-0	{ride}
0	152-0	ha	135-0	ha
0	152-1	fatto	135-1	fatto
0	152-2	i	135-2	i
0	152-3	soldi	135-3	soldi
1	153-0	scusa	_	_
2	153-1	{ride}	136-0	lo
2	153-2	eh	136-1	sai
0	153-3	infatti	136-2	infatti
1	_	_	136-3	{ride}
0	154-0	infatti	137-0	infatti
1	154-1	quando	_	_
2	154-2	luciana	137-1	la
2	154-3	le	137-2	cosa
2	154-4	ha	137-3	bella
2	154-5	portate	137-4	è
0	154-6	che	137-5	che
0	154-7	non	137-6	non
2	154-8	erano	137-7	era
2	154-9	emme	137-8	un
2	154-10	di	137-9	md
2	154-11	ho	137-10	ha
0	154-12	detto	137-11	detto
0	154-13	oh	137-12	oh
0	154-14	oh	137-13	oh
0	155-0	ma	138-0	ma
0	155-1	scusami	138-1	scusami
1	155-2	{ride}	_	_
1	156-0	x	_	_
0	157-0	qualcosa	139-0	qualcosa
0	157-1	non	139-1	non
